step,phase,time_ms
0,forward,178.723209
0,backward,228.907842
0,optimizer,62.88723
1,forward,129.761316
1,backward,224.659972
1,optimizer,56.292242
2,forward,130.146903
2,backward,225.011118
2,optimizer,56.673659
3,forward,130.370376
3,backward,225.13901
3,optimizer,56.388434
4,forward,129.247788
4,backward,224.385697
4,optimizer,56.736889
5,forward,128.847442
5,backward,225.324563
5,optimizer,56.523376
6,forward,128.799231
6,backward,227.996066
6,optimizer,56.319533
7,forward,128.13079
7,backward,224.964957
7,optimizer,56.77178
8,forward,130.427598
8,backward,225.403215
8,optimizer,56.693659
9,forward,130.537189
9,backward,225.509035
9,optimizer,57.065425
10,forward,130.190634
10,backward,224.555011
10,optimizer,57.064215
11,forward,129.235998
11,backward,225.527536
11,optimizer,56.947283
12,forward,131.484484
12,backward,225.506896
12,optimizer,56.650989
13,forward,131.155739
13,backward,225.002257
13,optimizer,56.623649
14,forward,130.757492
14,backward,224.423828
14,optimizer,56.587328
15,forward,130.598821
15,backward,225.096149
15,optimizer,56.675699
16,forward,129.94239
16,backward,225.505235
16,optimizer,56.564938
17,forward,129.276109
17,backward,224.839234
17,optimizer,57.003834
18,forward,128.229781
18,backward,225.547345
18,optimizer,56.988054
19,forward,130.6326
19,backward,225.319123
19,optimizer,56.647488
20,forward,130.103361
20,backward,224.590971
20,optimizer,56.946813
21,forward,130.172023
21,backward,224.872796
21,optimizer,56.979624
22,forward,130.912745
22,backward,225.656549
22,optimizer,56.734959
23,forward,130.704172
23,backward,225.431875
23,optimizer,56.577287
24,forward,130.232885
24,backward,224.923916
24,optimizer,56.504856
25,forward,127.662412
25,backward,225.634028
25,optimizer,56.861752
26,forward,130.732803
26,backward,225.446505
26,optimizer,56.517366
27,forward,130.135073
27,backward,225.12168
27,optimizer,56.681529
28,forward,129.130576
28,backward,226.563714
28,optimizer,56.800451
29,forward,129.045445
29,backward,225.900742
29,optimizer,56.674319
30,forward,128.928093
30,backward,225.089399
30,optimizer,56.656119
31,forward,130.56166
31,backward,225.340993
31,optimizer,56.911842
32,forward,130.895205
32,backward,225.649828
32,optimizer,56.727049
33,forward,130.764133
33,backward,225.530577
33,optimizer,56.371604
34,forward,130.136553
34,backward,225.281402
34,optimizer,57.340209
35,forward,130.146363
35,backward,225.959054
35,optimizer,56.521376
36,forward,131.678778
36,backward,225.497556
36,optimizer,56.670579
37,forward,131.282111
37,backward,225.240142
37,optimizer,56.869972
38,forward,131.285351
38,backward,224.994507
38,optimizer,56.723469
39,forward,130.913866
39,backward,225.18381
39,optimizer,56.72215
40,forward,130.140913
40,backward,225.378353
40,optimizer,56.435506
41,forward,129.486062
41,backward,224.671172
41,optimizer,56.808781
42,forward,128.796141
42,backward,225.526425
42,optimizer,56.523557
43,forward,130.641421
43,backward,225.364483
43,optimizer,56.552237
44,forward,130.50972
44,backward,224.57582
44,optimizer,56.795071
45,forward,130.718532
45,backward,225.065128
45,optimizer,56.372324
46,forward,131.336593
46,backward,225.593597
46,optimizer,56.660688
47,forward,126.90054
47,backward,225.311162
47,optimizer,56.677509
48,forward,127.420728
48,backward,225.988614
48,optimizer,56.293703
49,forward,131.151299
49,backward,225.452165
49,optimizer,56.931043
50,forward,130.55699
50,backward,225.576667
50,optimizer,56.625108
51,forward,130.309415
51,backward,225.235952
51,optimizer,56.585727
52,forward,129.153197
52,backward,225.815941
52,optimizer,56.451495
53,forward,129.191617
53,backward,225.716969
53,optimizer,56.670078
54,forward,130.785263
54,backward,225.233071
54,optimizer,56.70946
55,forward,131.027317
55,backward,225.905712
55,optimizer,56.816231
56,forward,131.710478
56,backward,225.885592
56,optimizer,56.484935
57,forward,131.308462
57,backward,225.75957
57,optimizer,56.73086
