step,step_ms,forward_ms,backward_ms,optimizer_ms
0,471.439096,178.723209,228.907842,62.88723
1,411.992092,129.761316,224.659972,56.292242
2,413.11232,130.146903,225.011118,56.673659
3,413.219362,130.370376,225.13901,56.388434
4,411.662327,129.247788,224.385697,56.736889
5,412.016152,128.847442,225.324563,56.523376
6,414.377771,128.799231,227.996066,56.319533
7,411.24221,128.13079,224.964957,56.77178
8,413.848813,130.427598,225.403215,56.693659
9,414.478003,130.537189,225.509035,57.065425
10,413.211842,130.190634,224.555011,57.064215
11,413.030499,129.235998,225.527536,56.947283
12,415.54309,131.484484,225.506896,56.650989
13,414.240459,131.155739,225.002257,56.623649
14,413.405025,130.757492,224.423828,56.587328
15,413.656819,130.598821,225.096149,56.675699
16,413.310194,129.94239,225.505235,56.564938
17,412.392378,129.276109,224.839234,57.003834
18,412.075414,128.229781,225.547345,56.988054
19,413.882913,130.6326,225.319123,56.647488
20,412.953667,130.103361,224.590971,56.946813
21,413.340764,130.172023,224.872796,56.979624
22,414.613194,130.912745,225.656549,56.734959
23,414.068926,130.704172,225.431875,56.577287
24,413.025949,130.232885,224.923916,56.504856
25,411.439003,127.662412,225.634028,56.861752
26,413.975924,130.732803,225.446505,56.517366
27,413.233203,130.135073,225.12168,56.681529
28,413.772861,129.130576,226.563714,56.800451
29,412.971118,129.045445,225.900742,56.674319
30,411.988922,128.928093,225.089399,56.656119
31,414.203438,130.56166,225.340993,56.911842
32,414.601825,130.895205,225.649828,56.727049
33,413.916504,130.764133,225.530577,56.371604
34,414.346271,130.136553,225.281402,57.340209
35,413.957834,130.146363,225.959054,56.521376
36,415.113553,131.678778,225.497556,56.670579
37,414.680575,131.282111,225.240142,56.869972
38,414.267419,131.285351,224.994507,56.723469
39,414.139537,130.913866,225.18381,56.72215
40,413.239702,130.140913,225.378353,56.435506
41,412.230566,129.486062,224.671172,56.808781
42,412.137734,128.796141,225.526425,56.523557
43,413.827521,130.641421,225.364483,56.552237
44,413.14034,130.50972,224.57582,56.795071
45,413.406535,130.718532,225.065128,56.372324
46,414.882339,131.336593,225.593597,56.660688
47,410.136881,126.90054,225.311162,56.677509
48,410.996155,127.420728,225.988614,56.293703
49,414.824359,131.151299,225.452165,56.931043
50,414.030615,130.55699,225.576667,56.625108
51,413.437896,130.309415,225.235952,56.585727
52,412.691993,129.153197,225.815941,56.451495
53,412.895036,129.191617,225.716969,56.670078
54,414.024365,130.785263,225.233071,56.70946
55,415.021141,131.027317,225.905712,56.816231
56,415.440688,131.710478,225.885592,56.484935
57,415.135084,131.308462,225.75957,56.73086
58,414.822408,131.593167,225.250581,56.705759
59,413.826702,130.087932,225.598657,56.867252
60,418.034241,132.693224,226.968,56.976954
61,416.547517,132.811207,225.829572,56.628558
62,415.994007,132.358359,225.885612,56.441675
