step,phase,time_ms
0,forward,295.48925
0,backward,425.297546
0,optimizer,62.512728
1,forward,247.803483
1,backward,421.528252
1,optimizer,56.679688
2,forward,248.24473
2,backward,423.004767
2,optimizer,56.510807
3,forward,247.64265
3,backward,423.326602
3,optimizer,56.619799
4,forward,247.956305
4,backward,422.520059
4,optimizer,56.637979
5,forward,248.577375
5,backward,423.940784
5,optimizer,56.73416
6,forward,247.157282
6,backward,423.055318
6,optimizer,56.71708
7,forward,248.991002
7,backward,423.400794
7,optimizer,57.130787
8,forward,246.175455
8,backward,423.20898
8,optimizer,56.234052
9,forward,246.469381
9,backward,425.802825
9,optimizer,56.287322
10,forward,248.438765
10,backward,423.260761
10,optimizer,56.359654
11,forward,247.694741
11,backward,433.163119
11,optimizer,56.473596
12,forward,249.044923
12,backward,423.842921
12,optimizer,56.894573
13,forward,248.590996
13,backward,423.328392
13,optimizer,56.536687
14,forward,248.462374
14,backward,423.72859
14,optimizer,56.652558
15,forward,247.668401
15,backward,424.534342
15,optimizer,56.630169
16,forward,247.773933
16,backward,423.363413
16,optimizer,56.860642
17,forward,247.498648
17,backward,425.817435
17,optimizer,56.518325
18,forward,245.985672
18,backward,422.844735
18,optimizer,56.350633
19,forward,248.731508
19,backward,425.52711
19,optimizer,56.619628
20,forward,249.41353
20,backward,425.971707
20,optimizer,56.959373
21,forward,248.935151
21,backward,424.559604
21,optimizer,57.30276
22,forward,248.566745
22,backward,425.929487
22,optimizer,56.480856
23,forward,249.271928
23,backward,423.715548
23,optimizer,56.567578
24,forward,248.964232
24,backward,426.293473
24,optimizer,56.707579
25,forward,249.289818
25,backward,426.198031
25,optimizer,56.200701
26,forward,248.507454
26,backward,424.293829
26,optimizer,57.295429
27,forward,249.739936
27,backward,426.704239
27,optimizer,56.75302
28,forward,248.909181
28,backward,428.440919
28,optimizer,56.507356
29,forward,249.96805
29,backward,425.364477
29,optimizer,56.527237
30,forward,248.390583
30,backward,424.262778
30,optimizer,56.609747
31,forward,247.06434
31,backward,426.438236
31,optimizer,56.488976
32,forward,248.654987
32,backward,424.257268
32,optimizer,56.699159
33,forward,250.664831
33,backward,426.488276
33,optimizer,56.757921
34,forward,247.905764
34,backward,427.180478
34,optimizer,56.495876
35,forward,246.999069
35,backward,424.887759
35,optimizer,56.964924
36,forward,250.223504
36,backward,426.010088
36,optimizer,56.346344
37,forward,250.61886
37,backward,428.243296
37,optimizer,56.851222
38,forward,250.184592
38,backward,426.759101
38,optimizer,56.722039
39,forward,250.163523
39,backward,425.865526
39,optimizer,56.365253
40,forward,250.279834
