timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
10821658.756841095,0.0003709476441144943,-1,0.0,26.0,1991.25,16.043,123879254197.0
10821659.261917636,0.5054474882781506,0,1.4,30.0,9131.25,47.449,123879302184.0
10821659.774806684,1.0183365363627672,1,1.6,97.0,11717.25,141.235,123879400151.0
10821660.282218106,1.5257479585707188,2,1.6,99.0,11717.25,212.297,123879512042.0
10821660.78576211,2.0292919632047415,4,1.6,97.0,11717.25,219.564,123879614200.0
10821661.288196584,2.531726436689496,4,1.6,75.0,11717.25,196.003,123879698410.0
10821661.790317971,3.033847823739052,4,1.3,0.0,11717.25,118.072,123879725045.0
10821662.292858869,3.536388721317053,6,1.6,100.0,11717.25,113.11,123879816469.0
10821662.794838812,4.0383686646819115,7,1.6,97.0,11717.25,206.54,123879925201.0
10821663.30138157,4.5449114218354225,8,1.6,97.0,11717.25,221.581,123880036901.0
10821663.804265022,5.047794874757528,10,1.6,99.0,11717.25,228.243,123880146054.0
10821664.3227825,5.566312352195382,11,1.6,98.0,11717.25,223.115,123880278778.0
10821664.824774597,6.0683044493198395,12,1.6,98.0,11717.25,226.39,123880390804.0
10821665.328376671,6.571906523779035,13,1.7,92.0,11717.25,218.151,123880491291.0
10821665.832599975,7.076129827648401,15,1.7,97.0,11717.25,215.588,123880599592.0
10821666.339342179,7.5828720312565565,16,1.6,100.0,11717.25,218.685,123880710214.0
10821666.841220083,8.08474993519485,17,1.6,100.0,11717.25,228.308,123880822680.0
10821667.343215099,8.586744951084256,19,1.6,98.0,11717.25,222.552,123880932229.0
10821667.845232464,9.088762316852808,20,1.6,97.0,11717.25,221.271,123881039743.0
10821668.34721518,9.590745031833649,21,1.6,100.0,11717.25,225.398,123881150710.0
10821668.849266415,10.092796267941594,23,1.6,100.0,11717.25,222.597,123881253015.0
10821669.361388065,10.604917917400599,24,1.6,98.0,11717.25,221.513,123881363523.0
10821669.86344705,11.106976902112365,25,1.6,98.0,11717.25,222.477,123881476245.0
10821670.365378585,11.60890843719244,27,1.6,99.0,11717.25,223.187,123881582933.0
10821670.86783104,12.111360892653465,28,1.6,97.0,11717.25,221.761,123881692122.0
10821671.369954988,12.613484840840101,29,1.6,99.0,11717.25,222.091,123881800503.0
10821671.87228314,13.115812992677093,31,1.6,100.0,11717.25,228.067,123881908181.0
10821672.387960449,13.631490301340818,32,1.6,97.0,11717.25,220.465,123882010965.0
10821672.890064865,14.13359471783042,33,1.6,97.0,11717.25,222.243,123882121658.0
10821673.392030671,14.635560523718596,34,1.6,100.0,11717.25,226.725,123882230882.0
10821673.91002118,15.1535510327667,36,1.6,100.0,11717.25,222.777,123882358328.0
10821674.411869535,15.655399387702346,37,1.6,97.0,11717.25,222.953,123882471009.0
10821674.917697947,16.16122779995203,38,1.6,99.0,11717.25,225.793,123882581816.0
10821675.420384629,16.663914481177926,40,1.6,99.0,11717.25,221.793,123882691269.0
10821675.922282591,17.16581244394183,41,1.6,98.0,11717.25,222.276,123882801801.0
10821676.424235037,17.667764889076352,42,1.6,100.0,11717.25,227.914,123882911480.0
10821676.92655566,18.17008551210165,44,1.6,98.0,11717.25,222.32,123883014542.0
10821677.428477785,18.67200763709843,45,1.6,97.0,11717.25,223.481,123883125408.0
10821677.930572081,19.174101933836937,46,2.0,100.0,11717.25,224.222,123883235254.0
10821678.436394276,19.679924128577113,48,2.1,100.0,11717.25,222.207,123883341729.0
10821678.938996345,20.18252619728446,49,2.8,97.0,11717.25,224.255,123883455961.0
10821679.442055838,20.685585690662265,50,2.2,97.0,11717.25,223.979,123883563953.0
10821679.944463693,21.18799354508519,51,2.0,99.0,11717.25,227.25,123883672407.0
10821680.446693132,21.690222984179854,53,2.0,99.0,11717.25,224.071,123883781887.0
10821680.948763687,22.192293539643288,54,2.0,98.0,11717.25,225.716,123883892028.0
10821681.455700891,22.699230743572116,55,2.1,100.0,11717.25,226.844,123884002922.0
10821681.95890085,23.202430702745914,57,2.1,97.0,11717.25,220.85,123884106767.0
10821682.464670392,23.708200244233012,58,2.1,97.0,11717.25,226.509,123884218427.0
10821682.966580937,24.2101107891649,59,1.9,100.0,11717.25,224.109,123884326738.0
10821683.468548724,24.712078576907516,61,2.0,100.0,11717.25,219.845,123884434423.0
10821683.987298846,25.23082869872451,62,2.0,97.0,11717.25,224.771,123884545476.0
10821684.494134808,25.737664660438895,63,2.0,87.0,11717.25,220.492,123884653191.0
10821684.997289093,26.24081894569099,65,2.1,100.0,11717.25,223.155,123884763735.0
10821685.500310669,26.74384052120149,66,2.0,100.0,11717.25,221.251,123884866844.0
10821686.002882736,27.24641258828342,67,1.6,97.0,11717.25,226.169,123884979641.0
10821686.505163547,27.748693399131298,68,1.6,98.0,11717.25,226.165,123885110248.0
10821687.007091751,28.250621603801847,70,1.6,99.0,11717.25,222.415,123885223055.0
10821687.512996556,28.756526408717036,71,1.6,98.0,11717.25,223.742,123885334714.0
10821688.015753536,29.25928338803351,72,1.6,100.0,11717.25,225.862,123885444802.0
10821688.51765216,29.761182012036443,74,1.6,97.0,11717.25,220.23,123885547097.0
10821689.019565985,30.26309583708644,75,1.6,97.0,11717.25,221.548,123885656666.0
10821689.521638872,30.7651687245816,76,1.6,100.0,11717.25,222.478,123885767256.0
10821690.023602778,31.267132630571723,77,1.6,100.0,11717.25,222.777,123885873597.0
10821690.526216064,31.76974591612816,79,1.6,97.0,11717.25,224.818,123885986178.0
10821691.032870773,32.27640062570572,80,1.6,98.0,11717.25,225.646,123886097082.0
10821691.535361689,32.778891541063786,81,1.6,100.0,11717.25,229.046,123886204670.0
10821692.037921635,33.28145148791373,83,1.6,99.0,11717.25,221.358,123886311390.0
10821692.541172303,33.78470215573907,84,1.6,98.0,11717.25,225.681,123886423151.0
10821693.04319928,34.28672913275659,85,1.6,98.0,11717.25,224.731,123886531773.0
10821693.545063324,34.78859317675233,87,1.6,97.0,11717.25,218.678,123886635798.0
10821694.051931536,35.29546138830483,88,1.6,97.0,11717.25,222.154,123886747492.0
10821694.554712037,35.79824188910425,89,1.6,100.0,11717.25,221.016,123886854778.0
10821695.057080328,36.300610180944204,90,1.6,100.0,11717.25,226.114,123886963290.0
10821695.559265148,36.80279500037432,92,1.6,98.0,11717.25,221.546,123887070186.0
10821696.06153951,37.30506936274469,93,1.6,97.0,11717.25,224.073,123887183530.0
10821696.563420653,37.8069505058229,94,1.6,100.0,11717.25,225.302,123887289574.0
10821697.07048941,38.31401926279068,96,1.6,100.0,11717.25,221.3,123887397573.0
10821697.581058359,38.824588211253285,97,1.6,97.0,11717.25,225.786,123887510845.0
10821698.082932342,39.32646219432354,98,1.6,96.0,11717.25,224.63,123887617054.0
10821698.589899527,39.83342937938869,100,1.6,99.0,11717.25,225.674,123887728183.0
10821699.092753615,40.33628346771002,101,1.6,99.0,11717.25,223.741,123887837683.0
10821699.594935467,40.83846531994641,102,1.6,98.0,11717.25,222.983,123887947998.0
10821700.096890684,41.34042053669691,103,1.6,98.0,11717.25,224.58,123888058089.0
10821700.59900672,41.84253657236695,105,1.6,97.0,11717.25,219.879,123888188120.0
10821701.10116547,42.34469532221556,106,1.6,97.0,11717.25,223.404,123888300198.0
10821701.6034481,42.846977952867746,107,1.6,100.0,11717.25,227.688,123888410113.0
10821702.109387908,43.35291776061058,109,1.6,97.0,11717.25,220.924,123888517795.0
10821702.61231169,43.85584154166281,110,1.6,97.0,11717.25,223.504,123888628859.0
10821703.114485549,44.35801540128887,111,1.6,100.0,11717.25,224.994,123888740595.0
10821703.616308963,44.859838815405965,113,1.6,100.0,11717.25,222.437,123888845517.0
10821704.120158892,45.36368874460459,114,1.6,97.0,11717.25,225.143,123888958789.0
10821704.62232679,45.86585664190352,115,1.6,97.0,11717.25,226.249,123889067150.0
10821705.127447352,46.37097720429301,116,1.6,99.0,11717.25,229.536,123889176571.0
10821705.63064714,46.87417699210346,118,1.6,99.0,11717.25,220.781,123889283848.0
10821706.132613156,47.376143008470535,119,1.9,98.0,11717.25,222.563,123889394046.0
10821706.6345436,47.87807345204055,120,1.7,97.0,11717.25,224.18,123889505152.0
10821707.136441523,48.37997137568891,122,1.7,98.0,11717.25,221.487,123889609931.0
10821707.640770102,48.88429995439947,123,1.9,97.0,11717.25,223.184,123889724057.0
10821708.147563873,49.39109372533858,124,2.9,100.0,11717.25,224.914,123889834592.0
10821708.650325142,49.89385499432683,125,2.1,100.0,11717.25,231.087,123889944611.0
10821709.153630823,50.397160675376654,127,2.0,98.0,11717.25,222.465,123890050045.0
10821709.656067027,50.89959687925875,128,2.0,98.0,11717.25,223.552,123890160817.0
10821710.15853509,51.40206494182348,129,2.1,100.0,11717.25,225.113,123890270923.0
10821710.6606894,51.904219252988696,131,2.1,100.0,11717.25,222.042,123890374897.0
10821711.165726429,52.40925628133118,132,2.1,97.0,11717.25,220.841,123890487682.0
10821711.669262933,52.91279278509319,133,1.9,97.0,11717.25,222.159,123890597207.0
10821712.171694836,53.41522468812764,135,2.0,100.0,11717.25,227.443,123890705193.0
