step,phase,time_ms
0,forward,400.631959
0,backward,273.308203
0,optimizer,69.365719
1,forward,119.825213
1,backward,203.776212
1,optimizer,56.841748
2,forward,121.406901
2,backward,202.798304
2,optimizer,57.387867
3,forward,120.816631
3,backward,202.790074
3,optimizer,56.557343
4,forward,121.442762
4,backward,204.196558
4,optimizer,56.684925
5,forward,122.306748
5,backward,202.372436
5,optimizer,56.697554
6,forward,119.669751
6,backward,202.878105
6,optimizer,57.168123
7,forward,120.19199
7,backward,203.263802
7,optimizer,56.651765
8,forward,117.40704
8,backward,203.216251
8,optimizer,56.623583
9,forward,119.924615
9,backward,203.69906
9,optimizer,56.9708
10,forward,122.794876
10,backward,202.441618
10,optimizer,56.99153
11,forward,120.003787
11,backward,202.455758
11,optimizer,56.524492
12,forward,118.262025
12,backward,203.034148
12,optimizer,56.856718
13,forward,121.33203
13,backward,203.879843
13,optimizer,56.44899
14,forward,120.067848
14,backward,203.056489
14,optimizer,56.790326
15,forward,122.804877
15,backward,202.641961
15,optimizer,56.515102
16,forward,120.459344
16,backward,203.15213
16,optimizer,56.748596
17,forward,117.93922
17,backward,203.529217
17,optimizer,56.554043
18,forward,121.433422
18,backward,203.254122
18,optimizer,56.706935
19,forward,122.42921
19,backward,203.059488
19,optimizer,56.467461
20,forward,122.697334
20,backward,202.393896
20,optimizer,56.37961
21,forward,118.845656
21,backward,203.016038
21,optimizer,56.631193
22,forward,122.185215
22,backward,203.456686
22,optimizer,56.755645
23,forward,122.365579
23,backward,203.562548
23,optimizer,56.551922
24,forward,122.174245
24,backward,202.649402
24,optimizer,56.688734
25,forward,119.412016
25,backward,202.665482
25,optimizer,56.822927
26,forward,121.731838
26,backward,203.472685
26,optimizer,56.734136
27,forward,123.175863
27,backward,203.569158
27,optimizer,56.810006
28,forward,122.281427
28,backward,202.982067
28,optimizer,56.709835
29,forward,119.62108
29,backward,203.099978
29,optimizer,56.872498
30,forward,122.157435
30,backward,203.901864
30,optimizer,56.982589
31,forward,122.495131
31,backward,204.080847
31,optimizer,56.473051
32,forward,122.759875
32,backward,202.669192
32,optimizer,56.470771
33,forward,119.208423
33,backward,202.740074
33,optimizer,56.742626
34,forward,122.206806
34,backward,203.630229
34,optimizer,56.776226
35,forward,122.819296
35,backward,203.760151
35,optimizer,56.689074
36,forward,122.328568
36,backward,202.684902
36,optimizer,56.526662
37,forward,119.905674
37,backward,203.386254
37,optimizer,56.822987
38,forward,122.021342
38,backward,203.930534
38,optimizer,56.477931
39,forward,123.362177
39,backward,204.232669
39,optimizer,57.460488
40,forward,122.817487
40,backward,203.08097
40,optimizer,56.701214
41,forward,119.181702
41,backward,203.291033
41,optimizer,56.825877
42,forward,122.013792
42,backward,203.584117
42,optimizer,56.808307
43,forward,122.769856
43,backward,203.286282
43,optimizer,56.461271
44,forward,123.095142
44,backward,203.110749
44,optimizer,56.790287
45,forward,119.300815
45,backward,203.71445
45,optimizer,56.99455
46,forward,122.222275
46,backward,203.546748
46,optimizer,56.606713
47,forward,122.97336
47,backward,202.882345
47,optimizer,56.790987
48,forward,122.945958
48,backward,203.727561
48,optimizer,56.958779
49,forward,118.347847
49,backward,204.225149
49,optimizer,56.335748
50,forward,122.4745
50,backward,204.148428
50,optimizer,56.427631
51,forward,123.200834
51,backward,202.962587
51,optimizer,56.98333
52,forward,121.230879
52,backward,203.893623
52,optimizer,56.413961
53,forward,118.622962
53,backward,204.415982
53,optimizer,56.759686
54,forward,121.134617
54,backward,204.584225
54,optimizer,57.05045
55,forward,123.935036
55,backward,203.454116
55,optimizer,56.994239
56,forward,121.499203
56,backward,204.524944
56,optimizer,56.895098
57,forward,118.337177
57,backward,204.731939
57,optimizer,56.889598
58,forward,120.983674
58,backward,203.723701
58,optimizer,56.673044
59,forward,123.208994
59,backward,204.882631
59,optimizer,56.809407
60,forward,122.027593
60,backward,204.700598
60,optimizer,56.745396
61,forward,118.904918
61,backward,203.940184
61,optimizer,56.483461
62,forward,121.488033
62,backward,204.708088
62,optimizer,57.177753
63,forward,122.593312
63,backward,204.586996
63,optimizer,56.805397
64,forward,123.908976
64,backward,203.679189
64,optimizer,57.54819
65,forward,121.617415
65,backward,204.859731
65,optimizer,56.974739
66,forward,118.682043
66,backward,205.025063
66,optimizer,56.676204
67,forward,121.31379
67,backward,203.618458
67,optimizer,56.757507
68,forward,123.493108
68,backward,205.446521
68,optimizer,56.609773
69,forward,121.989682
69,backward,205.078955
69,optimizer,56.909178
70,forward,123.439098
70,backward,203.833422
70,optimizer,56.899219
71,forward,121.87837
71,backward,204.566135
71,optimizer,56.613503
72,forward,123.446667
72,backward,205.421461
72,optimizer,56.876568
73,forward,123.249535
73,backward,205.38378
73,optimizer,56.688615
74,forward,122.764026
74,backward,205.162865
74,optimizer,56.685305
75,forward,123.373706
75,backward,203.661329
75,optimizer,56.521762
76,forward,123.229744
76,backward,205.148915
76,optimizer,56.841337
77,forward,123.293605
77,backward,204.82591
77,optimizer,56.293967
78,forward,121.458362
78,backward,204.431463
78,optimizer,56.516672
79,forward,119.402556
79,backward,205.861178
79,optimizer,56.609653
80,forward,121.425932
80,backward,205.276318
80,optimizer,57.209494
81,forward,124.245431
81,backward,205.110835
81,optimizer,56.41768
82,forward,121.933901
82,backward,205.563443
82,optimizer,56.657614
83,forward,119.168092
83,backward,205.166136
83,optimizer,56.692884
84,forward,121.479473
84,backward,203.905613
84,optimizer,56.483871
85,forward,123.726742
85,backward,204.994153
85,optimizer,56.40019
86,forward,122.558582
86,backward,205.812807
86,optimizer,56.556342
87,forward,123.738793
87,backward,206.024341
87,optimizer,56.643695
88,forward,122.801996
88,backward,205.221817
88,optimizer,57.006101
89,forward,123.905155
89,backward,205.506452
89,optimizer,56.240307
90,forward,124.080249
90,backward,205.37156
90,optimizer,56.707264
91,forward,123.998968
91,backward,204.86399
91,optimizer,56.722385
92,forward,119.876164
92,backward,205.799307
92,optimizer,57.150653
93,forward,121.29061
93,backward,203.766641
93,optimizer,56.796267
94,forward,124.316773
94,backward,204.924071
94,optimizer,56.701375
95,forward,122.130165
95,backward,205.292599
95,optimizer,56.609163
96,forward,119.272054
96,backward,205.746807
96,optimizer,56.666374
97,forward,121.796678
97,backward,204.638487
97,optimizer,56.98914
98,forward,121.748868
98,backward,205.477891
98,optimizer,56.632423
99,forward,122.885538
99,backward,206.247255
99,optimizer,56.481731
100,forward,123.561409
100,backward,205.807297
100,optimizer,56.707025
101,forward,123.61877
101,backward,204.738318
101,optimizer,56.826017
102,forward,124.291012
102,backward,206.256225
102,optimizer,57.107442
103,forward,124.342384
103,backward,205.040534
103,optimizer,56.787446
104,forward,124.254163
104,backward,206.727523
104,optimizer,56.896858
105,forward,123.58864
105,backward,205.055513
105,optimizer,57.060222
106,forward,121.920851
106,backward,205.103825
106,optimizer,57.367207
107,forward,124.052468
107,backward,206.304326
107,optimizer,56.793617
108,forward,123.640651
108,backward,206.667252
108,optimizer,56.462811
109,forward,123.413637
109,backward,205.830227
109,optimizer,56.769697
110,forward,121.376691
110,backward,205.233857
110,optimizer,56.4361
111,forward,123.573929
111,backward,205.800917
111,optimizer,56.644784
112,forward,124.523796
112,backward,204.782959
112,optimizer,56.690715
113,forward,122.127044
113,backward,205.668135
113,optimizer,56.771997
114,forward,119.696291
114,backward,206.036681
114,optimizer,57.093021
115,forward,122.728875
115,backward,205.697545
115,optimizer,57.021911
116,forward,124.328433
116,backward,207.007618
116,optimizer,56.847268
117,forward,123.915016
117,backward,206.436339
117,optimizer,56.516582
118,forward,123.709702
118,backward,206.196405
118,optimizer,56.735996
119,forward,122.776455
119,backward,205.639864
119,optimizer,56.981269
120,forward,123.629351
120,backward,206.311596
120,optimizer,56.503951
121,forward,124.969885
121,backward,206.622151
121,optimizer,57.442778
122,forward,122.883118
122,backward,206.043721
122,optimizer,56.825537
123,forward,120.233491
123,backward,205.086044
123,optimizer,56.855877
124,forward,123.097442
124,backward,206.787594
124,optimizer,56.854227
125,forward,124.248912
125,backward,205.347549
125,optimizer,56.549042
126,forward,124.271372
126,backward,206.660933
126,optimizer,56.641164
127,forward,123.943027
127,backward,205.43375
127,optimizer,56.625343
128,forward,121.247819
128,backward,206.670513
128,optimizer,56.098784
129,forward,123.745973
129,backward,206.53172
129,optimizer,56.655723
130,forward,125.132798
130,backward,206.794325
130,optimizer,57.318055
131,forward,122.977749
131,backward,206.250445
131,optimizer,57.080991
132,forward,124.303024
132,backward,205.95759
132,optimizer,56.630183
133,forward,123.791324
133,backward,205.528102
133,optimizer,56.743506
134,forward,124.695
134,backward,207.130741
134,optimizer,56.933799
135,forward,124.756162
135,backward,205.669095
135,optimizer,57.043331
136,forward,122.47004
136,backward,206.50404
136,optimizer,56.722215
137,forward,119.732512
137,backward,206.146213
137,optimizer,56.924978
138,forward,122.860797
138,backward,206.823706
138,optimizer,56.4384
139,forward,123.998378
139,backward,206.409008
139,optimizer,56.98344
140,forward,124.260852
