step,phase,time_ms
0,forward,129.204933
0,backward,125.411528
0,optimizer,68.480334
1,forward,67.031869
1,backward,117.753635
1,optimizer,56.422585
2,forward,62.810966
2,backward,116.814429
2,optimizer,56.621789
3,forward,66.497029
3,backward,115.649039
3,optimizer,56.384514
4,forward,65.296668
4,backward,115.074159
4,optimizer,56.310104
5,forward,64.917742
5,backward,115.961384
5,optimizer,56.629459
6,forward,65.041694
6,backward,115.612378
6,optimizer,56.945144
7,forward,63.887144
7,backward,116.455712
7,optimizer,56.548977
8,forward,62.321068
8,backward,113.728525
8,optimizer,56.393555
9,forward,64.438324
9,backward,115.361864
9,optimizer,56.538027
10,forward,65.637344
10,backward,116.291629
10,optimizer,56.488766
11,forward,64.391433
11,backward,115.312612
11,optimizer,56.566958
12,forward,63.898824
12,backward,116.620275
12,optimizer,56.418045
13,forward,64.699158
13,backward,115.646008
13,optimizer,56.814401
14,forward,62.516931
14,backward,117.578712
14,optimizer,56.389894
15,forward,63.977056
15,backward,114.384097
15,optimizer,56.936883
16,forward,65.544753
16,backward,115.287592
16,optimizer,57.001984
17,forward,64.336952
17,backward,116.387171
17,optimizer,56.70286
18,forward,62.205084
18,backward,113.568543
18,optimizer,56.652239
19,forward,62.646653
19,backward,117.659224
19,optimizer,56.71355
20,forward,65.807128
20,backward,116.121276
20,optimizer,56.374474
21,forward,64.548106
21,backward,115.571678
21,optimizer,56.571827
22,forward,64.387072
22,backward,116.495974
22,optimizer,57.049445
23,forward,65.198858
23,backward,116.264689
23,optimizer,56.410635
24,forward,63.030479
24,backward,115.481276
24,optimizer,56.499096
25,forward,63.399606
25,backward,113.135416
25,optimizer,56.948944
26,forward,65.331979
26,backward,115.404445
26,optimizer,56.419715
27,forward,64.527125
27,backward,116.620385
27,optimizer,56.680929
28,forward,62.205075
28,backward,113.785987
28,optimizer,57.048067
29,forward,62.752344
29,backward,117.790385
29,optimizer,56.460116
30,forward,65.873518
30,backward,115.470255
30,optimizer,56.576908
31,forward,64.743309
31,backward,115.497926
31,optimizer,56.908974
32,forward,64.614986
32,backward,116.549454
32,optimizer,57.151928
33,forward,64.715248
33,backward,115.405894
33,optimizer,56.522797
34,forward,63.429476
34,backward,117.071793
34,optimizer,56.942265
35,forward,62.838926
35,backward,112.84211
35,optimizer,56.866653
36,forward,64.950002
36,backward,115.468235
36,optimizer,56.285803
37,forward,65.265578
37,backward,116.774738
37,optimizer,56.525938
38,forward,64.914112
38,backward,115.366873
38,optimizer,56.499067
39,forward,63.412326
39,backward,117.213166
39,optimizer,56.470617
40,forward,65.635604
40,backward,115.15972
40,optimizer,56.857052
41,forward,65.596954
41,backward,115.432175
41,optimizer,56.480376
42,forward,65.510783
42,backward,115.379524
42,optimizer,56.644549
43,forward,65.321708
43,backward,115.236722
43,optimizer,56.75873
44,forward,65.138726
44,backward,115.70345
44,optimizer,56.454055
45,forward,65.096705
45,backward,115.73072
45,optimizer,56.562568
46,forward,65.054234
46,backward,115.375544
46,optimizer,56.918883
47,forward,64.987222
47,backward,115.373514
47,optimizer,56.615868
48,forward,64.865071
48,backward,115.614778
48,optimizer,56.73489
49,forward,64.670008
49,backward,115.188521
49,optimizer,56.514296
50,forward,64.558076
50,backward,115.74668
50,optimizer,56.627558
51,forward,64.596277
51,backward,115.581367
51,optimizer,56.66086
52,forward,64.618827
52,backward,115.644549
52,optimizer,57.027655
53,forward,64.77729
53,backward,115.433635
53,optimizer,56.351404
54,forward,64.83223
54,backward,115.666938
54,optimizer,56.71296
55,forward,64.967732
55,backward,115.476866
55,optimizer,57.000034
56,forward,65.030064
56,backward,115.661559
56,optimizer,56.72189
57,forward,65.598274
57,backward,115.547246
57,optimizer,56.918543
58,forward,62.400698
58,backward,118.145702
58,optimizer,56.634458
59,forward,64.436024
59,backward,115.20345
59,optimizer,56.356544
60,forward,65.625445
60,backward,115.619018
60,optimizer,56.578217
61,forward,64.678098
61,backward,116.686926
61,optimizer,56.571557
62,forward,65.433591
62,backward,115.325612
62,optimizer,56.808172
63,forward,63.374265
63,backward,117.385628
63,optimizer,56.808802
64,forward,65.40216
64,backward,115.606788
64,optimizer,56.567057
65,forward,65.111345
65,backward,115.542847
65,optimizer,56.67321
66,forward,65.320028
66,backward,115.795281
66,optimizer,56.624469
67,forward,65.145036
67,backward,115.686409
67,optimizer,56.365054
68,forward,65.051714
68,backward,115.488306
68,optimizer,56.514977
69,forward,64.771149
69,backward,115.620688
69,optimizer,56.751862
70,forward,64.769159
70,backward,115.473955
70,optimizer,56.379835
71,forward,64.649037
71,backward,115.887253
71,optimizer,56.667889
72,forward,64.723149
72,backward,115.558797
72,optimizer,56.66433
73,forward,64.609237
73,backward,115.74246
73,optimizer,57.012516
74,forward,65.142726
74,backward,115.615978
74,optimizer,56.455646
75,forward,64.83583
75,backward,115.75896
75,optimizer,56.939024
76,forward,64.923902
76,backward,115.72774
76,optimizer,56.271403
77,forward,65.007743
77,backward,115.557127
77,optimizer,56.612439
78,forward,65.083815
78,backward,115.682709
78,optimizer,56.495017
79,forward,65.223137
79,backward,115.463785
79,optimizer,56.900674
80,forward,65.42459
80,backward,115.469756
80,optimizer,56.318173
81,forward,65.855348
81,backward,115.593168
81,optimizer,56.964924
82,forward,62.868556
82,backward,115.971984
82,optimizer,57.014845
83,forward,65.514213
83,backward,116.631456
83,optimizer,56.519476
84,forward,65.95957
84,backward,115.75534
84,optimizer,56.657319
85,forward,64.710049
85,backward,116.769287
85,optimizer,56.822332
86,forward,65.854668
86,backward,115.763811
86,optimizer,56.953135
87,forward,63.450867
87,backward,116.112967
87,optimizer,56.693659
88,forward,66.688793
88,backward,116.141447
88,optimizer,56.348145
89,forward,65.649214
89,backward,115.808981
89,optimizer,56.304933
90,forward,65.489292
90,backward,116.677067
90,optimizer,56.341733
91,forward,65.822377
91,backward,115.862202
91,optimizer,56.330143
92,forward,64.698058
92,backward,116.90569
92,optimizer,56.16411
93,forward,65.890999
93,backward,115.70178
93,optimizer,56.978474
94,forward,63.446647
94,backward,115.939803
94,optimizer,56.990245
95,forward,66.412228
95,backward,116.27837
95,optimizer,56.473466
96,forward,65.600944
96,backward,116.045736
96,optimizer,56.288973
97,forward,65.645745
97,backward,116.790868
97,optimizer,56.855253
98,forward,65.670845
98,backward,115.968684
98,optimizer,56.578408
99,forward,64.875791
99,backward,117.005322
99,optimizer,56.401315
100,forward,65.514652
100,backward,115.895832
100,optimizer,56.856073
101,forward,63.439096
101,backward,118.002729
101,optimizer,56.931984
102,forward,66.758844
102,backward,116.129018
102,optimizer,56.548897
103,forward,65.831469
103,backward,115.896583
103,optimizer,56.683719
104,forward,64.868331
104,backward,115.997404
104,optimizer,56.464515
105,forward,65.670055
105,backward,115.888053
105,optimizer,56.546427
106,forward,65.013004
106,backward,117.218156
106,optimizer,56.409985
107,forward,65.95331
107,backward,115.898203
107,optimizer,56.531807
108,forward,63.509067
108,backward,117.702704
108,optimizer,56.373655
109,forward,66.933916
109,backward,116.030805
109,optimizer,56.759531
110,forward,66.080952
110,backward,115.811581
110,optimizer,56.975994
111,forward,64.749669
111,backward,115.368334
111,optimizer,56.540356
112,forward,65.886799
112,backward,115.918733
112,optimizer,56.858092
113,forward,65.337659
113,backward,116.850989
113,optimizer,56.296123
114,forward,66.277245
114,backward,116.132186
114,optimizer,56.913674
115,forward,63.763212
115,backward,117.891247
115,optimizer,56.736431
116,forward,66.418298
116,backward,115.849333
116,optimizer,57.001575
117,forward,62.676594
117,backward,118.219493
117,optimizer,56.823952
118,forward,64.378482
118,backward,114.965416
118,optimizer,56.272073
119,forward,65.853988
119,backward,115.791262
119,optimizer,56.969134
120,forward,65.002033
120,backward,117.311318
120,optimizer,56.866353
121,forward,66.131953
121,backward,115.881642
121,optimizer,56.396385
122,forward,63.723061
122,backward,117.651303
122,optimizer,56.832792
123,forward,67.10008
123,backward,116.174277
123,optimizer,56.366084
124,forward,62.902957
124,backward,118.235103
124,optimizer,56.537158
125,forward,64.608717
125,backward,115.12707
125,optimizer,56.434716
126,forward,66.118202
126,backward,116.005404
126,optimizer,56.620289
127,forward,65.40354
127,backward,117.46474
127,optimizer,56.447676
128,forward,65.878359
128,backward,116.187639
128,optimizer,56.485356
129,forward,63.813962
129,backward,117.758126
129,optimizer,56.889952
130,forward,66.017051
130,backward,115.997964
130,optimizer,56.573628
131,forward,65.42318
131,backward,116.050265
131,optimizer,56.899813
132,forward,64.503815
132,backward,115.001177
132,optimizer,56.487626
133,forward,66.400007
133,backward,116.297599
133,optimizer,56.513297
134,forward,65.770937
134,backward,117.507561
134,optimizer,56.680519
135,forward,65.295589
135,backward,116.083257
135,optimizer,56.474866
136,forward,64.367072
136,backward,118.069781
136,optimizer,56.7251
137,forward,65.550523
137,backward,116.073716
137,optimizer,56.389214
138,forward,63.175652
138,backward,118.354236
138,optimizer,56.530657
139,forward,64.340441
139,backward,114.58415
139,optimizer,56.74009
140,forward,65.97486
140,backward,116.362551
140,optimizer,57.014225
141,forward,65.808948
141,backward,117.45165
141,optimizer,56.406886
142,forward,65.318138
142,backward,116.033205
142,optimizer,56.541167
143,forward,64.2613
143,backward,117.993609
143,optimizer,56.665759
144,forward,65.504432
144,backward,116.217539
144,optimizer,56.580998
145,forward,63.346365
145,backward,116.216519
145,optimizer,56.629458
146,forward,64.912312
146,backward,115.277763
146,optimizer,56.986444
147,forward,66.241746
147,backward,116.245209
147,optimizer,56.693459
148,forward,65.99799
148,backward,117.47206
148,optimizer,56.13459
149,forward,65.580393
149,backward,116.433512
149,optimizer,56.786272
150,forward,64.537715
150,backward,117.754334
150,optimizer,56.432466
151,forward,66.566751
151,backward,116.880771
151,optimizer,57.078386
152,forward,63.524707
152,backward,117.816107
152,optimizer,56.842672
153,forward,65.33768
153,backward,116.30942
153,optimizer,56.770501
154,forward,65.40857
154,backward,116.072045
154,optimizer,56.485856
155,forward,66.353077
155,backward,117.708364
155,optimizer,56.469486
156,forward,65.38322
156,backward,116.365251
156,optimizer,56.398335
157,forward,65.155975
157,backward,117.745675
157,optimizer,56.625769
158,forward,65.067494
158,backward,116.727357
158,optimizer,56.70644
159,forward,64.059567
159,backward,118.051361
159,optimizer,56.273213
160,forward,63.191582
160,backward,114.202634
160,optimizer,56.468675
161,forward,65.472622
161,backward,116.561055
161,optimizer,56.994484
162,forward,66.554741
162,backward,117.687053
162,optimizer,56.918844
163,forward,65.063414
163,backward,116.665275
163,optimizer,56.839863
164,forward,65.127606
164,backward,117.48318
164,optimizer,56.67803
165,forward,65.38257
165,backward,116.126027
165,optimizer,56.528857
166,forward,64.429773
166,backward,117.872457
166,optimizer,56.912173
167,forward,62.920458
167,backward,113.922699
167,optimizer,56.802092
168,forward,65.121145
168,backward,116.196328
168,optimizer,56.519128
169,forward,66.475039
169,backward,117.343669
169,optimizer,56.504356
170,forward,65.304979
170,backward,116.534465
170,optimizer,56.470766
171,forward,65.246438
171,backward,117.694073
171,optimizer,56.630849
172,forward,65.375209
172,backward,116.451292
172,optimizer,56.519457
173,forward,64.168809
173,backward,117.974709
173,optimizer,56.433916
174,forward,62.985969
174,backward,113.771186
174,optimizer,56.508247
175,forward,65.356869
175,backward,116.534864
175,optimizer,56.532268
176,forward,66.489739
176,backward,117.761385
176,optimizer,56.401685
177,forward,65.348709
177,backward,116.711357
177,optimizer,56.396945
178,forward,65.282889
178,backward,117.793146
178,optimizer,56.622498
179,forward,65.418751
179,backward,116.540075
179,optimizer,56.539407
180,forward,64.360063
180,backward,118.257754
180,optimizer,56.935664
181,forward,63.08155
181,backward,114.52749
181,optimizer,56.635509
182,forward,65.224208
182,backward,116.677487
182,optimizer,56.907603
183,forward,66.597541
183,backward,117.293537
183,optimizer,56.371445
184,forward,65.516652
184,backward,116.382202
184,optimizer,56.564798
185,forward,65.641654
185,backward,117.679035
185,optimizer,56.542277
186,forward,65.584804
186,backward,116.91095
186,optimizer,56.6935
187,forward,65.180416
187,backward,118.10069
187,optimizer,57.352812
188,forward,63.09754
188,backward,114.664131
188,optimizer,56.76093
189,forward,65.488972
189,backward,116.718527
189,optimizer,56.698581
190,forward,66.594031
190,backward,116.645307
190,optimizer,56.535297
191,forward,65.927099
191,backward,116.708097
191,optimizer,56.983995
192,forward,66.303427
192,backward,117.433859
192,optimizer,56.460276
193,forward,66.199904
193,backward,116.379241
193,optimizer,56.747201
194,forward,65.223407
194,backward,118.122971
194,optimizer,56.498567
195,forward,66.514459
195,backward,116.517483
195,optimizer,56.900573
196,forward,64.424133
196,backward,118.277374
196,optimizer,56.568657
197,forward,66.794394
197,backward,117.709594
197,optimizer,56.300443
198,forward,63.709881
198,backward,118.868603
198,optimizer,56.740111
199,forward,65.39645
199,backward,116.473633
199,optimizer,56.421285
200,forward,65.507052
200,backward,116.487463
200,optimizer,56.16649
201,forward,65.591434
201,backward,116.89227
201,optimizer,56.70325
202,forward,65.574184
202,backward,117.047283
202,optimizer,56.342303
203,forward,65.560103
203,backward,116.92544
203,optimizer,56.492596
204,forward,65.206407
204,backward,116.760768
204,optimizer,56.396075
205,forward,65.260078
205,backward,117.131024
205,optimizer,56.508407
206,forward,65.447671
206,backward,117.125864
206,optimizer,56.785661
207,forward,65.649714
207,backward,116.760448
207,optimizer,56.513806
208,forward,65.642075
208,backward,116.494133
208,optimizer,56.497656
209,forward,65.604064
209,backward,116.662896
209,optimizer,56.577537
210,forward,65.689975
210,backward,116.643935
210,optimizer,56.631279
211,forward,65.94289
211,backward,116.825899
211,optimizer,56.568968
212,forward,65.975849
212,backward,116.650416
212,optimizer,56.69353
213,forward,66.142113
213,backward,116.929611
213,optimizer,56.532286
214,forward,66.340887
214,backward,116.515993
214,optimizer,56.70958
215,forward,66.618681
215,backward,116.591524
215,optimizer,56.935964
216,forward,66.166193
216,backward,116.610645
216,optimizer,56.453656
217,forward,65.923119
217,backward,116.745158
217,optimizer,56.599108
218,forward,65.836628
218,backward,116.589756
218,optimizer,56.372774
219,forward,65.682615
219,backward,116.801469
219,optimizer,56.534487
220,forward,65.735566
220,backward,116.632765
220,optimizer,56.614188
221,forward,65.678294
221,backward,117.177935
221,optimizer,56.743432
222,forward,65.593343
222,backward,116.710297
222,optimizer,56.645809
223,forward,65.593624
223,backward,117.010352
223,optimizer,56.883483
224,forward,65.613084
224,backward,117.058874
224,optimizer,56.679509
225,forward,65.339059
225,backward,117.558381
225,optimizer,56.385645
226,forward,65.653494
226,backward,117.279496
226,optimizer,56.936705
227,forward,65.781827
227,backward,117.337018
227,optimizer,56.391105
228,forward,65.9973
228,backward,116.668717
228,optimizer,56.590388
229,forward,66.073262
229,backward,116.781748
229,optimizer,56.486456
230,forward,66.229684
230,backward,116.958121
230,optimizer,56.761772
231,forward,66.329126
231,backward,116.694397
231,optimizer,56.944904
232,forward,66.662982
232,backward,116.89724
232,optimizer,56.330883
233,forward,66.270735
233,backward,117.071233
233,optimizer,56.955264
234,forward,65.842108
234,backward,116.92804
234,optimizer,56.453906
235,forward,65.745016
235,backward,116.997582
235,optimizer,56.877104
236,forward,65.700545
236,backward,117.005142
236,optimizer,56.555557
237,forward,65.622574
237,backward,116.785119
237,optimizer,56.532807
238,forward,65.596404
238,backward,116.92841
238,optimizer,56.617348
239,forward,65.641494
239,backward,116.957251
239,optimizer,56.275033
240,forward,65.727716
240,backward,116.850779
240,optimizer,57.014975
241,forward,65.674775
241,backward,117.45023
241,optimizer,56.862313
242,forward,65.694915
242,backward,116.984182
242,optimizer,56.951513
243,forward,65.776157
243,backward,117.44127
243,optimizer,56.611318
244,forward,66.020741
244,backward,117.059173
244,optimizer,56.65727
245,forward,66.288066
245,backward,116.648256
245,optimizer,56.68982
246,forward,66.300686
246,backward,118.252354
246,optimizer,56.402704
247,forward,66.806585
247,backward,116.866009
247,optimizer,56.559287
248,forward,66.175794
248,backward,118.001549
248,optimizer,56.520037
249,forward,65.753826
249,backward,117.284537
249,optimizer,56.477306
250,forward,65.080084
250,backward,118.461447
250,optimizer,56.429455
251,forward,65.697755
251,backward,117.360298
251,optimizer,56.70254
252,forward,64.163048
252,backward,118.976086
252,optimizer,56.342343
253,forward,63.315044
253,backward,114.58287
253,optimizer,56.373564
254,forward,65.665485
254,backward,117.383998
254,optimizer,56.974715
255,forward,67.13943
255,backward,117.768005
255,optimizer,56.940554
256,forward,65.805027
256,backward,117.262217
256,optimizer,56.406034
257,forward,66.190565
257,backward,118.228633
257,optimizer,56.896544
258,forward,66.420057
258,backward,117.174365
258,optimizer,56.973925
259,forward,65.809378
259,backward,118.898455
259,optimizer,56.384704
260,forward,66.282506
260,backward,117.105364
260,optimizer,56.453175
261,forward,64.683518
261,backward,118.436656
261,optimizer,56.381824
262,forward,66.928087
262,backward,117.46592
262,optimizer,56.995485
263,forward,64.617316
263,backward,119.162019
263,optimizer,56.926934
264,forward,63.535097
264,backward,114.55049
264,optimizer,56.930663
265,forward,65.706495
265,backward,117.42149
265,optimizer,56.391874
266,forward,67.135011
266,backward,118.368145
266,optimizer,56.849363
267,forward,65.783047
267,backward,117.563643
267,optimizer,56.837242
268,forward,66.307646
268,backward,118.02182
268,optimizer,56.481056
269,forward,66.552001
269,backward,117.289817
269,optimizer,56.441796
270,forward,65.836028
270,backward,118.914056
270,optimizer,56.595707
271,forward,66.080682
271,backward,117.096754
271,optimizer,56.487296
272,forward,64.868091
272,backward,118.505808
272,optimizer,56.589639
273,forward,65.888229
273,backward,117.676734
273,optimizer,56.329404
274,forward,64.022406
274,backward,118.996766
274,optimizer,56.974075
275,forward,65.652054
275,backward,116.815319
275,optimizer,56.412974
276,forward,65.775437
276,backward,117.335118
276,optimizer,56.801001
277,forward,65.900689
277,backward,117.362908
277,optimizer,56.66784
278,forward,66.02124
278,backward,117.732754
278,optimizer,56.494987
279,forward,66.287676
279,backward,116.926011
279,optimizer,56.519297
280,forward,66.397548
280,backward,117.257587
280,optimizer,56.952164
281,forward,66.761794
281,backward,117.307277
281,optimizer,56.896404
282,forward,66.264605
282,backward,117.352988
282,optimizer,56.749711
283,forward,66.057511
283,backward,117.593052
283,optimizer,56.313143
284,forward,65.867439
284,backward,117.785096
284,optimizer,56.516986
285,forward,65.891209
285,backward,117.560381
285,optimizer,56.568578
286,forward,65.740996
286,backward,117.531621
286,optimizer,56.744831
287,forward,65.835197
287,backward,117.641303
287,optimizer,56.880473
288,forward,66.072953
288,backward,117.554202
288,optimizer,56.569158
289,forward,66.335586
289,backward,117.322337
289,optimizer,56.494266
290,forward,66.54908
290,backward,117.280098
290,optimizer,56.768641
291,forward,66.770024
291,backward,117.635883
291,optimizer,56.522267
292,forward,66.176963
292,backward,117.023232
292,optimizer,56.515547
293,forward,66.011431
293,backward,117.498411
293,optimizer,56.360914
294,forward,65.802457
294,backward,117.593983
294,optimizer,56.593237
