timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
11001638.775573276,0.00017437152564525604,-1,9.1,4.0,1991.25,15.705,194455287459.0
11001639.27840952,0.5030106157064438,1,0.5,96.0,10931.25,99.444,194455380741.0
11001639.780348256,1.004949351772666,2,0.5,99.0,11717.25,194.131,194455489169.0
11001640.28329014,1.5078912358731031,3,0.5,99.0,11717.25,216.963,194455596271.0
11001640.78527688,2.0098779760301113,4,0.5,99.0,11717.25,221.279,194455702367.0
11001641.291587813,2.516188908368349,5,0.5,100.0,11717.25,220.779,194455812385.0
11001641.7947908,3.0193918962031603,7,0.5,100.0,11717.25,217.561,194455915255.0
11001642.296702828,3.5213039238005877,8,0.5,98.0,11717.25,220.361,194456025398.0
11001642.798891839,4.023492934182286,9,0.5,98.0,11717.25,220.422,194456135034.0
11001643.300998088,4.525599183514714,10,0.5,100.0,11717.25,226.881,194456245377.0
11001643.803042227,5.027643322944641,11,0.5,100.0,11717.25,222.993,194456353862.0
11001644.305229798,5.529830893501639,13,0.6,98.0,11717.25,220.123,194456457476.0
11001644.81143413,6.0360352247953415,14,0.5,98.0,11717.25,222.393,194456568953.0
11001645.31358676,6.5381878558546305,15,0.5,99.0,11717.25,222.112,194456677757.0
11001645.81560226,7.040203355252743,16,0.5,100.0,11717.25,227.035,194456785531.0
11001646.31835386,7.542954955250025,18,0.5,99.0,11717.25,219.934,194456892950.0
11001646.82165358,8.046254675835371,19,0.5,99.0,11717.25,222.313,194457000934.0
11001647.32372908,8.54833017475903,20,0.5,99.0,11717.25,221.386,194457107406.0
11001647.830384249,9.054985344409943,21,0.6,98.0,11717.25,223.067,194457216471.0
11001648.332993777,9.557594873011112,22,1.0,100.0,11717.25,223.848,194457323943.0
11001648.835014127,10.059615222737193,24,0.5,100.0,11717.25,217.993,194457429240.0
11001649.33964393,10.564245024695992,25,0.5,98.0,11717.25,218.262,194457536993.0
11001649.8417838,11.066384894773364,26,0.5,98.0,11717.25,217.514,194457642692.0
11001650.34378646,11.568387554958463,27,0.5,100.0,11717.25,219.983,194457748833.0
11001650.84936904,12.073970135301352,29,0.5,100.0,11717.25,222.059,194457857225.0
11001651.361725615,12.586326710879803,30,0.5,98.0,11717.25,219.836,194457985256.0
11001651.86864962,13.093250716105103,31,0.5,98.0,11717.25,220.274,194458096436.0
11001652.371626316,13.596227411180735,32,0.5,99.0,11717.25,227.44,194458208712.0
11001652.873641985,14.098243080079556,33,0.5,99.0,11717.25,224.318,194458318563.0
11001653.375725335,14.600326430052519,35,0.5,100.0,11717.25,220.583,194458423764.0
11001653.877722181,15.102323276922107,36,0.5,98.0,11717.25,222.045,194458531553.0
11001654.379975636,15.604576731100678,37,0.5,98.0,11717.25,221.081,194458639566.0
11001654.881981172,16.106582267209888,38,0.5,100.0,11717.25,225.078,194458747706.0
11001655.38796618,16.612567275762558,39,0.6,100.0,11717.25,223.65,194458860452.0
11001655.90968642,17.13428751565516,41,0.5,98.0,11717.25,222.782,194458966572.0
11001656.417599062,17.642200157046318,42,0.5,98.0,11717.25,222.108,194459074774.0
11001656.919787545,18.14438864029944,43,0.5,100.0,11717.25,222.156,194459181123.0
11001657.426716296,18.65131739154458,44,0.5,100.0,11717.25,226.624,194459292497.0
11001657.929811435,19.154412530362606,46,0.5,99.0,11717.25,223.591,194459403461.0
11001658.431812752,19.656413847580552,47,0.5,99.0,11717.25,223.268,194459513837.0
11001658.934031054,20.158632149919868,48,0.5,99.0,11717.25,220.761,194459621910.0
11001659.435982252,20.660583347082138,49,0.5,97.0,11717.25,222.078,194459727838.0
11001659.93801472,21.16261581517756,50,0.5,100.0,11717.25,224.673,194459835772.0
11001660.440052208,21.66465330310166,52,0.5,100.0,11717.25,220.904,194459943126.0
11001660.947543962,22.172145057469606,53,0.5,98.0,11717.25,217.549,194460053444.0
11001661.449685993,22.67428708821535,54,0.5,98.0,11717.25,216.412,194460158675.0
11001661.951667773,23.176268868148327,55,0.5,100.0,11717.25,219.583,194460265118.0
11001662.453965973,23.67856706865132,56,0.5,100.0,11717.25,222.898,194460372456.0
11001662.957279025,24.181880120187998,58,0.5,99.0,11717.25,219.268,194460503959.0
11001663.468192378,24.69279347360134,59,0.6,99.0,11717.25,220.532,194460613873.0
11001663.970334647,25.194935742765665,60,0.5,99.0,11717.25,225.013,194460724286.0
11001664.472292876,25.696893971413374,61,0.5,100.0,11717.25,225.539,194460833288.0
11001664.974245852,26.198846947401762,63,0.5,100.0,11717.25,221.09,194460936508.0
11001665.476261212,26.700862307101488,64,0.5,98.0,11717.25,222.291,194461046069.0
11001665.978240749,27.202841844409704,65,0.5,98.0,11717.25,221.136,194461154523.0
11001666.484636813,27.709237908944488,66,0.5,100.0,11717.25,225.664,194461266244.0
11001666.986975629,28.21157672442496,67,0.5,100.0,11717.25,224.943,194461375690.0
11001667.489138057,28.713739152997732,69,0.5,98.0,11717.25,219.822,194461479348.0
11001667.991153607,29.215754702687263,70,0.5,99.0,11717.25,221.348,194461590553.0
11001668.493286228,29.717887323349714,71,0.5,99.0,11717.25,220.928,194461699234.0
11001668.995263943,30.219865038990974,72,0.5,99.0,11717.25,225.36,194461808120.0
11001669.497209473,30.721810568124056,73,0.5,100.0,11717.25,225.298,194461915914.0
11001670.004194828,31.228795923292637,75,0.5,100.0,11717.25,219.718,194462020871.0
11001670.50700602,31.73160711489618,76,0.5,98.0,11717.25,221.868,194462130637.0
11001671.00917033,32.23377142474055,77,0.5,98.0,11717.25,222.198,194462241595.0
11001671.511117276,32.73571837134659,78,0.6,100.0,11717.25,227.104,194462351403.0
11001672.013198348,33.23779944330454,79,0.6,99.0,11717.25,226.707,194462460197.0
11001672.515243825,33.73984492011368,81,0.6,98.0,11717.25,222.36,194462564135.0
11001673.021829585,34.246430680155754,82,0.5,99.0,11717.25,223.868,194462677666.0
11001673.525217377,34.74981847219169,83,0.5,99.0,11717.25,221.862,194462788494.0
11001674.027182693,35.25178378820419,84,0.5,99.0,11717.25,224.96,194462897290.0
11001674.529209811,35.753810906782746,86,0.5,100.0,11717.25,223.546,194463006230.0
11001675.031324252,36.25592534802854,87,0.6,100.0,11717.25,220.105,194463108128.0
11001675.53328518,36.75788627564907,88,0.5,98.0,11717.25,223.034,194463219069.0
11001676.03542576,37.260026855394244,89,0.5,98.0,11717.25,222.518,194463327843.0
11001676.541474808,37.76607590354979,90,0.5,100.0,11717.25,225.68,194463438661.0
11001677.043886404,38.26848750002682,92,0.5,100.0,11717.25,223.945,194463548057.0
11001677.546466872,38.77106796763837,93,0.5,98.0,11717.25,219.81,194463651439.0
11001678.04842416,39.27302525565028,94,0.5,99.0,11717.25,222.941,194463763137.0
11001678.55055879,39.77515988610685,95,0.5,99.0,11717.25,222.152,194463895929.0
11001679.052589009,40.27719010412693,96,0.6,99.0,11717.25,225.506,194464008962.0
11001679.554440483,40.7790415789932,98,0.5,100.0,11717.25,222.013,194464113939.0
11001680.060605964,41.28520705923438,99,0.5,98.0,11717.25,222.096,194464225528.0
11001680.56242344,41.78702453523874,100,0.6,98.0,11717.25,221.144,194464336084.0
11001681.06456992,42.28917101584375,101,0.6,100.0,11717.25,226.861,194464447309.0
11001681.566553837,42.79115493223071,102,0.5,99.0,11717.25,225.519,194464557877.0
11001682.068624249,43.29322534427047,104,0.5,98.0,11717.25,222.057,194464660863.0
11001682.570604755,43.79520585015416,105,0.5,98.0,11717.25,223.145,194464770517.0
11001683.07249802,44.297099115327,106,0.5,99.0,11717.25,221.701,194464878582.0
11001683.579277102,44.803878197446465,107,0.5,99.0,11717.25,225.106,194464989170.0
11001684.08186914,45.306470235809684,108,0.5,100.0,11717.25,224.305,194465099629.0
11001684.58397995,45.80858104489744,110,0.5,100.0,11717.25,220.435,194465203223.0
11001685.0860186,46.31061969511211,111,0.5,98.0,11717.25,223.153,194465314896.0
11001685.588654717,46.813255812972784,112,0.5,98.0,11717.25,222.78,194465424064.0
11001686.090630205,47.315231300890446,113,0.5,100.0,11717.25,226.557,194465532595.0
11001686.592587093,47.81718818843365,114,0.5,100.0,11717.25,225.362,194465639707.0
11001687.098727103,48.323328198865056,116,0.5,98.0,11717.25,220.228,194465744220.0
11001687.60066214,48.82526323571801,117,0.5,99.0,11717.25,220.689,194465855513.0
11001688.102639118,49.32724021375179,118,0.5,99.0,11717.25,222.62,194465968465.0
11001688.604725676,49.8293267711997,119,0.5,99.0,11717.25,229.588,194466079769.0
11001689.106737936,50.3313390314579,120,0.5,100.0,11717.25,228.863,194466189118.0
11001689.60966846,50.83426955528557,122,0.5,100.0,11717.25,220.092,194466292522.0
11001690.129822845,51.35442394018173,123,0.5,98.0,11717.25,221.336,194466402387.0
11001690.63687983,51.86148092523217,124,0.5,98.0,11717.25,221.337,194466513620.0
11001691.139507359,52.364108454436064,125,0.5,100.0,11717.25,225.39,194466624945.0
11001691.641471826,52.86607292108238,127,0.5,100.0,11717.25,226.19,194466733323.0
11001692.159421932,53.38402302749455,128,0.6,99.0,11717.25,224.569,194466863902.0
11001692.663637388,53.8882384840399,129,0.5,99.0,11717.25,224.269,194466975082.0
11001693.165775528,54.39037662371993,130,0.5,99.0,11717.25,228.64,194467085868.0
11001693.667759446,54.89236054196954,131,0.5,100.0,11717.25,227.349,194467195383.0
11001694.169851566,55.394452661275864,133,0.7,100.0,11717.25,223.723,194467299159.0
11001694.67563802,55.900239115580916,134,0.5,98.0,11717.25,224.889,194467412881.0
11001695.177658098,56.402259193360806,135,0.6,98.0,11717.25,223.189,194467524670.0
11001695.679629207,56.90423030219972,136,0.5,100.0,11717.25,226.649,194467634894.0
11001696.181589045,57.40619014017284,137,0.5,100.0,11717.25,225.222,194467744222.0
11001696.683704494,57.90830558910966,139,0.5,98.0,11717.25,220.347,194467848108.0
11001697.185819212,58.41042030788958,140,0.5,99.0,11717.25,222.317,194467958697.0
11001697.68774443,58.91234552487731,141,0.5,99.0,11717.25,221.764,194468066850.0
11001698.19499674,59.419597836211324,142,0.5,99.0,11717.25,224.612,194468176968.0
11001698.697579687,59.92218078300357,143,0.5,100.0,11717.25,224.92,194468285757.0
11001699.199721888,60.42432298325002,145,0.5,100.0,11717.25,222.306,194468393736.0
11001699.701700028,60.926301123574376,146,0.5,98.0,11717.25,223.072,194468504831.0
11001700.203888709,61.42848980426788,147,0.5,98.0,11717.25,222.659,194468613643.0
11001700.705872037,61.93047313205898,148,0.5,100.0,11717.25,225.544,194468720630.0
11001701.207870005,62.432471100240946,149,0.5,100.0,11717.25,226.928,194468828901.0
11001701.714199267,62.9388003628701,151,0.5,99.0,11717.25,223.429,194468939482.0
11001702.216391688,63.440992783755064,152,0.6,99.0,11717.25,224.196,194469051536.0
11001702.719087848,63.943688943982124,153,0.5,98.0,11717.25,223.176,194469160457.0
11001703.221047066,64.44564816169441,154,0.5,98.0,11717.25,223.664,194469267596.0
11001703.723016003,64.94761709868908,155,0.5,100.0,11717.25,225.101,194469377025.0
11001704.225642322,65.45024341717362,157,0.5,100.0,11717.25,223.141,194469487050.0
11001704.732566835,65.95716793090105,158,0.5,98.0,11717.25,223.402,194469596825.0
11001705.235386778,66.4599878732115,159,0.5,98.0,11717.25,224.344,194469707547.0
11001705.737333596,66.96193469129503,160,0.5,100.0,11717.25,223.905,194469816356.0
11001706.239372324,67.4639734197408,161,0.6,99.0,11717.25,227.334,194469927341.0
11001706.741503105,67.96610420010984,163,0.5,99.0,11717.25,224.205,194470059060.0
11001707.244199725,68.46880082041025,164,0.5,100.0,11717.25,223.605,194470170461.0
