step,phase,time_ms
0,forward,188.05834
0,backward,228.202058
0,optimizer,62.513806
1,forward,130.436158
1,backward,225.367848
1,optimizer,56.569473
2,forward,130.414688
2,backward,224.620376
2,optimizer,56.652565
3,forward,129.485682
3,backward,225.307888
3,optimizer,56.573823
4,forward,131.236162
4,backward,225.097403
4,optimizer,56.724316
5,forward,130.789675
5,backward,225.053743
5,optimizer,56.632335
6,forward,130.772604
6,backward,224.059666
6,optimizer,56.633824
7,forward,129.94307
7,backward,225.271087
7,optimizer,57.098372
8,forward,129.474761
8,backward,225.228646
8,optimizer,56.658695
9,forward,128.903051
9,backward,224.775158
9,optimizer,56.810937
10,forward,128.567846
10,backward,225.200155
10,optimizer,56.702815
11,forward,130.149053
11,backward,224.90097
11,optimizer,56.554133
12,forward,130.139893
12,backward,224.86921
12,optimizer,56.626175
13,forward,130.981748
13,backward,225.545422
13,optimizer,56.984211
14,forward,126.281846
14,backward,224.551254
14,optimizer,56.279709
15,forward,127.309373
15,backward,225.798976
15,optimizer,56.557403
16,forward,130.420727
16,backward,225.256016
16,optimizer,57.165804
17,forward,129.719825
17,backward,224.719907
17,optimizer,56.866688
18,forward,129.023293
18,backward,225.519511
18,optimizer,56.89706
19,forward,129.041653
19,backward,227.730109
19,optimizer,56.415621
20,forward,128.779848
20,backward,224.8493
20,optimizer,56.580354
21,forward,130.57609
21,backward,225.123214
21,optimizer,56.791067
22,forward,130.937886
22,backward,225.379209
22,optimizer,56.518513
23,forward,130.323795
23,backward,225.229266
23,optimizer,56.564845
24,forward,129.004253
24,backward,224.699058
24,optimizer,57.053432
25,forward,131.947224
25,backward,225.733445
25,optimizer,56.566144
26,forward,131.631848
26,backward,225.270487
26,optimizer,56.887419
27,forward,131.366764
27,backward,225.296707
27,optimizer,56.681776
28,forward,131.093459
28,backward,225.042373
28,optimizer,57.090033
29,forward,131.053238
29,backward,225.927148
29,optimizer,56.517983
30,forward,130.568771
30,backward,225.414849
30,optimizer,56.699915
31,forward,129.757696
31,backward,225.535071
31,optimizer,56.568623
32,forward,129.031644
32,backward,225.350148
32,optimizer,56.89245
33,forward,131.168981
33,backward,225.727134
33,optimizer,56.670575
34,forward,130.833385
34,backward,225.543662
34,optimizer,56.686255
35,forward,130.456118
35,backward,225.094693
35,optimizer,56.41483
36,forward,131.015619
36,backward,225.271307
36,optimizer,56.568244
37,forward,131.249943
37,backward,225.589272
37,optimizer,56.463661
38,forward,130.914686
38,backward,225.45619
38,optimizer,56.850758
39,forward,127.168111
39,backward,225.843426
39,optimizer,57.182594
40,forward,129.335059
40,backward,225.909157
