step,step_ms,forward_ms,backward_ms,optimizer_ms
0,479.997796,188.05834,228.202058,62.513806
1,413.606752,130.436158,225.367848,56.569473
2,413.013201,130.414688,224.620376,56.652565
3,412.629314,129.485682,225.307888,56.573823
4,414.353334,131.236162,225.097403,56.724316
5,413.774995,130.789675,225.053743,56.632335
6,412.745946,130.772604,224.059666,56.633824
7,413.626672,129.94307,225.271087,57.098372
8,412.681495,129.474761,225.228646,56.658695
9,411.792539,128.903051,224.775158,56.810937
10,411.82315,128.567846,225.200155,56.702815
11,412.859668,130.149053,224.90097,56.554133
12,413.422318,130.139893,224.86921,56.626175
13,414.952454,130.981748,225.545422,56.984211
14,408.36169,126.281846,224.551254,56.279709
15,410.928605,127.309373,225.798976,56.557403
16,414.197042,130.420727,225.256016,57.165804
17,412.590524,129.719825,224.719907,56.866688
18,412.711746,129.023293,225.519511,56.89706
19,414.440795,129.041653,227.730109,56.415621
20,411.466784,128.779848,224.8493,56.580354
21,413.920197,130.57609,225.123214,56.791067
22,414.11792,130.937886,225.379209,56.518513
23,413.441619,130.323795,225.229266,56.564845
24,412.020414,129.004253,224.699058,57.053432
25,415.656467,131.947224,225.733445,56.566144
26,415.079477,131.631848,225.270487,56.887419
27,414.606329,131.366764,225.296707,56.681776
28,414.765711,131.093459,225.042373,57.090033
29,414.817853,131.053238,225.927148,56.517983
30,413.954587,130.568771,225.414849,56.699915
31,413.155474,129.757696,225.535071,56.568623
32,412.524292,129.031644,225.350148,56.89245
33,415.033076,131.168981,225.727134,56.670575
34,414.377264,130.833385,225.543662,56.686255
35,413.249675,130.456118,225.094693,56.41483
36,414.143151,131.015619,225.271307,56.568244
37,414.584449,131.249943,225.589272,56.463661
38,414.497097,130.914686,225.45619,56.850758
39,411.524135,127.168111,225.843426,57.182594
40,413.431028,129.335059,225.909157,56.898799
41,415.212909,130.922676,226.115001,56.910819
42,414.08052,130.489919,225.173424,57.089152
43,413.632522,130.190894,225.540291,56.606034
44,412.536722,129.007324,225.731955,56.486632
45,412.474382,129.213327,225.363238,56.573133
46,414.040029,131.033109,225.194835,56.575034
47,415.918872,131.68428,226.535959,56.420691
48,416.274387,131.293733,225.877088,57.52605
49,415.341982,131.360774,225.722194,56.693145
50,414.319544,130.963657,225.47047,56.608504
51,414.814433,130.971917,225.781806,56.786817
52,417.415028,132.464813,227.085568,56.540183
53,416.117285,132.154887,226.198713,56.451332
54,416.521621,132.559314,226.146652,56.557593
55,415.766799,131.535038,226.03907,56.901359
56,415.676197,131.898983,225.987239,56.531343
57,416.144965,132.351661,225.883067,56.36078
58,415.574236,131.036689,226.823443,56.430331
59,415.210169,130.633591,226.280495,57.014071
60,413.978857,130.224784,226.157582,56.318909
61,415.020635,129.40506,227.820291,56.525713
62,415.104517,129.778727,226.819304,57.175405
63,416.606343,132.171137,226.456238,56.653915
64,415.394373,131.573838,226.113311,56.465512
65,415.145798,131.184511,226.235504,56.453161
66,415.582706,131.406785,225.874887,57.000031
67,415.471964,131.6953,226.152022,56.35449
68,416.633423,132.061897,226.777623,56.506262
69,416.738656,132.074016,226.667451,56.675165
70,416.464771,131.612618,226.724441,56.816738
71,415.415852,131.435515,226.005829,56.736817
72,415.739798,131.688759,225.792896,56.994701
73,413.928207,128.937192,227.21489,56.507473
74,417.162213,131.665269,226.569719,57.370887
75,416.004413,131.591398,226.512408,56.576093
76,415.712018,130.902736,226.530578,56.94864
77,414.517797,130.56565,225.929828,56.571323
78,415.070747,130.083702,226.942846,56.787097
79,414.476646,129.684455,226.936995,56.549603
80,413.701533,129.37379,226.353636,56.696635
81,415.865321,131.589488,226.395946,56.624695
82,415.327501,131.355773,226.03932,56.660866
83,418.078128,132.530493,227.545536,56.697985
84,417.742764,132.26019,227.591947,56.646175
85,416.766546,132.138348,226.716862,56.651185
