timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-02-21T20:09:39,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.12593241315335035,3.867410256823005e-05,0.0003071020525997214,360.0,175.98765706965443,10.0,0.0063930616909638055,0.003251812045910185,0.00017748221197527706,0.00982235594884929,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
