task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Forward pass #72,2026-02-21T20:08:47,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.06566863413900137,4.319088783177401e-08,6.635563730863399e-07,360.0,230.9345373221668,10.0,6.5710205584765e-06,4.216114486865763e-06,1.8238320739732527e-07,1.096951825273933e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #72,2026-02-21T20:08:47,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.11632134020328522,7.060559386932015e-08,6.115538336498533e-07,360.0,152.24172442313431,10.0,1.236097058281301e-05,5.228059734463386e-06,3.4320931881666054e-07,1.7932239636093104e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #72,2026-02-21T20:08:47,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.07993501052260399,4.2138366517998374e-08,5.30831562129151e-07,360.0,292.9108113421603,10.0,5.811445415020069e-06,4.729448232154709e-06,1.6130776299784678e-07,1.0702201410172415e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #73,2026-02-21T20:08:48,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.06547843106091022,4.744152760433698e-08,7.313117953227089e-07,360.0,298.1916381379073,10.0,6.491126120090462e-06,5.377782077431448e-06,1.8017736470533538e-07,1.2049085562227096e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #73,2026-02-21T20:08:48,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.11556797754019499,7.208859568804395e-08,6.270246399885021e-07,360.0,151.44676258500954,10.0,1.2639872077852476e-05,5.318059809411579e-06,3.5095699907590694e-07,1.8308888886340267e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #73,2026-02-21T20:08:48,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.07698320504277945,2.3205149381075874e-08,3.043334896381621e-07,360.0,0.0,10.0,5.734416097402488e-06,0.0,1.5917216789805105e-07,5.893588265300492e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #74,2026-02-21T20:08:48,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.065525040961802,2.6299598074060843e-08,4.0509448857343295e-07,360.0,0.0,10.0,6.499107368290345e-06,0.0,1.8040156509313007e-07,6.679508933383604e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #74,2026-02-21T20:08:48,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.1159725533798337,9.468554957714804e-08,8.225527215332211e-07,360.0,310.84166120959406,10.0,1.2714950274676047e-05,1.0980008781302786e-05,3.5305006119112204e-07,2.4048009117170165e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #74,2026-02-21T20:08:48,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.07674442045390606,2.319984903238104e-08,3.055786177638306e-07,360.0,0.0,10.0,5.73310712352398e-06,0.0,1.591349719092219e-07,5.8922420954330736e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #75,2026-02-21T20:08:48,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.06553002167493105,3.762735742985005e-08,5.79586825934339e-07,360.0,154.0951239692357,10.0,6.5640193410217585e-06,2.8102800264662164e-06,1.8220675798754087e-07,9.556506125475706e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #75,2026-02-21T20:08:48,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.11671964731067419,7.255275606240864e-08,6.276737918930437e-07,360.0,149.99664133117838,10.0,1.2756731919944192e-05,5.315837590558203e-06,3.5420571609090095e-07,1.842677522659363e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #75,2026-02-21T20:08:48,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.07612283155322075,4.529660349940626e-08,6.01243277652358e-07,360.0,350.6382774741309,10.0,5.746479332447048e-06,5.598337811107967e-06,1.5950573142618172e-07,1.150432287498138e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #76,2026-02-21T20:08:48,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.06571981590241194,3.913583555979968e-08,6.003627033734261e-07,360.0,173.6874007888029,10.0,6.581112649291666e-06,3.175835871616073e-06,1.826772673262523e-07,9.939625788233774e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #76,2026-02-21T20:08:49,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.11615145672112703,7.254138380638344e-08,6.274355770105487e-07,360.0,150.09571768629638,10.0,1.2752295657992435e-05,5.317504253810057e-06,3.540870164417582e-07,1.842388692824444e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #76,2026-02-21T20:08:49,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.07544546946883202,4.375780133245369e-08,5.836363192861387e-07,360.0,324.91653839845065,10.0,5.756759550422331e-06,5.196948603014562e-06,1.5979343249151843e-07,1.1113501585928703e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #77,2026-02-21T20:08:49,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.06596692930907011,4.3103787851081694e-08,6.588594036005173e-07,360.0,239.28749035228674,10.0,6.467857956886326e-06,4.3000034395390685e-06,1.795354118156787e-07,1.0947396808240646e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #77,2026-02-21T20:08:49,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.11641296092420816,7.14407460355763e-08,6.182991713945509e-07,360.0,151.5588047047422,10.0,1.2523562274873324e-05,5.27305977371384e-06,3.4772753456814164e-07,1.8144349583155278e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #77,2026-02-21T20:08:49,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.0790276862680912,4.184296785629681e-08,5.338355418827096e-07,360.0,295.03063140056025,10.0,5.75222847983242e-06,4.7152815518813895e-06,1.5966673381626517e-07,1.0627176765529763e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #78,2026-02-21T20:08:49,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.06536660809069872,4.735539434438024e-08,7.29329151287585e-07,360.0,300.06579625710776,10.0,6.461192760616637e-06,5.386670974161234e-06,1.7934590836779887e-07,1.2027209643145683e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #78,2026-02-21T20:08:49,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.11596921551972628,7.21829464135237e-08,6.259449979599464e-07,360.0,155.41755070297964,10.0,1.2560753803700234e-05,5.423337672283424e-06,3.487603816514193e-07,1.8332851857635023e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #78,2026-02-21T20:08:49,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.07832803577184677,2.317132653593681e-08,2.9832183351498885e-07,360.0,0.0,10.0,5.726059991866244e-06,0.0,1.589380282287825e-07,5.884998020095223e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #79,2026-02-21T20:08:49,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.06522228755056858,2.615742216232093e-08,4.031301379181267e-07,360.0,0.0,10.0,6.463971640914817e-06,0.0,1.7942779490517176e-07,6.64339943582011e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #79,2026-02-21T20:08:49,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.11542835645377636,9.539848950666958e-08,8.305145621524179e-07,360.0,317.16413029174515,10.0,1.2692746892571573e-05,1.1183897839828205e-05,3.5243516063524746e-07,2.4229079893035074e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #79,2026-02-21T20:08:49,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.07831639517098665,2.3389491839269632e-08,3.0175783157969896e-07,360.0,0.0,10.0,5.7799648493527846e-06,0.0,1.6044227199422007e-07,5.940407121346903e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #80,2026-02-21T20:08:50,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.06533954944461584,3.7629041810637704e-08,5.792786829797839e-07,360.0,157.1445542627659,10.0,6.526328902691728e-06,2.8494467194661866e-06,1.8115829831610273e-07,9.556933920473916e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #80,2026-02-21T20:08:50,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.11574176046997309,7.253345752731641e-08,6.298862018142299e-07,360.0,154.29620068247254,10.0,1.2648716103285697e-05,5.4219487850559744e-06,3.5120894252840346e-07,1.8421873830869878e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #80,2026-02-21T20:08:50,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.07805361226201057,4.6075813108416517e-08,5.962683447378257e-07,360.0,361.2581257220906,10.0,5.760380718857101e-06,5.781949067085179e-06,1.5989487938996688e-07,1.1702224665332064e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #81,2026-02-21T20:08:50,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.065485380589962,3.873832706853593e-08,5.974844233072537e-07,360.0,175.31600856680728,10.0,6.494771409779922e-06,3.163613641277152e-06,1.802824825669348e-07,9.838667533624158e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #81,2026-02-21T20:08:50,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.11597542557865381,7.256253152063947e-08,6.291485099895479e-07,360.0,155.93987780254747,10.0,1.2614280637353835e-05,5.4647265983476245e-06,3.5025073836246793e-07,1.8429257974063914e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #81,2026-02-21T20:08:50,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.07805512100458145,4.410429324340544e-08,5.709481394252147e-07,360.0,330.6598663682815,10.0,5.754816532135051e-06,5.286948670857328e-06,1.5973756865908506e-07,1.1201502771651314e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #82,2026-02-21T20:08:50,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.06555917207151651,4.2860466042025114e-08,6.593194189639662e-07,360.0,227.98940389524148,10.0,6.552867218852232e-06,4.150836655725243e-06,1.8189464333570886e-07,1.0885598517913157e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #82,2026-02-21T20:08:50,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.11567538976669312,7.070494065004923e-08,6.146116407634188e-07,360.0,146.15232815157376,10.0,1.252443622797722e-05,5.085281845396139e-06,3.4775342016170313e-07,1.7957471493535056e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #82,2026-02-21T20:08:50,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.07882130332291126,4.192451415783629e-08,5.360741777247662e-07,360.0,300.1210317178089,10.0,5.719671864062598e-06,4.76944826033332e-06,1.587675755015662e-07,1.0647887699897444e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #83,2026-02-21T20:08:50,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.06550259049981833,4.7318904380009815e-08,7.293947916279268e-07,360.0,293.50764639733046,10.0,6.520012766122671e-06,5.3169486982085346e-06,1.8098054505470614e-07,1.2017942009385878e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #83,2026-02-21T20:08:50,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.11648199148476124,7.235924434687471e-08,6.250962151815243e-07,360.0,145.33062194794823,10.0,1.283787321299315e-05,5.183337478342764e-06,3.564168931916343e-07,1.8377627584527725e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #83,2026-02-21T20:08:51,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.07540835905820131,2.3330083569939904e-08,3.115491396971986e-07,360.0,0.0,10.0,5.765288788825342e-06,0.0,1.600299625554048e-07,5.9253187513807e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #84,2026-02-21T20:08:51,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.06571660563349724,2.625895815938921e-08,4.033792979926455e-07,360.0,0.0,10.0,6.489062216133001e-06,0.0,1.801250890518232e-07,6.669187305184763e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #84,2026-02-21T20:08:51,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.11607927549630404,9.462612129545537e-08,8.21470540240271e-07,360.0,309.92729539828395,10.0,1.2724055256694601e-05,1.095556431707223e-05,3.532960907452667e-07,2.403291566451188e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #84,2026-02-21T20:08:51,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.07637693453580141,2.321030003682109e-08,3.0699415842232244e-07,360.0,0.0,10.0,5.735693220049274e-06,0.0,1.5920319646182973e-07,5.8948964165111105e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #85,2026-02-21T20:08:51,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.06558346282690763,3.772556706348911e-08,5.802370805429725e-07,360.0,154.92860802086153,10.0,6.570723559707389e-06,2.828335599502907e-06,1.823900138131417e-07,9.581449173023254e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #85,2026-02-21T20:08:51,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.1165053229779005,7.247338861280819e-08,6.267073363591536e-07,360.0,149.57772984093393,10.0,1.2753063719719501e-05,5.29944868432608e-06,3.541052677772123e-07,1.8406617671822868e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #85,2026-02-21T20:08:51,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.07623982336372137,4.5558984251087154e-08,6.036561151803907e-07,360.0,349.0031754670091,10.0,5.792937241494607e-06,5.617226715770585e-06,1.6079775264693296e-07,1.1570961709912037e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #86,2026-02-21T20:08:51,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.0657346649095416,3.9164639974832995e-08,6.015195530006752e-07,360.0,175.98878182957577,10.0,6.558228284120598e-06,3.2066692305932065e-06,1.820439498664573e-07,9.946941464580167e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #86,2026-02-21T20:08:51,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.11615369748324156,7.251188577859561e-08,6.27534551134356e-07,360.0,149.85724711468805,10.0,1.2752584740519449e-05,5.309726468283316e-06,3.54083880989086e-07,1.8416395089791877e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #86,2026-02-21T20:08:51,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.0756998248398304,4.392095734175261e-08,5.863440454948469e-07,360.0,324.21237165359184,10.0,5.784100946038852e-06,5.210281948109241e-06,1.605566642764539e-07,1.115493955842475e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #87,2026-02-21T20:08:51,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.06577593553811312,4.309397857156897e-08,6.591315102022418e-07,360.0,236.91605557715255,10.0,6.491650268435414e-06,4.2730589733253055e-06,1.801962291614887e-07,1.0944905470922344e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #87,2026-02-21T20:08:52,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.11612757667899132,7.1276709735852e-08,6.166088688695022e-07,360.0,150.685589305665,10.0,1.2515514064580235e-05,5.239726416306212e-06,3.474475557191514e-07,1.810268803660543e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #87,2026-02-21T20:08:52,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.08048322051763535,4.1981515307301594e-08,5.254789239519914e-07,360.0,295.77922416456863,10.0,5.7648466899990446e-06,4.737503786600428e-06,1.60014238725933e-07,1.0662364715325473e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #88,2026-02-21T20:08:52,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.07828000467270613,4.7426497541713615e-08,6.088491409141325e-07,360.0,286.79080887730674,10.0,6.601762026548375e-06,5.260281987773396e-06,1.8322424859636464e-07,1.204526826291798e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Backward pass #88,2026-02-21T20:08:52,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.11609393544495106,6.765835074661392e-08,5.874223580453948e-07,360.0,163.23550512421568,10.0,1.160077350214131e-05,5.260837539822205e-06,3.2209484424027804e-07,1.7183705886203698e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Optimisation step #88,2026-02-21T20:08:52,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.07294146995991468,2.323694914065674e-08,3.2158462271314434e-07,360.0,0.0,10.0,5.742273293435612e-06,0.0,1.593913986451122e-07,5.9016646920808866e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Forward pass #89,2026-02-21T20:08:52,energy-efficiency,d5bb6562-9b15-44a1-84f3-c82fa312ca16,0.06534263025969267,2.6184848190496807e-08,4.031992259420836e-07,360.0,0.0,10.0,6.4707509241997314e-06,0.0,1.796141085732379e-07,6.650365032773078e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
