task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Step #172,2026-02-21T19:54:43,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2583529260009527,1.6542281496512723e-07,6.403384659059026e-07,360.0,217.35939682307392,10.0,2.575038131326455e-05,1.5548067995752035e-05,7.15241061213128e-07,4.201369037022933e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #173,2026-02-21T19:54:43,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2579467501491308,1.6337854414877042e-07,6.334344804389989e-07,360.0,209.74959589780434,10.0,2.57660196162756e-05,1.5012789788215741e-05,7.15681959667972e-07,4.149449136415899e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #174,2026-02-21T19:54:43,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.25812404323369265,1.5073909942359075e-07,5.840076102043239e-07,360.0,164.31923060322896,10.0,2.579399999231083e-05,1.1773898304312524e-05,7.16457166709001e-07,3.828435546333279e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #175,2026-02-21T19:54:43,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2581474632024765,1.5643660531914212e-07,6.059781205098425e-07,360.0,184.80213048507423,10.0,2.5780580751598274e-05,1.323473281544807e-05,7.160807985605484e-07,3.973139436560646e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #176,2026-02-21T19:54:44,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.25822162441909313,1.4768113129771655e-07,5.718551687597484e-07,360.0,154.10492692950186,10.0,2.576320245862001e-05,1.1028897709763896e-05,7.155998739310555e-07,3.7507700042314907e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #177,2026-02-21T19:54:44,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.25722513906657696,1.6091445765280813e-07,6.255480433616107e-07,360.0,203.7128430024637,10.0,2.564441459253393e-05,1.4511956052842834e-05,7.122979318309149e-07,4.086866857720781e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #178,2026-02-21T19:54:44,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.258689702488482,1.597205028096597e-07,6.172686873106864e-07,360.0,195.7515241053179,10.0,2.5812347326428092e-05,1.4036122340854718e-05,7.169611182891744e-07,4.0565430785572364e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #179,2026-02-21T19:54:44,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.25758769549429417,1.4589749855124627e-07,5.663610967408805e-07,360.0,149.21782564347242,10.0,2.5691634323448363e-05,1.0649452963917838e-05,7.136099816610524e-07,3.7054697269027145e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #180,2026-02-21T19:54:45,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.25886665377765894,1.5679045169734201e-07,6.055406484879848e-07,360.0,185.2974388403128,10.0,2.5815858226269778e-05,1.3288343964745764e-05,7.170612302919278e-07,3.982126342130712e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #181,2026-02-21T19:54:45,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2582017946988344,1.474992314694546e-07,5.71307771096337e-07,360.0,153.9615973175026,10.0,2.5738524086773087e-05,1.1008064358719594e-05,7.149131140775074e-07,3.7461501559569836e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #182,2026-02-21T19:54:45,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2572561390697956,1.610535560028542e-07,6.260134856529004e-07,360.0,204.34147656720432,10.0,2.5638514477759576e-05,1.4553344978907035e-05,7.121369863549742e-07,4.0903996443021964e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #183,2026-02-21T19:54:45,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2577521465718746,1.593589118384375e-07,6.18165264842282e-07,360.0,196.34310711310877,10.0,2.5727042835205563e-05,1.4031955668514229e-05,7.145962729636151e-07,4.0473594776683705e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #184,2026-02-21T19:54:46,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2584755280986428,1.46861095667862e-07,5.6816735338493e-07,360.0,150.62058379717,10.0,2.5791644025593974e-05,1.0791397524911872e-05,7.163878064602553e-07,3.7299429356965966e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #185,2026-02-21T19:54:46,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.25766810681670904,1.5651352333544721e-07,6.074656532978167e-07,360.0,186.76084178523658,10.0,2.5702557526529127e-05,1.3334455111646548e-05,7.139171809992855e-07,3.9750929819174635e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #186,2026-02-21T19:54:46,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.25915989000350237,1.4882344880259304e-07,5.742014472535661e-07,360.0,155.20950613387674,10.0,2.5907919928431535e-05,1.1170286711603694e-05,7.196164664088087e-07,3.779782310644412e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #187,2026-02-21T19:54:46,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2584128677845001,1.6112737845225549e-07,6.233902262876313e-07,360.0,201.09797418007904,10.0,2.579594999551748e-05,1.4410289306709956e-05,7.16506389694091e-07,4.092274569192193e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #188,2026-02-21T19:54:47,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2580630322918296,1.6340757608850515e-07,6.331621150837778e-07,360.0,210.49392135047555,10.0,2.5737524032592995e-05,1.5049456486337931e-05,7.148843077528857e-07,4.150186482668357e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #189,2026-02-21T19:54:47,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2586623905226588,1.5109868960877098e-07,5.841537579316614e-07,360.0,164.2010194102228,10.0,2.586124315857863e-05,1.179612054613699e-05,7.183196126586884e-07,3.837568331737425e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #190,2026-02-21T19:54:47,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2576342551037669,1.6072349598983868e-07,6.237390909071249e-07,360.0,201.40400960332826,10.0,2.5717496778815754e-05,1.4388344844462608e-05,7.14326968106121e-07,4.082016859138435e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #191,2026-02-21T19:54:48,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.25750625506043434,1.4718523874027807e-07,5.715440274063395e-07,360.0,154.17949448814713,10.0,2.567309038713564e-05,1.0995564348803555e-05,7.130997022613986e-07,3.738175443820067e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #192,2026-02-21T19:54:48,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2574045415967703,1.6189581317801842e-07,6.289616337614188e-07,360.0,206.31791843029737,10.0,2.5684212148189417e-05,1.4720289556180433e-05,7.134091988619741e-07,4.111791090323155e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #193,2026-02-21T19:54:48,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2581330528482795,1.5966882862506154e-07,6.185221243962492e-07,360.0,196.76922847984426,10.0,2.5757679343223552e-05,1.4079177930170772e-05,7.15449426530126e-07,4.055230669992426e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #194,2026-02-21T19:54:48,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.25927188247442245,1.472780099959892e-07,5.679942594062961e-07,360.0,149.32645507680314,10.0,2.5929271150379983e-05,1.0755841937992727e-05,7.202031711737392e-07,3.740531625954623e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #195,2026-02-21T19:54:49,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.25738248135894537,1.6024466627854826e-07,6.225627077523341e-07,360.0,200.84057423326115,10.0,2.5666191894560715e-05,1.4319455900135836e-05,7.129087733725699e-07,4.069855656806988e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #196,2026-02-21T19:54:49,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2587608229368925,1.4809457990350573e-07,5.723811039439818e-07,360.0,155.0654025285224,10.0,2.5788074824959276e-05,1.1108342217625022e-05,7.162896864530189e-07,3.761270672903751e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #197,2026-02-21T19:54:49,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.25864287093281746,1.6563344403878853e-07,6.404297253472299e-07,360.0,217.4800345160077,10.0,2.5777835678308936e-05,1.557334579516123e-05,7.160039644481524e-07,4.206718543791829e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #198,2026-02-21T19:54:49,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2574696922674775,1.6326891726950004e-07,6.340606652693503e-07,360.0,211.1479966757984,10.0,2.5686768256127576e-05,1.506640094106615e-05,7.134793947140348e-07,4.146664859190803e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #199,2026-02-21T19:54:50,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2586179804056883,1.5093151501308473e-07,5.835781360369606e-07,360.0,163.41920892494076,10.0,2.587047228589691e-05,1.174417606009115e-05,7.185763679444762e-07,3.8333224713932995e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #200,2026-02-21T19:54:50,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2577004563063383,1.6062298336067747e-07,6.232067093873196e-07,360.0,201.88194910766325,10.0,2.5679950136691353e-05,1.440140040998017e-05,7.132900878787176e-07,4.079464063454913e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #201,2026-02-21T19:54:50,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2579308496788144,1.4748032172769442e-07,5.719230306352795e-07,360.0,154.43658593955723,10.0,2.5711957644671338e-05,1.1030564383673891e-05,7.141768802992193e-07,3.745669890864445e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #202,2026-02-21T19:54:50,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.25872183218598366,1.6183165576023667e-07,6.255167988265613e-07,360.0,202.67587970365096,10.0,2.5837284699082794e-05,1.4546678304583338e-05,7.176533522498384e-07,4.110161635591594e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #203,2026-02-21T19:54:51,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.25800036173313856,1.634111078371224e-07,6.333212235519935e-07,360.0,210.37136258602678,10.0,2.574352724477643e-05,1.5044178699241684e-05,7.150558677191516e-07,4.150276181173751e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #204,2026-02-21T19:54:51,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2580201905220747,1.5038052360354998e-07,5.828067213492343e-07,360.0,164.18918530022,10.0,2.5738906115293884e-05,1.1739453839254566e-05,7.149252807721611e-07,3.819328523532034e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #205,2026-02-21T19:54:51,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.25831599440425634,1.5659077566359484e-07,6.063016586843234e-07,360.0,185.48412877078877,10.0,2.5774351786822004e-05,1.3280288399641904e-05,7.159099940003556e-07,3.977055018046516e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #206,2026-02-21T19:54:51,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2579991314560175,1.4752270149041169e-07,5.718464997466952e-07,360.0,154.5280876353015,10.0,2.5714860763401126e-05,1.1038342162095205e-05,7.142594937856108e-07,3.746746241928278e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #207,2026-02-21T19:54:52,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.258530649356544,1.660179235298662e-07,6.421692030307073e-07,360.0,218.3420717997784,10.0,2.5799869094044088e-05,1.5648345854657464e-05,7.166196695632457e-07,4.2164834618264174e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #208,2026-02-21T19:54:52,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.25776623748242855,1.635512696074689e-07,6.345682944432527e-07,360.0,211.88888334717873,10.0,2.569843251258152e-05,1.5126123209086018e-05,7.138040408285237e-07,4.1538359762494786e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #209,2026-02-21T19:54:52,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2584823686629534,1.46600983597416e-07,5.671405314238909e-07,360.0,149.04489863256387,10.0,2.5824125483631978e-05,1.069195299763237e-05,7.172882349954824e-07,3.723336671626089e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #210,2026-02-21T19:54:52,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2581264032050967,1.6107632328157134e-07,6.240035797218651e-07,360.0,200.91534639265544,10.0,2.579603502526895e-05,1.4397233741192395e-05,7.165100554832259e-07,4.090977882194487e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #211,2026-02-21T19:54:53,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.257879288867116,1.473186355638133e-07,5.712174454129959e-07,360.0,153.1621327395,10.0,2.574632633477441e-05,1.0954175429844781e-05,7.151324793489521e-07,3.741563424396882e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #212,2026-02-21T19:54:53,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2580490317195654,1.6147343766830153e-07,6.258004961708257e-07,360.0,203.7705724931442,10.0,2.5730925053358417e-05,1.4565011653644433e-05,7.147002758251409e-07,4.101063698282864e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #213,2026-02-21T19:54:53,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2578047374263406,1.5859322310371763e-07,6.152503054811524e-07,360.0,194.14926879776664,10.0,2.5702970661223117e-05,1.3862233309680505e-05,7.139230147004021e-07,4.027912698560329e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #214,2026-02-21T19:54:53,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.26769088488072157,1.498094365865726e-07,5.59613765148437e-07,360.0,143.17301359893878,10.0,2.6691296417266294e-05,1.0615564050908688e-05,7.413814542815038e-07,3.804824192245662e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #215,2026-02-21T19:54:54,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.26917748991400003,1.6132150839662755e-07,5.993122626426438e-07,360.0,178.46490437733956,10.0,2.6892839558422497e-05,1.3332232885687745e-05,7.469779061567501e-07,4.097205035026759e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #216,2026-02-21T19:54:54,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2778976485133171,1.6771697476936347e-07,6.036362720154342e-07,360.0,181.93341018109936,10.0,2.7783250715583685e-05,1.4041400124398251e-05,7.717047429954028e-07,4.2596355582976905e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #217,2026-02-21T19:54:54,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.27847676910459995,1.7025725494670166e-07,6.116099511956966e-07,360.0,189.5005412810942,10.0,2.7822605520486446e-05,1.4646122828310126e-05,7.728015098513942e-07,4.3241529858647695e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #218,2026-02-21T19:54:55,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2765610571950674,1.5446001583918124e-07,5.584607294769864e-07,360.0,140.72249719436752,10.0,2.7651874627917898e-05,1.0809453090843135e-05,7.680571845008176e-07,3.922938490326204e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #219,2026-02-21T19:54:55,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2778106275945902,1.660626882685079e-07,5.97770718628385e-07,360.0,176.63687495413302,10.0,2.7775802742689877e-05,1.3628899790063542e-05,7.715013266230606e-07,4.217620385937523e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #220,2026-02-21T19:54:55,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2768651219084859,1.6885017486646312e-07,6.099497477676228e-07,360.0,188.00700084570565,10.0,2.7666519861668445e-05,1.4449178227238235e-05,7.684649408070494e-07,4.288416302971297e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #221,2026-02-21T19:54:55,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.2781030321493745,1.6788140068034024e-07,6.036280614256047e-07,360.0,182.03819791601902,10.0,2.7805232163518982e-05,1.4060566805085273e-05,7.723171134582803e-07,4.263811608206172e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #222,2026-02-21T19:54:56,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.27818059269338846,1.699811693383336e-07,6.110251553725796e-07,360.0,188.81869056662148,10.0,2.7811408229171802e-05,1.4587511671493303e-05,7.724903963713097e-07,4.3171410297035764e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
Step #223,2026-02-21T19:54:56,energy-efficiency,6b77921a-fd23-42d9-bcad-d791fb4b7740,0.27630511298775673,1.5421208707264795e-07,5.581620655621847e-07,360.0,140.475196747234,10.0,2.7620878256857766e-05,1.0778341952288883e-05,7.671963397620362e-07,3.9166416548908414e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
