timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-02-21T20:09:39,energy-efficiency,14fee10e-cd42-4473-882c-5bfe60d47065,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,71.69233548175544,4.25727570932875e-05,5.938257807784989e-07,360.0,174.02338569534714,10.0,0.0071684343354776504,0.003444969978197321,0.00019912257447787042,0.010812526888152844,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N,1.0,0.0
