timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-30T17:55:12,codecarbon,6662f159-6715-4c8d-981e-1d5738fba4ce,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,296.95664527080953,0.00019140438656855695,6.445533030385825e-07,360.0,264.4881673314383,10.0,0.02950668017342688,0.018286218517857833,0.0008195290109660055,0.048612427702250785,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-73.5794,45.5063,4,machine,N,1.0,0.0
