timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,process_cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
11339305.568349468,0.00020755641162395477,-1,0.0,0.0,14.0,1991.25,14.821,210231796085.0
11339306.072388109,0.5042461976408958,1,1.5,99.4,83.0,8757.25,60.787,210231875544.0
11339306.593922332,1.0257804207503796,3,1.4,105.4,98.0,8757.25,171.941,210231977262.0
11339307.096567975,1.5284260641783476,5,1.4,99.5,98.0,8757.25,212.465,210232080888.0
11339307.59927424,2.0311323292553425,8,1.4,101.4,99.0,8757.25,214.494,210232185966.0
11339308.101869602,2.533727690577507,10,1.4,99.5,98.0,8757.25,209.928,210232306744.0
11339308.604463885,3.03632197342813,12,1.4,99.5,99.0,8757.25,209.36,210232413821.0
11339309.11195614,3.543814228847623,14,1.5,102.4,97.0,8757.25,208.413,210232516551.0
11339309.615276836,4.047134924679995,16,1.4,101.3,98.0,8757.25,210.002,210232618990.0
11339310.11797564,4.549833728000522,18,1.4,99.5,98.0,8757.25,212.681,210232722571.0
11339310.62139354,5.053251629695296,20,1.3,101.3,98.0,8757.25,213.012,210232823492.0
11339311.124087984,5.555946072563529,22,1.4,101.4,99.0,8757.25,211.121,210232924216.0
11339311.631192392,6.063050480559468,24,1.4,100.6,97.0,8757.25,212.629,210233030477.0
11339312.134289375,6.566147463396192,26,1.4,99.4,99.0,8757.25,210.499,210233131838.0
11339312.637,7.068858088925481,29,1.5,101.5,98.0,8757.25,206.43,210233231509.0
11339313.14058062,7.572438709437847,31,1.5,101.3,98.0,8757.25,209.831,210233333308.0
11339313.644068187,8.075926275923848,33,1.4,101.2,99.0,8757.25,212.144,210233436578.0
11339314.152135707,8.583993796259165,35,1.4,100.4,98.0,8757.25,211.447,210233542512.0
11339314.65473406,9.086592148989439,37,1.4,99.5,99.0,8757.25,208.172,210233643258.0
11339315.15731264,9.589170729741454,39,1.4,103.5,98.0,8757.25,209.76,210233744479.0
11339315.660085827,10.09194391593337,41,1.5,99.4,98.0,8757.25,211.516,210233845194.0
11339316.163103756,10.59496184438467,43,1.5,101.4,99.0,8757.25,212.812,210233946905.0
11339316.66982418,11.101682268083096,45,1.4,100.6,98.0,8757.25,212.043,210234052721.0
11339317.172771696,11.604629784822464,48,1.4,101.4,98.0,8757.25,211.598,210234155596.0
