step,phase,time_ms
0,forward,473.0038
0,backward,414.994378
0,optimizer,66.870076
1,forward,243.014749
1,backward,415.04012
1,optimizer,56.824482
2,forward,244.744259
2,backward,414.293967
2,optimizer,57.476062
3,forward,245.424521
3,backward,413.597805
3,optimizer,57.120417
4,forward,245.132936
4,backward,413.292149
4,optimizer,56.884072
5,forward,245.94386
5,backward,412.161239
5,optimizer,57.248388
6,forward,246.121594
6,backward,412.132029
6,optimizer,57.195088
7,forward,244.388223
7,backward,412.431064
7,optimizer,57.577545
8,forward,246.148543
8,backward,417.028504
8,optimizer,56.736419
9,forward,247.021839
9,backward,415.255083
9,optimizer,57.004785
10,forward,244.276691
10,backward,417.242248
10,optimizer,56.903362
11,forward,242.970918
11,backward,414.294016
11,optimizer,56.919003
12,forward,246.615721
12,backward,413.439811
12,optimizer,56.585597
13,forward,245.455622
13,backward,413.390141
13,optimizer,57.187808
14,forward,246.913287
14,backward,412.650698
14,optimizer,56.463185
15,forward,246.688203
15,backward,414.923797
15,optimizer,56.558016
16,forward,245.089585
16,backward,416.736869
16,optimizer,56.939043
17,forward,245.664824
17,backward,418.781645
17,optimizer,56.77615
18,forward,247.043658
18,backward,414.584651
18,optimizer,56.78104
19,forward,245.725296
19,backward,414.161394
19,optimizer,57.118776
20,forward,247.0717
20,backward,414.651772
20,optimizer,56.554327
21,forward,247.594379
21,backward,416.952213
21,optimizer,56.670159
22,forward,245.229437
22,backward,419.573399
22,optimizer,56.732939
23,forward,243.965886
23,backward,414.685383
23,optimizer,56.658519
24,forward,247.329205
24,backward,415.05221
24,optimizer,56.632148
25,forward,245.849288
25,backward,415.351995
25,optimizer,57.541354
26,forward,248.83348
26,backward,420.19622
26,optimizer,56.889153
27,forward,247.234362
27,backward,414.937918
27,optimizer,56.631738
28,forward,246.46439
28,backward,415.208213
28,optimizer,56.971383
29,forward,245.052684
29,backward,417.180546
29,optimizer,56.910633
30,forward,247.797692
30,backward,416.943443
30,optimizer,56.635228
31,forward,248.652917
31,backward,415.115031
31,optimizer,56.551506
32,forward,248.058747
32,backward,417.543634
32,optimizer,57.014975
33,forward,246.088992
33,backward,419.877263
33,optimizer,56.535746
34,forward,244.398493
34,backward,416.042017
34,optimizer,56.302302
35,forward,248.26929
35,backward,416.805461
35,optimizer,56.848922
36,forward,247.900284
36,backward,420.525285
36,optimizer,56.822971
37,forward,248.923612
37,backward,416.177639
37,optimizer,56.668739
38,forward,247.1098
38,backward,418.361117
38,optimizer,56.559607
39,forward,245.909329
39,backward,418.720534
39,optimizer,56.932773
40,forward,248.749848
40,backward,417.262908
40,optimizer,56.791781
41,forward,248.398953
41,backward,428.479383
41,optimizer,56.418395
42,forward,249.32734
42,backward,420.010386
42,optimizer,57.128087
43,forward,247.429845
43,backward,416.678078
43,optimizer,56.586847
44,forward,245.891979
44,backward,418.734673
44,optimizer,56.671079
45,forward,247.65916
45,backward,417.682415
45,optimizer,56.667578
46,forward,249.955771
46,backward,418.051752
46,optimizer,56.648938
47,forward,250.135793
47,backward,418.077672
47,optimizer,56.498515
48,forward,248.141488
48,backward,417.442731
48,optimizer,56.725129
49,forward,246.516151
49,backward,421.875679
49,optimizer,56.15182
50,forward,248.656027
50,backward,417.155366
50,optimizer,57.178707
51,forward,250.109822
51,backward,421.751187
51,optimizer,57.551574
52,forward,247.228663
52,backward,417.894599
52,optimizer,56.675498
53,forward,248.268711
53,backward,420.880121
53,optimizer,56.77135
54,forward,249.932739
54,backward,418.788374
54,optimizer,56.358673
55,forward,249.795568
55,backward,428.31976
55,optimizer,56.642768
56,forward,250.342126
56,backward,417.851229
56,optimizer,56.71261
57,forward,248.489705
57,backward,418.014982
57,optimizer,56.612017
58,forward,251.106069
58,backward,417.94335
58,optimizer,56.875832
59,forward,250.010111
59,backward,421.798777
59,optimizer,56.495955
60,forward,250.908756
60,backward,420.684677
60,optimizer,56.418074
61,forward,249.446641
61,backward,418.745474
61,optimizer,56.890552
62,forward,251.199141
62,backward,418.424809
62,optimizer,56.79651
63,forward,249.879218
63,backward,419.647049
63,optimizer,57.645395
64,forward,248.010246
64,backward,416.856051
64,optimizer,56.467635
65,forward,249.304918
65,backward,418.931458
65,optimizer,56.804051
66,forward,246.982318
66,backward,418.807165
66,optimizer,56.379083
67,forward,249.177876
67,backward,419.014949
67,optimizer,56.437294
68,forward,249.279788
68,backward,428.148039
68,optimizer,56.806911
69,forward,250.225915
69,backward,417.987811
69,optimizer,56.73601
70,forward,249.221937
70,backward,418.476849
70,optimizer,56.393544
71,forward,250.831176
71,backward,417.731666
71,optimizer,57.231428
72,forward,248.803449
72,backward,419.265363
72,optimizer,56.607727
73,forward,249.944539
73,backward,417.840518
73,optimizer,56.841021
74,forward,247.071099
74,backward,417.599784
74,optimizer,56.762221
75,forward,248.84544
75,backward,421.076524
75,optimizer,56.586477
76,forward,249.742396
76,backward,420.306821
76,optimizer,56.818961
77,forward,249.834148
77,backward,417.960631
77,optimizer,56.633028
78,forward,250.577141
78,backward,422.717533
78,optimizer,56.485465
79,forward,248.378532
79,backward,417.902639
79,optimizer,57.003675
80,forward,246.830036
80,backward,422.207664
80,optimizer,56.478215
81,forward,249.632414
81,backward,419.189062
81,optimizer,56.440665
82,forward,251.295833
82,backward,418.078763
82,optimizer,56.508306
83,forward,250.616822
83,backward,420.121298
83,optimizer,56.384803
84,forward,247.581689
84,backward,418.718244
84,optimizer,57.120896
85,forward,251.046589
85,backward,422.668412
85,optimizer,56.654108
86,forward,250.835816
86,backward,419.513538
86,optimizer,56.696949
87,forward,251.298913
87,backward,418.646652
87,optimizer,56.827031
88,forward,250.709783
88,backward,423.03229
88,optimizer,56.820361
89,forward,250.873226
89,backward,421.064414
89,optimizer,56.831741
90,forward,251.230942
90,backward,418.564891
90,optimizer,56.640708
91,forward,251.0833
91,backward,421.471412
91,optimizer,56.643518
92,forward,250.941667
92,backward,422.372978
92,optimizer,56.587617
93,forward,250.827106
93,backward,419.770072
93,optimizer,56.633907
94,forward,251.010138
94,backward,429.565372
94,optimizer,56.670498
95,forward,250.975057
95,backward,418.955768
95,optimizer,57.517173
96,forward,251.882243
96,backward,421.329079
96,optimizer,56.406084
97,forward,251.670639
97,backward,423.507367
97,optimizer,56.885352
98,forward,251.772263
98,backward,421.442911
98,optimizer,56.609588
99,forward,250.898426
99,backward,419.443996
99,optimizer,56.538166
100,forward,251.11352
100,backward,423.868154
100,optimizer,56.846071
101,forward,251.207652
101,backward,424.181069
101,optimizer,56.912543
102,forward,251.627478
102,backward,421.568233
102,optimizer,57.054455
103,forward,250.887006
103,backward,418.037892
103,optimizer,57.041165
104,forward,247.358844
104,backward,420.80969
104,optimizer,56.674239
105,forward,251.802703
105,backward,419.461116
105,optimizer,56.577417
106,forward,251.721161
106,backward,423.908324
