timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
10824340.809804508,0.00024360418319702148,-1,0.0,3.0,1991.25,21.856,158010568732.0
10824341.314222416,0.5046615116298199,0,0.9,91.0,16201.25,74.113,158010626196.0
10824341.816263352,1.00670244731009,1,1.0,100.0,17777.25,170.164,158010738251.0
10824342.319111953,1.5095510482788086,1,1.1,99.0,19349.25,224.568,158010843406.0
10824342.825374644,2.0158137399703264,2,1.1,95.0,19349.25,222.905,158010954186.0
10824343.328092633,2.5185317285358906,3,1.1,97.0,19349.25,224.447,158011062996.0
10824343.830308104,3.020747199654579,3,1.1,100.0,19349.25,227.686,158011176774.0
10824344.332444012,3.5228831078857183,4,1.1,99.0,19349.25,224.082,158011286091.0
10824344.83460269,4.025041785091162,5,1.0,99.0,19349.25,225.672,158011419748.0
10824345.337201416,4.527640512213111,5,1.1,100.0,19349.25,230.165,158011537639.0
10824345.84474638,5.035185474902391,6,1.1,99.0,19349.25,228.628,158011646376.0
10824346.34817908,5.538618175312877,7,1.1,95.0,19349.25,225.906,158011757473.0
10824346.850422531,6.040861627086997,8,1.0,99.0,19349.25,226.041,158011866097.0
10824347.369441723,6.559880819171667,8,1.1,100.0,19349.25,227.097,158011978057.0
10824347.871582173,7.06202126853168,9,1.1,100.0,19349.25,221.108,158012087017.0
10824348.374342004,7.564781099557877,10,1.0,99.0,19349.25,224.154,158012194103.0
10824348.877459789,8.067898884415627,10,1.1,100.0,19349.25,228.138,158012305389.0
10824349.383556556,8.57399565167725,11,1.1,100.0,19349.25,225.64,158012417583.0
10824349.886484418,9.076923513785005,12,1.1,96.0,19349.25,226.866,158012528427.0
10824350.388639648,9.579078743234277,12,1.1,100.0,19349.25,228.815,158012641672.0
10824350.890792416,10.081231512129307,13,1.1,100.0,19349.25,230.584,158012752365.0
10824351.393027466,10.583466561511159,14,1.1,97.0,19349.25,226.371,158012861859.0
10824351.895127455,11.08556655049324,14,1.0,100.0,19349.25,230.577,158012975257.0
10824352.404960057,11.595399152487516,15,1.1,100.0,19349.25,229.982,158013084196.0
10824352.907086104,12.097525199875236,16,1.0,100.0,19349.25,227.298,158013195325.0
10824353.409284776,12.599723871797323,17,1.1,100.0,19349.25,226.371,158013303764.0
10824353.912338188,13.102777283638716,17,1.1,100.0,19349.25,228.134,158013413903.0
10824354.41455658,13.604995675384998,18,1.0,97.0,19349.25,225.037,158013523985.0
10824354.921544442,14.11198353767395,19,1.1,97.0,19349.25,225.461,158013633616.0
10824355.423804272,14.614243367686868,19,1.1,100.0,19349.25,229.912,158013749445.0
10824355.925928053,15.11636714823544,20,1.1,100.0,19349.25,225.521,158013858246.0
10824356.42803312,15.618472216650844,21,1.1,99.0,19349.25,225.831,158013968992.0
10824356.930330252,16.12076934799552,21,1.0,100.0,19349.25,228.866,158014102858.0
10824357.432766264,16.623205360025167,22,1.1,100.0,19349.25,228.364,158014217982.0
10824357.934908263,17.125347359105945,23,1.0,96.0,19349.25,227.837,158014331096.0
10824358.440790916,17.631230011582375,24,1.1,96.0,19349.25,226.364,158014439526.0
10824358.943852572,18.134291667491198,24,1.0,100.0,19349.25,229.705,158014555475.0
10824359.44595209,18.636391185224056,25,1.0,100.0,19349.25,226.87,158014665998.0
10824359.948063249,19.138502344489098,26,1.0,99.0,19349.25,225.07,158014777381.0
10824360.451217145,19.641656240448356,26,1.0,100.0,19349.25,227.049,158014889807.0
10824360.953401452,20.143840547651052,27,1.1,100.0,19349.25,225.629,158014995624.0
