step,step_ms,forward_ms,backward_ms,optimizer_ms
0,956.424733,473.0038,414.994378,66.870076
1,717.18973,243.014749,415.04012,56.824482
2,718.055005,244.744259,414.293967,57.476062
3,717.75448,245.424521,413.597805,57.120417
4,716.696321,245.132936,413.292149,56.884072
5,716.801873,245.94386,412.161239,57.248388
6,716.978136,246.121594,412.132029,57.195088
7,716.518557,244.388223,412.431064,57.577545
8,721.506015,246.148543,417.028504,56.736419
9,720.978926,247.021839,415.255083,57.004785
10,720.371215,244.276691,417.242248,56.903362
11,716.075331,242.970918,414.294016,56.919003
12,718.042074,246.615721,413.439811,56.585597
13,717.387353,245.455622,413.390141,57.187808
14,717.432923,246.913287,412.650698,56.463185
15,719.51436,246.688203,414.923797,56.558016
16,720.123761,245.089585,416.736869,56.939043
17,722.750367,245.664824,418.781645,56.77615
18,720.11332,247.043658,414.584651,56.78104
19,718.454631,245.725296,414.161394,57.118776
20,719.764745,247.0717,414.651772,56.554327
21,722.573344,247.594379,416.952213,56.670159
22,723.231495,245.229437,419.573399,56.732939
23,716.741582,243.965886,414.685383,56.658519
24,720.585609,247.329205,415.05221,56.632148
25,720.156792,245.849288,415.351995,57.541354
26,727.645922,248.83348,420.19622,56.889153
27,720.558229,247.234362,414.937918,56.631738
28,720.024369,246.46439,415.208213,56.971383
29,720.707382,245.052684,417.180546,56.910633
30,723.108753,247.797692,416.943443,56.635228
31,721.75946,248.652917,415.115031,56.551506
32,723.937738,248.058747,417.543634,57.014975
33,723.904777,246.088992,419.877263,56.535746
34,718.333619,244.398493,416.042017,56.302302
35,723.336816,248.26929,416.805461,56.848922
36,726.635235,247.900284,420.525285,56.822971
37,723.308876,248.923612,416.177639,56.668739
38,723.354647,247.1098,418.361117,56.559607
39,722.98318,245.909329,418.720534,56.932773
40,724.197301,248.749848,417.262908,56.791781
41,734.97925,248.398953,428.479383,56.418395
42,727.898397,249.32734,420.010386,57.128087
43,722.040835,247.429845,416.678078,56.586847
44,722.619694,245.891979,418.734673,56.671079
45,723.444159,247.65916,417.682415,56.667578
46,726.166877,249.955771,418.051752,56.648938
47,726.190297,250.135793,418.077672,56.498515
48,723.796854,248.141488,417.442731,56.725129
49,726.220807,246.516151,421.875679,56.15182
50,724.332594,248.656027,417.155366,57.178707
51,730.884388,250.109822,421.751187,57.551574
52,723.116943,247.228663,417.894599,56.675498
53,727.413127,248.268711,420.880121,56.77135
54,726.435771,249.932739,418.788374,56.358673
55,736.146181,249.795568,428.31976,56.642768
56,726.874459,250.342126,417.851229,56.71261
