timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-01T17:40:14,codecarbon,8bd54c04-2464-41c7-826c-41792ef7b918,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.54214931465685,0.00019369871884018346,6.444976828770459e-07,360.0,275.9291275902869,10.0,0.029877703594602654,0.018487601734513248,0.0008298313887375918,0.049195136717853395,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-73.5794,45.5063,4,machine,N,1.0,0.0
