step,phase,time_ms
0,forward,125.30977
0,backward,124.428527
0,optimizer,68.719018
1,forward,64.375366
1,backward,118.414264
1,optimizer,56.665693
2,forward,63.026012
2,backward,114.990385
2,optimizer,56.513501
3,forward,65.679197
3,backward,117.502369
3,optimizer,56.45942
4,forward,66.576652
4,backward,117.535789
4,optimizer,56.544551
5,forward,66.149396
5,backward,118.318392
5,optimizer,56.679554
6,forward,65.702138
6,backward,118.141729
6,optimizer,56.924988
7,forward,66.042783
7,backward,117.494668
7,optimizer,56.43726
8,forward,66.301397
8,backward,118.526596
8,optimizer,56.345408
9,forward,65.557876
9,backward,117.56738
9,optimizer,56.623763
10,forward,65.280711
10,backward,118.407703
10,optimizer,56.938698
11,forward,65.540175
11,backward,117.709251
11,optimizer,56.651163
12,forward,64.398485
12,backward,118.839931
12,optimizer,56.847986
13,forward,63.184355
13,backward,116.028733
13,optimizer,56.49701
14,forward,63.457969
14,backward,119.540743
14,optimizer,56.680384
15,forward,67.152562
15,backward,117.657651
15,optimizer,56.777095
16,forward,66.114644
16,backward,117.396767
16,optimizer,56.766185
17,forward,66.222297
17,backward,118.652237
17,optimizer,56.574822
18,forward,66.498401
18,backward,117.796793
18,optimizer,56.430479
19,forward,66.643484
19,backward,118.499995
19,optimizer,56.45348
20,forward,65.528724
20,backward,117.570759
20,optimizer,56.46173
21,forward,65.036427
21,backward,117.932046
21,optimizer,56.52112
22,forward,65.585946
22,backward,117.553539
22,optimizer,56.416409
23,forward,64.441426
23,backward,118.874171
23,optimizer,59.599273
24,forward,62.996312
24,backward,115.063766
24,optimizer,56.970419
25,forward,63.48682
25,backward,117.873525
25,optimizer,56.520281
26,forward,66.838467
26,backward,116.904208
26,optimizer,56.859446
27,forward,66.018783
27,backward,117.195963
27,optimizer,56.517491
28,forward,66.093965
28,backward,118.111579
28,optimizer,56.596972
29,forward,66.540402
29,backward,117.082831
29,optimizer,56.673234
30,forward,65.83453
30,backward,118.736389
30,optimizer,56.913877
31,forward,65.889091
31,backward,116.879997
31,optimizer,56.325857
32,forward,65.084138
32,backward,118.604777
32,optimizer,56.431179
33,forward,65.620236
33,backward,117.60859
33,optimizer,56.394718
34,forward,64.027849
34,backward,119.506402
34,optimizer,56.669283
35,forward,63.47767
35,backward,115.319242
35,optimizer,56.521821
36,forward,65.685788
36,backward,117.727973
36,optimizer,56.611343
37,forward,67.186563
37,backward,118.73135
37,optimizer,56.789536
38,forward,66.030134
38,backward,117.867255
38,optimizer,56.408039
39,forward,66.43027
39,backward,117.990236
39,optimizer,56.591552
40,forward,66.47066
40,backward,117.532769
40,optimizer,56.449481
41,forward,66.030752
41,backward,118.746359
41,optimizer,56.797766
42,forward,65.771828
42,backward,117.911495
42,optimizer,56.873837
43,forward,65.222058
43,backward,118.542576
43,optimizer,56.44489
44,forward,65.666726
44,backward,117.675261
44,optimizer,56.451651
45,forward,64.576668
45,backward,118.974613
45,optimizer,56.600173
46,forward,63.390657
46,backward,115.758358
46,optimizer,56.350219
47,forward,65.718817
47,backward,117.625
47,optimizer,56.964559
48,forward,66.961978
48,backward,117.662321
48,optimizer,56.576033
49,forward,66.169344
49,backward,117.425887
49,optimizer,56.915758
50,forward,66.654693
50,backward,118.522865
50,optimizer,56.728155
51,forward,66.576521
51,backward,117.934946
51,optimizer,56.647353
52,forward,66.50452
52,backward,118.79719
52,optimizer,56.346939
53,forward,65.764338
53,backward,117.786203
53,optimizer,56.587293
54,forward,65.555735
54,backward,118.535876
54,optimizer,56.469341
55,forward,65.816988
55,backward,117.725322
55,optimizer,56.665584
56,forward,64.76374
56,backward,119.234298
56,optimizer,56.501992
57,forward,63.281556
57,backward,115.445034
57,optimizer,56.338219
58,forward,63.808215
58,backward,119.582114
58,optimizer,57.115822
59,forward,67.169222
59,backward,117.741982
59,optimizer,56.41128
60,forward,66.562191
60,backward,117.524998
60,optimizer,56.573633
61,forward,65.446772
61,backward,117.244834
61,optimizer,56.644173
62,forward,66.212106
62,backward,117.980267
62,optimizer,56.562962
63,forward,66.752884
63,backward,118.821411
63,optimizer,56.38811
64,forward,65.814739
64,backward,117.914946
64,optimizer,56.953269
65,forward,65.826909
65,backward,118.350412
65,optimizer,56.359559
66,forward,65.971372
66,backward,117.941386
66,optimizer,56.941918
67,forward,65.216509
67,backward,119.020714
67,optimizer,56.243907
68,forward,66.48811
68,backward,117.701732
68,optimizer,56.609473
69,forward,64.440606
69,backward,119.101296
69,optimizer,56.561792
70,forward,66.811556
70,backward,118.093969
70,optimizer,56.96945
71,forward,63.860826
71,backward,118.2017
71,optimizer,56.604503
72,forward,64.466586
72,backward,115.538975
72,optimizer,56.938149
73,forward,65.999233
73,backward,118.16946
73,optimizer,56.631344
74,forward,67.568469
74,backward,118.709608
74,optimizer,56.909608
75,forward,65.987152
75,backward,118.047617
75,optimizer,56.43528
76,forward,66.44372
76,backward,118.276352
76,optimizer,56.840467
77,forward,66.737206
77,backward,117.721082
77,optimizer,56.52018
78,forward,66.136175
78,backward,118.77914
78,optimizer,56.379438
79,forward,66.113615
79,backward,117.64504
79,optimizer,56.4629
80,forward,65.24537
80,backward,118.488945
80,optimizer,56.732235
81,forward,65.862961
81,backward,117.834614
81,optimizer,56.897627
82,forward,64.602999
82,backward,119.458642
82,optimizer,57.01023
83,forward,63.412899
83,backward,116.196736
83,optimizer,56.964698
84,forward,63.762314
84,backward,118.080108
84,optimizer,56.425289
85,forward,67.259704
85,backward,118.025147
85,optimizer,56.517601
86,forward,66.392099
86,backward,117.58876
86,optimizer,56.588082
87,forward,66.975489
87,backward,119.039875
87,optimizer,56.915547
88,forward,66.246277
88,backward,117.821084
88,optimizer,56.694544
89,forward,66.854977
89,backward,118.910453
89,optimizer,56.288707
90,forward,65.938231
90,backward,117.768883
90,optimizer,56.613633
91,forward,66.137945
91,backward,118.565506
91,optimizer,56.564581
92,forward,66.171895
92,backward,117.949246
92,optimizer,56.231496
93,forward,65.467334
93,backward,119.243237
93,optimizer,56.966889
94,forward,66.919908
94,backward,117.884824
94,optimizer,56.48434
95,forward,64.916174
95,backward,118.880272
95,optimizer,56.882837
96,forward,67.081001
96,backward,118.583917
96,optimizer,56.612723
97,forward,64.602889
97,backward,119.162687
97,optimizer,56.4533
98,forward,63.551881
98,backward,115.760018
98,optimizer,56.921388
99,forward,65.87174
99,backward,117.926795
99,optimizer,56.839096
100,forward,67.189073
100,backward,117.837834
100,optimizer,56.45009
101,forward,66.4158
101,backward,117.697392
101,optimizer,56.569131
102,forward,66.878118
102,backward,118.918612
102,optimizer,56.414069
103,forward,66.40145
103,backward,118.024308
103,optimizer,56.601742
104,forward,66.661114
104,backward,118.923432
104,optimizer,56.516492
105,forward,65.88203
105,backward,117.833984
105,optimizer,56.738835
106,forward,65.951751
106,backward,118.75104
106,optimizer,56.547652
107,forward,66.254876
107,backward,117.972726
107,optimizer,56.551133
108,forward,65.558575
108,backward,119.239638
108,optimizer,56.073544
109,forward,66.830596
109,backward,118.153659
109,optimizer,56.393169
110,forward,64.848842
110,backward,119.191787
110,optimizer,56.785436
111,forward,67.244913
111,backward,118.043507
111,optimizer,56.537912
112,forward,64.909823
112,backward,119.487912
112,optimizer,56.356299
113,forward,63.639582
113,backward,115.82487
113,optimizer,57.138623
114,forward,66.104504
114,backward,118.19454
114,optimizer,56.820197
115,forward,67.333665
115,backward,117.850345
115,optimizer,56.463941
116,forward,66.533301
116,backward,117.846064
116,optimizer,56.507942
117,forward,66.44442
117,backward,118.78144
117,optimizer,56.404559
118,forward,66.495461
118,backward,118.257091
118,optimizer,56.514432
119,forward,67.149101
119,backward,118.987653
119,optimizer,56.900878
120,forward,65.810928
120,backward,117.965706
120,optimizer,56.863587
121,forward,66.272317
121,backward,118.582637
121,optimizer,56.459391
122,forward,66.601672
122,backward,118.014937
122,optimizer,56.807697
123,forward,66.087563
123,backward,119.129816
123,optimizer,56.593993
124,forward,66.377119
124,backward,118.000537
124,optimizer,56.45963
125,forward,65.27578
125,backward,118.803581
125,optimizer,56.786567
126,forward,66.068033
126,backward,118.023187
126,optimizer,56.573132
127,forward,64.69614
127,backward,119.625264
127,optimizer,56.878748
128,forward,63.54307
128,backward,116.354669
128,optimizer,56.528472
129,forward,63.789054
129,backward,119.622864
129,optimizer,56.341508
130,forward,66.230236
130,backward,118.342482
130,optimizer,56.561152
131,forward,66.565023
131,backward,118.148859
131,optimizer,56.850377
132,forward,67.01629
132,backward,118.134389
132,optimizer,56.751795
133,forward,66.325898
133,backward,118.267721
133,optimizer,56.136004
134,forward,66.063654
134,backward,117.937625
134,optimizer,56.570592
135,forward,66.134245
135,backward,118.139399
135,optimizer,56.420669
136,forward,66.056304
136,backward,118.349122
136,optimizer,56.417309
137,forward,66.290078
137,backward,118.444585
137,optimizer,56.45805
138,forward,66.701915
138,backward,118.346453
138,optimizer,56.590832
139,forward,67.118272
139,backward,118.305982
139,optimizer,56.692184
140,forward,66.246987
140,backward,118.278981
140,optimizer,56.323527
141,forward,66.200726
141,backward,118.153179
141,optimizer,56.543271
142,forward,66.100295
142,backward,118.328163
142,optimizer,56.47724
143,forward,66.076604
143,backward,117.995627
143,optimizer,56.934648
144,forward,66.407029
144,backward,118.102429
144,optimizer,56.357358
145,forward,66.725735
145,backward,118.258951
