timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
10837779.738955287,0.0004300978034734726,-1,0.0,6.0,1991.25,23.23,177378545773.0
10837780.244853228,0.5063280388712883,0,1.0,88.0,9133.25,90.463,177378616685.0
10837780.747014206,1.008489016443491,1,1.0,100.0,11717.25,168.518,177378725923.0
10837781.2495135,1.5109883099794388,3,1.1,96.0,11717.25,218.965,177378832623.0
10837781.75191241,2.013387219980359,4,1.0,96.0,11717.25,219.486,177378940577.0
10837782.253991855,2.5154666658490896,5,1.0,100.0,11717.25,222.351,177379051384.0
10837782.756418616,3.017893426120281,7,1.1,100.0,11717.25,222.862,177379157120.0
10837783.25890864,3.5203834511339664,8,1.0,97.0,11717.25,224.536,177379264743.0
10837783.76470912,4.026183931156993,9,1.1,96.0,11717.25,221.612,177379373425.0
10837784.26715604,4.528630850836635,10,1.0,100.0,11717.25,226.331,177379481998.0
10837784.786928007,5.04840281791985,12,1.1,99.0,11717.25,223.789,177379589165.0
10837785.294725873,5.556200683116913,13,1.1,98.0,11717.25,224.236,177379698421.0
10837785.796646196,6.058121006935835,14,1.1,97.0,11717.25,222.952,177379807755.0
10837786.303878153,6.565352963283658,16,1.1,99.0,11717.25,222.133,177379916856.0
10837786.815622495,7.0770973060280085,17,1.1,99.0,11717.25,222.079,177380050744.0
10837787.317501549,7.578976359218359,18,1.1,100.0,11717.25,224.994,177380161772.0
10837787.823236588,8.084711398929358,20,1.1,98.0,11717.25,219.851,177380265128.0
10837788.32640578,8.587880590930581,21,1.1,97.0,11717.25,225.151,177380378903.0
10837788.844904015,9.106378825381398,22,1.1,100.0,11717.25,222.842,177380486866.0
10837789.351402529,9.61287733912468,23,1.0,100.0,11717.25,221.855,177380594515.0
10837789.853445852,10.114920662716031,25,1.1,97.0,11717.25,222.844,177380704138.0
10837790.3557119,10.617186710238457,26,1.1,97.0,11717.25,224.863,177380814260.0
10837790.861653805,11.123128615319729,27,1.1,100.0,11717.25,226.622,177380925129.0
10837791.364839876,11.626314686611295,29,1.1,100.0,11717.25,219.315,177381029568.0
10837791.866783151,12.128257961943746,30,1.0,97.0,11717.25,222.735,177381139041.0
10837792.368936349,12.63041115924716,31,1.1,97.0,11717.25,222.246,177381246955.0
10837792.871519253,13.132994063198566,32,1.0,100.0,11717.25,222.697,177381348732.0
10837793.374865487,13.63634029775858,34,1.1,100.0,11717.25,217.174,177381451137.0
10837793.881370032,14.142844842746854,35,1.1,98.0,11717.25,223.28,177381564222.0
10837794.383784233,14.645259043201804,36,1.0,98.0,11717.25,224.661,177381676395.0
10837794.885885797,15.147360607981682,38,1.0,99.0,11717.25,222.803,177381783080.0
10837795.388278369,15.64975317940116,39,1.1,99.0,11717.25,220.543,177381892709.0
10837795.890424365,16.151899175718427,40,1.1,99.0,11717.25,223.026,177382002122.0
10837796.39240044,16.65387525036931,41,1.1,100.0,11717.25,228.941,177382110918.0
10837796.908901576,17.170376386493444,43,1.1,98.0,11717.25,220.881,177382211924.0
10837797.411320958,17.6727957688272,44,1.0,97.0,11717.25,220.921,177382344264.0
10837797.913260832,18.17473564296961,45,1.0,100.0,11717.25,225.514,177382456069.0
10837798.420258485,18.681733295321465,47,1.0,97.0,11717.25,220.456,177382566652.0
10837798.923091192,19.184566002339125,48,1.0,97.0,11717.25,222.571,177382678526.0
10837799.425162826,19.6866376362741,49,1.1,100.0,11717.25,223.11,177382787839.0
10837799.92714063,20.188615441322327,51,1.1,100.0,11717.25,220.608,177382893520.0
10837800.429152103,20.690626913681626,52,1.1,98.0,11717.25,222.81,177383002695.0
