timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-06T15:53:37,codecarbon,d4d6bfa3-47e2-496c-8635-fc968c773430,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,298.4089784678072,0.00019461538770248316,6.521767163365648e-07,360.0,221.03246226284207,10.0,0.029692990930937246,0.018910265961530115,0.0008246931876831995,0.049427950080150544,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-73.5794,45.5063,4,machine,N,1.0,0.0
