timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-30T22:34:46,codecarbon,26fb27d4-27f4-4a35-a32d-251ecca7ebc1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,300.27657830528915,0.0001938111451189315,6.454420994563386e-07,360.0,0.0,10.0,0.029861233660578745,0.01853309177090523,0.0008293650433938539,0.049223690474877735,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-73.5794,45.5063,4,machine,N,1.0,0.0
