step,phase,time_ms
0,forward,333.89812
0,backward,425.68821
0,optimizer,65.401083
1,forward,248.210292
1,backward,422.678444
1,optimizer,56.5374
2,forward,249.198457
2,backward,426.916609
2,optimizer,56.820094
3,forward,248.723119
3,backward,425.455857
3,optimizer,56.541471
4,forward,249.372259
4,backward,423.995624
4,optimizer,56.633931
5,forward,247.814205
5,backward,429.05684
5,optimizer,56.639802
6,forward,246.707539
6,backward,427.270324
6,optimizer,56.334817
7,forward,247.853116
7,backward,424.745156
7,optimizer,56.925846
8,forward,250.311653
8,backward,427.488207
8,optimizer,56.387927
9,forward,248.010118
9,backward,425.629979
9,optimizer,56.494559
10,forward,247.244647
10,backward,425.076791
10,optimizer,56.431678
11,forward,249.608162
11,backward,429.431296
11,optimizer,56.384508
12,forward,250.553107
12,backward,428.548783
12,optimizer,56.714412
13,forward,249.680294
13,backward,426.378541
13,optimizer,56.332016
14,forward,249.537912
14,backward,424.826216
14,optimizer,56.51014
15,forward,250.14379
15,backward,426.476781
15,optimizer,56.417308
16,forward,250.327144
16,backward,428.841307
16,optimizer,56.858605
17,forward,249.977178
17,backward,426.618694
17,optimizer,56.488459
18,forward,250.123511
18,backward,425.212804
18,optimizer,56.5026
19,forward,250.601157
19,backward,425.165982
19,optimizer,56.309097
20,forward,250.698209
20,backward,429.814242
20,optimizer,56.670173
21,forward,248.739909
21,backward,428.468992
21,optimizer,56.550111
22,forward,247.261507
22,backward,425.819592
22,optimizer,56.849314
23,forward,248.776481
23,backward,427.142341
23,optimizer,56.55054
24,forward,251.174906
24,backward,428.479921
24,optimizer,57.027348
25,forward,249.013034
25,backward,430.512942
25,optimizer,56.473849
26,forward,247.910847
26,backward,427.224603
26,optimizer,56.389928
27,forward,249.40571
27,backward,426.161797
27,optimizer,56.626831
28,forward,251.492771
28,backward,426.737385
28,optimizer,56.53993
29,forward,249.294487
29,backward,429.727361
29,optimizer,56.309156
30,forward,248.022409
30,backward,429.717691
30,optimizer,56.564311
31,forward,249.917667
31,backward,427.294754
31,optimizer,56.498569
32,forward,251.142976
32,backward,427.02418
32,optimizer,56.55147
33,forward,250.174622
33,backward,426.165986
33,optimizer,56.371248
34,forward,251.44522
34,backward,426.840887
34,optimizer,56.681173
35,forward,250.238482
35,backward,430.408571
35,optimizer,56.56347
36,forward,250.678468
36,backward,431.072651
36,optimizer,56.334877
37,forward,251.021304
37,backward,430.880938
37,optimizer,56.598381
38,forward,251.251287
38,backward,430.442392
38,optimizer,56.616262
39,forward,251.536972
39,backward,429.804041
39,optimizer,56.484029
40,forward,249.900146
40,backward,431.285624
40,optimizer,56.672752
41,forward,251.543271
41,backward,430.409961
41,optimizer,56.4802
42,forward,250.910932
42,backward,437.768462
42,optimizer,56.362608
43,forward,251.619193
43,backward,426.332819
43,optimizer,56.514209
44,forward,249.953788
44,backward,429.193253
44,optimizer,56.464938
45,forward,251.561581
45,backward,429.796283
45,optimizer,56.853564
46,forward,252.06537
46,backward,428.713406
46,optimizer,56.725392
47,forward,250.393925
47,backward,430.502513
47,optimizer,56.593551
48,forward,249.049815
48,backward,432.191558
48,optimizer,56.53105
49,forward,251.768506
49,backward,429.982184
49,optimizer,56.225725
50,forward,251.930278
50,backward,430.103546
50,optimizer,56.831505
51,forward,251.843726
51,backward,429.426406
51,optimizer,56.457229
52,forward,252.209722
52,backward,429.428006
52,optimizer,56.56055
53,forward,252.400095
53,backward,429.316845
53,optimizer,56.633412
54,forward,250.399064
54,backward,430.972009
54,optimizer,56.650782
55,forward,252.13141
55,backward,429.153601
55,optimizer,56.479099
56,forward,251.991329
56,backward,439.573999
56,optimizer,57.023187
57,forward,252.027239
57,backward,428.829118
57,optimizer,56.271816
58,forward,249.509812
58,backward,427.750361
58,optimizer,56.333467
59,forward,250.444975
59,backward,428.003854
59,optimizer,56.649872
60,forward,253.004184
60,backward,428.178617
60,optimizer,56.470689
61,forward,250.664298
61,backward,428.656554
61,optimizer,56.505969
62,forward,252.525426
62,backward,428.855017
62,optimizer,56.52602
63,forward,250.601687
63,backward,438.33683
63,optimizer,56.420659
64,forward,250.873001
64,backward,427.475257
64,optimizer,56.327807
65,forward,249.341859
65,backward,427.777621
65,optimizer,56.324096
66,forward,251.054084
66,backward,430.116637
66,optimizer,56.538639
67,forward,251.355249
67,backward,429.872913
67,optimizer,56.348677
68,forward,249.826066
68,backward,431.565659
68,optimizer,56.589391
69,forward,248.438435
69,backward,431.234183
69,optimizer,56.468529
70,forward,250.466216
70,backward,432.113187
70,optimizer,56.599651
71,forward,251.085936
71,backward,431.349864
71,optimizer,56.49438
72,forward,251.147006
72,backward,430.525013
72,optimizer,56.619252
73,forward,250.909092
73,backward,430.422891
73,optimizer,56.379517
74,forward,251.751545
74,backward,429.976484
74,optimizer,56.709652
75,forward,249.574152
75,backward,430.851287
75,optimizer,56.631891
76,forward,250.973523
76,backward,430.949489
76,optimizer,56.625351
77,forward,250.885551
77,backward,438.935449
77,optimizer,56.097474
78,forward,250.933412
78,backward,427.550408
78,optimizer,56.611292
79,forward,249.395569
79,backward,428.305649
79,optimizer,56.791754
80,forward,251.581652
80,backward,428.583383
80,optimizer,56.586221
81,forward,251.845766
81,backward,429.257883
81,optimizer,56.486109
82,forward,249.670333
82,backward,431.536798
82,optimizer,56.681592
83,forward,248.421105
83,backward,431.881263
83,optimizer,56.658482
84,forward,250.701089
84,backward,431.550338
84,optimizer,56.632012
85,forward,251.312568
85,backward,430.355601
85,optimizer,56.5232
86,forward,251.458301
86,backward,429.612869
86,optimizer,56.596831
87,forward,251.160826
87,backward,429.968684
87,optimizer,56.726833
88,forward,251.967188
88,backward,429.285755
88,optimizer,56.444419
89,forward,249.493192
89,backward,431.64764
89,optimizer,56.401867
90,forward,248.70392
90,backward,432.246379
90,optimizer,56.541151
91,forward,250.650678
91,backward,437.03158
91,optimizer,56.416718
92,forward,251.526382
92,backward,427.069602
92,optimizer,56.286506
93,forward,249.805777
93,backward,429.039401
93,optimizer,56.314056
94,forward,251.144336
94,backward,430.37434
94,optimizer,56.624881
95,forward,251.719644
95,backward,429.800432
95,optimizer,56.549271
96,forward,249.636993
96,backward,431.237393
96,optimizer,56.451039
97,forward,248.78474
97,backward,431.528337
