step,step_ms,forward_ms,backward_ms,optimizer_ms
0,825.593132,333.89812,425.68821,65.401083
1,728.925159,248.210292,422.678444,56.5374
2,734.055976,249.198457,426.916609,56.820094
3,731.965945,248.723119,425.455857,56.541471
4,731.236273,249.372259,423.995624,56.633931
5,734.785107,247.814205,429.05684,56.639802
6,731.514528,246.707539,427.270324,56.334817
7,730.702726,247.853116,424.745156,56.925846
8,735.440846,250.311653,427.488207,56.387927
9,731.289824,248.010118,425.629979,56.494559
10,729.937655,247.244647,425.076791,56.431678
11,736.612784,249.608162,429.431296,56.384508
12,737.049121,250.553107,428.548783,56.714412
13,733.69891,249.680294,426.378541,56.332016
14,732.015856,249.537912,424.826216,56.51014
15,734.190408,250.14379,426.476781,56.417308
16,737.322955,250.327144,428.841307,56.858605
17,734.30885,249.977178,426.618694,56.488459
18,732.973381,250.123511,425.212804,56.5026
19,733.240193,250.601157,425.165982,56.309097
20,738.338131,250.698209,429.814242,56.670173
21,734.99279,248.739909,428.468992,56.550111
22,731.156103,247.261507,425.819592,56.849314
23,734.041496,248.776481,427.142341,56.55054
24,737.956774,251.174906,428.479921,57.027348
25,737.204963,249.013034,430.512942,56.473849
26,732.670755,247.910847,427.224603,56.389928
27,733.387686,249.40571,426.161797,56.626831
28,735.976625,251.492771,426.737385,56.53993
29,736.540953,249.294487,429.727361,56.309156
30,735.570588,248.022409,429.717691,56.564311
31,735.01897,249.917667,427.294754,56.498569
32,735.849843,251.142976,427.02418,56.55147
33,733.857394,250.174622,426.165986,56.371248
34,736.32946,251.44522,426.840887,56.681173
35,738.479983,250.238482,430.408571,56.56347
36,739.352426,250.678468,431.072651,56.334877
37,739.749621,251.021304,430.880938,56.598381
38,739.469038,251.251287,430.442392,56.616262
39,739.129943,251.536972,429.804041,56.484029
40,739.03617,249.900146,431.285624,56.672752
41,739.63862,251.543271,430.409961,56.4802
42,746.30958,250.910932,437.768462,56.362608
43,735.740261,251.619193,426.332819,56.514209
44,736.851718,249.953788,429.193253,56.464938
45,739.356125,251.561581,429.796283,56.853564
46,738.719826,252.06537,428.713406,56.725392
47,738.690616,250.393925,430.502513,56.593551
48,738.99584,249.049815,432.191558,56.53105
49,739.404477,251.768506,429.982184,56.225725
50,740.100637,251.930278,430.103546,56.831505
51,738.99271,251.843726,429.426406,56.457229
52,739.363055,252.209722,429.428006,56.56055
53,739.488378,252.400095,429.316845,56.633412
54,739.269765,250.399064,430.972009,56.650782
55,738.9904,252.13141,429.153601,56.479099
56,749.832473,251.991329,439.573999,57.023187
57,738.666586,252.027239,428.829118,56.271816
58,734.835248,249.509812,427.750361,56.333467
59,736.248889,250.444975,428.003854,56.649872
60,738.856359,253.004184,428.178617,56.470689
61,737.02581,250.664298,428.656554,56.505969
62,739.062291,252.525426,428.855017,56.52602
63,746.696096,250.601687,438.33683,56.420659
64,735.830773,250.873001,427.475257,56.327807
65,734.591674,249.341859,427.777621,56.324096
66,738.98623,251.054084,430.116637,56.538639
67,738.873859,251.355249,429.872913,56.348677
68,739.129153,249.826066,431.565659,56.589391
69,737.371766,248.438435,431.234183,56.468529
70,740.450512,250.466216,432.113187,56.599651
71,740.162629,251.085936,431.349864,56.49438
72,739.445617,251.147006,430.525013,56.619252
73,739.0231,250.909092,430.422891,56.379517
74,739.63757,251.751545,429.976484,56.709652
75,738.375781,249.574152,430.851287,56.631891
76,739.859713,250.973523,430.949489,56.625351
77,747.327025,250.885551,438.935449,56.097474
78,736.32246,250.933412,427.550408,56.611292
79,735.901333,249.395569,428.305649,56.791754
80,737.994635,251.581652,428.583383,56.586221
81,738.711786,251.845766,429.257883,56.486109
82,739.124082,249.670333,431.536798,56.681592
83,738.134047,248.421105,431.881263,56.658482
84,740.056156,250.701089,431.550338,56.632012
85,739.60796,251.312568,430.355601,56.5232
86,739.562649,251.458301,429.612869,56.596831
87,739.116362,251.160826,429.968684,56.726833
88,738.930969,251.967188,429.285755,56.444419
89,739.047891,249.493192,431.64764,56.401867
90,738.724197,248.70392,432.246379,56.541151
91,745.335235,250.650678,437.03158,56.416718
92,736.627654,251.526382,427.069602,56.286506
93,736.443823,249.805777,429.039401,56.314056
94,739.355616,251.144336,430.37434,56.624881
95,739.342696,251.719644,429.800432,56.549271
