timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
9638925.664083205,0.0012952927500009537,-1,0.0,7.0,2039.25,18.944,138263133367.0
9638926.172743697,0.5099557843059301,1,2.2,92.0,8757.25,92.427,138263219336.0
9638926.674946802,1.012158889323473,3,2.1,98.0,8757.25,178.301,138263324154.0
9638927.177341472,1.5145535599440336,5,2.1,98.0,8757.25,210.417,138263426918.0
9638927.67972189,2.0169339776039124,8,2.4,98.0,8757.25,207.115,138263527695.0
9638928.182001987,2.5192140750586987,10,2.1,99.0,8757.25,205.835,138263625144.0
9638928.685014796,3.022226883098483,12,2.1,98.0,8757.25,205.982,138263725466.0
9638929.205334725,3.5425468124449253,14,2.2,98.0,8757.25,208.091,138263827634.0
9638929.712220712,4.049432799220085,16,2.4,97.0,8757.25,208.331,138263933510.0
9638930.2145091,4.551721187308431,18,2.1,98.0,8757.25,207.369,138264035418.0
9638930.716561642,5.053773729130626,20,2.1,98.0,8757.25,207.47,138264135530.0
9638931.218692137,5.555904224514961,22,2.1,97.0,8757.25,209.997,138264236757.0
9638931.720952325,6.058164412155747,25,2.3,98.0,8757.25,211.833,138264356590.0
9638932.2248566,6.562068687751889,27,2.0,98.0,8757.25,208.723,138264462704.0
9638932.731586335,7.0687984228134155,29,2.0,98.0,8757.25,208.484,138264568034.0
9638933.233524144,7.570736231282353,31,2.1,99.0,8757.25,205.954,138264668822.0
9638933.73561084,8.07282292842865,33,2.1,98.0,8757.25,208.222,138264769987.0
9638934.237748884,8.57496097125113,35,2.0,98.0,8757.25,212.724,138264873886.0
9638934.739888487,9.077100574970245,37,2.1,98.0,8757.25,213.258,138264975882.0
9638935.242122535,9.579334622249007,39,2.2,97.0,8757.25,212.479,138265076392.0
9638935.74437936,10.081591447815299,41,2.1,99.0,8757.25,206.146,138265175657.0
9638936.272126058,10.609338145703077,44,2.1,98.0,8757.25,204.101,138265274055.0
9638936.780783247,11.117995334789157,46,2.1,98.0,8757.25,204.872,138265371696.0
9638937.282957325,11.620169412344694,48,2.2,99.0,8757.25,207.24,138265471648.0
9638937.789802482,12.127014569938183,50,2.1,98.0,8757.25,208.589,138265576695.0
9638938.29221586,12.629427947103977,52,2.0,99.0,8757.25,208.47,138265680743.0
9638938.794296235,13.131508322432637,54,2.0,98.0,8757.25,209.19,138265782671.0
9638939.296374029,13.63358611613512,56,2.1,98.0,8757.25,210.803,138265883981.0
