step,step_ms,forward_ms,backward_ms,optimizer_ms
0,331.007667,133.553093,123.655017,73.44793
1,236.162659,64.285147,114.229661,56.411199
2,237.034264,64.320888,114.380684,57.064189
3,237.543354,64.680964,114.357604,57.136222
4,236.733189,64.645743,114.358113,56.439169
5,238.075392,65.311745,114.601697,56.695064
6,238.267776,65.604771,114.805751,56.624692
7,238.197225,65.547359,114.435485,56.941648
8,238.149104,65.167783,115.183798,56.54959
9,235.162661,62.624679,114.832332,56.495449
10,239.181222,66.310313,114.814232,56.816005
11,237.276978,64.743136,114.494496,56.740314
12,238.541291,64.669804,115.81597,56.775934
13,237.058515,64.564402,114.72032,56.551781
14,235.985755,63.063425,114.868522,56.673403
15,234.677153,63.638896,112.778625,56.993538
16,238.559591,65.718863,114.700049,56.582301
17,238.51,64.580772,115.972112,56.679023
18,238.441888,65.348287,115.28678,56.582751
19,235.374845,62.796781,114.897432,56.446849
20,238.304176,65.822335,114.713179,56.566571
21,237.207077,64.488762,114.75145,56.707793
22,239.008379,64.681235,116.140915,56.914746
23,237.274848,64.647174,114.627329,56.675822
24,236.487374,63.015805,115.136478,57.075309
25,234.647902,63.529674,112.517741,57.08135
26,238.750164,65.899497,115.053146,56.471849
27,238.929167,64.819337,116.021423,56.844315
28,238.321436,65.62582,114.801151,56.685034
29,235.905204,63.016305,115.224459,56.448339
30,239.575488,66.277623,115.370941,56.624862
31,238.028862,65.156133,115.085296,56.52606
32,238.935367,65.254185,115.83468,56.629191
33,237.519283,64.9613,114.968645,56.363957
34,238.330907,63.698277,116.41549,56.982758
35,232.465254,62.480085,112.239887,56.485649
36,237.676745,64.920148,114.875233,56.616301
37,239.108851,65.444388,115.88055,56.56497
38,238.52764,65.341556,115.30801,56.589531
39,237.521623,63.540124,116.167166,56.571321
40,240.818131,67.203269,115.186628,56.980058
41,238.729574,65.766214,115.067456,56.379537
42,238.081332,64.850887,114.74388,56.988209
43,238.678003,65.766734,115.218438,56.462519
44,238.222925,64.498521,116.157275,56.368157
45,239.427197,65.626861,115.775379,56.809515
46,237.805757,62.999204,116.536032,57.02579
47,238.319116,65.410868,115.187067,56.46789
48,238.269476,65.345856,115.167348,56.52464
49,238.429348,65.082231,115.432703,56.451839
50,238.387358,64.98335,115.267279,56.904786
51,238.338036,64.894198,115.360191,56.855426
52,237.627344,64.749026,115.014485,56.626702
53,238.365618,65.035111,115.029715,57.0466
54,238.361687,64.925689,115.459803,56.728804
55,237.842448,64.908308,115.164138,56.48755
56,238.213095,64.930139,115.453852,56.589021
57,238.358477,65.177433,115.151577,56.575231
58,238.272836,65.217724,115.29785,56.53683
59,238.373928,65.099822,114.957144,57.010949
60,238.632392,65.58385,115.131077,56.57098
61,239.550269,65.861685,115.474803,56.853386
62,238.850087,65.714082,115.339781,56.508881
63,238.922167,65.793274,115.192718,56.683434
64,239.312404,66.240182,115.390611,56.459789
65,238.789305,66.015568,114.937724,56.5146
66,238.973568,66.117,115.078807,56.527
67,238.904497,66.08649,115.27468,56.337217
68,239.570058,65.928036,115.450152,56.970049
69,239.66207,66.139091,115.218069,56.565201
70,238.969448,66.080409,115.027415,56.638661
71,239.506198,66.10183,115.27609,56.885756
72,239.340135,62.795651,118.823402,56.46858
73,237.358109,64.704824,114.821531,56.601471
74,239.011039,65.919186,115.335531,56.547151
75,239.992297,65.076422,116.917799,56.728934
76,239.510067,65.913976,115.771249,56.581561
77,237.096915,63.535594,115.778539,56.341186
78,240.340442,66.988766,115.557084,56.586732
79,239.61391,65.892625,115.85986,56.632053
80,239.055659,65.56989,115.521943,56.758975
81,239.227213,65.722683,115.796819,56.475349
82,239.708812,65.435248,116.510062,56.55823
83,233.524382,62.303343,113.312075,56.709383
84,238.496519,62.838602,117.293045,57.09849
85,239.993096,66.500097,115.639277,56.610851
86,238.861097,65.100662,115.643476,56.902847
87,240.544506,65.497449,117.128233,56.638372
88,238.977019,65.468469,115.88036,56.349357
89,239.05564,64.159136,117.223925,56.216675
90,233.96655,62.773951,113.400566,56.501579
91,238.832066,65.122982,115.471363,57.025659
92,242.049014,66.743411,116.893429,56.890777
93,238.378197,65.236574,115.259239,56.574542
94,240.335833,65.007501,117.238213,56.726494
95,239.217012,65.317836,115.738678,56.780434
96,238.661773,63.561635,117.423178,56.352337
97,233.627214,63.147118,112.895217,56.355057
98,238.589492,65.424228,115.310961,56.632842
99,240.260321,65.718503,116.625453,56.702112
100,239.008779,65.443018,115.730398,56.603242
101,239.554888,64.111894,117.481719,56.422269
102,241.32323,66.993956,116.230387,56.738994
103,237.668945,63.783119,116.010093,56.632912
104,236.065037,64.290048,113.719883,56.852026
105,240.566927,66.372124,116.116895,56.856466
106,240.915563,65.643971,117.263694,56.801566
107,238.751595,65.459239,115.562714,56.51597
108,240.810191,64.301888,118.015058,56.953317
109,240.77591,66.638019,116.033053,56.887626
110,237.975271,63.723337,116.043633,56.996359
111,236.191538,64.354079,113.853644,56.757355
112,240.2168,66.327864,116.035463,56.647343
113,241.019095,65.961847,116.926389,56.869616
114,239.09628,65.597291,115.752498,56.494409
115,240.047687,64.473611,117.52684,56.815085
116,240.919543,66.827942,116.247967,56.634253
117,238.127423,63.779168,116.217646,56.634092
118,235.821202,64.227526,113.933795,56.436369
119,240.789151,66.395045,116.227296,56.944178
120,240.753569,65.930486,116.920089,56.681063
121,239.330935,65.59259,115.750988,56.722064
122,240.472875,64.618132,117.986747,56.606942
123,240.536806,66.733551,116.066593,56.499479
124,238.448779,64.036924,116.605913,56.596541
125,235.368795,64.061004,113.539649,56.53433
126,240.76048,66.463266,116.209916,56.740014
127,241.127526,66.463235,116.918529,56.52132
128,239.724902,65.599271,116.267347,56.188814
129,240.898382,64.755786,118.035558,56.908987
130,241.082526,66.6614,116.258517,56.620942
131,238.255605,64.246726,116.070604,56.53637
132,234.974698,63.681417,113.501218,56.568861
133,240.215931,65.879855,116.288428,56.628072
134,241.530463,66.262772,117.53651,56.52108
135,240.556606,65.617961,116.350589,57.336735
136,240.73396,65.122993,117.687122,56.686433
137,239.798542,65.442557,116.369669,56.659433
138,239.589659,63.85419,117.910965,56.600841
139,234.697292,63.27845,113.329885,56.900477
140,240.318522,65.683432,116.644174,56.753294
141,242.230176,66.577218,117.502839,56.841246
142,239.832073,65.391826,116.388479,56.818546
143,240.827901,65.367226,117.454288,56.791575
144,239.722381,65.576611,116.338688,56.582481
145,240.453294,64.585102,117.864436,56.790015
146,234.897096,63.053835,113.62251,57.005039
147,239.606739,65.349746,116.243957,56.793635
148,242.070323,66.956345,117.316716,56.229675
149,240.564156,65.623062,116.786976,56.896376
150,241.25757,66.051528,117.086352,56.877827
151,239.733771,65.675161,116.331808,56.508481
152,240.575056,65.115363,117.612941,56.634242
153,240.949633,66.388905,116.757596,56.589901
154,240.479725,63.681547,118.804412,56.741765
155,241.104056,66.583518,116.680334,56.581461
156,240.992914,66.67263,116.683594,56.437039
157,241.378091,66.431346,116.918688,56.809094
158,240.1552,66.012798,116.403149,56.538441
159,240.392273,65.867286,116.672424,56.619282
160,240.365723,65.669712,116.42012,56.984978
161,239.948186,65.628362,116.248727,56.848936
162,240.422195,65.778584,116.666384,56.767215
163,240.533106,65.53761,116.771265,56.989718
164,240.011586,65.57162,116.624073,56.51609
165,240.583597,65.623661,116.727786,56.829635
166,240.230561,65.898036,116.633703,56.47204
167,239.909185,65.786304,116.284166,56.624122
168,240.463834,65.746013,116.733225,56.782915
169,240.317632,65.973857,116.687665,56.450398
170,240.962094,66.073549,117.055472,56.600772
171,241.34476,66.233092,117.201683,56.664223
172,241.611325,66.495567,117.00915,56.54869
173,240.972614,66.647859,116.445021,56.397558
174,240.77655,66.187601,116.659704,56.713524
175,240.686419,65.897106,116.550342,57.032899
176,240.180599,65.744713,116.721465,56.50515
177,240.626688,65.709193,116.643314,57.05635
178,240.398724,65.59643,116.818806,56.646823
179,240.579907,65.730533,116.949229,56.632672
180,240.124749,65.681012,116.676774,56.54356
181,240.581777,65.811575,116.602463,56.965618
182,240.479924,66.027168,116.740726,56.47083
183,240.23376,65.879916,116.636864,56.495249
184,240.804671,66.034008,116.93426,56.621541
185,240.953444,66.106349,116.96881,56.664653
186,241.957051,66.486627,117.317556,56.962078
