step,step_ms,forward_ms,backward_ms,optimizer_ms
0,792.114039,309.724327,417.709072,64.314712
1,718.87781,246.246469,414.864493,56.611248
2,722.25076,246.077026,418.304283,56.69837
3,719.922758,246.651255,415.190459,56.773491
4,719.959119,246.677237,415.244319,56.732621
5,717.959114,244.040651,415.545175,56.659118
6,721.444035,247.171505,416.283518,56.432875
7,721.353603,246.32063,417.420877,56.429206
8,724.145223,247.485061,419.150558,56.326273
9,724.935486,248.110542,418.971984,56.584668
10,720.847515,246.508763,416.514702,56.579258
11,720.05877,244.940376,417.017701,56.765521
12,722.626155,247.798236,416.963399,56.626758
13,722.685177,247.003052,417.923646,56.585248
14,727.762425,248.636341,421.569009,56.372023
15,723.99261,248.247264,417.613851,56.871433
16,723.45762,247.950899,417.981347,56.362384
17,721.333494,245.277922,417.682372,56.960264
18,729.283452,248.668491,422.051117,57.201749
19,731.809236,249.14303,425.049301,56.441915
20,728.604051,249.15295,421.814295,56.463706
21,724.168832,247.945129,418.266552,56.739251
22,722.26419,245.963464,418.703091,56.413795
23,730.748877,249.288073,423.539824,56.68944
24,726.8411,249.930104,418.71181,56.859552
25,730.981362,249.685749,423.510624,56.539057
26,725.953253,249.286072,418.691889,56.647649
27,725.968125,247.161105,420.260277,57.072627
28,728.03175,250.619896,419.530255,56.590817
29,728.767163,250.32864,420.795147,56.435535
30,729.972654,250.554665,421.649991,56.458386
31,728.470487,250.075966,420.153235,57.008365
32,727.690274,250.794098,419.205298,56.372274
33,723.802937,247.290187,418.584778,56.72326
34,727.517831,249.544896,420.254118,56.552337
35,728.642201,248.734393,422.278782,56.481886
36,723.733525,247.785666,418.210061,56.535437
37,722.787829,245.543897,419.401822,56.582358
38,730.578094,249.163729,423.650797,56.419885
39,725.984674,249.447415,418.853913,56.532087
40,731.277067,248.866225,423.492824,57.465073
41,725.908013,248.635341,418.889363,56.993335
42,724.967887,246.241799,420.517081,56.410375
43,728.534238,249.352803,421.087971,56.790812
44,727.478731,249.690979,420.156796,56.459636
45,730.741898,249.541367,423.482734,56.543327
46,726.144957,248.738753,419.667016,56.603138
47,731.544342,249.372654,424.108814,56.757951
