timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,process_cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
11004622.393662948,148.43435325287282,97,0.5,99.5,99.0,13065.25,233.417,194713105349.0
11004622.89598212,148.93667242489755,97,0.5,99.5,99.0,13065.25,236.854,194713220108.0
11004623.40225158,149.44294188544154,98,0.5,102.7,98.0,13065.25,232.625,194713334279.0
11004623.905749796,149.94644010066986,98,0.5,99.3,100.0,13065.25,233.572,194713450526.0
11004624.407938307,150.44862861186266,98,0.5,101.6,99.0,13065.25,234.513,194713565514.0
11004624.910212032,150.9509023372084,99,0.5,99.5,100.0,13065.25,232.432,194713675259.0
11004625.412445912,151.4531362168491,99,0.6,99.6,99.0,13065.25,233.663,194713789320.0
11004625.914723856,151.95541416108608,99,0.5,101.5,99.0,13065.25,232.891,194713902674.0
11004626.421951376,152.46264168061316,100,0.5,102.5,99.0,13065.25,230.376,194714013896.0
11004626.924127435,152.96481774002314,100,0.5,99.6,100.0,13065.25,232.892,194714131514.0
11004627.426180096,153.46687040105462,100,0.5,99.6,99.0,13065.25,231.673,194714246246.0
11004627.928439068,153.96912937238812,101,0.5,101.5,99.0,13065.25,233.331,194714359964.0
11004628.443842826,154.4845331311226,101,0.5,102.9,100.0,13065.25,232.112,194714497221.0
11004628.945919668,154.9866099730134,101,0.5,101.6,100.0,13065.25,234.691,194714613092.0
11004629.448171789,155.48886209353805,102,0.5,99.6,100.0,13065.25,232.084,194714722745.0
11004629.951206911,155.99189721606672,102,0.5,99.4,99.0,13065.25,232.838,194714837736.0
11004630.45323113,156.49392143450677,102,0.6,101.5,99.0,13065.25,232.407,194714951422.0
11004630.960411,157.00110130384564,103,0.6,100.6,98.0,13065.25,231.141,194715063077.0
11004631.468060477,157.5087507814169,103,0.6,102.5,100.0,13065.25,234.343,194715180760.0
11004631.970099296,158.01078960113227,103,0.7,99.6,99.0,13065.25,234.043,194715294985.0
11004632.472251495,158.5129418000579,104,0.7,101.6,99.0,13065.25,232.519,194715405903.0
11004632.979614908,159.02030521258712,104,0.7,102.5,100.0,13065.25,233.93,194715523754.0
11004633.482743222,159.5234335269779,104,0.9,97.4,99.0,13065.25,233.195,194715639449.0
11004633.984918984,160.02560928836465,105,1.6,101.6,99.0,13065.25,234.659,194715755043.0
11004634.486999493,160.52768979780376,105,1.5,101.6,100.0,13065.25,232.322,194715866078.0
11004634.989032004,161.02972230874002,105,1.1,101.6,99.0,13065.25,231.929,194715979331.0
11004635.491160084,161.5318503882736,105,1.0,97.6,99.0,13065.25,236.747,194716093389.0
11004636.002726736,162.04341704025865,106,0.9,105.6,100.0,13065.25,234.697,194716206811.0
11004636.504683884,162.54537418857217,106,0.9,97.6,100.0,13065.25,234.787,194716322443.0
11004637.006789444,163.0474797487259,106,1.0,99.6,100.0,13065.25,236.979,194716437322.0
11004637.509876495,163.55056679993868,107,0.9,103.3,100.0,13065.25,233.395,194716548584.0
11004638.012237752,164.0529280565679,107,0.8,99.5,99.0,13065.25,233.446,194716662356.0
11004638.517413788,164.55810409225523,107,1.1,101.0,99.0,13065.25,236.476,194716779443.0
11004639.020744773,165.0614350773394,108,1.1,99.3,100.0,13065.25,233.319,194716893810.0
11004639.522974456,165.5636647604406,108,1.0,103.5,100.0,13065.25,233.769,194717010201.0
11004640.025259268,166.06594957225025,108,1.1,97.6,99.0,13065.25,236.149,194717124785.0
11004640.52752119,166.56821149401367,109,1.1,103.5,100.0,13065.25,233.877,194717261478.0
11004641.029790532,167.07048083655536,109,1.1,99.6,100.0,13065.25,233.495,194717378062.0
11004641.53677301,167.5774633139372,109,1.0,100.6,100.0,13065.25,236.886,194717495751.0
11004642.040052354,168.08074265904725,110,1.1,101.3,100.0,13065.25,233.223,194717607204.0
11004642.542353988,168.58304429240525,110,1.0,99.6,99.0,13065.25,233.148,194717721677.0
11004643.044390468,169.08508077263832,110,0.7,99.6,99.0,13065.25,236.424,194717835769.0
11004643.546532098,169.58722240291536,111,0.7,101.6,100.0,13065.25,231.625,194717946119.0
11004644.04871214,170.08940244466066,111,0.7,101.5,100.0,13065.25,232.348,194718059793.0
11004644.55593482,170.59662512503564,111,0.7,100.5,99.0,13065.25,236.683,194718176697.0
11004645.059045281,171.09973558597267,112,0.7,99.4,100.0,13065.25,231.833,194718289570.0
11004645.561304213,171.60199451819062,112,0.8,103.6,99.0,13065.25,232.862,194718405371.0
11004646.063311623,172.10400192812085,112,0.7,99.6,99.0,13065.25,236.275,194718520094.0
11004646.565541785,172.60623208992183,113,0.7,99.6,100.0,13065.25,232.359,194718630023.0
11004647.067711929,173.1084022335708,113,0.7,101.6,100.0,13065.25,233.323,194718744623.0
11004647.569722207,173.61041251197457,113,0.7,99.6,99.0,13065.25,236.291,194718858206.0
11004648.07533322,174.11602352559566,114,0.7,100.9,100.0,13065.25,233.976,194718971685.0
11004648.578300208,174.61899051256478,114,0.7,101.4,100.0,13065.25,234.368,194719088917.0
11004649.080479711,175.12117001600564,114,0.8,99.6,100.0,13065.25,236.757,194719204372.0
11004649.582699442,175.62338974699378,115,0.7,99.6,100.0,13065.25,233.129,194719316466.0
11004650.085147897,176.12583820149302,115,0.7,101.5,99.0,13065.25,233.41,194719430871.0
11004650.587351298,176.62804160267115,115,0.8,101.6,99.0,13065.25,237.036,194719544374.0
11004651.094269685,177.13495999015868,116,0.8,100.6,99.0,13065.25,232.23,194719656761.0
11004651.596531808,177.63722211308777,116,0.8,99.5,100.0,13065.25,232.071,194719773506.0
11004652.09879162,178.13948192447424,116,0.8,101.5,100.0,13065.25,237.077,194719888334.0
11004652.601081423,178.6417717281729,117,0.8,99.5,100.0,13065.25,234.327,194719999455.0
