step,phase,time_ms
0,forward,582.4057740000001
0,backward,916.555435
0,optimizer,63.806855
1,forward,523.3374190000001
1,backward,919.9677220000001
1,optimizer,56.878117
2,forward,525.499014
2,backward,921.2744359999999
2,optimizer,57.482037
3,forward,528.885685
3,backward,921.669972
3,optimizer,56.691394
4,forward,526.981581
4,backward,920.867619
4,optimizer,57.237763
5,forward,524.436087
5,backward,922.911464
5,optimizer,56.796357
6,forward,525.3603049999999
6,backward,921.445049
6,optimizer,56.679344
7,forward,528.817252
7,backward,922.858223
7,optimizer,56.877427
8,forward,529.515354
8,backward,923.236129
8,optimizer,56.836177
9,forward,530.078764
9,backward,924.799906
9,optimizer,56.956908
10,forward,530.116385
10,backward,924.196384
10,optimizer,57.045291
11,forward,530.044453
11,backward,924.1295049999999
11,optimizer,57.06773
12,forward,530.846098
12,backward,926.530095
12,optimizer,56.628153
13,forward,531.126222
13,backward,925.453595
13,optimizer,56.817486
14,forward,530.619015
14,backward,926.0918469999999
14,optimizer,56.833116
15,forward,530.777516
15,backward,924.715105
15,optimizer,57.256584
16,forward,530.949537
16,backward,926.805492
16,optimizer,56.769425
17,forward,529.713198
17,backward,925.6410400000001
17,optimizer,57.672642
18,forward,531.841075
18,backward,926.681487
18,optimizer,57.07527
19,forward,532.726089
19,backward,927.752756
19,optimizer,56.855856
20,forward,531.625281
20,backward,927.805847
20,optimizer,56.679274
21,forward,532.730159
21,backward,927.8352070000001
21,optimizer,57.107831
22,forward,533.041733
22,backward,928.260006
22,optimizer,56.933098
23,forward,529.627115
23,backward,928.821953
23,optimizer,56.839547
24,forward,532.0658060000001
24,backward,928.64704
24,optimizer,56.700494
25,forward,533.519593
25,backward,929.031438
25,optimizer,56.928498
26,forward,533.1999979999999
26,backward,929.0652279999999
26,optimizer,56.578312
27,forward,533.682796
27,backward,928.281853
27,optimizer,57.003019
28,forward,532.007077
28,backward,929.0153980000001
28,optimizer,56.588563
29,forward,533.648874
29,backward,929.143228
29,optimizer,57.110031
30,forward,530.158144
30,backward,929.2845030000001
30,optimizer,56.724784
31,forward,533.38918
31,backward,931.781375
31,optimizer,56.565902
32,forward,532.8930009999999
32,backward,930.805308
32,optimizer,56.51322
33,forward,535.581097
33,backward,932.412597
33,optimizer,57.227555
34,forward,534.6221740000001
34,backward,930.500232
34,optimizer,56.935851
35,forward,535.622245
35,backward,931.391074
35,optimizer,56.654138
36,forward,535.486473
36,backward,932.793549
36,optimizer,56.85062
37,forward,534.038516
37,backward,931.15289
37,optimizer,56.83336
38,forward,534.6699140000001
38,backward,932.4259340000001
38,optimizer,56.560017
39,forward,535.831017
39,backward,932.77689
39,optimizer,56.550116
40,forward,532.122674
40,backward,932.353904
40,optimizer,57.017172
41,forward,535.5776050000001
41,backward,932.587699
41,optimizer,56.721888
42,forward,534.367562
42,backward,933.3206150000001
42,optimizer,56.916981
43,forward,535.9879599999999
43,backward,933.466669
43,optimizer,56.480606
44,forward,536.3099930000001
44,backward,934.53313
44,optimizer,56.573717
45,forward,536.1966829999999
45,backward,934.216155
45,optimizer,57.197104
46,forward,537.2626339999999
46,backward,933.409946
46,optimizer,57.073043
47,forward,537.543799
47,backward,934.366947
47,optimizer,56.539277
48,forward,535.961888
48,backward,932.4205139999999
48,optimizer,56.78542
49,forward,534.974458
49,backward,934.448308
49,optimizer,56.720558
50,forward,535.508944
50,backward,933.1789130000001
50,optimizer,57.135304
51,forward,534.143188
51,backward,931.6745159999999
51,optimizer,56.985492
52,forward,530.068941
52,backward,932.7406679999999
52,optimizer,56.822759
53,forward,534.353871
53,backward,932.691097
53,optimizer,56.657698
54,forward,532.751073
54,backward,931.236522
54,optimizer,56.773159
55,forward,533.930147
55,backward,931.004267
55,optimizer,57.242865
56,forward,533.440291
56,backward,932.069351
56,optimizer,56.714068
57,forward,535.4673829999999
57,backward,932.94976
57,optimizer,56.713869
58,forward,534.092767
58,backward,931.046438
58,optimizer,57.036403
59,forward,533.018656
59,backward,932.687059
59,optimizer,56.898051
60,forward,534.549333
60,backward,932.9616599999999
60,optimizer,56.781239
61,forward,534.35236
61,backward,931.876586
61,optimizer,57.164324
62,forward,530.2642539999999
62,backward,932.203943
62,optimizer,56.625518
63,forward,534.606554
63,backward,933.0500020000001
63,optimizer,56.933911
64,forward,533.123016
64,backward,932.974331
64,optimizer,56.894581
65,forward,534.362909
65,backward,931.534434
65,optimizer,56.921541
66,forward,534.853885
66,backward,932.5640259999999
66,optimizer,56.965571
67,forward,535.26038
67,backward,932.467656
67,optimizer,56.702328
68,forward,535.17002
68,backward,933.8309200000001
68,optimizer,56.485656
69,forward,534.35232
69,backward,933.76107
69,optimizer,57.113383
70,forward,533.771864
70,backward,931.853169
70,optimizer,56.978241
71,forward,534.347671
71,backward,933.135013
71,optimizer,56.920161
72,forward,535.5586430000001
72,backward,932.541796
72,optimizer,56.569717
73,forward,530.89773
73,backward,932.80519
73,optimizer,56.639688
74,forward,533.926575
74,backward,933.181485
74,optimizer,56.875641
75,forward,533.582101
75,backward,933.341966
75,optimizer,56.79561
76,forward,534.068808
76,backward,931.730797
76,optimizer,56.519556
77,forward,534.084367
77,backward,933.203554
77,optimizer,56.910471
78,forward,535.841368
78,backward,933.1019620000001
78,optimizer,56.82433
79,forward,535.508695
79,backward,931.595065
79,optimizer,57.208375
80,forward,533.760544
80,backward,933.270734
80,optimizer,56.680959
81,forward,535.11842
81,backward,932.773488
81,optimizer,56.489226
82,forward,534.421493
82,backward,933.8342009999999
82,optimizer,56.572687
83,forward,535.2527929999999
83,backward,934.0677750000001
83,optimizer,57.111303
84,forward,531.496498
84,backward,932.0861299999999
84,optimizer,56.565237
85,forward,534.2614000000001
85,backward,933.4643070000001
85,optimizer,57.172914
86,forward,533.092297
86,backward,933.130373
86,optimizer,57.091194
87,forward,534.419423
87,backward,931.698575
87,optimizer,57.066634
88,forward,534.7181459999999
88,backward,932.7767180000001
88,optimizer,57.214185
89,forward,536.274954
89,backward,933.3222559999999
89,optimizer,56.720339
90,forward,535.325013
90,backward,932.624407
90,optimizer,56.78375
91,forward,533.819475
91,backward,933.56612
91,optimizer,56.678658
92,forward,535.119171
92,backward,932.789069
92,optimizer,56.817029
93,forward,534.405371
93,backward,932.695138
93,optimizer,56.649558
94,forward,536.86251
94,backward,934.529211
94,optimizer,57.015682
95,forward,531.5742270000001
95,backward,932.051129
95,optimizer,56.663098
96,forward,534.353421
96,backward,933.7645500000001
96,optimizer,56.516537
97,forward,533.914165
97,backward,933.8245609999999
97,optimizer,56.527997
98,forward,535.27117
98,backward,931.7633880000001
98,optimizer,56.589147
99,forward,535.080021
99,backward,933.1650229999999
99,optimizer,56.902812
100,forward,535.05897
100,backward,932.6910780000001
100,optimizer,56.76796
101,forward,535.761667
101,backward,933.7132899999999
101,optimizer,56.82981
102,forward,535.545525
102,backward,934.080053
102,optimizer,56.886881
103,forward,533.793354
103,backward,931.593504
103,optimizer,57.068243
104,forward,534.9307269999999
