step,step_ms,forward_ms,backward_ms,optimizer_ms
0,459.101071,183.670473,212.794127,62.352656
1,392.042654,124.379699,209.603312,56.593679
2,392.159766,124.673773,209.592813,56.761982
3,392.007743,125.270113,208.889741,56.68522
4,387.999806,120.35596,209.865727,56.65933
5,390.268325,123.051815,209.280277,56.772422
6,393.008421,125.263613,209.974019,56.575309
7,391.559315,124.629982,209.286338,56.411216
8,391.691668,124.777935,208.846599,56.868774
9,388.485164,121.117793,209.626512,56.60352
10,390.60052,122.876463,209.443109,57.044077
11,394.701969,125.67696,210.608299,57.195889
12,392.558244,124.881516,209.995919,56.548029
13,393.5216,125.576868,209.407029,57.374943
14,388.795699,120.636144,210.481107,56.518268
15,392.925889,123.182688,212.084965,56.513757
16,392.302799,124.957158,209.48369,56.716452
17,394.16915,125.942684,210.536978,56.541568
18,391.017197,123.042365,210.304685,56.550718
19,389.42137,121.059112,210.111491,57.010176
20,391.666288,124.337977,209.556071,56.60219
21,393.124772,125.555927,209.781816,56.620569
22,394.034069,126.231849,209.710284,56.905545
23,391.567387,123.498233,209.967748,56.843194
24,388.096888,120.854618,209.614902,56.476247
25,391.175599,123.660876,209.653434,56.670539
26,393.676603,125.721201,209.896827,56.784823
27,393.57084,126.2835,209.528751,56.592959
28,391.463704,123.647905,210.104691,56.580808
29,389.154015,121.425078,209.600492,56.988016
30,393.50722,125.06458,210.65666,56.631901
31,393.835954,125.622739,210.289724,56.732901
32,394.883903,126.510624,210.047829,57.141459
33,392.093354,124.878976,209.423689,56.621769
34,393.430508,125.178742,210.499298,56.633049
35,392.229247,124.399618,210.358025,56.330705
36,392.763296,125.278763,209.732615,56.596819
37,394.669889,125.974246,211.23926,56.308285
38,393.699593,125.461617,210.436477,56.64652
39,393.042321,125.737381,209.624313,56.513187
40,389.349209,121.266626,210.461806,56.484337
41,392.444641,124.220456,210.04833,57.021966
42,392.98295,125.376094,209.729275,56.692561
43,395.118627,126.038887,210.874184,56.999327
44,394.002697,125.643459,210.523588,56.558099
45,393.842964,125.866233,209.897058,56.942315
46,393.510999,125.311324,209.874407,57.130189
47,394.022057,125.422755,210.654901,56.790272
48,396.067413,126.941462,210.70283,57.19671
49,392.418871,124.987887,209.828907,56.183162
50,393.056142,125.347415,210.171602,56.348665
51,391.482825,122.568097,210.943174,56.685261
52,391.645277,124.077733,209.740695,56.66031
53,394.644189,125.977375,211.077467,56.431827
54,393.721413,125.67428,210.295994,56.602449
55,394.816201,126.209049,210.773943,56.702101
56,389.907968,121.53491,210.477797,56.756793
57,393.277485,124.693744,210.721091,56.392306
58,395.138486,126.25389,210.753611,56.968986
59,394.780811,126.569316,210.184082,56.530048
60,393.695331,124.431278,211.18979,56.852474
61,394.980594,125.940205,210.868603,57.028337
62,395.529573,126.341371,211.244471,56.650489
63,392.459161,124.058503,210.203453,56.954766
64,393.998457,124.379948,211.418804,56.949025
65,394.73969,126.049936,210.817923,56.64757
66,395.648226,126.33632,211.456844,56.577009
67,393.837544,125.747211,210.254784,56.643869
68,394.12939,125.335184,210.801232,56.788183
69,394.463835,125.781622,210.493778,56.968105
70,395.84892,127.007233,211.058647,56.657821
71,393.718242,125.12709,210.434447,57.011426
72,394.030228,125.700151,210.544168,56.65731
73,391.022378,122.790121,210.688231,56.407567
74,392.430641,124.211085,210.142532,56.954955
75,395.582005,126.305151,211.471874,56.660091
76,395.549113,126.239159,211.414244,56.618069
77,395.248079,126.128908,210.941545,56.744232
78,395.156576,126.123127,211.057137,56.832752
79,393.821805,125.841033,210.150022,56.64663
80,394.904183,125.771902,210.935145,57.005146
81,394.873662,126.134068,210.829013,56.747252
82,394.908662,125.604399,211.300892,56.790563
83,394.279772,126.050826,210.523768,56.513048
84,390.837794,121.655592,211.143998,56.922995
85,394.114399,124.630712,211.506505,56.843703
86,394.292213,125.928204,210.321474,56.700401
87,394.979384,127.035723,210.184452,56.529908
88,393.136573,124.276147,211.124608,56.61775
89,395.372561,126.392532,211.037126,56.798403
90,394.584307,126.223999,210.708211,56.505218
91,394.076379,125.727831,210.182612,57.020897
92,395.140456,125.72502,211.388393,56.758532
93,394.926473,125.863803,210.989686,56.932956
94,395.848098,126.31369,211.589667,56.801693
95,389.972709,121.709823,210.367235,56.730591
96,394.053588,125.038849,210.863993,57.013827
97,396.314986,126.660126,211.388553,56.772282
98,397.031079,127.477381,211.597377,56.725151
99,393.535389,125.229772,210.428126,56.729091
100,394.344793,125.965975,210.742431,56.491368
101,393.232045,123.632126,211.501335,56.941135
102,393.57633,124.50304,211.081497,56.779012
103,394.863952,126.624666,210.62188,56.483677
104,396.080973,127.307668,210.849673,56.774042
105,394.911122,125.923454,211.129668,56.69298
106,395.88014,126.598586,211.582226,56.551009
107,394.834021,126.282039,211.044507,56.368375
108,392.720816,124.045792,210.722861,56.508658
109,396.53357,127.003262,211.526685,56.824882
110,395.576615,126.547615,211.22549,56.66843
111,396.622231,126.89501,211.722288,56.866733
112,395.513803,126.276561,211.317001,56.784903
113,394.502665,125.916933,210.663671,56.694711
114,395.539254,126.194159,211.683877,56.512638
115,397.049749,127.343748,212.025423,56.546888
116,396.231896,126.449304,211.626096,56.961966
117,396.413738,126.771818,211.737159,56.459927
118,394.957854,126.394953,210.69518,56.729651
119,394.727759,125.955024,210.979675,56.66497
120,395.960831,126.342541,211.529425,56.893655
121,395.424351,126.34145,211.158549,56.764932
122,396.035972,126.24475,211.718938,56.958245
123,395.680626,126.517133,211.144339,56.880854
124,391.139099,121.812224,211.428553,56.696951
125,394.913093,125.302833,211.84852,56.602499
126,395.90487,126.755029,211.535595,56.488298
127,397.452216,127.768875,211.836121,56.70293
128,394.818362,125.574188,210.825593,56.63142
129,395.37231,126.075257,211.283762,56.743781
130,392.284429,123.163638,211.429593,56.560239
131,394.454865,124.786375,211.947413,56.58637
132,395.093386,126.447823,210.817332,56.693471
133,395.684046,127.329988,210.807724,56.134781
134,394.425275,124.663803,212.053074,56.551258
135,396.389297,126.919401,211.946512,56.366315
136,395.946501,126.101928,211.947962,56.759802
137,393.735463,124.548251,211.013346,57.045866
138,396.333098,126.917261,211.136788,57.103868
139,396.586681,127.432859,211.395713,56.566068
140,395.651405,126.408902,211.460644,56.664621
141,396.930327,127.346718,211.985134,56.460697
142,397.06048,127.034533,212.245387,56.65466
143,394.360953,124.708593,211.278861,57.186729
144,395.764228,127.220567,210.931845,56.465738
145,397.452836,127.621113,211.667007,57.011866
146,394.975444,124.983689,212.034753,56.823954
147,397.335144,127.295757,212.127995,56.773293
148,396.146984,125.728561,212.107124,56.822252
149,393.655782,124.619242,211.186989,56.700162
150,396.393878,127.109315,211.322302,56.831463
151,396.896617,127.701895,211.568555,56.476437
152,394.442414,124.656032,211.865371,56.788072
153,396.322217,127.001383,211.495004,56.64571
154,396.794995,126.840009,212.215507,56.597959
155,393.987828,124.561992,211.535554,56.749062
156,397.354924,127.299807,211.898941,57.014646
157,396.704514,127.468201,211.594035,56.513048
158,394.72273,124.993528,212.110295,56.491797
159,396.693274,127.149056,211.380822,57.024147
160,396.718683,126.830399,212.028733,56.720612
161,393.5507,124.500851,211.2686,56.645051
162,396.991028,127.171685,212.069744,56.61168
163,397.776881,127.332388,212.260157,57.050477
164,395.276039,125.363005,211.808589,56.962005
165,397.219172,127.299687,212.065634,56.68301
166,396.333517,126.890591,211.86543,56.465927
167,394.398933,124.633712,211.365672,57.199648
168,395.726487,127.248367,210.67571,56.63153
169,397.456086,127.780215,211.863651,56.67652
170,394.875723,125.050099,211.998983,56.67037
171,397.588108,127.709804,212.019573,56.722891
172,396.49218,126.197258,212.639904,56.120292
173,394.065738,124.883827,211.605936,56.154832
174,394.828132,126.630576,210.59363,56.478077
175,396.986868,127.490761,211.499504,56.861474
176,393.936586,124.591741,211.361742,56.851944
177,397.844482,127.268846,212.234647,57.086137
178,396.634312,126.781518,211.998193,56.708641
179,394.269212,125.222273,211.013326,56.880384
180,396.202815,126.975062,211.325102,56.783253
181,397.255203,127.726295,211.520544,56.866134
182,394.643908,124.677193,211.79585,57.039596
183,397.607429,127.118665,212.189965,56.940195
184,397.08012,126.960351,212.281717,56.616
185,393.488659,124.703643,210.914204,56.662101
186,396.026821,127.073093,211.299431,56.518238
187,396.823665,127.683574,211.412993,56.594738
188,395.29698,125.392835,211.80279,56.980336
189,396.385878,127.492281,210.985827,56.743492
190,396.897117,126.991593,212.068434,56.683881
191,392.779087,124.104673,210.922145,56.636889
192,396.781076,127.085974,211.684647,56.870454
193,396.231525,126.814059,211.76852,56.520327
194,395.374261,126.026096,211.772318,56.451717
195,395.500673,126.25402,211.575627,56.547438
196,395.107107,126.146459,211.044096,56.749892
197,394.930202,125.902023,211.19645,56.387455
198,395.34924,125.517807,211.878811,56.816794
199,396.255726,126.221338,211.930962,56.871773
200,396.129163,126.979012,211.695417,56.005928
201,395.294149,126.372566,211.355828,56.352714
202,395.118104,125.819375,210.81554,57.315579
203,395.846477,125.811757,211.778696,57.087596
204,394.631978,125.682515,211.235896,56.590078
205,395.721605,126.142641,211.853477,56.572877
206,396.231763,126.534328,211.627053,56.949683
207,391.039567,121.992752,210.899301,56.998904
208,394.780899,125.040534,211.618382,56.638438
209,396.841734,126.757083,212.133251,56.69999
210,397.850751,127.495464,212.498507,56.70814
211,394.103108,125.47355,210.970162,56.526396
212,394.959362,125.849607,211.020673,56.949544
213,392.277028,122.974158,211.38738,56.797941
214,393.936345,124.563166,211.612723,56.631257
215,395.674555,126.498058,210.958142,56.952644
216,396.374666,126.794042,211.40947,57.046755
217,394.420673,124.925392,211.735225,56.498976
218,396.597669,126.234793,212.221412,56.891853
219,395.623044,125.399179,212.367766,56.710479
220,393.625439,124.358402,211.496891,56.639358
221,395.659354,126.500058,211.334428,56.672039
222,396.413457,126.699871,211.936009,56.629528
223,393.541268,123.943586,211.967819,56.510066
224,391.392653,122.013333,211.289118,56.943334
225,394.568975,125.597042,211.140595,56.689239
226,396.392976,126.315985,212.11779,56.829221
227,396.636111,126.870574,212.100371,56.538907
228,395.868048,126.113421,211.835937,56.785491
229,395.601473,126.289285,211.606113,56.573907
230,390.848184,121.86869,211.156626,56.70405
231,395.456451,125.356379,211.965109,56.969924
232,396.61717,126.990236,211.899037,56.318753
233,396.797433,127.073028,211.629724,56.947383
234,394.368622,125.539621,210.918852,56.75934
235,395.756335,125.914338,211.916548,56.763401
236,393.443157,122.967779,212.259614,57.061795
237,394.636837,124.582976,211.939658,56.987344
238,395.744806,126.388486,211.412889,56.809111
239,396.02028,127.442274,210.874551,56.573667
240,394.705577,124.580045,211.887867,57.055145
241,395.753696,126.170293,211.676873,56.74281
242,393.61047,124.26203,211.818576,56.387224
243,394.25144,124.645017,211.608732,56.862572
244,395.606973,126.525268,211.224476,56.73852
245,396.116541,126.66753,211.860368,56.458815
246,393.755282,124.118078,211.585152,56.840961
247,390.632081,121.927741,210.895021,56.656298
248,394.391863,125.42903,211.184455,56.659808
249,395.39054,126.165643,211.570192,56.516477
250,397.042837,127.467183,211.595763,56.837121
251,394.982313,125.848227,211.562061,56.459205
252,394.80883,126.253414,210.773138,56.632518
253,392.45651,122.45422,211.901928,56.605998
254,396.211313,124.753469,213.506214,56.516376
255,396.918175,127.075868,211.893588,56.724681
256,397.181779,127.476334,211.700645,56.862882
257,394.175078,125.699784,210.633966,56.702329
258,394.996653,126.054351,211.158995,56.67529
259,393.04328,122.946757,212.075071,56.874602
260,393.662231,124.421453,211.271976,56.824541
261,394.940643,126.274254,210.886711,56.648669
262,395.737355,127.090077,210.83855,56.683879
263,394.415693,125.160995,211.665844,56.429865
264,396.61007,126.575059,211.993259,56.900423
265,395.624263,126.280144,211.472991,56.747319
266,393.02119,124.174339,210.705888,56.984854
267,396.876155,126.65098,212.600289,56.477806
268,396.112501,126.684611,211.701915,56.224701
269,396.377406,126.66712,212.017769,56.546426
270,396.448767,127.012776,211.780695,56.524747
271,395.701445,126.260834,211.528332,56.73192
272,393.757952,124.558335,211.259296,56.796531
273,397.930122,127.134349,213.019596,56.631509
274,396.859175,126.909655,211.823276,56.988884
275,393.885404,124.384383,211.45897,56.898262
276,396.988336,126.851364,212.511537,56.515556
277,394.666788,126.087891,210.85056,56.598497
278,394.672027,125.888708,211.033063,56.604088
279,395.700175,125.470591,211.633202,57.401752
280,395.39978,126.465957,211.275217,56.516706
281,396.677341,126.976775,211.844827,56.663328
282,390.66086,122.116764,210.687677,56.71394
283,395.221726,125.264106,212.316695,56.500586
284,395.610163,126.07453,211.354598,57.047805
285,397.311712,127.652737,211.959108,56.560247
286,395.38415,125.962009,211.322169,56.964534
287,395.42497,126.239613,211.192855,56.836542
288,391.893592,122.130975,211.967829,56.625468
289,394.904051,125.293957,211.975049,56.431644
290,396.02582,126.745372,211.441269,56.72566
291,395.872608,127.003956,210.972083,56.744609
292,393.873013,124.83749,211.177735,56.644268
293,396.118052,126.398176,211.816545,56.771221
294,393.605149,123.790772,212.068291,56.628828
295,394.29115,124.82655,211.343618,56.937343
296,395.938279,126.765903,211.077254,56.898803
297,396.564239,127.085137,211.545442,56.75464
298,393.987045,124.434403,211.398139,57.017425
299,395.934589,126.64901,211.323428,56.76567
300,395.40822,126.242563,211.40918,56.621097
301,393.383286,124.464854,211.118164,56.674859
302,397.73323,127.645467,212.163342,56.794362
303,396.408106,126.713001,211.903488,56.592848
304,393.433546,124.511674,211.399219,56.372713
305,396.054641,126.830484,211.158514,56.935604
306,394.964663,125.904968,210.953992,56.976913
307,395.031753,126.01151,211.204326,56.596668
308,395.567283,126.100311,211.584642,56.429215
309,396.539578,126.524288,212.246274,56.637258
310,396.65858,126.951385,211.695694,56.887962
311,395.216147,126.453217,210.767528,56.836212
312,394.490995,125.750105,211.076484,56.510266
313,395.46078,125.981249,211.831246,56.445054
314,398.142615,128.087445,212.03135,56.887833
315,395.869658,126.451887,211.641284,56.654548
316,397.120158,126.837163,212.216014,56.921303
317,390.944345,122.178986,210.963311,56.655419
318,395.232668,125.512082,211.552963,57.037305
319,395.205536,126.04499,211.185035,56.854932
320,398.194336,127.548275,212.438886,57.031774
321,394.677079,125.519792,211.346799,56.566768
322,395.089234,126.249193,210.983043,56.70838
323,392.187886,122.302948,211.931288,56.813772
324,396.568249,124.770659,213.946593,56.638779
325,396.249353,126.784303,211.724605,56.594538
326,396.394556,127.063357,211.50279,56.72253
327,394.481805,125.536792,210.958662,56.816941
328,395.500301,125.882567,211.331788,57.090086
329,392.602823,123.469427,211.377689,56.598268
330,393.254813,124.478573,210.910451,56.737759
331,395.194286,126.398246,210.973122,56.685359
332,396.116193,127.190999,211.232496,56.547997
333,395.776615,126.071801,211.852187,56.72423
334,396.01259,126.824263,211.703894,56.360423
335,395.978589,126.395296,211.656003,56.790641
336,393.234804,124.258881,210.962883,56.787291
337,397.534885,126.703891,212.577769,57.084576
338,396.717381,127.013497,211.968928,56.585767
339,393.541479,124.421073,211.535032,56.437604
340,396.697451,127.213959,211.346889,57.019955
341,394.729478,126.127252,210.853269,56.606008
342,394.77174,125.739035,211.121605,56.771031
343,395.815087,126.089361,211.718034,56.864922
344,395.167856,126.312745,211.305177,56.426155
345,396.748832,126.65417,212.0151,56.939623
346,391.25121,122.006033,211.093934,57.016754
347,395.833248,125.281407,212.01216,57.193878
348,395.750015,126.315875,211.585133,56.608567
349,397.411943,127.778819,211.827396,56.667339
350,396.083921,126.126111,212.336485,56.485256
351,395.172976,126.370546,210.708548,56.955714
352,391.401552,121.691227,211.718614,56.521606
353,394.434674,124.911742,211.839886,56.524506
354,396.818733,126.937264,211.796426,56.976484
355,397.25135,127.21833,212.332314,56.558477
356,394.946183,125.646714,211.317567,56.769451
357,395.746396,126.391426,211.44606,56.74976
358,392.43217,122.963019,211.729174,56.614337
359,393.834164,124.563966,211.699314,56.430345
360,395.849547,126.472207,211.579473,56.656208
361,395.42255,126.835563,210.962902,56.493896
362,394.618717,124.740759,211.755545,56.973665
363,396.441056,126.570558,212.091101,56.640418
364,396.534898,126.407526,212.533618,56.459505
365,392.826668,124.315322,210.883151,56.510126
366,394.746388,125.816326,211.225856,56.471335
367,396.300245,126.57887,211.880147,56.70961
368,396.313156,126.756703,211.757715,56.651579
369,396.408176,127.083057,211.741105,56.407504
370,395.633653,126.583839,211.336728,56.576127
371,393.794113,124.467354,211.333498,56.849982
372,397.331782,126.888224,212.843954,56.467065
373,395.956469,126.687161,211.355228,56.77666
374,393.771543,124.309481,211.638843,56.68401
375,390.70435,121.88035,210.989042,56.700569
376,395.919118,125.783286,212.317164,56.686759
377,395.416161,126.0638,211.254337,56.930253
378,397.437883,127.526394,211.800816,56.988574
379,394.908391,125.473001,211.333287,56.977934
380,395.149776,126.489908,211.084414,56.443695
381,391.486523,122.089094,211.560562,56.694619
382,393.924065,124.602076,211.824676,56.367905
383,395.659263,126.497788,211.029173,57.000954
384,395.817776,127.092878,210.88498,56.705929
385,394.082498,124.86517,211.544362,56.544117
386,395.156195,126.106051,211.313579,56.613238
387,394.527465,125.007723,211.658323,56.71857
388,393.453098,124.2101,211.380009,56.700649
389,397.060497,126.457087,212.547769,56.912573
390,395.805936,126.63887,211.535291,56.483465
391,395.637044,126.143412,211.641614,56.70891
392,396.188883,127.055197,211.479351,56.503836
393,396.385376,126.743482,211.796165,56.72345
394,393.321065,124.464594,210.689858,57.034975
395,397.499244,126.837042,212.511218,56.995614
396,396.873144,126.827163,212.09628,56.815941
397,395.419291,126.097562,211.46387,56.7363
398,396.496218,127.062417,211.638844,56.634538
399,395.368949,126.258074,211.511021,56.462996
400,393.297414,124.481825,210.899561,56.268213
401,398.592053,127.313921,213.212659,56.907783
402,396.697492,126.765892,211.733875,57.049385
403,393.959746,124.367623,211.568352,56.877052
404,396.079331,126.980056,211.265847,56.72433
405,394.541585,126.11224,210.79373,56.489076
406,395.520331,126.482658,211.147685,56.7574
407,395.723145,126.05304,211.879457,56.663719
408,396.557109,126.69107,211.693294,57.007374
409,396.655581,126.716422,211.808935,56.985984
410,391.071098,122.600083,210.86448,56.475575
411,394.83963,125.817026,211.277807,56.609507
412,395.852657,126.124852,211.781396,56.801251
413,397.19355,127.448394,211.644723,56.965594
414,395.900758,125.976688,211.881588,56.832822
415,394.720828,126.394496,210.610936,56.579367
416,391.907092,121.89884,212.259234,56.616337
417,394.865171,125.257117,212.06715,56.396774
418,397.247771,127.073068,212.314814,56.7518
419,396.521999,127.453434,211.310218,56.613667
420,393.912445,124.85734,211.281527,56.650808
421,394.669738,125.955109,211.032703,56.524777
422,393.381006,123.554849,212.081341,56.630018
423,392.722675,124.389463,210.653366,56.534817
424,395.106435,126.123292,211.030483,56.810901
425,396.111591,126.937794,211.41326,56.576357
426,393.504077,124.602226,211.174425,56.590507
427,395.786977,126.458578,211.470781,56.728199
428,394.724628,125.982689,210.84451,56.76546
429,394.83828,125.859667,211.104594,56.748941
430,394.614417,125.542142,211.442561,56.486306
431,396.105071,126.415116,211.574252,56.982734
432,395.640614,126.444017,211.057563,57.001344
433,390.61182,121.949482,210.86387,56.648028
434,394.092508,125.106585,211.281857,56.559767
435,395.9787,126.558609,211.670774,56.617098
436,397.472754,127.393862,212.212963,56.75191
437,394.340782,125.513182,210.704657,56.977384
438,394.960303,125.827197,211.4161,56.583608
439,392.44163,123.06772,211.681044,56.566496
440,393.807694,124.552975,211.254256,56.846082
441,394.325762,126.02517,210.734629,56.420115
442,396.202423,127.24377,211.306967,56.538247
443,393.521779,124.670528,211.150875,56.534796
444,396.113621,126.842823,211.174036,56.934913
445,394.658037,126.135472,210.954801,56.434124
446,395.39591,126.174433,211.214366,56.889342
447,397.774989,126.957975,212.662821,56.994834
448,397.022507,127.20928,211.838856,56.818441
449,394.512555,124.549255,211.846886,56.957854
450,396.566309,127.21067,211.44984,56.784551
451,395.309218,126.214493,211.289328,56.657699
452,395.014653,126.264315,210.807669,56.791271
453,395.476302,125.979659,211.627123,56.706299
454,397.110228,127.107857,211.823276,57.014615
455,396.405667,126.718431,211.980149,56.558417
456,391.721379,122.491561,211.294758,56.470145
457,394.798839,125.616912,211.217257,56.825271
458,395.932658,125.990239,211.795685,56.987094
459,394.650787,125.750936,211.059084,56.70938
460,395.155465,125.838347,211.553262,56.640618
461,394.754859,125.922778,210.667817,57.034715
462,391.441154,122.072324,211.803076,56.435714
463,395.068714,125.135955,212.003919,56.76513
464,396.403997,126.840794,211.534181,56.823702
465,395.45087,127.295091,210.341442,56.659438
466,393.994305,124.883161,211.038273,56.932983
467,395.528882,126.109541,211.559062,56.73269
468,393.798633,123.548728,212.01934,57.085085
469,393.438787,124.770469,210.970892,56.475686
470,395.113695,126.157903,211.105475,56.702889
471,397.373812,126.945895,212.305534,56.989824
472,395.111934,125.072514,211.976069,56.933863
473,396.375416,126.807133,211.479641,56.938483
474,395.559662,126.299994,211.228147,56.905433
475,392.811136,124.484224,210.183358,56.987254
476,396.360667,127.26728,211.554182,56.403384
477,396.847054,126.960315,212.246734,56.499566
478,396.62725,126.497748,211.764635,57.100266
479,396.336636,126.761802,211.903957,56.509657
480,394.905521,126.171122,210.563206,57.032094
481,394.83497,126.292975,210.763898,56.628308
482,394.272751,125.028553,211.665164,56.470295
483,396.068381,126.253844,211.934989,56.741549
484,396.096591,126.454047,211.681824,56.812921
