step,step_ms,forward_ms,backward_ms,optimizer_ms
0,961.489824,454.990434,434.723368,70.54728
1,724.689472,246.351559,419.169165,56.747777
2,725.601579,245.89975,421.809651,56.729417
3,722.530505,245.434412,419.215166,56.654105
4,726.140238,246.650503,421.274752,56.827108
5,722.984313,245.588915,419.829777,56.32039
6,722.949972,245.433643,419.690464,56.34965
7,726.190659,245.828239,421.963193,57.137704
8,722.048977,244.648458,419.543651,56.619335
9,727.988591,246.665144,423.355518,56.30061
10,723.563363,244.70405,421.287392,56.386041
11,727.059054,243.341286,426.31145,56.215258
12,727.913229,246.361469,422.959811,56.724067
13,725.021279,246.867947,419.809277,57.083863
14,727.638155,246.386929,423.479951,56.578854
15,723.40171,245.320841,420.215193,56.590624
16,727.256088,246.346368,422.689667,56.596514
17,722.622057,245.198278,419.967269,56.250078
18,729.153951,247.357056,423.548361,56.965211
19,720.689302,244.78071,418.130407,56.529523
20,728.740064,245.583714,425.036998,56.90651
21,724.699703,246.552162,420.647471,56.304099
22,733.567549,246.160805,429.70345,56.525363
23,729.11854,246.868198,423.934028,56.911129
24,722.620456,245.707557,418.945381,56.591185
25,725.274083,244.18026,423.258006,56.603345
26,724.139024,245.964762,420.648202,56.31994
27,729.251843,247.572639,424.145312,56.283079
28,725.942566,245.586684,422.166948,56.960501
29,725.09596,244.291132,423.001472,56.545693
30,727.242877,247.430337,421.827841,56.514223
31,731.89031,247.412137,426.412262,56.826308
32,727.346409,247.226284,422.072866,56.510963
33,726.26159,246.965859,421.639008,56.505023
34,726.863177,247.116962,421.825927,56.593695
35,728.489425,247.199476,423.639926,56.413022
36,727.282283,247.47135,422.277031,56.307881
37,726.867846,246.905961,422.084889,56.440353
38,731.032028,244.867686,425.446025,56.790179
39,726.309227,246.507254,421.827585,56.704726
40,726.636213,246.929782,421.931915,56.572205
41,727.292204,246.405712,423.058265,56.555224
42,723.649952,244.663153,421.231174,56.34208
43,730.150313,247.823226,424.380328,56.600106
44,727.378735,247.848607,421.904255,56.28927
45,729.189946,248.025431,423.254598,56.665697
46,730.700002,247.983939,425.023399,56.426213
47,728.86637,247.99948,423.195517,56.465793
48,733.114883,248.264304,427.172325,56.224419
49,728.22929,248.06016,422.013517,56.663897
50,731.795171,247.964449,425.913384,56.472154
51,729.593392,248.02345,423.497122,56.777669
52,728.790949,247.986959,423.023104,56.491824
53,728.640627,248.129642,422.412754,56.805428
54,731.962263,246.782049,426.191528,57.819506
55,731.070788,248.145262,425.290833,56.490473
56,730.60424,248.283234,424.683983,56.353411
57,728.841969,248.242093,422.975444,56.240189
58,728.157069,246.142558,424.4672,56.3169
59,728.008185,248.424737,421.272984,57.128114
60,728.896101,248.688592,422.617988,56.400701
61,731.565446,248.434277,422.560576,59.283801
62,729.99774,246.614236,425.14639,56.393842
63,731.1835,248.841264,424.655822,56.427902
64,731.411573,248.602299,424.098193,57.097504
65,729.737185,248.57174,422.642888,57.142805
66,727.289873,245.63638,423.875829,56.518684
67,734.1365,248.818343,427.076823,56.801899
68,733.954727,249.15164,427.223256,56.387232
69,726.143214,245.68075,422.541416,56.489443
70,729.834657,247.136234,424.314747,56.911061
71,732.695505,249.738369,424.798574,56.634886
72,733.715633,247.884897,427.717424,56.940871
73,734.032093,249.368644,426.578991,56.44532
74,730.738506,247.940818,425.134616,56.513031
75,731.620171,249.196881,424.25512,56.633803
76,729.255069,248.01071,423.432826,56.42906
77,735.753433,248.835964,423.557858,57.199653
78,730.178836,248.01455,424.327381,56.46497
79,732.67757,247.533841,427.456706,56.427309
80,728.568148,246.503503,424.598347,56.179855
81,729.025725,247.956999,423.505257,56.296227
82,730.529692,249.452815,423.461387,56.403279
83,733.407792,247.576472,427.595159,56.811627
84,734.97169,249.292362,427.720081,56.743015
85,730.569022,248.334126,424.377832,56.472301
86,733.731688,248.232273,427.06546,56.980929
87,729.902081,246.249768,425.618034,56.509952
88,730.876037,248.586119,424.23409,56.630483
89,729.248559,247.906367,423.600919,56.373408
90,732.047168,247.823356,426.308386,56.721395
91,729.926681,246.631295,425.809768,56.286667
92,732.308973,248.681101,424.872721,57.204014
93,732.107299,249.77144,424.636817,56.516781
94,728.495516,246.506043,423.992326,56.646864
95,733.136438,249.677839,426.003961,56.257427
96,734.331278,249.478805,426.793325,56.754595
97,731.637802,249.15952,424.097577,57.046611
98,733.105547,249.700609,425.730616,56.49651
99,731.025311,248.822884,424.053407,56.247216
100,730.709595,249.216821,423.416856,56.802356
101,732.792901,249.686409,425.036225,56.870827
102,734.9785,249.313142,428.087678,56.307708
103,734.4789,248.272934,427.763611,56.917918
104,735.189884,249.76604,427.973086,56.252727
105,734.047864,248.807824,427.6741,56.316627
106,734.890979,249.521455,427.441277,56.612563
107,734.226937,249.470565,426.892617,56.605593
108,733.153558,249.289442,425.800167,56.554472
109,732.459335,249.665488,424.778219,56.724645
110,731.307526,249.662489,423.331924,56.803276
111,731.01985,247.498551,426.035282,56.309648
112,735.348546,249.877172,427.726402,56.351448
113,735.242575,249.838491,427.349115,56.715215
114,734.437101,248.57897,428.219219,56.35967
115,732.461525,246.775428,427.971136,56.502051
116,732.190331,248.189733,425.959,56.669034
