step,phase,time_ms
0,forward,454.990434
0,backward,434.723368
0,optimizer,70.54728
1,forward,246.351559
1,backward,419.169165
1,optimizer,56.747777
2,forward,245.89975
2,backward,421.809651
2,optimizer,56.729417
3,forward,245.434412
3,backward,419.215166
3,optimizer,56.654105
4,forward,246.650503
4,backward,421.274752
4,optimizer,56.827108
5,forward,245.588915
5,backward,419.829777
5,optimizer,56.32039
6,forward,245.433643
6,backward,419.690464
6,optimizer,56.34965
7,forward,245.828239
7,backward,421.963193
7,optimizer,57.137704
8,forward,244.648458
8,backward,419.543651
8,optimizer,56.619335
9,forward,246.665144
9,backward,423.355518
9,optimizer,56.30061
10,forward,244.70405
10,backward,421.287392
10,optimizer,56.386041
11,forward,243.341286
11,backward,426.31145
11,optimizer,56.215258
12,forward,246.361469
12,backward,422.959811
12,optimizer,56.724067
13,forward,246.867947
13,backward,419.809277
13,optimizer,57.083863
14,forward,246.386929
14,backward,423.479951
14,optimizer,56.578854
15,forward,245.320841
15,backward,420.215193
15,optimizer,56.590624
16,forward,246.346368
16,backward,422.689667
16,optimizer,56.596514
17,forward,245.198278
17,backward,419.967269
17,optimizer,56.250078
18,forward,247.357056
18,backward,423.548361
18,optimizer,56.965211
19,forward,244.78071
19,backward,418.130407
19,optimizer,56.529523
20,forward,245.583714
20,backward,425.036998
20,optimizer,56.90651
21,forward,246.552162
21,backward,420.647471
21,optimizer,56.304099
22,forward,246.160805
22,backward,429.70345
22,optimizer,56.525363
23,forward,246.868198
23,backward,423.934028
23,optimizer,56.911129
24,forward,245.707557
24,backward,418.945381
24,optimizer,56.591185
25,forward,244.18026
25,backward,423.258006
25,optimizer,56.603345
26,forward,245.964762
26,backward,420.648202
26,optimizer,56.31994
27,forward,247.572639
27,backward,424.145312
27,optimizer,56.283079
28,forward,245.586684
28,backward,422.166948
28,optimizer,56.960501
29,forward,244.291132
29,backward,423.001472
29,optimizer,56.545693
30,forward,247.430337
30,backward,421.827841
30,optimizer,56.514223
31,forward,247.412137
31,backward,426.412262
31,optimizer,56.826308
32,forward,247.226284
32,backward,422.072866
32,optimizer,56.510963
33,forward,246.965859
33,backward,421.639008
33,optimizer,56.505023
34,forward,247.116962
34,backward,421.825927
34,optimizer,56.593695
35,forward,247.199476
35,backward,423.639926
35,optimizer,56.413022
36,forward,247.47135
36,backward,422.277031
36,optimizer,56.307881
37,forward,246.905961
37,backward,422.084889
37,optimizer,56.440353
38,forward,244.867686
38,backward,425.446025
38,optimizer,56.790179
39,forward,246.507254
39,backward,421.827585
39,optimizer,56.704726
40,forward,246.929782
40,backward,421.931915
40,optimizer,56.572205
41,forward,246.405712
41,backward,423.058265
41,optimizer,56.555224
42,forward,244.663153
42,backward,421.231174
42,optimizer,56.34208
43,forward,247.823226
43,backward,424.380328
43,optimizer,56.600106
44,forward,247.848607
44,backward,421.904255
44,optimizer,56.28927
45,forward,248.025431
45,backward,423.254598
45,optimizer,56.665697
46,forward,247.983939
46,backward,425.023399
46,optimizer,56.426213
47,forward,247.99948
47,backward,423.195517
47,optimizer,56.465793
48,forward,248.264304
48,backward,427.172325
48,optimizer,56.224419
49,forward,248.06016
49,backward,422.013517
49,optimizer,56.663897
50,forward,247.964449
50,backward,425.913384
50,optimizer,56.472154
51,forward,248.02345
51,backward,423.497122
51,optimizer,56.777669
52,forward,247.986959
52,backward,423.023104
52,optimizer,56.491824
53,forward,248.129642
53,backward,422.412754
53,optimizer,56.805428
54,forward,246.782049
54,backward,426.191528
54,optimizer,57.819506
55,forward,248.145262
55,backward,425.290833
55,optimizer,56.490473
56,forward,248.283234
56,backward,424.683983
56,optimizer,56.353411
57,forward,248.242093
57,backward,422.975444
57,optimizer,56.240189
58,forward,246.142558
58,backward,424.4672
58,optimizer,56.3169
59,forward,248.424737
59,backward,421.272984
59,optimizer,57.128114
60,forward,248.688592
60,backward,422.617988
60,optimizer,56.400701
61,forward,248.434277
61,backward,422.560576
61,optimizer,59.283801
62,forward,246.614236
62,backward,425.14639
62,optimizer,56.393842
63,forward,248.841264
63,backward,424.655822
63,optimizer,56.427902
64,forward,248.602299
64,backward,424.098193
64,optimizer,57.097504
65,forward,248.57174
65,backward,422.642888
65,optimizer,57.142805
66,forward,245.63638
66,backward,423.875829
66,optimizer,56.518684
67,forward,248.818343
67,backward,427.076823
67,optimizer,56.801899
68,forward,249.15164
68,backward,427.223256
68,optimizer,56.387232
69,forward,245.68075
69,backward,422.541416
69,optimizer,56.489443
70,forward,247.136234
70,backward,424.314747
70,optimizer,56.911061
71,forward,249.738369
71,backward,424.798574
71,optimizer,56.634886
72,forward,247.884897
72,backward,427.717424
72,optimizer,56.940871
73,forward,249.368644
73,backward,426.578991
73,optimizer,56.44532
74,forward,247.940818
74,backward,425.134616
74,optimizer,56.513031
75,forward,249.196881
75,backward,424.25512
75,optimizer,56.633803
76,forward,248.01071
76,backward,423.432826
76,optimizer,56.42906
77,forward,248.835964
77,backward,423.557858
77,optimizer,57.199653
78,forward,248.01455
78,backward,424.327381
78,optimizer,56.46497
79,forward,247.533841
79,backward,427.456706
79,optimizer,56.427309
80,forward,246.503503
80,backward,424.598347
80,optimizer,56.179855
81,forward,247.956999
81,backward,423.505257
81,optimizer,56.296227
82,forward,249.452815
82,backward,423.461387
82,optimizer,56.403279
83,forward,247.576472
83,backward,427.595159
83,optimizer,56.811627
84,forward,249.292362
84,backward,427.720081
84,optimizer,56.743015
85,forward,248.334126
85,backward,424.377832
85,optimizer,56.472301
86,forward,248.232273
86,backward,427.06546
86,optimizer,56.980929
87,forward,246.249768
87,backward,425.618034
87,optimizer,56.509952
88,forward,248.586119
88,backward,424.23409
88,optimizer,56.630483
89,forward,247.906367
89,backward,423.600919
89,optimizer,56.373408
90,forward,247.823356
90,backward,426.308386
90,optimizer,56.721395
91,forward,246.631295
91,backward,425.809768
91,optimizer,56.286667
92,forward,248.681101
92,backward,424.872721
92,optimizer,57.204014
93,forward,249.77144
93,backward,424.636817
93,optimizer,56.516781
94,forward,246.506043
94,backward,423.992326
94,optimizer,56.646864
95,forward,249.677839
95,backward,426.003961
95,optimizer,56.257427
96,forward,249.478805
96,backward,426.793325
96,optimizer,56.754595
97,forward,249.15952
97,backward,424.097577
97,optimizer,57.046611
98,forward,249.700609
98,backward,425.730616
98,optimizer,56.49651
99,forward,248.822884
99,backward,424.053407
99,optimizer,56.247216
100,forward,249.216821
100,backward,423.416856
100,optimizer,56.802356
101,forward,249.686409
101,backward,425.036225
101,optimizer,56.870827
102,forward,249.313142
102,backward,428.087678
102,optimizer,56.307708
103,forward,248.272934
103,backward,427.763611
103,optimizer,56.917918
104,forward,249.76604
104,backward,427.973086
104,optimizer,56.252727
105,forward,248.807824
105,backward,427.6741
105,optimizer,56.316627
106,forward,249.521455
106,backward,427.441277
106,optimizer,56.612563
107,forward,249.470565
107,backward,426.892617
107,optimizer,56.605593
108,forward,249.289442
108,backward,425.800167
108,optimizer,56.554472
109,forward,249.665488
109,backward,424.778219
109,optimizer,56.724645
110,forward,249.662489
110,backward,423.331924
110,optimizer,56.803276
111,forward,247.498551
111,backward,426.035282
111,optimizer,56.309648
112,forward,249.877172
112,backward,427.726402
112,optimizer,56.351448
113,forward,249.838491
113,backward,427.349115
113,optimizer,56.715215
114,forward,248.57897
114,backward,428.219219
114,optimizer,56.35967
115,forward,246.775428
115,backward,427.971136
115,optimizer,56.502051
116,forward,248.189733
116,backward,425.959
116,optimizer,56.669034
117,forward,249.945303
117,backward,425.520683
117,optimizer,56.957219
118,forward,248.790593
118,backward,423.798662
118,optimizer,56.894198
119,forward,249.583497
119,backward,423.453947
119,optimizer,56.402309
120,forward,250.091966
120,backward,432.251331
120,optimizer,56.45991
121,forward,249.79866
121,backward,423.961035
121,optimizer,56.813896
122,forward,247.195316
122,backward,424.882391
122,optimizer,56.549282
123,forward,249.997684
123,backward,427.942596
123,optimizer,56.616893
124,forward,250.526244
124,backward,426.337607
124,optimizer,56.526911
125,forward,248.778092
125,backward,429.013384
125,optimizer,56.41089
126,forward,250.599085
126,backward,426.264195
126,optimizer,56.919428
127,forward,249.846131
127,backward,434.938428
127,optimizer,56.767795
128,forward,249.927443
128,backward,424.827001
128,optimizer,56.331588
129,forward,247.829776
129,backward,426.348697
129,optimizer,56.638593
130,forward,249.820471
130,backward,427.875744
130,optimizer,56.567602
131,forward,250.762978
131,backward,426.370147
