timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,process_cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
11418665.820201527,0.0001704338937997818,-1,0.0,0.0,2.0,1991.25,14.826,144076959410.0
11418666.326504512,0.5064734183251858,0,1.1,98.8,92.0,16203.25,67.227,144077057314.0
11418666.82965172,1.0096206273883581,1,1.1,103.4,97.0,17777.25,200.981,144077169556.0
11418667.33174518,1.5117140859365463,1,1.1,101.5,99.0,19349.25,228.448,144077280564.0
11418667.8342783,2.0142472069710493,2,1.1,97.5,100.0,19349.25,230.294,144077393481.0
11418668.336816076,2.51678498275578,3,1.1,103.5,100.0,19349.25,228.54,144077505162.0
11418668.840051636,3.020020542666316,4,1.1,99.3,99.0,19349.25,227.92,144077613097.0
11418669.345954165,3.5259230714291334,4,1.1,100.8,100.0,19349.25,231.02,144077728565.0
11418669.848525904,4.028494810685515,5,1.1,101.5,100.0,19349.25,227.624,144077839447.0
11418670.35095404,4.530922947451472,6,1.1,99.5,98.0,19349.25,228.616,144077950087.0
11418670.853757853,5.033726759254932,6,1.1,101.5,100.0,19349.25,230.639,144078064483.0
11418671.3563689,5.536337805911899,7,1.1,99.5,99.0,19349.25,233.199,144078174120.0
11418671.858777456,6.038746362552047,8,1.0,101.5,98.0,19349.25,230.261,144078285992.0
11418672.365342546,6.545311452820897,9,1.1,100.7,99.0,19349.25,232.053,144078402196.0
11418672.88723352,7.067202426493168,9,1.1,103.5,100.0,19349.25,232.559,144078515944.0
11418673.38989206,7.569860966876149,10,1.1,101.5,100.0,19349.25,231.462,144078628473.0
11418673.892149184,8.072118090465665,11,1.0,101.6,100.0,19349.25,228.007,144078733230.0
11418674.394211113,8.574180020019412,11,1.0,99.5,100.0,19349.25,229.152,144078847251.0
11418674.896745132,9.076714038848877,12,1.0,101.6,100.0,19349.25,227.333,144078958271.0
11418675.403585056,9.583553962409496,13,1.1,98.6,98.0,19349.25,228.728,144079073824.0
11418675.906669363,10.08663826994598,13,1.1,101.4,100.0,19349.25,229.673,144079185206.0
11418676.409489416,10.589458322152495,14,1.1,101.5,100.0,19349.25,230.576,144079297926.0
11418676.912193708,11.092162614688277,15,1.1,99.4,98.0,19349.25,231.148,144079409050.0
11418677.415178832,11.595147738233209,16,1.0,101.4,100.0,19349.25,233.765,144079542464.0
11418677.926013077,12.105981983244419,16,1.1,103.8,100.0,19349.25,232.684,144079658574.0
11418678.428555135,12.608524041250348,17,1.0,99.5,99.0,19349.25,228.542,144079769161.0
11418678.930763256,13.110732162371278,18,1.0,99.5,98.0,19349.25,229.51,144079881868.0
11418679.433321485,13.613290391862392,18,1.1,99.5,100.0,19349.25,231.298,144079996094.0
11418679.936211,14.116179905831814,19,1.1,101.5,100.0,19349.25,232.192,144080107673.0
11418680.442581443,14.62255034968257,20,1.0,102.6,98.0,19349.25,230.09,144080219724.0
11418680.945267577,15.125236483290792,20,1.1,99.5,100.0,19349.25,230.903,144080332463.0
11418681.447799973,15.627768879756331,21,1.0,99.6,99.0,19349.25,231.325,144080443909.0
11418681.950088996,16.130057903006673,22,1.0,101.5,99.0,19349.25,231.859,144080558500.0
11418682.452759188,16.632728094235063,23,1.1,101.5,100.0,19349.25,232.21,144080669692.0
11418682.963728992,17.143697898834944,23,1.1,101.8,100.0,19349.25,233.651,144080784172.0
11418683.465764081,17.64573298767209,24,1.1,99.6,99.0,19349.25,230.881,144080899565.0
11418683.968044925,18.14801383204758,25,1.1,101.5,98.0,19349.25,230.686,144081009322.0
11418684.470638826,18.65060773305595,25,1.0,99.5,100.0,19349.25,232.092,144081123139.0
11418684.973185943,19.153154850006104,26,1.1,101.6,100.0,19349.25,229.384,144081232585.0
11418685.475125642,19.655094549059868,27,1.1,99.5,99.0,19349.25,230.088,144081342561.0
11418685.980909817,20.160878723487258,27,1.1,100.8,100.0,19349.25,229.994,144081457778.0
11418686.483559687,20.66352859325707,28,1.0,99.5,100.0,19349.25,231.221,144081571825.0
11418686.985599097,21.165568003430963,29,1.1,101.5,99.0,19349.25,230.649,144081684242.0
11418687.488094244,21.668063150718808,29,1.0,101.5,100.0,19349.25,233.611,144081797832.0
11418688.002158972,22.182127878069878,30,1.1,101.2,100.0,19349.25,229.632,144081909365.0
11418688.504364736,22.684333642944694,31,1.0,101.6,98.0,19349.25,228.373,144082020493.0
11418689.006585838,23.18655474483967,32,1.1,101.5,99.0,19349.25,230.978,144082133275.0
11418689.50999594,23.689964845776558,32,1.0,101.3,100.0,19349.25,234.395,144082271788.0
11418690.01315595,24.19312485679984,33,1.1,99.4,100.0,19349.25,232.567,144082386246.0
11418690.519572197,24.699541103094816,34,1.0,100.6,98.0,19349.25,230.003,144082498997.0
11418691.022576002,25.202544908970594,34,1.1,99.4,100.0,19349.25,233.75,144082614744.0
11418691.525259532,25.705228438600898,35,1.3,101.5,100.0,19349.25,233.771,144082725221.0
11418692.02726006,26.2072289660573,36,1.0,101.5,98.0,19349.25,231.247,144082838191.0
11418692.529991964,26.709960870444775,36,1.0,101.5,99.0,19349.25,231.334,144082950351.0
11418693.044120464,27.224089371040463,37,1.1,101.1,100.0,19349.25,233.374,144083066129.0
11418693.54663582,27.726604726165533,38,1.0,101.5,100.0,19349.25,231.787,144083177669.0
11418694.048872303,28.22884120978415,39,1.1,99.6,100.0,19349.25,227.858,144083282610.0
11418694.55186901,28.731837917119265,39,1.0,101.3,100.0,19349.25,231.445,144083397448.0
11418695.05846608,29.238434987142682,40,1.2,102.7,99.0,19349.25,229.489,144083510791.0
11418695.561279232,29.74124813824892,41,1.1,99.4,98.0,19349.25,231.511,144083625111.0
11418696.067772789,30.24774169549346,41,1.0,100.7,100.0,19349.25,234.369,144083740950.0
11418696.57048115,30.750450056046247,42,1.1,101.6,100.0,19349.25,233.608,144083850934.0
11418697.077263111,31.257232017815113,43,1.1,100.6,98.0,19349.25,232.249,144083965220.0
11418697.580030696,31.759999603033066,43,1.1,101.4,100.0,19349.25,233.586,144084080832.0
11418698.082821328,32.26279023475945,44,1.0,99.5,100.0,19349.25,234.288,144084192247.0
11418698.585355636,32.76532454229891,45,1.1,101.5,99.0,19349.25,229.288,144084304926.0
11418699.087842653,33.26781155914068,46,1.0,101.4,100.0,19349.25,230.733,144084418639.0
