step,phase,time_ms
0,forward,317.387671
0,backward,414.774398
0,optimizer,63.245812
1,forward,243.496434
1,backward,415.020113
1,optimizer,56.513875
2,forward,244.719495
2,backward,416.203693
2,optimizer,56.523405
3,forward,245.03919
3,backward,413.243031
3,optimizer,56.386103
4,forward,244.920018
4,backward,414.410773
4,optimizer,56.533116
5,forward,243.756328
5,backward,413.973005
5,optimizer,56.83245
6,forward,245.883675
6,backward,413.489296
6,optimizer,56.734669
7,forward,245.133213
7,backward,412.432498
7,optimizer,56.543536
8,forward,245.054181
8,backward,412.491558
8,optimizer,56.694418
9,forward,243.86511
9,backward,416.133861
9,optimizer,56.448734
10,forward,242.903794
10,backward,417.836762
10,optimizer,56.516165
11,forward,245.59576
11,backward,417.090969
11,optimizer,56.742059
12,forward,243.925871
12,backward,417.514897
12,optimizer,56.657187
13,forward,245.308035
13,backward,423.249996
13,optimizer,56.77168
14,forward,245.147003
14,backward,412.803124
14,optimizer,56.24054
15,forward,245.471948
15,backward,413.781642
15,optimizer,56.872581
16,forward,244.194226
16,backward,416.630651
16,optimizer,56.750569
17,forward,243.302251
17,backward,421.373413
17,optimizer,56.520855
18,forward,245.722092
18,backward,413.663689
18,optimizer,56.925472
19,forward,244.384749
19,backward,415.629763
19,optimizer,56.964703
20,forward,245.792954
20,backward,423.966499
20,optimizer,56.336391
21,forward,245.666842
21,backward,414.200328
21,optimizer,56.985712
22,forward,244.155015
22,backward,413.378294
22,optimizer,56.556756
23,forward,245.492649
23,backward,413.825193
23,optimizer,56.590407
24,forward,243.173858
24,backward,415.99307
24,optimizer,57.130136
25,forward,246.16691
25,backward,415.020453
25,optimizer,56.519875
26,forward,244.656934
26,backward,417.286992
26,optimizer,56.429274
27,forward,246.998265
27,backward,423.808886
27,optimizer,56.639586
28,forward,247.094146
28,backward,416.910956
28,optimizer,56.890441
29,forward,246.004507
29,backward,418.753738
29,optimizer,56.78801
30,forward,245.643131
30,backward,421.567327
30,optimizer,56.529365
31,forward,246.618758
31,backward,414.367831
31,optimizer,56.868741
32,forward,245.735673
32,backward,415.185305
32,optimizer,56.624527
33,forward,247.731877
33,backward,415.868328
33,optimizer,56.535174
34,forward,247.199098
34,backward,415.43481
34,optimizer,57.154766
35,forward,247.27452
35,backward,415.715426
35,optimizer,56.537986
36,forward,246.817092
36,backward,417.295822
36,optimizer,57.160786
37,forward,244.45456
37,backward,418.178478
37,optimizer,56.961463
38,forward,247.87072
38,backward,421.427425
38,optimizer,56.483414
39,forward,247.981912
39,backward,416.464598
39,optimizer,56.660646
40,forward,247.92196
40,backward,416.395457
40,optimizer,56.960823
41,forward,246.365573
41,backward,416.56937
41,optimizer,56.525505
42,forward,246.547297
42,backward,416.981927
42,optimizer,56.24663
43,forward,245.260614
43,backward,418.047096
43,optimizer,56.203069
44,forward,248.198266
44,backward,421.261772
44,optimizer,56.22667
45,forward,248.698385
45,backward,427.117074
45,optimizer,56.558605
46,forward,248.682614
46,backward,422.445723
46,optimizer,56.455893
47,forward,248.041223
47,backward,416.950186
47,optimizer,56.581056
48,forward,245.497599
48,backward,417.67771
48,optimizer,56.650178
49,forward,248.503171
49,backward,419.632313
49,optimizer,56.420343
50,forward,248.271767
50,backward,421.7506
50,optimizer,56.500124
51,forward,248.941798
51,backward,418.190978
51,optimizer,56.521674
52,forward,246.15772
52,backward,415.906588
52,optimizer,56.531425
53,forward,246.796501
53,backward,417.755851
53,optimizer,56.590587
54,forward,247.543434
54,backward,421.608218
54,optimizer,56.990313
55,forward,245.733983
55,backward,417.598668
55,optimizer,56.375233
56,forward,248.44902
56,backward,423.132094
56,optimizer,56.23537
57,forward,247.193788
57,backward,422.006995
57,optimizer,56.714818
58,forward,246.040609
58,backward,417.274983
58,optimizer,56.435634
59,forward,244.626863
59,backward,417.577167
59,optimizer,56.322762
60,forward,247.497684
60,backward,417.557557
60,optimizer,56.223279
61,forward,246.791882
61,backward,417.610689
61,optimizer,56.455214
62,forward,248.255697
62,backward,419.404659
62,optimizer,56.277871
63,forward,248.187005
63,backward,421.343463
63,optimizer,56.240349
64,forward,247.059886
64,backward,417.780901
64,optimizer,56.360772
65,forward,244.667374
65,backward,417.651389
65,optimizer,56.558726
66,forward,247.722057
66,backward,418.413762
66,optimizer,56.829911
67,forward,247.943691
67,backward,421.300002
67,optimizer,56.641607
68,forward,247.705137
68,backward,418.30686
68,optimizer,56.181759
69,forward,248.092104
69,backward,417.880483
69,optimizer,56.624866
70,forward,247.913881
70,backward,419.343738
70,optimizer,56.82127
71,forward,248.998449
71,backward,422.449723
71,optimizer,56.290301
72,forward,247.789538
72,backward,418.245989
72,optimizer,56.215
73,forward,249.195123
73,backward,421.047328
73,optimizer,56.580366
74,forward,248.838837
74,backward,419.621633
74,optimizer,56.644327
75,forward,248.320978
75,backward,418.746388
75,optimizer,56.874792
76,forward,249.304315
76,backward,422.87925
76,optimizer,56.7778
77,forward,247.601205
77,backward,418.954952
77,optimizer,56.396922
78,forward,249.100331
78,backward,420.496889
78,optimizer,56.24164
79,forward,249.464528
79,backward,422.375711
79,optimizer,56.606446
80,forward,248.669554
80,backward,419.556442
80,optimizer,56.645917
81,forward,249.533059
81,backward,424.344904
81,optimizer,56.393893
82,forward,248.228446
82,backward,418.720577
82,optimizer,56.570995
83,forward,250.509145
83,backward,423.746845
83,optimizer,56.610437
84,forward,249.511218
84,backward,417.461526
84,optimizer,56.510804
85,forward,246.992204
85,backward,418.766948
85,optimizer,56.600686
86,forward,248.060843
86,backward,422.685276
86,optimizer,56.290011
87,forward,246.683389
87,backward,418.776758
87,optimizer,56.513465
88,forward,247.994822
88,backward,418.444002
88,optimizer,56.416293
89,forward,247.86214
89,backward,420.865655
89,optimizer,56.2454
90,forward,246.426114
90,backward,422.836079
90,optimizer,56.637717
91,forward,244.717885
91,backward,419.047593
91,optimizer,56.432714
92,forward,247.675887
92,backward,418.85397
92,optimizer,56.074207
93,forward,247.080357
93,backward,420.872825
93,optimizer,56.441424
94,forward,248.907168
94,backward,419.156835
94,optimizer,56.401673
95,forward,247.831419
95,backward,418.760398
95,optimizer,56.641297
96,forward,247.779358
96,backward,419.342978
96,optimizer,56.354442
97,forward,248.669144
97,backward,419.752555
97,optimizer,56.863451
98,forward,246.585498
98,backward,418.892401
98,optimizer,56.475554
99,forward,248.543021
99,backward,419.579702
99,optimizer,56.583076
100,forward,248.015773
100,backward,423.689324
100,optimizer,56.449154
101,forward,246.69385
101,backward,419.250486
101,optimizer,56.623777
102,forward,245.116412
102,backward,419.305238
102,optimizer,56.302961
103,forward,248.392299
103,backward,421.274632
103,optimizer,56.321761
104,forward,248.025843
104,backward,429.713199
104,optimizer,56.658308
105,forward,248.703695
105,backward,423.382228
105,optimizer,57.046845
106,forward,247.617046
106,backward,419.573213
106,optimizer,56.625726
107,forward,245.598841
107,backward,421.183151
107,optimizer,56.912812
108,forward,248.793836
108,backward,420.204253
108,optimizer,56.395113
109,forward,249.661854
109,backward,420.507001
109,optimizer,56.429134
110,forward,248.492728
110,backward,424.032773
110,optimizer,56.68913
111,forward,247.537672
111,backward,419.662257
111,optimizer,56.792331
112,forward,249.463456
112,backward,424.614753
112,optimizer,56.285622
113,forward,247.855618
113,backward,419.856021
113,optimizer,56.390345
114,forward,249.489736
114,backward,422.803892
114,optimizer,56.441705
115,forward,248.554609
115,backward,419.632296
115,optimizer,56.588768
116,forward,247.896948
116,backward,419.8758
116,optimizer,56.313033
117,forward,248.693751
117,backward,424.249036
117,optimizer,56.576848
118,forward,247.283837
118,backward,419.88761
118,optimizer,56.646649
119,forward,249.520116
119,backward,422.968255
119,optimizer,56.480836
120,forward,248.694771
120,backward,419.404632
120,optimizer,56.434495
121,forward,248.380336
121,backward,420.555913
121,optimizer,56.333024
122,forward,249.252591
122,backward,423.143947
122,optimizer,56.398604
123,forward,247.507041
123,backward,419.560465
123,optimizer,56.426925
124,forward,249.18093
124,backward,424.177815
124,optimizer,56.443366
125,forward,248.409886
125,backward,419.560245
125,optimizer,56.579248
126,forward,248.54734
126,backward,420.672884
126,optimizer,56.504366
127,forward,248.992857
127,backward,421.157912
127,optimizer,56.467196
128,forward,247.456731
128,backward,419.523144
128,optimizer,56.322903
129,forward,249.020028
129,backward,424.107124
129,optimizer,56.459785
130,forward,248.548649
130,backward,419.560365
130,optimizer,56.767381
131,forward,248.549229
131,backward,420.703665
131,optimizer,56.582678
132,forward,249.287912
132,backward,419.212329
132,optimizer,56.299273
133,forward,248.218894
133,backward,419.788239
133,optimizer,56.540407
134,forward,249.081738
134,backward,423.971312
134,optimizer,56.476795
135,forward,248.777982
135,backward,420.005223
135,optimizer,56.254722
136,forward,248.55022
136,backward,420.822627
136,optimizer,56.443346
137,forward,250.030785
137,backward,419.128737
137,optimizer,56.748881
138,forward,247.705484
138,backward,420.254497
138,optimizer,56.660039
139,forward,249.247361
139,backward,424.468041
139,optimizer,56.862252
140,forward,248.62155
140,backward,419.947981
140,optimizer,56.410795
141,forward,249.195231
141,backward,424.664554
141,optimizer,56.614419
142,forward,249.022898
142,backward,420.513251
142,optimizer,56.237861
143,forward,248.306615
143,backward,424.424249
143,optimizer,56.799022
144,forward,248.392837
144,backward,420.174166
144,optimizer,56.918124
145,forward,247.799626
145,backward,422.269482
145,optimizer,56.262112
146,forward,247.018302
146,backward,421.860145
146,optimizer,56.515727
147,forward,249.031038
147,backward,421.385957
147,optimizer,56.423025
148,forward,249.160559
148,backward,423.421602
148,optimizer,56.320273
149,forward,249.677289
149,backward,421.769914
149,optimizer,56.325754
150,forward,247.870378
150,backward,424.103904
150,optimizer,56.473126
151,forward,246.222058
151,backward,420.570043
151,optimizer,56.525826
152,forward,249.110919
152,backward,424.817426
152,optimizer,56.554068
153,forward,249.821731
153,backward,420.322858
153,optimizer,56.292293
154,forward,249.517966
154,backward,425.924436
154,optimizer,56.585157
155,forward,248.654691
155,backward,421.767823
155,optimizer,56.309833
156,forward,249.819802
156,backward,423.330391
156,optimizer,56.378614
157,forward,248.815943
157,backward,422.014047
157,optimizer,56.407515
158,forward,250.337921
158,backward,421.844815
158,optimizer,56.436156
159,forward,249.17195
159,backward,421.760333
159,optimizer,56.519216
160,forward,248.375575
160,backward,424.510472
160,optimizer,56.362424
161,forward,249.266842
161,backward,421.957067
161,optimizer,56.266372
162,forward,248.821565
162,backward,422.798302
162,optimizer,56.389125
163,forward,249.866802
163,backward,421.256055
163,optimizer,56.69174
164,forward,247.949169
164,backward,424.254127
164,optimizer,56.552417
165,forward,246.31137
165,backward,420.137535
165,optimizer,56.517977
166,forward,249.325453
166,backward,425.078641
166,optimizer,56.945704
167,forward,249.826422
167,backward,421.342226
167,optimizer,56.545677
168,forward,249.354933
168,backward,424.306797
168,optimizer,56.520337
169,forward,248.716802
169,backward,421.495079
169,optimizer,56.457166
170,forward,249.880073
170,backward,422.75825
170,optimizer,56.409385
171,forward,248.57695
171,backward,421.096201
171,optimizer,56.522766
172,forward,250.046195
172,backward,423.595925
172,optimizer,56.451596
173,forward,249.448765
173,backward,421.947227
173,optimizer,56.530496
174,forward,247.879498
174,backward,429.876204
174,optimizer,56.520977
175,forward,249.576447
175,backward,425.783994
175,optimizer,56.408744
176,forward,249.540367
176,backward,421.631672
176,optimizer,56.278543
177,forward,249.932363
177,backward,422.502876
177,optimizer,56.469796
178,forward,248.173442
178,backward,420.588562
178,optimizer,56.742311
179,forward,249.955243
179,backward,424.41156
179,optimizer,56.259162
180,forward,248.528419
180,backward,421.938786
180,optimizer,56.630779
181,forward,250.694506
181,backward,421.679522
181,optimizer,56.408404
182,forward,248.06093
182,backward,421.345916
182,optimizer,56.571528
183,forward,249.278152
183,backward,424.525621
183,optimizer,56.447455
184,forward,249.323733
184,backward,421.754193
184,optimizer,56.801602
185,forward,249.208381
185,backward,422.653969
185,optimizer,56.222712
186,forward,249.287582
186,backward,421.946466
186,optimizer,56.802402
187,forward,247.875847
187,backward,423.960791
187,optimizer,56.440115
188,forward,246.31257
188,backward,420.316958
188,optimizer,56.611638
189,forward,249.477095
189,backward,424.963869
189,optimizer,56.340124
190,forward,249.882493
190,backward,420.349928
190,optimizer,56.673599
191,forward,249.71826
191,backward,424.591603
191,optimizer,56.510517
192,forward,248.544679
192,backward,421.322426
192,optimizer,56.629078
193,forward,246.904811
193,backward,425.750443
193,optimizer,56.364414
194,forward,248.731833
194,backward,421.658982
194,optimizer,56.546567
195,forward,250.450652
195,backward,422.867643
195,optimizer,56.237631
196,forward,249.298562
196,backward,421.558199
196,optimizer,56.678619
197,forward,247.593793
197,backward,424.386319
197,optimizer,56.445105
198,forward,249.351283
198,backward,421.728193
198,optimizer,56.542617
199,forward,249.464575
199,backward,433.05079
199,optimizer,56.922914
200,forward,250.003254
200,backward,421.262534
200,optimizer,56.047258
201,forward,248.917856
201,backward,421.675062
201,optimizer,56.226082
202,forward,250.072826
202,backward,422.523196
202,optimizer,56.227432
203,forward,248.57226
203,backward,421.793423
203,optimizer,56.636948
204,forward,250.30197
204,backward,422.156441
204,optimizer,56.481087
205,forward,249.479335
205,backward,421.648471
205,optimizer,56.493056
206,forward,249.210701
206,backward,423.25787
206,optimizer,56.426434
207,forward,249.520876
207,backward,422.15995
207,optimizer,56.319763
208,forward,249.15512
208,backward,432.300427
208,optimizer,56.349784
209,forward,250.145327
209,backward,421.857475
209,optimizer,56.359204
210,forward,248.541579
210,backward,421.5752
210,optimizer,56.544747
211,forward,246.881881
211,backward,425.917405
211,optimizer,56.577778
212,forward,248.314005
212,backward,421.908876
212,optimizer,56.902483
213,forward,250.91351
213,backward,421.948636
213,optimizer,56.324053
214,forward,249.245061
214,backward,421.919346
214,optimizer,56.829662
215,forward,247.754865
215,backward,423.819349
215,optimizer,56.68707
216,forward,249.320982
216,backward,422.177711
216,optimizer,56.73866
217,forward,250.234679
217,backward,431.207578
217,optimizer,56.223341
218,forward,250.223398
218,backward,421.703122
218,optimizer,56.283123
219,forward,248.926436
219,backward,421.944196
219,optimizer,56.335433
220,forward,250.183377
220,backward,422.240952
220,optimizer,56.359214
221,forward,248.863155
221,backward,421.871945
221,optimizer,56.971174
222,forward,250.272869
222,backward,421.967737
222,optimizer,56.487966
223,forward,249.368523
223,backward,421.701372
223,optimizer,56.518567
224,forward,248.207294
224,backward,424.061434
224,optimizer,56.459025
225,forward,249.12732
225,backward,422.056888
225,optimizer,56.495886
226,forward,249.622247
226,backward,432.507411
226,optimizer,56.415805
227,forward,250.250229
227,backward,421.087312
227,optimizer,56.906123
228,forward,249.330683
228,backward,421.727883
228,optimizer,56.529227
229,forward,250.357531
229,backward,421.474898
229,optimizer,56.914224
230,forward,248.828674
230,backward,422.592337
230,optimizer,56.601678
231,forward,251.308358
231,backward,421.153003
231,optimizer,56.362564
232,forward,249.903063
232,backward,423.363202
232,optimizer,56.226032
233,forward,247.599682
233,backward,421.493349
233,optimizer,56.628488
234,forward,249.769481
234,backward,422.465005
234,optimizer,56.507456
235,forward,249.308783
235,backward,430.803351
235,optimizer,56.381934
236,forward,250.083426
236,backward,421.57211
236,optimizer,56.463485
237,forward,248.981266
237,backward,422.325863
237,optimizer,56.943875
238,forward,250.86889
238,backward,420.462971
238,optimizer,56.313923
239,forward,248.54671
239,backward,421.996857
239,optimizer,56.527137
240,forward,250.885759
240,backward,421.953207
240,optimizer,56.477486
241,forward,249.572547
241,backward,422.264972
241,optimizer,56.743751
242,forward,248.240884
242,backward,422.839062
242,optimizer,56.553807
243,forward,249.622938
243,backward,422.503596
243,optimizer,56.603728
244,forward,249.896553
244,backward,431.571954
244,optimizer,56.631878
245,forward,250.782968
245,backward,421.215324
245,optimizer,56.622318
246,forward,249.841482
246,backward,422.621018
246,optimizer,56.70121
247,forward,250.143896
247,backward,421.155203
247,optimizer,56.626929
248,forward,249.241152
248,backward,423.807259
248,optimizer,56.533217
249,forward,249.346243
249,backward,420.952529
249,optimizer,56.535787
250,forward,248.093531
250,backward,423.381522
250,optimizer,56.990934
251,forward,247.479001
251,backward,421.637141
251,optimizer,56.393514
252,forward,249.69946
252,backward,422.821682
252,optimizer,56.432085
253,forward,249.596847
