timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,process_cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
11418233.9375098,0.0002113915979862213,-1,0.0,0.0,7.0,1991.25,13.29,144008428610.0
11418234.441005446,0.5037070382386446,1,1.1,99.3,94.0,10931.25,67.637,144008515699.0
11418234.943495292,1.0061968844383955,2,1.0,101.5,98.0,11717.25,183.071,144008625585.0
11418235.445584403,1.5082859955728054,3,1.1,101.6,98.0,11717.25,223.168,144008737466.0
11418235.947658584,2.010360175743699,5,1.0,99.6,100.0,11717.25,228.555,144008850350.0
11418236.451393092,2.5140946842730045,6,1.1,101.2,100.0,11717.25,222.807,144008973917.0
11418236.95330645,3.0160080417990685,7,1.1,99.6,99.0,11717.25,223.023,144009087103.0
11418237.45935214,3.5220537316054106,8,1.0,102.8,99.0,11717.25,226.175,144009198219.0
11418237.984822989,4.047524580731988,10,1.1,104.6,99.0,11717.25,222.548,144009310148.0
11418238.487306274,4.550007866695523,11,1.1,99.5,100.0,11717.25,222.848,144009419752.0
11418238.989928933,5.05263052508235,12,1.0,101.5,100.0,11717.25,230.24,144009529824.0
11418239.49353846,5.556240051984787,14,1.1,101.3,98.0,11717.25,222.101,144009634166.0
11418240.001381231,6.064082823693752,15,1.1,98.5,98.0,11717.25,223.383,144009746196.0
11418240.50394418,6.566645773127675,16,1.1,101.5,100.0,11717.25,226.709,144009858423.0
11418241.0066495,7.069351091980934,18,1.1,101.5,100.0,11717.25,222.713,144009963760.0
11418241.510284929,7.572986520826817,19,1.1,101.3,98.0,11717.25,220.077,144010074354.0
11418242.012945648,8.075647240504622,20,1.1,99.5,98.0,11717.25,223.23,144010179356.0
11418242.51796179,8.58066338300705,22,1.1,101.0,99.0,11717.25,223.936,144010288316.0
11418243.028924285,9.09162587672472,23,1.1,103.7,99.0,11717.25,221.61,144010395817.0
11418243.531508945,9.594210537150502,24,1.0,99.5,99.0,11717.25,222.957,144010504076.0
11418244.03792332,10.100624911487103,26,1.1,102.7,100.0,11717.25,226.434,144010616382.0
11418244.550658064,10.613359656184912,27,1.0,101.4,98.0,11717.25,223.108,144010744260.0
11418245.057656232,11.120357824489474,28,1.1,102.6,100.0,11717.25,222.794,144010855316.0
11418245.561046714,11.623748306185007,29,1.1,101.3,100.0,11717.25,224.888,144010965079.0
11418246.064679433,12.127381024882197,31,1.1,99.3,98.0,11717.25,222.793,144011074639.0
11418246.567092977,12.629794569686055,32,1.0,101.5,98.0,11717.25,223.249,144011184730.0
11418247.06985529,13.13255688175559,33,1.1,99.5,100.0,11717.25,229.0,144011293893.0
11418247.577038229,13.639739820733666,35,1.0,102.5,100.0,11717.25,222.007,144011397221.0
11418248.07974519,14.142446782439947,36,1.0,99.5,99.0,11717.25,223.411,144011509910.0
11418248.58232018,14.645021772012115,37,1.0,99.5,99.0,11717.25,225.519,144011621816.0
11418249.085085912,15.147787503898144,39,1.0,101.5,99.0,11717.25,224.745,144011727946.0
11418249.58988984,15.652591431513429,40,1.1,101.0,98.0,11717.25,222.742,144011839274.0
11418250.096404996,16.15910658799112,41,1.0,100.7,100.0,11717.25,222.264,144011949190.0
11418250.598947616,16.661649208515882,42,1.0,101.5,100.0,11717.25,227.236,144012058001.0
11418251.10254274,17.16524433158338,44,1.1,99.3,98.0,11717.25,221.374,144012162532.0
11418251.605235822,17.667937414720654,45,1.1,101.5,98.0,11717.25,223.244,144012273955.0
11418252.107951391,18.17065298371017,46,1.0,101.3,100.0,11717.25,224.765,144012384309.0
11418252.61554564,18.6782472319901,48,1.0,100.6,100.0,11717.25,222.428,144012492028.0
11418253.118078267,19.180779859423637,49,1.1,101.5,98.0,11717.25,224.903,144012607512.0
11418253.620675309,19.683376900851727,50,1.2,101.5,98.0,11717.25,226.49,144012717276.0
11418254.123239815,20.185941407456994,52,1.1,99.5,99.0,11717.25,229.851,144012825609.0
11418254.628074244,20.690775835886598,53,1.1,101.0,99.0,11717.25,222.765,144012932950.0
11418255.134544931,21.197246523573995,54,1.1,100.7,99.0,11717.25,223.961,144013045724.0
11418255.637506446,21.70020803809166,55,1.1,101.4,99.0,11717.25,224.749,144013156880.0
11418256.141374107,22.204075699672103,57,1.1,99.2,98.0,11717.25,220.472,144013262342.0
11418256.643998109,22.706699701026082,58,1.1,101.5,98.0,11717.25,223.151,144013397598.0
11418257.146702358,23.209403950721025,59,1.0,101.5,100.0,11717.25,230.79,144013511865.0
11418257.653747464,23.716449055820704,61,1.1,100.6,98.0,11717.25,223.733,144013618788.0
11418258.157343652,24.220045244321227,62,1.1,101.3,97.0,11717.25,221.288,144013728111.0
11418258.660055632,24.72275722399354,63,1.0,101.5,100.0,11717.25,224.354,144013840279.0
11418259.16261996,25.225321551784873,65,1.0,97.5,100.0,11717.25,223.197,144013946457.0
11418259.66634995,25.729051541537046,66,1.1,103.2,98.0,11717.25,224.094,144014057321.0
11418260.173098342,26.235799934715033,67,1.0,100.6,98.0,11717.25,222.745,144014166181.0
11418260.675768713,26.738470304757357,68,1.0,99.5,99.0,11717.25,227.928,144014276776.0
11418261.179405628,27.242107219994068,70,1.1,101.3,99.0,11717.25,223.2,144014384661.0
11418261.693904607,27.756606198847294,71,1.1,103.0,99.0,11717.25,225.411,144014497937.0
11418262.196538296,28.259239887818694,72,1.0,101.5,99.0,11717.25,229.051,144014611197.0
11418262.699206166,28.761907758191228,74,1.1,99.5,98.0,11717.25,223.435,144014716667.0
11418263.202707153,29.26540874503553,75,1.0,101.3,98.0,11717.25,220.574,144014827016.0
11418263.70524769,29.767949283123016,76,1.0,99.5,100.0,11717.25,223.322,144014932413.0
11418264.211868867,30.274570459499955,78,1.1,102.6,100.0,11717.25,227.081,144015044410.0
11418264.721394747,30.784096339717507,79,1.1,102.1,98.0,11717.25,224.149,144015151001.0
11418265.22404238,31.286743972450495,80,1.1,99.5,98.0,11717.25,224.465,144015261234.0
11418265.730673969,31.793375561013818,81,1.0,102.7,100.0,11717.25,227.571,144015374549.0
11418266.24372755,32.3064291421324,83,1.1,101.4,100.0,11717.25,223.98,144015505141.0
11418266.751841117,32.81454270891845,84,1.1,102.3,98.0,11717.25,223.122,144015614569.0
11418267.254622009,33.31732360087335,85,1.0,101.5,99.0,11717.25,229.407,144015725506.0
11418267.757235756,33.819937348365784,87,1.1,99.5,99.0,11717.25,224.583,144015834466.0
11418268.272794511,34.33549610339105,88,1.1,104.7,98.0,11717.25,224.796,144015946717.0
11418268.775452193,34.83815378509462,89,1.0,99.5,99.0,11717.25,225.428,144016057985.0
11418269.278035313,35.34073690511286,91,1.1,99.5,98.0,11717.25,220.809,144016163741.0
11418269.781622197,35.844323789700866,92,1.1,101.3,98.0,11717.25,224.422,144016273936.0
11418270.284267059,36.34696865081787,93,1.1,101.4,100.0,11717.25,225.132,144016382120.0
11418270.789114606,36.85181619785726,94,1.1,101.0,100.0,11717.25,231.077,144016494365.0
11418271.292924296,37.355625888332725,96,1.1,99.2,98.0,11717.25,225.114,144016603086.0
11418271.795434276,37.85813586786389,97,1.0,101.5,98.0,11717.25,224.602,144016714453.0
11418272.298184456,38.36088604852557,98,1.1,99.5,100.0,11717.25,226.198,144016825498.0
11418272.800863976,38.86356556788087,100,1.1,101.5,100.0,11717.25,221.621,144016931517.0
11418273.311003048,39.373704640194774,101,1.1,101.9,98.0,11717.25,224.928,144017043764.0
11418273.813664177,39.87636576965451,102,1.0,99.5,98.0,11717.25,225.72,144017155275.0
11418274.316224705,40.37892629764974,104,1.1,103.5,99.0,11717.25,231.127,144017265500.0
11418274.818857815,40.8815594073385,105,1.1,99.5,99.0,11717.25,223.51,144017369453.0
11418275.321374414,41.38407600671053,106,1.1,101.5,99.0,11717.25,222.742,144017480701.0
11418275.828048756,41.89075034856796,107,1.1,98.7,99.0,11717.25,226.005,144017593680.0
11418276.331331726,42.39403331838548,109,1.0,101.3,98.0,11717.25,221.66,144017701035.0
11418276.833884304,42.896585896611214,110,1.1,101.5,98.0,11717.25,225.446,144017812829.0
11418277.33683815,43.3995397426188,111,1.0,101.4,100.0,11717.25,231.399,144017946959.0
11418277.839900948,43.9026025403291,113,1.1,99.4,100.0,11717.25,231.018,144018059447.0
11418278.351025123,44.41372671537101,114,1.0,101.7,98.0,11717.25,225.487,144018171608.0
11418278.853576465,44.916278056800365,115,1.1,101.5,100.0,11717.25,225.565,144018283207.0
11418279.35606863,45.41877022199333,117,1.1,101.5,100.0,11717.25,223.347,144018388819.0
11418279.858600087,45.92130167968571,118,1.1,99.5,98.0,11717.25,225.326,144018497916.0
11418280.366182685,46.42888427712023,119,1.1,102.5,98.0,11717.25,224.53,144018608353.0
11418280.869263291,46.931964883580804,120,1.1,99.4,99.0,11717.25,229.062,144018720614.0
11418281.37181634,47.43451793305576,122,1.1,101.5,99.0,11717.25,223.719,144018830698.0
11418281.87435654,47.93705813214183,123,1.1,99.5,99.0,11717.25,224.259,144018940253.0
11418282.37703274,48.43973433226347,124,1.1,101.5,99.0,11717.25,227.474,144019051988.0
11418282.879492717,48.94219430908561,126,1.0,101.5,98.0,11717.25,223.898,144019154875.0
11418283.385412743,49.44811433553696,127,1.1,100.8,98.0,11717.25,224.887,144019267459.0
11418283.888865588,49.95156718045473,128,1.1,99.3,100.0,11717.25,223.467,144019377907.0
11418284.391456256,50.45415784791112,130,1.0,101.5,100.0,11717.25,228.099,144019488936.0
11418284.894372523,50.95707411505282,131,1.0,101.4,98.0,11717.25,223.783,144019598617.0
11418285.396872628,51.45957422070205,132,1.1,99.5,98.0,11717.25,225.157,144019708152.0
11418285.899189593,51.96189118549228,133,1.1,99.5,100.0,11717.25,229.265,144019819019.0
