step,phase,time_ms
0,forward,158.981905
0,backward,124.758849
0,optimizer,68.225797
1,forward,63.606777
1,backward,113.698637
1,optimizer,56.855559
2,forward,62.749211
2,backward,114.906308
2,optimizer,56.361901
3,forward,66.131139
3,backward,113.975172
3,optimizer,57.024921
4,forward,64.814617
4,backward,114.353468
4,optimizer,56.770458
5,forward,64.98299
5,backward,115.00944
5,optimizer,56.273609
6,forward,64.262638
6,backward,114.44105
6,optimizer,56.32456
7,forward,62.776222
7,backward,115.506669
7,optimizer,56.735527
8,forward,62.086959
8,backward,111.315075
8,optimizer,56.3526
9,forward,64.903288
9,backward,114.283977
9,optimizer,56.449571
10,forward,63.765719
10,backward,115.613351
10,optimizer,56.374421
11,forward,61.437808
11,backward,112.469976
11,optimizer,56.410751
12,forward,63.811849
12,backward,114.065634
12,optimizer,56.897509
13,forward,64.765866
13,backward,114.915178
13,optimizer,56.527394
14,forward,64.435501
14,backward,114.026333
14,optimizer,56.832229
15,forward,62.660859
15,backward,114.648824
15,optimizer,56.915069
16,forward,65.451148
16,backward,113.950542
16,optimizer,56.34449
17,forward,64.144166
17,backward,114.194096
17,optimizer,56.418741
18,forward,63.899082
18,backward,115.171412
18,optimizer,56.662135
19,forward,64.017373
19,backward,113.927791
19,optimizer,56.312989
20,forward,61.673742
20,backward,116.615798
20,optimizer,56.342779
21,forward,64.617504
21,backward,114.358198
21,optimizer,56.585705
22,forward,64.46151
22,backward,114.158665
22,optimizer,56.538563
23,forward,63.433134
23,backward,115.589
23,optimizer,56.520093
24,forward,61.811235
24,backward,111.303236
24,optimizer,56.267198
25,forward,64.638854
25,backward,114.096274
25,optimizer,56.173077
26,forward,64.149136
26,backward,115.237375
26,optimizer,56.414931
27,forward,61.670733
27,backward,112.085949
27,optimizer,56.310179
28,forward,64.010103
28,backward,113.916351
28,optimizer,56.530524
29,forward,64.848738
29,backward,115.300685
29,optimizer,56.575714
30,forward,64.320219
30,backward,113.941401
30,optimizer,56.301749
31,forward,62.625499
31,backward,114.554262
31,optimizer,56.742947
32,forward,65.590481
32,backward,114.244087
32,optimizer,56.281258
33,forward,64.132435
33,backward,114.191155
33,optimizer,56.494383
34,forward,63.85533
34,backward,115.155282
34,optimizer,56.600724
35,forward,65.153244
35,backward,114.286777
35,optimizer,56.558573
36,forward,61.777944
36,backward,115.899896
36,optimizer,56.34917
37,forward,64.098545
37,backward,114.041803
37,optimizer,56.490512
38,forward,64.738386
38,backward,114.411599
38,optimizer,56.536003
39,forward,63.523355
39,backward,115.735483
39,optimizer,56.92417
40,forward,61.805555
40,backward,111.56165
40,optimizer,56.542334
41,forward,64.4063
41,backward,114.006013
41,optimizer,56.271388
42,forward,64.718365
42,backward,115.476539
42,optimizer,56.33802
43,forward,64.906739
43,backward,114.618013
43,optimizer,56.220077
44,forward,62.149501
44,backward,116.566536
44,optimizer,56.626835
45,forward,65.878206
45,backward,114.39858
45,optimizer,56.762687
46,forward,64.004804
46,backward,113.89869
46,optimizer,56.852728
47,forward,63.632856
47,backward,115.727962
47,optimizer,56.438992
48,forward,64.351969
48,backward,114.099244
48,optimizer,56.38235
49,forward,64.867819
49,backward,114.176076
49,optimizer,56.878239
50,forward,64.542882
50,backward,114.404379
50,optimizer,56.252668
51,forward,64.788777
51,backward,114.205246
51,optimizer,56.252878
52,forward,63.239539
52,backward,116.12784
52,optimizer,56.595955
53,forward,62.006888
53,backward,111.684573
53,optimizer,56.615755
54,forward,64.639874
54,backward,114.347299
54,optimizer,56.33674
55,forward,64.803257
55,backward,115.608461
55,optimizer,56.628736
56,forward,65.075652
56,backward,114.678125
56,optimizer,56.661356
57,forward,62.398996
57,backward,114.881638
57,optimizer,56.179177
58,forward,65.718993
58,backward,114.519831
58,optimizer,56.934561
59,forward,64.155336
59,backward,114.250007
59,optimizer,56.35127
60,forward,63.783499
60,backward,115.58611
60,optimizer,56.456641
61,forward,65.486869
61,backward,114.310018
61,optimizer,56.485643
62,forward,62.471127
62,backward,116.70937
62,optimizer,56.548453
63,forward,64.229557
63,backward,114.280747
63,optimizer,56.265069
64,forward,64.853977
64,backward,114.599293
64,optimizer,56.600614
65,forward,63.718039
65,backward,115.969727
65,optimizer,56.852908
66,forward,61.970957
66,backward,112.478916
66,optimizer,56.508873
67,forward,64.366579
67,backward,114.43372
67,optimizer,56.347969
68,forward,64.826058
68,backward,115.680991
68,optimizer,56.860349
69,forward,64.729275
69,backward,113.997392
69,optimizer,56.281799
70,forward,62.813533
70,backward,114.679794
70,optimizer,56.3846
71,forward,65.825125
71,backward,114.517382
71,optimizer,56.445952
72,forward,64.36821
72,backward,114.241757
72,optimizer,56.37474
73,forward,64.132846
73,backward,115.461868
73,optimizer,56.483882
74,forward,64.404639
74,backward,114.596523
74,optimizer,56.228888
75,forward,62.257193
75,backward,116.594268
75,optimizer,56.700215
76,forward,64.212947
76,backward,114.502542
76,optimizer,56.778148
77,forward,65.339626
77,backward,114.939399
77,optimizer,56.865569
78,forward,64.249418
78,backward,116.359044
78,optimizer,56.34033
79,forward,62.049289
79,backward,112.775052
79,optimizer,56.397851
80,forward,64.41623
80,backward,114.590573
80,optimizer,56.275799
81,forward,65.57552
81,backward,115.643961
81,optimizer,56.788187
82,forward,64.40321
82,backward,114.443901
82,optimizer,56.390981
83,forward,63.208119
83,backward,116.214241
83,optimizer,56.463981
84,forward,66.539357
84,backward,114.813677
84,optimizer,56.451182
85,forward,65.440378
85,backward,115.061901
85,optimizer,56.305979
86,forward,65.448638
86,backward,115.324126
86,optimizer,56.475263
87,forward,64.949959
87,backward,114.855267
87,optimizer,56.454312
88,forward,64.230997
88,backward,116.377993
88,optimizer,56.239768
89,forward,61.654692
89,backward,112.093649
89,optimizer,56.028715
90,forward,64.657664
90,backward,114.494491
90,optimizer,56.546784
91,forward,65.119953
91,backward,116.287361
91,optimizer,56.653456
92,forward,64.792697
92,backward,114.658234
92,optimizer,56.034265
93,forward,62.926034
93,backward,115.362886
93,optimizer,56.318128
94,forward,66.099289
94,backward,115.068631
94,optimizer,56.475223
95,forward,65.189174
95,backward,114.817976
95,optimizer,56.250828
96,forward,64.95604
96,backward,116.12567
96,optimizer,56.415602
97,forward,64.617663
97,backward,115.02566
97,optimizer,56.538183
98,forward,63.462674
98,backward,116.602527
98,optimizer,56.672115
99,forward,62.71216
99,backward,112.124639
99,optimizer,56.352681
100,forward,65.454778
100,backward,114.690295
100,optimizer,56.467172
101,forward,64.90347
101,backward,116.413384
101,optimizer,56.655456
102,forward,65.704933
102,backward,115.099982
102,optimizer,56.459281
103,forward,62.976166
103,backward,116.859451
103,optimizer,56.418401
104,forward,66.246612
104,backward,114.935758
104,optimizer,56.242288
105,forward,65.124013
105,backward,115.076191
105,optimizer,56.430461
106,forward,65.256875
106,backward,115.983207
106,optimizer,56.296959
107,forward,64.891869
107,backward,115.295605
107,optimizer,56.420801
108,forward,63.534095
108,backward,117.285239
108,optimizer,55.984624
109,forward,62.609539
109,backward,111.781294
109,optimizer,56.873549
110,forward,64.93162
110,backward,115.107392
110,optimizer,56.531993
111,forward,65.091092
111,backward,116.273803
111,optimizer,56.851729
112,forward,65.473719
112,backward,115.112842
112,optimizer,56.239408
113,forward,63.044666
113,backward,116.862153
113,optimizer,56.390912
114,forward,66.864333
114,backward,115.203083
114,optimizer,56.40349
115,forward,65.623861
115,backward,115.506299
115,optimizer,56.210287
116,forward,65.869736
116,backward,115.887305
116,optimizer,56.603244
117,forward,65.444368
117,backward,115.841854
117,optimizer,55.973993
118,forward,64.611253
118,backward,116.17965
118,optimizer,56.613174
119,forward,62.340164
119,backward,113.30398
119,optimizer,56.329369
120,forward,64.825368
120,backward,115.377277
120,optimizer,56.262939
121,forward,65.908666
121,backward,116.122699
121,optimizer,56.453551
122,forward,64.817727
122,backward,115.307265
122,optimizer,56.524003
123,forward,64.017773
123,backward,116.533336
123,optimizer,56.423591
124,forward,66.09102
124,backward,116.493286
124,optimizer,56.374181
125,forward,62.799332
125,backward,116.908923
125,optimizer,56.803028
126,forward,65.103702
