timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,process_cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
11417866.922090003,0.00012026168406009674,-1,0.0,0.0,0.0,1991.25,15.805,143940664560.0
11417867.42516098,0.5031912382692099,1,1.1,99.5,98.0,10931.25,62.346,143940754949.0
11417867.927265601,1.0052958596497774,2,1.0,101.6,98.0,11717.25,206.845,143940864954.0
11417868.434144866,1.5121751241385937,3,1.1,100.6,100.0,11717.25,222.12,143940972890.0
11417868.936491111,2.0145213697105646,5,1.1,101.5,100.0,11717.25,225.801,143941082008.0
11417869.439007608,2.5170378666371107,6,1.1,99.5,98.0,11717.25,220.904,143941186994.0
11417869.941355875,3.0193861331790686,7,1.0,101.5,98.0,11717.25,225.403,143941300966.0
11417870.443402944,3.521433202549815,8,1.0,97.6,100.0,11717.25,224.977,143941408868.0
11417870.945586825,4.023617083206773,10,1.0,101.5,100.0,11717.25,217.882,143941515062.0
11417871.452317916,4.530348174273968,11,1.1,100.7,98.0,11717.25,221.574,143941627832.0
11417871.955429714,5.033459972590208,12,1.0,101.4,98.0,11717.25,221.698,143941735518.0
11417872.47619681,5.554227069020271,14,1.1,103.7,99.0,11717.25,221.243,143941863112.0
11417872.97823523,6.056265488266945,15,1.1,101.5,98.0,11717.25,223.75,143941975300.0
11417873.480601244,6.558631502091885,16,1.1,99.6,99.0,11717.25,225.631,143942087385.0
11417873.982692726,7.0607229843735695,18,1.0,101.6,99.0,11717.25,223.847,143942191918.0
11417874.485735422,7.5637656804174185,19,1.1,99.4,98.0,11717.25,222.196,143942302197.0
11417874.992460333,8.070490591228008,20,1.1,102.6,100.0,11717.25,223.198,143942412491.0
11417875.494402653,8.572432911023498,21,1.1,99.6,100.0,11717.25,227.671,143942521409.0
11417875.9964898,9.07452005892992,23,1.1,101.6,98.0,11717.25,221.775,143942625932.0
11417876.49848139,9.576511647552252,24,1.1,99.6,98.0,11717.25,224.228,143942738166.0
11417877.0005055,10.078535757958889,25,1.1,99.6,100.0,11717.25,226.159,143942850348.0
11417877.50260446,10.580634718760848,27,1.0,99.5,100.0,11717.25,224.637,143942955030.0
11417878.005987965,11.084018222987652,28,1.1,103.3,98.0,11717.25,222.779,143943066505.0
11417878.51130144,11.589331697672606,29,1.0,101.0,98.0,11717.25,223.699,143943177147.0
11417879.014091542,12.092121800407767,30,1.1,99.4,100.0,11717.25,228.567,143943286641.0
11417879.51729214,12.595322398468852,32,1.1,101.4,100.0,11717.25,223.12,143943391058.0
11417880.019639745,13.097670003771782,33,1.1,99.5,99.0,11717.25,223.921,143943501841.0
11417880.521720136,13.599750394001603,34,1.1,101.6,99.0,11717.25,224.931,143943612657.0
11417881.023735225,14.101765483617783,36,1.1,99.6,99.0,11717.25,225.069,143943720371.0
