step,phase,time_ms
0,forward,132.403342
0,backward,125.219087
0,optimizer,71.102137
1,forward,64.889728
1,backward,115.458478
1,optimizer,56.565334
2,forward,64.872808
2,backward,115.285965
2,optimizer,56.37727
3,forward,65.132332
3,backward,115.135562
3,optimizer,56.441822
4,forward,65.355956
4,backward,116.630408
4,optimizer,56.898559
5,forward,64.956929
5,backward,115.345236
5,optimizer,56.661825
6,forward,63.449764
6,backward,116.71014
6,optimizer,56.923719
7,forward,67.167519
7,backward,115.628361
7,optimizer,56.640325
8,forward,62.300983
8,backward,119.173812
8,optimizer,56.477282
9,forward,64.545683
9,backward,114.569403
9,optimizer,56.307609
10,forward,65.680052
10,backward,116.349293
10,optimizer,56.985741
11,forward,65.463809
11,backward,116.73205
11,optimizer,56.510063
12,forward,65.847025
12,backward,116.181961
12,optimizer,56.42415
13,forward,63.347882
13,backward,117.336341
13,optimizer,56.530804
14,forward,67.074387
14,backward,116.023688
14,optimizer,56.601514
15,forward,65.896246
15,backward,115.53679
15,optimizer,56.427472
16,forward,65.146112
16,backward,115.223233
16,optimizer,56.533403
17,forward,65.771564
17,backward,115.712172
17,optimizer,56.557674
18,forward,65.077722
18,backward,116.658888
18,optimizer,56.639905
19,forward,62.485317
19,backward,113.914431
19,optimizer,56.411161
20,forward,62.72522
20,backward,117.672756
20,optimizer,56.436842
21,forward,66.410115
21,backward,115.790604
21,optimizer,56.549263
22,forward,65.058721
22,backward,115.57672
22,optimizer,56.362961
23,forward,65.106442
23,backward,117.067706
23,optimizer,56.269159
24,forward,64.870028
24,backward,116.102129
24,optimizer,56.585994
25,forward,64.250387
25,backward,117.206878
25,optimizer,56.516053
26,forward,62.66128
26,backward,113.087467
26,optimizer,56.766987
27,forward,65.172083
27,backward,115.898175
27,optimizer,56.450241
28,forward,65.848135
28,backward,117.155707
28,optimizer,56.631725
29,forward,65.097492
29,backward,116.14683
29,optimizer,57.005861
30,forward,64.41615
30,backward,116.775361
30,optimizer,56.682986
31,forward,64.98455
31,backward,115.768124
31,optimizer,56.522993
32,forward,62.917825
32,backward,117.438303
32,optimizer,56.543424
33,forward,64.286568
33,backward,114.41369
33,optimizer,56.826588
34,forward,66.12901
34,backward,116.090529
34,optimizer,56.730227
35,forward,65.488288
35,backward,116.753581
35,optimizer,56.536304
36,forward,65.704333
36,backward,116.181021
36,optimizer,56.575383
37,forward,63.959682
37,backward,117.30448
37,optimizer,56.708986
38,forward,67.042996
38,backward,115.712273
38,optimizer,56.900899
39,forward,62.889064
39,backward,118.070734
39,optimizer,56.538703
40,forward,64.547933
40,backward,114.381419
40,optimizer,56.766648
41,forward,66.222312
41,backward,116.282913
41,optimizer,56.420562
42,forward,65.597141
42,backward,117.143366
42,optimizer,56.465252
43,forward,65.890146
43,backward,115.983767
43,optimizer,56.628955
44,forward,63.80813
44,backward,117.480662
44,optimizer,56.863139
45,forward,66.633898
45,backward,116.012598
45,optimizer,56.938849
46,forward,65.415058
46,backward,116.032368
46,optimizer,56.443702
47,forward,64.809027
47,backward,114.745346
47,optimizer,56.597634
48,forward,66.248092
48,backward,116.247722
48,optimizer,56.444762
49,forward,65.54061
49,backward,116.874672
49,optimizer,56.356329
50,forward,65.793154
50,backward,116.227482
50,optimizer,56.702337
51,forward,64.224386
51,backward,117.141657
51,optimizer,56.612094
52,forward,66.468955
52,backward,115.955817
52,optimizer,56.428082
53,forward,65.439018
53,backward,116.016638
53,optimizer,56.628654
54,forward,64.39487
54,backward,114.335899
54,optimizer,57.111323
55,forward,66.337003
55,backward,116.482746
55,optimizer,56.879869
56,forward,65.792204
56,backward,116.805572
56,optimizer,56.477333
57,forward,65.514079
57,backward,116.024828
57,optimizer,56.720116
58,forward,64.119615
58,backward,117.383111
58,optimizer,56.999592
59,forward,66.739411
59,backward,117.457503
59,optimizer,56.358379
60,forward,63.198819
60,backward,116.72017
60,optimizer,56.580405
61,forward,64.096625
