step,step_ms,forward_ms,backward_ms,optimizer_ms
0,330.281206,128.730447,132.635476,68.634698
1,238.246769,64.880732,115.645049,56.483027
2,239.203495,64.518097,116.697817,56.867462
3,239.466701,65.977923,115.403115,56.928204
4,238.972141,63.896615,117.43697,56.569358
5,234.517404,63.191543,113.348308,56.812272
6,238.34156,65.208388,115.442755,56.573567
7,240.04816,65.441042,116.747668,56.480887
8,238.700007,65.31667,115.499356,56.574487
9,238.992132,63.741463,117.381009,56.674849
10,239.923789,66.809537,115.478806,56.484816
11,239.43742,62.845177,118.799764,56.523017
12,237.050289,64.489396,114.822934,56.632919
13,239.693594,66.064763,115.876923,56.633969
14,240.927566,65.751628,117.176856,56.881713
15,239.603362,65.854159,115.923303,56.70324
16,239.371409,63.832945,117.588282,56.73219
17,240.427518,66.889068,115.818202,56.489596
18,239.136275,62.814247,118.452948,56.541177
19,236.852374,64.418555,114.57582,56.634879
20,240.686912,66.186805,115.840532,57.469183
21,240.818484,65.871049,116.89461,56.920744
22,239.527692,65.357892,115.844152,56.966904
23,240.299065,64.256873,118.129162,56.652969
24,239.381549,65.673457,116.181368,56.414315
25,239.009412,63.209184,118.340776,56.347764
26,236.770173,64.74298,114.320806,56.576778
27,240.131372,66.254856,116.197529,56.475356
28,241.282932,65.821409,117.606683,56.531746
29,239.912399,65.479953,115.867503,57.31852
30,240.192633,64.347573,118.068561,56.591888
31,239.087494,65.119297,116.363961,56.472456
32,239.314937,63.308615,117.95014,56.764211
33,235.116714,64.041638,113.530142,56.425945
34,240.740382,66.406189,116.513075,56.72668
35,240.882046,65.692028,117.41256,56.658629
36,239.048773,65.459963,116.059606,56.392575
37,240.315665,64.267502,117.827037,56.992905
38,239.410549,65.720597,116.022186,56.473186
39,239.562792,62.966549,118.680052,56.71409
40,235.815356,64.215041,113.807016,56.651979
41,240.607741,66.274317,116.503944,56.672189
42,241.226141,65.767218,117.853358,56.506596
43,239.601772,65.529403,116.2737,56.620849
44,240.729692,64.649298,118.348396,56.614848
45,239.693604,65.413862,116.541494,56.622248
46,237.962994,63.705492,116.738137,56.347464
47,236.901756,64.536697,114.303245,56.781161
48,240.151773,66.001662,116.476073,56.458946
