step,phase,time_ms
0,forward,128.730447
0,backward,132.635476
0,optimizer,68.634698
1,forward,64.880732
1,backward,115.645049
1,optimizer,56.483027
2,forward,64.518097
2,backward,116.697817
2,optimizer,56.867462
3,forward,65.977923
3,backward,115.403115
3,optimizer,56.928204
4,forward,63.896615
4,backward,117.43697
4,optimizer,56.569358
5,forward,63.191543
5,backward,113.348308
5,optimizer,56.812272
6,forward,65.208388
6,backward,115.442755
6,optimizer,56.573567
7,forward,65.441042
7,backward,116.747668
7,optimizer,56.480887
8,forward,65.31667
8,backward,115.499356
8,optimizer,56.574487
9,forward,63.741463
9,backward,117.381009
9,optimizer,56.674849
10,forward,66.809537
10,backward,115.478806
10,optimizer,56.484816
11,forward,62.845177
11,backward,118.799764
11,optimizer,56.523017
12,forward,64.489396
12,backward,114.822934
12,optimizer,56.632919
13,forward,66.064763
13,backward,115.876923
13,optimizer,56.633969
14,forward,65.751628
14,backward,117.176856
14,optimizer,56.881713
15,forward,65.854159
15,backward,115.923303
15,optimizer,56.70324
16,forward,63.832945
16,backward,117.588282
16,optimizer,56.73219
17,forward,66.889068
17,backward,115.818202
17,optimizer,56.489596
18,forward,62.814247
18,backward,118.452948
18,optimizer,56.541177
19,forward,64.418555
19,backward,114.57582
19,optimizer,56.634879
20,forward,66.186805
20,backward,115.840532
20,optimizer,57.469183
21,forward,65.871049
21,backward,116.89461
21,optimizer,56.920744
22,forward,65.357892
22,backward,115.844152
22,optimizer,56.966904
23,forward,64.256873
23,backward,118.129162
23,optimizer,56.652969
24,forward,65.673457
24,backward,116.181368
24,optimizer,56.414315
25,forward,63.209184
25,backward,118.340776
25,optimizer,56.347764
26,forward,64.74298
26,backward,114.320806
26,optimizer,56.576778
27,forward,66.254856
27,backward,116.197529
27,optimizer,56.475356
28,forward,65.821409
28,backward,117.606683
28,optimizer,56.531746
29,forward,65.479953
29,backward,115.867503
29,optimizer,57.31852
30,forward,64.347573
30,backward,118.068561
30,optimizer,56.591888
31,forward,65.119297
31,backward,116.363961
31,optimizer,56.472456
32,forward,63.308615
32,backward,117.95014
32,optimizer,56.764211
33,forward,64.041638
33,backward,113.530142
33,optimizer,56.425945
34,forward,66.406189
34,backward,116.513075
34,optimizer,56.72668
35,forward,65.692028
35,backward,117.41256
35,optimizer,56.658629
36,forward,65.459963
36,backward,116.059606
36,optimizer,56.392575
37,forward,64.267502
37,backward,117.827037
37,optimizer,56.992905
38,forward,65.720597
38,backward,116.022186
38,optimizer,56.473186
39,forward,62.966549
39,backward,118.680052
39,optimizer,56.71409
40,forward,64.215041
40,backward,113.807016
40,optimizer,56.651979
41,forward,66.274317
41,backward,116.503944
41,optimizer,56.672189
42,forward,65.767218
42,backward,117.853358
42,optimizer,56.506596
43,forward,65.529403
43,backward,116.2737
43,optimizer,56.620849
44,forward,64.649298
44,backward,118.348396
44,optimizer,56.614848
45,forward,65.413862
45,backward,116.541494
45,optimizer,56.622248
46,forward,63.705492
46,backward,116.738137
46,optimizer,56.347464
47,forward,64.536697
47,backward,114.303245
47,optimizer,56.781161
48,forward,66.001662
48,backward,116.476073
48,optimizer,56.458946
49,forward,66.047803
49,backward,117.089334
49,optimizer,56.410785
50,forward,65.442752
50,backward,116.546864
50,optimizer,56.934154
51,forward,64.677199
51,backward,118.491029
51,optimizer,57.071136
52,forward,66.544922
52,backward,115.880743
52,optimizer,56.810632
53,forward,64.447556
53,backward,118.364126
53,optimizer,56.580947
54,forward,63.274485
54,backward,113.258427
54,optimizer,56.350974
55,forward,65.608066
55,backward,116.372112
55,optimizer,56.642239
56,forward,66.239696
56,backward,117.43131
56,optimizer,56.373814
57,forward,65.551294
57,backward,116.354662
57,optimizer,56.888324
58,forward,64.981384
58,backward,118.224114
58,optimizer,56.882283
59,forward,65.554266
59,backward,116.517474
59,optimizer,56.310113
60,forward,64.18132
60,backward,118.55365
60,optimizer,56.562118
61,forward,63.299585
61,backward,113.96929
61,optimizer,57.026056
62,forward,65.664396
62,backward,116.565664
62,optimizer,57.008316
63,forward,67.302044
63,backward,117.575082
63,optimizer,56.551547
64,forward,65.604685
64,backward,116.792229
64,optimizer,56.471185
65,forward,65.710647
65,backward,117.497522
65,optimizer,57.215138
66,forward,65.727517
66,backward,116.749678
66,optimizer,56.577218
67,forward,64.73316
67,backward,118.049641
67,optimizer,56.482496
68,forward,62.963389
68,backward,114.453008
68,optimizer,56.489486
69,forward,63.141922
69,backward,119.458735
69,optimizer,56.912343
70,forward,67.091312
70,backward,117.052783
70,optimizer,56.381084
71,forward,66.053363
71,backward,116.81537
71,optimizer,56.414685
72,forward,66.45194
72,backward,117.730935
72,optimizer,56.70596
73,forward,66.321508
73,backward,117.140365
73,optimizer,56.68688
74,forward,65.204758
74,backward,116.747178
74,optimizer,57.010645
75,forward,66.41309
75,backward,116.166758
75,optimizer,56.969294
76,forward,63.835794
76,backward,117.940138
76,optimizer,56.612198
77,forward,66.886138
77,backward,117.283138
77,optimizer,56.594098
78,forward,63.067921
78,backward,118.267654
78,optimizer,56.636289
79,forward,65.263629
79,backward,115.595478
79,optimizer,57.191168
80,forward,65.316081
80,backward,115.955754
80,optimizer,56.879002
81,forward,65.29416
81,backward,115.569558
81,optimizer,56.269352
82,forward,65.355961
82,backward,116.24077
82,optimizer,56.69001
83,forward,65.434682
83,backward,116.395222
83,optimizer,56.256352
84,forward,65.537154
84,backward,116.155608
84,optimizer,56.986975
85,forward,65.416942
85,backward,116.038986
85,optimizer,57.118837
86,forward,65.510954
86,backward,116.164048
86,optimizer,56.959105
87,forward,65.28017
87,backward,115.490356
87,optimizer,56.386704
88,forward,65.501693
88,backward,116.001436
88,optimizer,56.571488
89,forward,65.545644
89,backward,116.330231
89,optimizer,57.519554
90,forward,65.364581
90,backward,115.669289
