timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-19T18:30:48,codecarbon,71ca2bde-295b-483f-8248-381014873471,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,295.54199320077896,0.0001862389220288749,6.301606076749706e-07,360.0,246.50934882990467,10.0,0.029361508716456583,0.017123529254369885,0.0008154774185166587,0.047300515389343094,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-73.5794,45.5063,4,machine,N,1.0,0.0
