step,phase,time_ms
0,forward,369.302141
0,backward,212.976491
0,optimizer,68.567681
1,forward,122.38811
1,backward,208.692191
1,optimizer,57.322056
2,forward,123.586243
2,backward,207.615589
2,optimizer,56.744456
3,forward,121.396811
3,backward,206.707242
3,optimizer,56.647813
4,forward,123.457451
4,backward,208.005047
4,optimizer,56.836126
5,forward,125.386198
5,backward,207.516328
5,optimizer,56.855967
6,forward,122.593004
6,backward,207.518948
6,optimizer,56.702054
7,forward,119.78607
7,backward,207.167141
7,optimizer,57.371117
8,forward,122.105475
8,backward,207.762763
8,optimizer,57.06672
9,forward,123.876298
9,backward,207.082299
9,optimizer,56.43964
10,forward,124.022321
10,backward,206.715373
10,optimizer,57.068341
11,forward,121.690807
11,backward,206.995977
11,optimizer,56.334117
12,forward,118.916704
12,backward,207.252753
12,optimizer,56.872857
13,forward,121.588565
13,backward,206.631271
13,optimizer,57.351786
14,forward,122.052203
14,backward,207.141911
14,optimizer,57.276725
15,forward,122.784067
15,backward,206.916806
15,optimizer,56.443969
16,forward,123.143485
16,backward,207.038829
16,optimizer,56.740054
17,forward,123.691385
17,backward,206.434867
17,optimizer,56.546211
18,forward,121.410311
18,backward,207.921645
18,optimizer,57.274776
19,forward,124.958998
19,backward,207.054589
19,optimizer,56.973809
20,forward,122.632995
20,backward,207.405506
20,optimizer,56.935378
21,forward,123.709275
21,backward,207.006659
21,optimizer,56.975269
22,forward,123.384249
22,backward,206.805254
22,optimizer,56.693294
23,forward,123.171415
23,backward,207.374105
23,optimizer,56.851047
24,forward,121.242148
24,backward,206.637051
24,optimizer,56.726406
25,forward,123.846518
25,backward,207.13944
25,optimizer,56.841566
26,forward,123.693686
26,backward,206.690102
26,optimizer,56.787566
27,forward,120.25478
27,backward,207.179552
27,optimizer,56.801255
28,forward,121.552193
28,backward,207.878685
28,optimizer,56.557372
29,forward,124.364607
29,backward,207.238713
29,optimizer,56.844897
30,forward,122.319999
30,backward,208.990046
30,optimizer,56.725604
31,forward,123.262536
31,backward,206.631191
31,optimizer,56.760145
32,forward,123.025351
32,backward,206.608021
32,optimizer,56.837258
33,forward,122.840579
33,backward,207.450766
33,optimizer,56.762085
34,forward,124.995121
34,backward,207.725282
34,optimizer,57.171383
35,forward,122.569013
35,backward,208.919445
35,optimizer,56.744535
36,forward,123.591263
36,backward,206.733593
36,optimizer,56.432929
37,forward,123.548492
37,backward,206.689262
37,optimizer,56.422158
