timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,process_cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
11419156.700485496,100.23625289276242,137,0.6,101.5,100.0,19349.25,234.026,144169066145.0
11419157.202752326,100.73851972259581,138,0.6,99.6,100.0,19349.25,234.44,144169177931.0
11419157.70482343,101.24059082753956,139,0.6,101.6,98.0,19349.25,231.339,144169289736.0
11419158.206867116,101.74263451248407,139,0.6,99.6,99.0,19349.25,232.13,144169402504.0
11419158.714469228,102.25023662485182,140,0.6,100.5,100.0,19349.25,234.599,144169518233.0
11419159.217091432,102.75285882875323,141,0.6,103.4,100.0,19349.25,231.821,144169629911.0
11419159.719398161,103.25516555830836,142,0.6,99.5,100.0,19349.25,229.192,144169739919.0
11419160.22218352,103.75795091688633,142,0.6,99.5,100.0,19349.25,233.389,144169855900.0
11419160.724277196,104.260044593364,143,0.6,99.6,99.0,19349.25,230.697,144169969096.0
11419161.226663565,104.76243096217513,144,0.6,101.5,98.0,19349.25,231.586,144170078297.0
11419161.733456144,105.26922354102135,144,0.6,102.6,100.0,19349.25,232.814,144170193954.0
11419162.23614848,105.77191587723792,145,0.6,99.5,100.0,19349.25,230.737,144170307160.0
11419162.738234175,106.27400157228112,146,0.9,99.6,99.0,19349.25,231.515,144170419432.0
11419163.240390422,106.77615781873465,146,1.1,101.5,100.0,19349.25,231.957,144170532764.0
11419163.742919156,107.27868655323982,147,1.0,99.6,100.0,19349.25,232.177,144170644231.0
11419164.244903408,107.78067080490291,148,1.1,101.6,98.0,19349.25,231.524,144170753905.0
11419164.751930833,108.28769822977483,148,1.1,102.6,100.0,19349.25,232.183,144170869911.0
11419165.254892653,108.7906600497663,149,1.1,99.4,100.0,19349.25,233.657,144170982691.0
11419165.756977048,109.2927444446832,150,1.0,99.6,98.0,19349.25,231.466,144171097183.0
11419166.259271637,109.79503903351724,151,1.1,101.6,100.0,19349.25,232.02,144171211910.0
11419166.76129172,110.29705911688507,151,1.1,101.6,100.0,19349.25,231.199,144171345271.0
11419167.263814854,110.79958225041628,152,1.1,99.5,99.0,19349.25,231.247,144171462931.0
11419167.77400338,111.30977077782154,153,1.1,102.0,98.0,19349.25,231.57,144171577007.0
11419168.275999576,111.81176697276533,153,1.1,101.6,100.0,19349.25,232.769,144171694031.0
11419168.77799872,112.31376611627638,154,1.0,97.6,100.0,19349.25,231.967,144171805477.0
11419169.280294027,112.81606142409146,155,1.1,103.6,98.0,19349.25,230.702,144171916515.0
11419169.782283142,113.31805053912103,155,1.1,97.6,100.0,19349.25,231.584,144172029924.0
11419170.284249935,113.82001733221114,156,1.1,101.6,100.0,19349.25,233.966,144172141512.0
11419170.790440312,114.32620770856738,157,1.1,100.7,98.0,19349.25,231.745,144172255620.0
11419171.293083038,114.82885043509305,157,1.1,101.4,100.0,19349.25,234.444,144172370371.0
