timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
9878479.504198905,0.00018422305583953857,-1,0.0,5.0,2009.25,12.71,145956116510.0
9878480.008214451,0.5041997693479061,0,0.6,96.0,16203.25,103.257,145956212234.0
9878480.510423964,1.0064092818647623,1,0.5,98.0,17777.25,191.479,145956320904.0
9878481.012941666,1.50892698392272,2,0.6,100.0,19349.25,231.461,145956434488.0
9878481.515558116,2.011543434113264,2,0.6,100.0,19349.25,231.876,145956545128.0
9878482.017519088,2.513504406437278,3,0.6,98.0,19349.25,230.247,145956680244.0
9878482.52023966,3.016224978491664,4,0.5,99.0,19349.25,230.761,145956795399.0
9878483.037129115,3.533114433288574,4,0.6,100.0,19349.25,233.781,145956911226.0
9878483.539620526,4.0356058441102505,5,0.5,100.0,19349.25,232.367,145957020392.0
9878484.041701509,4.537686826661229,6,0.5,98.0,19349.25,229.717,145957129938.0
9878484.54733108,5.043316397815943,6,0.5,100.0,19349.25,230.636,145957245681.0
9878485.050000794,5.545986112207174,7,0.6,100.0,19349.25,231.912,145957356915.0
9878485.551970113,6.047955431044102,8,0.5,98.0,19349.25,230.33,145957471497.0
9878486.053878972,6.54986429028213,8,0.5,99.0,19349.25,233.734,145957587167.0
9878486.556985864,7.0529711823910475,9,0.5,100.0,19349.25,233.414,145957698485.0
9878487.059501164,7.555486481636763,10,0.6,100.0,19349.25,231.762,145957809230.0
9878487.56660118,8.06258649751544,11,0.5,100.0,19349.25,229.651,145957919628.0
9878488.069186583,8.565171901136637,11,0.5,100.0,19349.25,231.172,145958035682.0
9878488.571198665,9.0671839825809,12,0.5,99.0,19349.25,226.776,145958147669.0
9878489.073369129,9.569354446604848,13,0.5,98.0,19349.25,229.445,145958259476.0
9878489.57542055,10.071405867114663,13,0.5,100.0,19349.25,232.709,145958373873.0
9878490.077479212,10.573464529588819,14,0.5,99.0,19349.25,229.307,145958483424.0
9878490.579518525,11.075503842905164,15,0.5,99.0,19349.25,231.065,145958594346.0
9878491.085447691,11.58143300935626,15,0.7,100.0,19349.25,233.085,145958711161.0
9878491.587989502,12.083974819630384,16,0.5,100.0,19349.25,237.867,145958827152.0
9878492.090082956,12.586068274453282,17,0.6,99.0,19349.25,232.076,145958939804.0
9878492.592762578,13.088747896254063,17,0.5,100.0,19349.25,235.551,145959054301.0
9878493.09836978,13.59435509890318,18,0.5,100.0,19349.25,230.992,145959163245.0
9878493.604720026,14.100705344229937,19,0.5,98.0,19349.25,228.266,145959278001.0
9878494.107256066,14.603241384029388,20,0.5,99.0,19349.25,231.763,145959392229.0
9878494.610064272,15.106049589812756,20,0.5,100.0,19349.25,232.468,145959506711.0
9878495.112024361,15.608009679242969,21,0.6,100.0,19349.25,230.457,145959617719.0
9878495.614244256,16.110229574143887,22,0.5,100.0,19349.25,230.564,145959750527.0
9878496.1162714,16.612256718799472,22,0.5,100.0,19349.25,232.523,145959868779.0
9878496.622664563,17.118649881333113,23,0.5,100.0,19349.25,232.284,145959978295.0
9878497.12552496,17.62151027843356,24,0.5,98.0,19349.25,228.048,145960092323.0
9878497.62747382,18.12345913797617,24,0.5,100.0,19349.25,232.814,145960209029.0
9878498.129519463,18.625504780560732,25,0.5,100.0,19349.25,233.338,145960318700.0
9878498.631533584,19.127518901601434,26,0.5,100.0,19349.25,229.63,145960430672.0
9878499.133615596,19.62960091419518,26,0.5,100.0,19349.25,229.915,145960542127.0
9878499.63573774,20.131723057478666,27,0.5,100.0,19349.25,233.196,145960657462.0
9878500.142720684,20.638706002384424,28,0.6,99.0,19349.25,230.601,145960769489.0
9878500.645360168,21.141345486044884,29,0.5,98.0,19349.25,226.672,145960876652.0
9878501.14735352,21.64333883859217,29,0.5,100.0,19349.25,233.332,145960994944.0
9878501.649287488,22.145272806286812,30,0.5,100.0,19349.25,235.704,145961109280.0
9878502.151383651,22.647368969395757,31,0.5,99.0,19349.25,229.723,145961217957.0
9878502.65329988,23.149285197257996,31,0.5,100.0,19349.25,231.738,145961333347.0
9878503.155272784,23.651258101686835,32,0.5,100.0,19349.25,230.757,145961443371.0
9878503.661002357,24.15698767453432,33,0.5,98.0,19349.25,230.402,145961556533.0
9878504.163054667,24.659039985388517,33,0.5,100.0,19349.25,230.846,145961671741.0
9878504.66564118,25.161626497283578,34,0.5,99.0,19349.25,233.106,145961785156.0
9878505.1676094,25.663594717159867,35,0.6,98.0,19349.25,231.345,145961897577.0
9878505.669930335,26.16591565310955,35,0.5,100.0,19349.25,234.308,145962010406.0
9878506.172248974,26.668234292417765,36,0.5,100.0,19349.25,233.583,145962121862.0
9878506.674200196,27.170185513794422,37,0.5,99.0,19349.25,230.889,145962233697.0
9878507.180362396,27.676347713917494,38,0.5,100.0,19349.25,232.272,145962349583.0
9878507.682764344,28.178749661892653,38,0.5,100.0,19349.25,232.683,145962461984.0
9878508.184684735,28.6806700527668,39,0.5,98.0,19349.25,231.913,145962575440.0
9878508.6868743,29.182859618216753,40,0.5,99.0,19349.25,227.818,145962686970.0
9878509.192481222,29.688466539606452,40,0.5,100.0,19349.25,233.794,145962802011.0
9878509.699524378,30.195509696379304,41,0.5,100.0,19349.25,231.275,145962917898.0
9878510.202271013,30.698256330564618,42,0.5,100.0,19349.25,227.617,145963027594.0
9878510.704812204,31.200797522440553,42,0.5,100.0,19349.25,231.831,145963143722.0
9878511.206816474,31.70280179195106,43,0.6,100.0,19349.25,229.095,145963255320.0
9878511.708832106,32.20481742359698,44,0.5,98.0,19349.25,230.596,145963391730.0
9878512.211386956,32.70737227424979,44,0.5,100.0,19349.25,234.565,145963510384.0
9878512.718851453,33.214836770668626,45,0.5,100.0,19349.25,233.717,145963621519.0
9878513.221543284,33.71752860210836,46,0.5,100.0,19349.25,230.985,145963734998.0
9878513.723426562,34.21941187977791,46,0.5,100.0,19349.25,231.487,145963847691.0
9878514.225545486,34.72153080441058,47,0.5,100.0,19349.25,233.816,145963963899.0
9878514.727428297,35.22341361455619,48,0.5,99.0,19349.25,233.557,145964077159.0
9878515.229520168,35.725505486130714,49,0.6,98.0,19349.25,232.225,145964187254.0
9878515.731458127,36.22744344547391,49,0.5,100.0,19349.25,234.503,145964302086.0
9878516.23757842,36.73356373794377,50,0.5,100.0,19349.25,230.933,145964416081.0
9878516.740133869,37.236119186505675,51,0.5,99.0,19349.25,230.652,145964529074.0
9878517.243047755,37.739033073186874,51,0.5,100.0,19349.25,233.271,145964645871.0
9878517.74512302,38.241108337417245,52,0.5,100.0,19349.25,230.948,145964755588.0
9878518.247359537,38.743344854563475,53,0.5,98.0,19349.25,231.19,145964867548.0
9878518.749302924,39.245288241654634,53,0.5,100.0,19349.25,233.602,145964981284.0
9878519.256404882,39.7523902002722,54,0.5,100.0,19349.25,234.807,145965096912.0
9878519.759624824,40.25561014190316,55,0.6,98.0,19349.25,231.586,145965210574.0
9878520.262244476,40.75822979398072,55,0.5,100.0,19349.25,234.524,145965326010.0
9878520.764309298,41.26029461622238,56,0.5,100.0,19349.25,233.529,145965436931.0
9878521.266437462,41.76242277957499,57,0.5,99.0,19349.25,231.069,145965551013.0
9878521.768498784,42.26448410190642,57,0.5,100.0,19349.25,234.562,145965665980.0
9878522.279290164,42.77527548186481,58,0.5,100.0,19349.25,234.739,145965777999.0
9878522.781352216,43.27733753435314,59,0.5,98.0,19349.25,233.286,145965891765.0
9878523.28350612,43.77949143759906,60,0.5,99.0,19349.25,231.952,145966004083.0
