step,phase,time_ms
0,forward,117.016157
0,backward,124.435027
0,optimizer,68.633841
1,forward,64.289934
1,backward,113.969303
1,optimizer,56.359566
2,forward,64.235974
2,backward,114.063096
2,optimizer,56.982717
3,forward,65.028747
3,backward,114.439562
3,optimizer,57.058388
4,forward,63.830486
4,backward,115.757085
4,optimizer,56.529759
5,forward,61.636729
5,backward,112.406566
5,optimizer,56.471048
6,forward,64.003059
6,backward,114.125797
6,optimizer,56.439617
7,forward,64.758413
7,backward,115.261177
7,optimizer,56.551129
8,forward,64.388347
8,backward,114.359591
8,optimizer,56.798663
9,forward,62.546874
9,backward,116.290763
9,optimizer,56.518619
10,forward,65.893393
10,backward,114.074165
10,optimizer,56.404177
11,forward,64.578069
11,backward,114.596284
11,optimizer,56.920586
12,forward,64.301245
12,backward,114.992082
12,optimizer,56.387786
13,forward,64.02566
13,backward,113.945533
13,optimizer,56.889155
14,forward,62.418212
14,backward,114.384491
14,optimizer,56.387827
15,forward,63.328678
15,backward,112.61826
15,optimizer,56.281224
16,forward,64.736652
16,backward,114.612845
16,optimizer,56.57115
17,forward,63.590653
17,backward,116.03307
17,optimizer,56.670561
18,forward,61.869422
18,backward,112.195932
18,optimizer,56.331365
19,forward,64.410417
19,backward,114.285209
19,optimizer,56.384306
20,forward,64.545539
20,backward,115.710234
20,optimizer,56.448217
21,forward,65.211431
21,backward,114.576865
21,optimizer,56.713442
22,forward,62.482644
22,backward,115.821776
22,optimizer,56.517709
23,forward,65.590228
23,backward,114.299129
23,optimizer,56.646272
24,forward,64.311655
24,backward,114.491452
24,optimizer,56.355836
25,forward,64.210663
25,backward,115.329667
25,optimizer,56.122971
26,forward,64.074001
26,backward,114.362661
26,optimizer,56.57512
27,forward,62.114337
27,backward,116.599879
27,optimizer,56.877935
28,forward,63.794286
28,backward,113.910433
28,optimizer,56.57428
29,forward,64.920865
29,backward,114.862249
29,optimizer,56.199874
30,forward,63.627653
30,backward,116.342816
30,optimizer,56.514709
31,forward,61.812191
31,backward,112.480648
31,optimizer,56.563239
32,forward,64.395887
32,backward,114.446732
32,optimizer,56.938076
33,forward,64.990117
33,backward,115.48622
33,optimizer,56.57504
34,forward,64.59549
34,backward,114.204407
34,optimizer,56.796494
35,forward,62.766437
35,backward,116.348835
35,optimizer,56.741062
36,forward,64.929666
36,backward,114.828678
36,optimizer,56.60041
37,forward,64.633981
37,backward,114.492904
37,optimizer,56.420307
38,forward,64.292955
38,backward,114.353921
38,optimizer,56.815764
39,forward,64.151362
39,backward,114.465852
39,optimizer,56.248684
40,forward,64.273145
40,backward,114.414562
40,optimizer,56.463698
41,forward,64.597649
41,backward,114.574644
41,optimizer,56.289354
42,forward,65.370883
42,backward,114.607935
42,optimizer,56.502718
43,forward,65.380103
43,backward,114.772278
43,optimizer,56.197983
44,forward,64.868834
44,backward,114.712857
44,optimizer,56.530439
45,forward,64.426237
45,backward,115.060792
45,optimizer,56.535309
46,forward,64.05558
46,backward,114.456061
46,optimizer,56.438727
47,forward,64.275834
47,backward,114.520693
47,optimizer,56.60557
48,forward,64.505339
48,backward,114.438512
48,optimizer,56.357466
49,forward,64.626131
49,backward,114.172957
49,optimizer,56.387967
50,forward,65.364774
50,backward,114.94758
50,optimizer,56.333086
51,forward,65.088508
51,backward,114.87354
51,optimizer,56.845404
52,forward,64.951066
52,backward,114.800047
52,optimizer,56.425377
53,forward,64.448667
53,backward,115.002021
53,optimizer,56.392436
54,forward,61.536397
54,backward,111.986129
54,optimizer,56.614611
55,forward,64.379926
55,backward,114.604444
55,optimizer,56.447298
56,forward,65.111719
56,backward,116.0108
56,optimizer,56.363506
57,forward,65.453605
57,backward,114.669916
57,optimizer,56.219343
58,forward,62.755377
58,backward,116.369266
58,optimizer,56.351496
59,forward,64.963406
59,backward,114.653706
59,optimizer,56.436427
60,forward,64.514409
60,backward,114.800399
60,optimizer,56.529329
61,forward,64.493389
61,backward,115.872227
61,optimizer,56.477278
62,forward,64.395497
62,backward,114.576084
62,optimizer,56.55312
63,forward,62.963781
63,backward,116.305415
63,optimizer,57.043718
64,forward,64.547209
64,backward,114.587725
64,optimizer,56.582069
65,forward,64.757683
65,backward,114.600405
65,optimizer,56.473888
66,forward,65.389884
66,backward,114.91948
66,optimizer,56.849374
67,forward,65.314623
67,backward,115.214256
67,optimizer,56.64518
68,forward,65.14524
68,backward,115.45806
68,optimizer,56.537479
69,forward,65.068958
69,backward,115.060802
69,optimizer,56.730973
70,forward,64.795163
70,backward,114.840838
70,optimizer,56.233344
71,forward,64.329145
71,backward,115.176024
71,optimizer,56.342736
72,forward,64.463977
72,backward,114.697037
72,optimizer,56.498408
73,forward,64.518929
73,backward,114.817409
73,optimizer,56.923145
74,forward,64.60466
74,backward,114.681686
74,optimizer,56.263394
75,forward,64.787523
75,backward,114.751897
75,optimizer,56.758762
76,forward,65.548867
76,backward,114.94305
76,optimizer,56.512999
77,forward,65.420564
77,backward,115.033041
77,optimizer,56.313336
78,forward,65.132369
78,backward,115.52812
78,optimizer,56.926096
79,forward,65.148949
79,backward,115.224885
79,optimizer,56.866375
80,forward,65.135269
80,backward,115.014202
80,optimizer,56.744063
81,forward,64.738122
81,backward,115.254246
81,optimizer,56.451627
82,forward,64.56675
82,backward,114.96258
82,optimizer,56.405177
83,forward,64.625721
83,backward,115.093434
83,optimizer,56.720242
84,forward,64.537809
84,backward,114.84673
84,optimizer,56.419307
85,forward,64.656561
85,backward,114.962891
85,optimizer,56.388887
86,forward,64.771393
86,backward,114.755147
86,optimizer,56.653782
87,forward,64.972536
87,backward,115.005201
87,optimizer,56.506029
88,forward,65.578187
88,backward,114.842598
88,optimizer,56.279655
89,forward,66.832169
89,backward,115.114743
89,optimizer,56.102742
90,forward,65.570337
90,backward,115.342567
90,optimizer,56.260954
91,forward,65.745051
91,backward,116.137651
91,optimizer,56.653791
92,forward,65.298002
