timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
10843826.302111205,0.00021452456712722778,-1,0.0,2.0,1991.25,26.709,178087393788.0
10843826.810513716,0.5086170360445976,0,0.9,60.0,5885.25,68.688,178087441239.0
10843827.312462617,1.0105659365653992,2,1.2,93.0,8757.25,138.058,178087540073.0
10843827.8148458,1.5129491202533245,4,1.1,96.0,8757.25,202.542,178087645765.0
10843828.317064784,2.0151681043207645,6,1.2,97.0,8757.25,215.105,178087748951.0
10843828.8193156,2.51741891913116,9,1.1,98.0,8757.25,213.309,178087852259.0
10843829.327196632,3.0252999514341354,11,1.1,97.0,8757.25,209.07,178087954017.0
10843829.830470797,3.528574116528034,13,1.1,99.0,8757.25,209.784,178088057092.0
10843830.348813092,4.046916412189603,15,1.1,97.0,8757.25,210.614,178088179662.0
10843830.857216634,4.555319953709841,17,1.2,97.0,8757.25,208.442,178088279295.0
10843831.359639041,5.057742360979319,19,1.2,97.0,8757.25,212.964,178088382244.0
10843831.86671628,5.564819600433111,21,1.2,98.0,8757.25,214.333,178088486334.0
10843832.369975423,6.068078743293881,23,1.1,98.0,8757.25,209.734,178088589170.0
10843832.8734745,6.5715778190642595,25,1.2,98.0,8757.25,210.206,178088693705.0
10843833.37616014,7.074263459071517,28,1.2,99.0,8757.25,209.597,178088793675.0
10843833.87868668,7.576789999380708,30,1.2,98.0,8757.25,206.181,178088890635.0
10843834.40739776,8.105501079931855,32,1.1,98.0,8757.25,206.89,178088992820.0
10843834.915653188,8.613756507635117,34,1.2,98.0,8757.25,208.019,178089096100.0
10843835.418124529,9.11622784845531,36,1.2,98.0,8757.25,209.402,178089199383.0
10843835.924903572,9.623006891459227,38,1.2,99.0,8757.25,207.734,178089301976.0
10843836.42739068,10.125493999570608,40,1.1,98.0,8757.25,209.526,178089403880.0
10843836.929861808,10.627965128049254,42,1.1,97.0,8757.25,213.938,178089508157.0
10843837.43255956,11.130662878975272,45,1.2,99.0,8757.25,213.986,178089610885.0
10843837.93513182,11.633235139772296,47,1.1,97.0,8757.25,207.748,178089731264.0
10843838.437615968,12.135719288140535,49,1.1,98.0,8757.25,209.218,178089837060.0
10843838.95734672,12.655450040474534,51,1.2,98.0,8757.25,212.903,178089944415.0
10843839.464552391,13.162655711174011,53,1.1,99.0,8757.25,210.684,178090044853.0
10843839.967171352,13.665274672210217,55,1.1,97.0,8757.25,210.553,178090147754.0
10843840.46961891,14.167722230777144,57,1.1,98.0,8757.25,213.457,178090250730.0
10843840.972095547,14.670198867097497,59,1.1,99.0,8757.25,213.143,178090352692.0
10843841.47477688,15.17288020066917,61,1.1,97.0,8757.25,209.981,178090454467.0
10843841.9772999,15.675403220579028,63,1.1,97.0,8757.25,211.557,178090559001.0
10843842.484212926,16.182316245511174,66,1.2,98.0,8757.25,211.061,178090660014.0
10843842.986653524,16.68475684337318,68,1.2,98.0,8757.25,206.872,178090759779.0
10843843.505595451,17.203698771074414,70,1.2,98.0,8757.25,207.932,178090863026.0
10843844.013408003,17.71151132322848,72,1.1,98.0,8757.25,209.673,178090967048.0
10843844.515853971,18.21395729109645,74,1.2,99.0,8757.25,210.83,178091070649.0
10843845.022660064,18.720763383433223,76,1.2,98.0,8757.25,207.761,178091172017.0
10843845.525089392,19.223192712292075,78,1.1,98.0,8757.25,210.517,178091275773.0
10843846.028293233,19.726396553218365,80,1.1,98.0,8757.25,212.71,178091377735.0
10843846.530923316,20.229026636108756,82,1.2,98.0,8757.25,211.643,178091496994.0
10843847.03374436,20.73184767924249,85,1.2,98.0,8757.25,208.716,178091603780.0
10843847.536100926,21.234204245731235,87,1.1,97.0,8757.25,209.945,178091708129.0
10843848.042682556,21.74078587628901,89,1.2,99.0,8757.25,210.24,178091814184.0
10843848.546232695,22.24433601461351,91,1.1,97.0,8757.25,210.995,178091917453.0
10843849.051618064,22.749721383675933,93,1.2,97.0,8757.25,209.367,178092017605.0
10843849.554096932,23.252200251445174,95,1.0,97.0,8757.25,212.134,178092119664.0
10843850.061192611,23.759295931085944,97,1.1,97.0,8757.25,213.071,178092223222.0
10843850.5637383,24.26184161938727,99,1.1,98.0,8757.25,213.37,178092328684.0
10843851.06636384,24.76446715928614,101,1.1,98.0,8757.25,213.515,178092432972.0
10843851.56886843,25.266971750184894,103,1.0,98.0,8757.25,210.105,178092534552.0
10843852.071623914,25.769727233797312,106,1.1,98.0,8757.25,210.157,178092635526.0
10843852.57404378,26.272147100418806,108,1.1,99.0,8757.25,208.639,178092731695.0
10843853.080299996,26.77840331569314,110,1.1,98.0,8757.25,206.487,178092835359.0
10843853.58371661,27.281819930300117,112,1.1,97.0,8757.25,209.595,178092939884.0
10843854.102104697,27.800208017230034,114,1.2,97.0,8757.25,209.803,178093046024.0
10843854.604579115,28.302682435140014,116,1.1,98.0,8757.25,210.679,178093149846.0
10843855.107030785,28.805134104564786,118,1.2,99.0,8757.25,211.982,178093252201.0
10843855.6094256,29.30752892047167,120,1.0,97.0,8757.25,213.648,178093354327.0
10843856.1119603,29.810063619166613,122,1.1,97.0,8757.25,214.927,178093457386.0
10843856.619282825,30.317386144772172,124,1.1,98.0,8757.25,214.937,178093563694.0
10843857.122453136,30.82055645622313,127,1.1,97.0,8757.25,214.55,178093669278.0
10843857.624866782,31.322970101609826,129,1.1,97.0,8757.25,213.011,178093772434.0
10843858.12730882,31.82541213929653,131,1.2,97.0,8757.25,211.383,178093896345.0
10843858.630091194,32.32819451391697,133,1.2,99.0,8757.25,212.214,178094001735.0
10843859.13241066,32.83051398023963,135,1.1,97.0,8757.25,212.159,178094105311.0
10843859.639650092,33.33775341138244,137,1.1,97.0,8757.25,212.91,178094208584.0
10843860.142233662,33.84033698216081,139,1.1,98.0,8757.25,214.083,178094312701.0
10843860.64463226,34.34273557923734,141,1.1,98.0,8757.25,216.057,178094420472.0
10843861.147095228,34.84519854746759,143,1.1,98.0,8757.25,213.433,178094521854.0
10843861.649663117,35.34776643663645,145,1.1,97.0,8757.25,210.063,178094623941.0
10843862.157488668,35.85559198819101,148,1.1,99.0,8757.25,210.938,178094727661.0
10843862.678402252,36.37650557234883,150,1.2,99.0,8757.25,209.899,178094829380.0
10843863.18095601,36.879059329628944,152,1.1,98.0,8757.25,209.287,178094933469.0
10843863.68348529,37.38158860988915,154,1.1,97.0,8757.25,210.297,178095037145.0
10843864.186031887,37.88413520716131,156,1.1,97.0,8757.25,213.988,178095144242.0
10843864.688403066,38.386506386101246,158,1.1,99.0,8757.25,211.414,178095242123.0
10843865.19579451,38.89389782957733,160,1.1,97.0,8757.25,210.134,178095345464.0
10843865.69885142,39.39695473946631,162,1.1,97.0,8757.25,212.321,178095449599.0
10843866.201265056,39.89936837553978,164,1.2,97.0,8757.25,214.88,178095554591.0
10843866.704325536,40.40242885611951,166,1.1,98.0,8757.25,215.7,178095661436.0
10843867.22766181,40.92576513066888,169,1.0,99.0,8757.25,211.97,178095783301.0
10843867.734989844,41.433093164116144,171,1.2,98.0,8757.25,210.777,178095889223.0
10843868.238435049,41.936538368463516,173,1.1,99.0,8757.25,212.684,178095995865.0
10843868.74102196,42.43912527896464,175,1.1,97.0,8757.25,213.362,178096097690.0
10843869.243450236,42.94155355542898,177,1.0,98.0,8757.25,213.288,178096200581.0
10843869.745892864,43.4439961835742,179,1.1,98.0,8757.25,217.462,178096305521.0
10843870.24828926,43.94639257900417,181,1.2,98.0,8757.25,216.66,178096408018.0
10843870.754568556,44.45267187617719,183,1.1,99.0,8757.25,215.549,178096513939.0
10843871.257640656,44.95574397593737,185,1.0,98.0,8757.25,212.681,178096618079.0
10843871.760277675,45.458380995318294,187,1.1,99.0,8757.25,211.692,178096721248.0
10843872.269105727,45.96720904670656,190,1.1,97.0,8757.25,210.435,178096822148.0
10843872.774097728,46.472201047465205,192,1.2,98.0,8757.25,209.138,178096924386.0
10843873.276494255,46.97459757514298,194,1.1,99.0,8757.25,211.568,178097030862.0
10843873.7799465,47.478049820289016,196,1.2,98.0,8757.25,211.528,178097132437.0
10843874.29560866,47.99371198005974,198,1.1,98.0,8757.25,211.854,178097239864.0
10843874.798191791,48.49629511125386,200,1.0,97.0,8757.25,211.553,178097342661.0
10843875.300563907,48.998667227104306,202,1.2,99.0,8757.25,210.609,178097444596.0
10843875.803050157,49.501153476536274,204,1.1,97.0,8757.25,212.615,178097545880.0
10843876.305473384,50.00357670336962,206,1.1,98.0,8757.25,212.961,178097646589.0
10843876.8129888,50.51109212078154,208,1.0,98.0,8757.25,215.011,178097752314.0
10843877.315911476,51.014014795422554,211,1.1,98.0,8757.25,216.044,178097858940.0
10843877.818424735,51.51652805507183,213,1.1,98.0,8757.25,214.91,178097963947.0
10843878.321093667,52.0191969871521,215,1.2,97.0,8757.25,213.57,178098086398.0
