step,phase,time_ms
0,forward,302.311734
0,backward,425.515512
0,optimizer,62.744434
1,forward,247.613556
1,backward,421.756148
1,optimizer,56.355725
2,forward,248.307028
2,backward,426.525589
2,optimizer,56.559769
3,forward,247.167629
3,backward,422.650694
3,optimizer,56.62606
4,forward,248.34072
4,backward,425.409879
4,optimizer,56.854504
5,forward,247.207209
5,backward,423.697191
5,optimizer,56.791583
6,forward,248.813667
6,backward,424.102678
6,optimizer,56.609899
7,forward,246.832074
7,backward,424.074927
7,optimizer,56.404497
8,forward,246.478737
8,backward,424.473294
8,optimizer,56.823823
9,forward,248.41532
9,backward,423.988966
9,optimizer,56.468417
10,forward,248.597483
10,backward,431.081016
10,optimizer,56.559559
11,forward,248.944879
11,backward,424.518684
11,optimizer,56.530998
12,forward,248.247197
12,backward,423.750962
12,optimizer,56.61863
13,forward,249.025051
13,backward,423.430956
13,optimizer,56.398695
14,forward,248.821157
14,backward,427.357703
14,optimizer,56.890824
15,forward,248.725235
15,backward,424.2544
15,optimizer,56.454207
16,forward,247.469835
16,backward,425.839997
16,optimizer,56.777002
17,forward,246.343334
17,backward,424.888291
17,optimizer,56.557579
18,forward,247.82626
18,backward,424.169548
18,optimizer,56.529908
19,forward,249.933906
19,backward,428.108626
19,optimizer,56.474267
20,forward,247.245871
20,backward,424.79197
20,optimizer,56.463557
21,forward,247.644238
21,backward,426.0339
21,optimizer,56.544628
22,forward,249.327915
22,backward,426.485938
22,optimizer,56.371575
23,forward,249.802013
23,backward,424.312002
23,optimizer,56.59255
24,forward,249.803964
24,backward,424.842531
24,optimizer,56.937484
25,forward,249.805273
25,backward,428.439001
25,optimizer,56.453347
26,forward,249.390857
26,backward,426.321205
26,optimizer,56.449867
27,forward,250.385753
27,backward,424.557136
27,optimizer,56.68216
28,forward,249.746693
28,backward,426.092192
28,optimizer,56.57278
29,forward,250.020567
29,backward,428.065584
29,optimizer,56.756273
30,forward,249.536779
30,backward,424.987543
30,optimizer,56.600289
31,forward,249.898496
31,backward,430.812861
31,optimizer,56.349795
32,forward,249.739282
32,backward,424.431553
32,optimizer,56.783843
33,forward,249.394527
33,backward,429.649842
33,optimizer,56.591409
34,forward,250.025718
34,backward,428.99953
34,optimizer,56.487378
35,forward,250.621927
35,backward,426.541069
35,optimizer,56.734351
36,forward,249.971216
36,backward,423.157282
36,optimizer,56.646789
37,forward,248.860598
37,backward,428.122956
37,optimizer,56.389796
38,forward,250.246971
38,backward,429.846255
38,optimizer,56.653611
39,forward,250.895582
39,backward,429.334896
39,optimizer,56.343535
40,forward,248.096734
40,backward,426.752363
40,optimizer,56.526778
41,forward,248.075054
41,backward,426.061191
41,optimizer,56.525787
42,forward,250.292892
42,backward,427.817351
42,optimizer,56.61848
43,forward,250.7419
43,backward,430.084059
43,optimizer,56.285094
44,forward,248.98662
44,backward,428.251967
44,optimizer,56.321575
45,forward,247.903231
45,backward,425.536142
45,optimizer,56.506767
46,forward,251.124736
46,backward,425.083805
46,optimizer,56.651041
47,forward,251.427431
47,backward,429.078711
47,optimizer,56.313465
48,forward,249.332675
48,backward,429.655152
48,optimizer,56.66214
49,forward,248.035664
49,backward,427.307512
49,optimizer,57.139758
50,forward,249.359537
50,backward,426.55693
50,optimizer,56.60623
51,forward,251.872688
51,backward,426.142693
51,optimizer,56.372856
52,forward,249.535929
52,backward,428.96815
52,optimizer,56.65385
53,forward,248.173986
53,backward,430.243741
53,optimizer,56.732862
54,forward,250.240801
54,backward,429.55888
54,optimizer,56.521677
55,forward,251.133326
55,backward,428.086125
55,optimizer,56.591709
56,forward,250.610807
56,backward,428.014185
56,optimizer,56.272343
57,forward,251.521052
57,backward,427.151869
57,optimizer,56.191932
58,forward,251.411501
58,backward,426.835754
58,optimizer,56.496347
59,forward,252.008371
59,backward,428.219228
59,optimizer,56.524747
60,forward,251.176227
60,backward,428.946441
60,optimizer,56.594069
61,forward,251.479052
61,backward,429.847485
61,optimizer,56.514208
62,forward,252.569061
62,backward,429.393127
62,optimizer,56.351405
63,forward,250.028957
63,backward,430.955663
63,optimizer,56.735292
64,forward,249.039571
64,backward,431.844488
64,optimizer,56.62055
65,forward,251.267478
65,backward,430.402914
65,optimizer,56.583169
66,forward,251.735556
66,backward,429.887345
66,optimizer,56.420666
67,forward,251.920989
67,backward,429.780844
67,optimizer,56.474778
68,forward,251.97853
68,backward,430.410515
68,optimizer,56.700951
69,forward,252.640061
69,backward,428.790577
69,optimizer,56.371555
70,forward,250.626927
70,backward,429.865266
70,optimizer,56.721271
71,forward,252.329196
71,backward,429.705313
71,optimizer,56.508837
72,forward,251.94732
72,backward,439.122672
72,optimizer,56.59718
73,forward,251.824048
73,backward,428.143805
73,optimizer,56.372006
74,forward,249.684291
74,backward,427.993704
74,optimizer,56.515278
75,forward,250.595326
75,backward,428.061055
75,optimizer,56.479608
76,forward,253.008948
76,backward,430.583268
76,optimizer,56.157502
77,forward,249.368116
77,backward,428.051084
77,optimizer,56.383646
78,forward,250.908152
78,backward,429.682472
78,optimizer,56.439856
79,forward,250.259501
79,backward,431.068066
79,optimizer,56.626989
