timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-19T17:50:06,codecarbon,418d6771-17c8-4ae5-baf9-c7b599a19a04,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,295.62753093987703,0.0001927926682213025,6.521472056691212e-07,360.0,217.33676903353927,10.0,0.029415032932534817,0.018733013875284144,0.0008169733437709501,0.04896502015158988,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-73.5794,45.5063,4,machine,N,1.0,0.0
