step,step_ms,forward_ms,backward_ms,optimizer_ms
0,833.478958,311.89807199999996,457.235028,63.195412
1,771.906328,260.81387900000004,452.557902,56.980356
2,772.80532,260.679727,453.653687,56.874554
3,773.256278,261.154853,453.78417,56.734472
4,773.129245,262.901917,451.60569,57.052447
5,773.448789,261.160843,453.884572,56.713712
6,773.924156,261.461957,453.877632,56.942826
7,769.682497,258.624148,452.3598,57.006027
8,771.729936,259.241486,454.48344,56.416588
9,772.893852,258.921021,455.22965999999997,57.153518
10,772.293814,260.103567,453.65112799999997,56.952566
11,772.76056,260.22393,454.605052,56.375457
12,772.631038,260.752458,453.376553,56.927665
13,772.72189,260.688647,453.89981,56.57757
14,775.65161,262.108076,455.061847,56.844604
15,771.590174,259.362887,453.690869,56.879195
16,772.634348,260.048047,454.36132699999996,56.658471
17,772.235843,258.186651,455.26579,57.148969
18,777.14428,263.057369,455.50015399999995,56.967796
19,774.517285,261.382645,454.859186,56.731812
20,774.26877,261.34004400000003,453.802961,57.553204
21,773.610541,260.87894900000003,454.669771,56.50813
22,776.034656,262.146909,455.477794,56.815793
23,775.824793,259.71450300000004,457.506621,57.019707
24,774.679307,260.20743,456.346905,56.597061
25,772.603708,260.563094,453.937251,56.479509
26,774.618606,260.771318,455.485164,56.789513
27,776.44005,262.14500599999997,455.38264200000003,57.213339
28,776.424491,262.737744,455.25728100000003,56.796233
29,774.297971,260.707537,455.34952899999996,56.677352
30,774.967421,259.109606,456.491087,57.679465
31,776.702734,261.557848,456.477197,57.042187
32,778.339867,262.999017,457.257468,56.51938
33,778.941555,263.492605,457.01028399999996,56.838464
34,778.402928,263.16621,456.297365,57.155989
35,776.171667,261.22535500000004,456.331933,56.912495
36,777.503756,262.327819,456.78790200000003,56.645721
37,777.488625,262.972778,456.355386,56.59325
38,777.948612,263.559985,456.01992,56.689632
39,774.030758,258.82646,457.112656,56.551251
40,778.756203,263.482484,456.553518,57.110998
41,778.228796,263.343535,456.812051,56.487799
42,779.037627,263.34799399999997,457.265767,56.870304
43,778.455519,261.904492,458.253162,56.672061
44,779.044806,262.300068,458.31433300000003,56.830954
45,780.918282,264.029062,457.906367,57.156928
46,777.887971,260.704897,458.87082899999996,56.466209
47,777.916022,260.568785,458.406464,57.234329
48,780.767571,264.007831,458.44030499999997,56.734142
49,780.178352,264.001882,457.626764,57.014017
50,778.722632,262.06395499999996,458.211372,56.864594
51,779.574804,262.98857899999996,458.250452,56.773053
52,780.200713,264.067303,458.01009799999997,56.655682
53,778.298227,260.965939,458.92779099999996,56.855895
54,780.647709,263.619686,458.460034,56.779463
55,780.138622,263.977762,457.75151500000004,56.839454
56,779.92653,264.100694,457.543181,56.692972
57,778.417228,262.689083,457.753125,56.416918
58,779.897859,263.060209,458.268072,56.999906
59,780.969433,264.690461,457.74042499999996,57.017057
60,777.021738,260.73132599999997,458.14075,56.610231
61,781.492981,264.341668,458.36659299999997,57.206899
62,779.98669,264.036282,457.36045,57.015846
63,781.777205,264.20383400000003,458.727578,57.191069
64,779.619155,263.293662,457.874667,56.616451
65,779.745937,263.87392,457.54192,56.600541
66,782.641987,265.25293999999997,458.957992,56.593891
67,781.206467,264.74803199999997,458.390435,56.497539
68,782.065329,264.92756399999996,458.88319,56.702412
69,784.418572,265.51244299999996,460.402331,56.664172
70,781.165036,263.667187,458.83736,56.862095
71,781.905746,265.33767,458.242383,56.769963
72,780.798851,264.565449,458.15729999999996,56.51308
73,780.999093,264.597171,458.314351,56.52127
74,782.446534,264.410448,459.816263,56.484979
75,781.44662,263.744738,459.54377,56.649991
76,784.876217,265.484863,460.453042,57.334781
77,781.543511,262.35462,460.516802,57.113948
78,782.274391,265.02920600000004,459.01005299999997,56.674172
79,781.815185,264.854763,458.76709900000003,56.621221
80,781.936627,264.772822,458.91142,56.671281
81,782.105679,264.23974599999997,459.807413,56.537899
82,784.938449,265.838658,460.398821,57.150858
83,784.448891,266.02997,460.27876000000003,56.608351
84,782.780058,265.28028900000004,459.47417900000005,56.453679
85,782.758279,265.17499899999996,459.342706,56.654812
86,783.139063,264.56641,460.363341,56.404868
87,785.664537,266.221812,460.755846,57.109728
88,783.521278,265.35994,459.51011800000003,57.101588
89,783.793093,265.26115000000004,459.913814,57.082068
90,783.813673,264.074603,461.062481,57.038487
91,784.632123,265.68778499999996,460.588024,56.785144
92,782.556726,263.101131,461.430515,56.492799
93,783.60446,265.459091,459.55931999999996,57.032746
94,783.654221,265.35524,459.969606,56.672322
95,783.731031,264.23697500000003,461.418546,56.53558
96,786.266567,265.683047,462.200135,56.853304
97,782.094198,262.655714,460.696046,57.198199
98,785.730529,266.39583400000004,460.429582,57.267471
99,785.454876,266.294914,461.046409,56.611441
100,784.863157,265.050237,461.568888,56.709272
101,785.524346,266.962483,460.30625,56.710682
102,785.435925,265.809346,461.467626,56.574611
103,787.605705,266.66648799999996,461.701379,57.678926
104,784.227638,264.986715,460.628755,57.074087
105,786.297417,266.308353,461.89271199999996,56.51659
106,787.190619,267.273977,461.91177200000004,56.447869
107,785.685548,266.36769300000003,460.631814,57.092248
108,784.574123,264.57398,461.453766,56.963916
109,786.149846,266.192994,461.953652,56.422888
110,782.109439,262.96391700000004,460.69107599999995,56.885285
111,785.08547,266.15325099999995,460.2623,56.968226
112,785.854551,266.250653,461.50483599999995,56.51877
113,785.954582,265.538812,462.104326,56.775973
114,786.945926,267.286396,461.120632,56.973256
115,786.896285,266.603998,461.916311,56.834854
116,785.588217,266.250983,461.04454999999996,56.467879
117,782.91796,264.73506199999997,460.01560600000005,56.612021
118,784.260179,264.982014,461.253864,56.496439
119,785.858861,266.33126500000003,461.145671,56.787493
120,784.41431,265.38551099999995,460.613194,56.853345
121,781.818825,263.377113,460.112668,56.756053
122,782.425913,264.050643,460.3413,56.476799
123,785.162542,265.384092,461.05751999999995,57.163768
124,786.203956,266.338164,461.615678,56.702662
125,784.345469,265.316119,460.628825,56.772283
126,783.030082,263.50447599999995,460.715775,57.207859
127,784.228928,264.847903,461.298813,56.56783
128,784.273399,263.70895700000005,462.099804,56.878394
129,786.027153,266.023611,461.69617900000003,56.690052
130,785.597447,265.499502,461.79377999999997,56.723482
131,785.012609,264.384297,462.008294,57.084317
132,785.376204,266.44054600000004,460.602143,56.759803
133,784.425611,265.57014300000003,460.831247,56.50452
134,785.451925,265.474512,461.39046499999995,56.791733
135,785.880361,265.517082,461.844452,56.804274
136,784.055127,265.199699,460.544713,56.733103
137,786.047544,266.748799,461.196161,56.59058
138,786.302856,266.187972,461.79791,56.778794
139,784.870238,265.668237,461.11781099999996,56.53226
140,784.710565,264.631481,461.594938,56.952265
141,787.542684,266.30955300000005,462.836384,56.823564
142,784.977009,265.480723,460.91888800000004,56.989357
143,785.958552,265.713655,461.76289099999997,56.673792
144,784.33735,264.424577,461.62858800000004,56.718742
145,784.598293,265.52466200000003,460.865538,56.641092
146,781.037385,261.85841300000004,460.72868500000004,56.899555
147,785.742509,265.997279,461.55306800000005,56.659242
148,786.483029,266.300643,462.123345,56.51063
149,784.487033,264.736973,461.276003,56.941705
150,785.77176,266.302413,461.367454,56.54178
151,785.7862,266.031999,461.632408,56.53337
152,785.541417,265.85314800000003,461.15464199999997,56.988895
153,783.822283,264.391857,461.11988099999996,56.738133
154,786.070243,265.35893999999996,461.72116,57.170369
155,787.358561,267.143735,461.87875199999996,56.746503
156,785.0609,265.716675,461.093851,56.660711
157,784.180827,263.973642,461.622389,57.041467
158,786.128514,265.781626,462.086914,56.705542
159,783.484919,263.095771,461.959521,56.873675
160,786.044583,266.212042,461.487286,56.759573
161,786.397108,266.058429,461.631209,57.146379
162,784.758936,264.49974999999995,461.97772199999997,56.739352
163,785.82636,266.674988,461.043591,56.56182
164,786.765653,266.132441,462.03254300000003,56.999247
165,785.78685,265.93409899999995,461.560317,56.753623
166,784.153397,264.453778,461.48197600000003,56.638541
167,785.972512,265.723865,461.72950000000003,56.753873
168,786.782373,266.912442,461.490816,56.686662
169,785.194082,265.93793,461.081061,56.605621
170,784.431951,263.845859,462.370999,56.616221
171,787.103578,265.690354,462.720284,57.116968
172,782.825559,262.821717,461.82447,56.5851
173,785.341883,265.609624,461.288913,56.864995
174,786.569351,266.20953199999997,461.984462,56.828694
175,785.553958,264.948265,462.369888,56.669492
176,787.402991,266.67559800000004,461.946074,56.877644
177,785.854581,266.631418,461.141562,56.532729
178,785.561217,265.944159,461.484446,56.538709
179,784.141797,264.684852,461.07529999999997,56.788754
180,787.000167,266.297094,462.169557,56.976956
181,786.640193,266.64180899999997,461.78853,56.669322
182,785.74159,265.90198799999996,461.401335,56.801173
183,785.468875,264.748112,462.232696,56.918955
184,786.329667,266.145061,461.8161,56.796583
185,782.304463,262.263319,461.29713200000003,57.165759
186,787.107478,266.18055200000003,462.44411,56.935295
187,787.032457,266.356854,462.20675600000004,56.891324
188,785.260453,265.368242,461.296982,57.035227
189,787.687836,266.850621,462.351359,56.839764
190,810.512321,278.61394299999995,473.784995,56.54974
191,786.479459,265.76140499999997,461.918993,57.2529
192,787.037856,267.01667299999997,461.917422,56.494919
193,785.454356,265.833358,461.252953,56.807474
194,785.320193,264.57612900000004,462.65005199999996,56.4876
195,786.666142,265.882377,462.371519,56.858535
196,781.883287,262.231728,461.44449599999996,56.622161
197,785.962752,265.751165,461.865301,56.781184
198,788.155222,266.76269,462.878076,56.750503
199,784.788856,265.233228,461.186391,56.819303
200,787.881369,267.00462400000004,462.51723100000004,56.51249
201,788.313185,266.77624000000003,462.35782800000004,57.643495
202,785.964013,266.28522399999997,461.146123,56.935785
203,788.085772,265.502452,463.95562,57.067998
204,799.826003,262.985508,463.369902,56.820974
205,785.521766,265.720097,461.48137499999996,56.759793
206,785.516386,265.424742,461.446587,57.075347
207,787.25453,266.49620600000003,462.665342,56.52772
208,785.653359,265.947819,461.39259400000003,56.735593
209,786.767204,265.889077,462.68206299999997,56.621511
210,786.723164,264.853964,463.127171,57.144529
211,787.547785,267.00615500000004,461.491716,57.501293
212,786.57168,266.07556,462.390349,56.486389
213,786.862265,266.561357,461.78337999999997,56.965856
214,784.928099,264.830054,461.670529,56.861474
215,786.52085,266.05176,462.16527499999995,56.730093
216,786.349517,266.624028,461.694608,56.477889
217,785.259143,265.817638,461.076542,56.794504
218,785.605597,264.54305899999997,462.459289,57.042067
219,786.840155,265.974838,462.294838,56.999666
220,781.764614,262.254027,461.245672,56.716502
221,787.242621,266.556378,462.402058,56.768073
222,784.669214,264.17454299999997,462.160836,56.772853
223,784.589073,265.69761500000004,460.964609,56.396508
224,786.239757,266.66717,461.54996600000004,56.493119
225,787.007586,266.382494,462.27659800000004,56.771303
226,785.964282,266.14291000000003,461.473576,56.775863
227,784.002696,264.576631,460.947359,56.889125
228,786.214575,266.100781,461.72121,56.56689
229,787.401362,266.981442,462.128595,56.738813
230,785.687879,266.026211,461.68373899999995,56.436418
231,785.023439,264.64304,462.06554400000005,56.734913
232,785.285983,265.69356400000004,461.433905,56.548331
233,782.492184,262.604013,461.510376,56.800404
234,788.975424,266.795161,463.39041199999997,57.034747
235,786.836054,266.446645,462.103255,56.53157
