timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-04-06T16:05:23,codecarbon,9a25023c-53e3-4f40-986e-68b8a638457d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,298.7620332352817,0.00019483108242383264,6.521279839811468e-07,360.0,0.0,10.0,0.02973517931904643,0.018921686248447145,0.0008258661414134419,0.04948273170890701,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-73.5794,45.5063,4,machine,N,1.0,0.0
