step,step_ms,forward_ms,backward_ms,optimizer_ms
0,450.9673,185.933038,223.038057,41.709571
1,211.608496,9.901583,176.982361,23.744416
2,408.286892,128.747405,221.084183,57.166281
3,215.392943,8.417127,182.216782,23.765636
4,215.902473,8.55554,182.454606,23.850928
5,407.911985,128.838896,221.077653,56.681813
6,215.545066,8.827515,182.039989,23.752516
7,216.843818,8.5408,183.188489,24.037701
8,408.246241,130.061749,220.152237,56.762513
9,215.488305,8.397097,182.376444,23.776457
10,214.280673,8.768473,180.289498,24.069181
11,407.555769,128.885347,220.381771,56.906707
12,210.801963,9.082649,177.109072,23.638305
13,216.281969,8.848855,182.498147,23.852898
14,407.831753,128.613483,221.223135,56.674192
15,212.905379,8.381457,179.86503,23.726185
16,216.143477,8.633901,182.537708,23.905229
17,409.141577,129.078231,221.584072,56.970587
18,216.529363,8.674282,183.132198,23.759537
19,215.829751,8.878586,181.931457,23.935939
20,407.049731,127.978932,221.174145,56.593122
21,216.553123,8.506739,183.278281,23.782296
22,215.73113,8.55878,182.08421,23.996781
23,405.30624,125.738512,221.400328,56.745874
24,216.516512,8.459908,183.319511,23.801227
25,215.886012,8.59344,181.944167,24.203504
26,405.951912,127.514834,220.780648,56.328556
27,217.262076,8.420208,183.931712,23.930089
28,216.653545,8.623012,182.774361,24.180474
29,409.162877,130.267502,220.897419,56.622022
30,216.199318,8.409757,182.804882,24.045621
31,215.876112,8.59478,182.359545,23.811927
32,410.197885,130.082158,222.125882,56.574371
33,215.431554,8.416208,182.074519,23.968439
34,211.418344,8.54656,178.012978,23.792637
35,410.322078,129.793573,222.788872,56.438129
36,215.637028,8.390146,182.191792,24.127923
37,214.10397,9.282433,179.81393,23.819397
38,410.526822,130.789891,221.852077,56.570181
39,216.526673,8.369806,183.340432,23.860357
40,218.297044,8.786033,184.475102,23.938399
41,409.768538,131.105446,220.807048,56.555381
42,217.373918,8.469328,184.025014,23.927249
43,215.986204,8.57362,181.992229,24.181454
44,410.337008,130.836051,221.650013,56.434589
45,217.620142,8.409227,184.094975,24.175503
46,216.791648,8.728123,183.218219,23.783237
47,409.390991,128.739475,222.692121,56.661992
48,216.054995,8.731682,182.547998,23.846038
49,216.562973,8.54021,183.000426,23.784476
50,411.102402,131.578005,221.560081,56.651303
51,219.061088,8.542339,185.588861,23.95902
52,217.835156,8.589281,184.37477,23.807487
53,414.493941,133.308045,222.746092,56.623372
54,220.755177,8.55318,187.26454,23.94573
55,218.590109,8.594631,184.817977,24.119662
56,412.480495,131.266929,223.330963,56.602631
57,216.217248,8.417808,182.982585,23.757407
58,219.443165,8.702983,185.701503,23.94088
59,411.656081,131.698167,221.769304,56.894257
60,218.967815,8.416458,185.537149,24.065171
61,214.337535,8.57271,180.519122,24.152104
62,413.85996,132.647234,222.933985,56.992149
63,216.304149,8.411587,183.014616,23.94773
64,216.887649,8.569359,183.306812,23.945969
65,411.463478,131.777939,221.835146,56.343287
66,219.047778,8.407658,185.738973,23.967421
67,217.911368,8.555209,184.397601,23.877208
68,414.380868,133.400757,222.909346,56.679132
69,221.292827,9.074239,187.269851,23.932509
70,219.372573,8.621472,185.697313,23.970809
71,412.995245,131.772068,223.296811,56.557681
72,216.851979,8.600781,183.458634,23.842618
73,219.21185,8.53019,185.493659,24.111713
74,411.466068,131.693707,221.798165,56.661693
75,219.628007,8.380707,186.09984,24.202854
76,213.446549,8.59487,179.79589,23.96165
77,413.617105,131.811618,223.14753,56.697213
78,217.124074,8.417678,183.912712,23.858318
79,218.369325,8.59117,184.457172,24.243304
80,410.303987,130.443175,221.577002,56.902766
81,218.299534,8.429128,184.651544,24.283165
82,219.325742,8.686662,185.619721,23.94624
83,410.172315,129.812103,222.59351,56.473118
84,219.512286,8.416178,186.002999,24.110712
85,218.195123,8.603811,184.485981,24.034401
86,412.245011,130.489746,223.964303,56.476729
87,215.923553,8.420718,182.532047,24.026521
88,219.379843,8.60052,185.56606,24.161043
89,411.439317,131.296299,222.191362,56.393618
