batch_size,mode,mode_label,runs,total_train_ms_mean,total_train_ms_std,num_steps_mean,num_steps_std,steps_per_second_mean,steps_per_second_std,samples_per_second_mean,samples_per_second_std,mean_step_ms_mean,mean_step_ms_std,energy_consumed_kwh_mean,energy_consumed_kwh_std,emissions_kg_mean,emissions_kg_std,time_overhead_pct_vs_baseline_mean,time_overhead_pct_vs_baseline_std,sample_throughput_delta_pct_vs_baseline_mean,sample_throughput_delta_pct_vs_baseline_std
4,baseline_time,Baseline timing,3,300299.05337599997,60.23945150457327,1253.3333333333333,1.5275252316519776,4.173617261935259,0.004931145975125026,16.694469047741038,0.019724583900500105,,,,,,,0.0,0.0,0.0,0.0
4,e2e_energy,E2E energy,3,302346.23229333333,1840.9913448113098,1253.0,0.0,4.1443574853166325,0.025153014989436173,16.57742994126653,0.10061205995774469,,,0.04775423591350697,0.00041965039868855974,0.00018802538081536216,1.6523126066898177e-06,0.6816903748456477,0.6069682394453858,-0.7014060699384125,0.49819604704344184
4,fine_grain,Fine-grained,3,302726.98798233335,926.493073673971,1253.0,0.0,4.13906881962241,0.012687873747754378,16.55627527848964,0.05075149499101751,241.06035170417667,0.7401755539079429,,,,,0.8085313365406813,0.3202571557202446,-0.827505497937584,0.4012853718298892
8,baseline_time,Baseline timing,3,300477.3264396666,27.361452128706382,776.3333333333334,0.5773502691896093,2.583666933219734,0.0019013444171247648,20.66933546575787,0.015210755336998118,,,,,,,0.0,0.0,0.0,0.0
8,e2e_energy,E2E energy,3,304229.352791,396.0359076134818,776.0,0.0,2.5507100777048755,0.0033182509852374875,20.405680621639004,0.0265460078818999,,,0.049076890384344464,6.0291008451266883e-05,0.00019323314104456558,2.373871051840539e-07,1.2486894129414694,0.1323234529411394,-1.2754859758226418,0.20095652708064413
8,fine_grain,Fine-grained,3,302567.6111883333,190.59435794129158,776.0,0.0,2.564716699730442,0.0016150446729450646,20.517733597843534,0.012920357383560517,389.3671989007732,0.24569672252732927,,,,,0.6956519528340612,0.05566592792560105,-0.7334415174226402,0.06989379604119368
16,baseline_time,Baseline timing,3,300727.936435,185.3162694901455,409.0,5.196152422706632,1.3600403214318109,0.01806633303439319,21.760645142908974,0.28906132855029104,,,,,,,0.0,0.0,0.0,0.0
16,e2e_energy,E2E energy,3,303311.091233,225.81903029839617,412.0,0.0,1.3583418616124066,0.0010117379625845316,21.733469785798505,0.016187807401352505,,,0.04946992408399276,3.72594277617605e-05,0.00019478065425749787,1.4670359518585502e-07,0.8589694925741136,0.049248755513671166,-0.1133838495331589,1.300058648236032
16,fine_grain,Fine-grained,3,300513.73350699997,263.7504794993663,412.0,0.0,1.3709862996742312,0.0012028531567354766,21.9357807947877,0.019245650507767626,728.8382513333335,0.642118356053114,,,,,-0.07118299570973721,0.13206783780967254,0.8169846051125155,1.375372106042955
