timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue,wue
2026-03-30T21:28:52,codecarbon,93d7b05a-e1c0-4cd1-9d7f-e280917c1ff2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,298.4245625808835,0.0001945384105860458,6.518847138573558e-07,360.0,193.5383950823532,10.0,0.029706043573655177,0.018877297324046083,0.0008250587187707433,0.049408399616471914,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,-73.5794,45.5063,4,machine,N,1.0,0.0
