step,phase,time_ms
0,forward,188.8116
0,backward,221.277781
0,forward,126.947473
0,backward,223.598053
0,forward,125.166871
0,backward,222.951421
0,forward,127.533444
0,backward,223.592212
0,optimizer,63.203312
1,forward,128.097973
1,backward,219.039752
1,forward,129.317315
1,backward,226.436713
1,forward,129.303233
1,backward,225.743061
1,forward,129.459307
1,backward,226.347591
1,optimizer,57.035983
2,forward,127.444572
2,backward,218.33456
2,forward,129.556298
2,backward,226.25901
2,forward,129.243103
2,backward,225.536126
2,forward,129.200712
2,backward,225.977715
2,optimizer,57.060304
3,forward,127.987941
3,backward,219.48571
3,forward,129.544179
3,backward,225.830752
3,forward,129.668191
3,backward,226.235739
3,forward,129.311645
3,backward,227.128915
3,optimizer,57.533222
4,forward,124.412408
4,backward,218.437872
4,forward,129.62423
4,backward,226.978423
4,forward,129.511847
4,backward,226.87182
4,forward,129.731232
4,backward,226.907631
4,optimizer,56.937642
5,forward,127.969721
5,backward,218.268359
5,forward,130.111677
5,backward,226.83619
5,forward,129.674591
5,backward,227.482581
5,forward,129.720912
5,backward,225.937173
5,optimizer,56.742078
6,forward,127.90594
6,backward,219.641783
6,forward,129.831183
6,backward,227.002042
6,forward,129.727352
6,backward,226.068436
6,forward,129.677241
6,backward,226.451693
6,optimizer,56.587246
7,forward,128.040772
7,backward,218.754367
7,forward,130.14065
7,backward,226.262589
7,forward,130.138329
7,backward,226.424102
7,forward,130.153719
7,backward,227.332089
7,optimizer,56.687817
8,forward,128.883767
8,backward,219.554932
8,forward,130.308102
8,backward,226.371791
8,forward,130.18535
8,backward,226.83135
8,forward,130.008477
8,backward,227.337009
8,optimizer,56.926181
9,forward,126.692458
9,backward,219.813696
9,forward,130.384314
9,backward,226.565954
9,forward,130.006627
9,backward,227.647994
9,forward,130.2095
9,backward,227.41292
9,optimizer,57.034483
10,forward,127.970121
10,backward,219.863337
10,forward,130.540247
10,backward,227.025163
10,forward,130.005087
10,backward,227.45023
10,forward,130.424564
10,backward,227.44128
10,optimizer,56.511325
11,forward,128.862686
11,backward,220.084621
11,forward,130.568356
11,backward,226.713278
11,forward,130.464475
11,backward,227.080944
11,forward,130.329942
11,backward,227.807956
11,optimizer,57.210436
12,forward,129.469777
12,backward,220.322245
12,forward,130.7211
12,backward,226.703677
12,forward,130.152709
12,backward,226.87648
12,forward,130.322692
12,backward,226.917772
12,optimizer,57.220326
13,forward,128.46048
13,backward,220.56528
13,forward,130.568947
13,backward,227.710665
13,forward,130.101528
13,backward,227.019323
13,forward,130.526836
13,backward,227.360339
13,optimizer,56.556485
14,forward,128.827886
14,backward,220.513768
14,forward,130.979034
14,backward,228.309795
14,forward,130.282872
14,backward,228.113162
14,forward,130.530766
14,backward,228.651441
14,optimizer,56.437923
15,forward,128.557781
15,backward,219.862287
15,forward,130.576156
15,backward,227.948869
15,forward,131.037334
15,backward,228.211004
15,forward,131.060985
15,backward,228.433488
15,optimizer,56.608925
16,forward,129.121331
16,backward,220.906375
16,forward,130.859872
16,backward,227.327138
16,forward,130.929433
16,backward,227.238076
16,forward,130.7445
16,backward,228.178583
16,optimizer,56.550205
17,forward,128.979088
17,backward,220.377146
17,forward,130.630158
17,backward,227.499082
17,forward,130.553336
17,backward,227.098874
17,forward,130.908443
17,backward,227.741595
17,optimizer,56.793469
18,forward,129.314055
18,backward,220.688092
18,forward,131.560835
18,backward,228.716623
18,forward,131.046265
18,backward,228.376796
18,forward,131.235178
18,backward,228.507329
18,optimizer,57.066514
19,forward,129.640729
19,backward,221.699799
19,forward,131.026585
19,backward,227.98315
19,forward,131.211187
19,backward,229.175701
19,forward,131.319439
19,backward,227.99316
19,optimizer,56.816678
20,forward,129.461687
20,backward,220.818024
20,forward,131.605404
20,backward,228.945107
20,forward,131.417151
20,backward,228.645122
20,forward,131.436662
20,backward,228.871695
20,optimizer,56.709607
21,forward,125.777383
21,backward,220.440297
21,forward,131.515444
21,backward,228.725772
21,forward,131.242568
21,backward,228.640001
21,forward,131.359131
21,backward,228.495349
21,optimizer,56.581245
22,forward,129.994146
22,backward,221.696889
22,forward,131.438482
22,backward,229.126409
22,forward,131.724267
22,backward,229.288232
22,forward,131.725926
22,backward,228.836265
22,optimizer,56.891101
23,forward,129.193182
23,backward,222.195417
23,forward,131.31005
23,backward,227.954249
23,forward,131.177777
23,backward,228.475489
23,forward,131.283708
23,backward,228.259055
23,optimizer,56.640386
24,forward,126.609896
24,backward,221.785231
24,forward,131.745837
24,backward,229.711421
24,forward,131.856579
24,backward,229.259373
24,forward,131.835769
24,backward,229.17603
24,optimizer,56.548194
25,forward,130.020758
25,backward,221.793555
25,forward,131.561884
25,backward,228.267458
25,forward,131.498043
25,backward,228.124556
25,forward,131.740857
25,backward,228.215787
25,optimizer,57.10683
26,forward,128.643983
26,backward,220.95163
26,forward,132.095244
26,backward,229.294436
26,forward,131.698357
26,backward,229.317037
26,forward,132.041982
26,backward,229.009011
26,optimizer,56.678653
27,forward,127.771758
27,backward,222.227043
27,forward,131.649936
27,backward,229.681623
27,forward,131.785248
27,backward,230.04947
27,forward,131.957602
27,backward,229.639163
27,optimizer,56.56337
28,forward,130.452365
28,backward,222.519398
28,forward,132.137384
28,backward,228.736626
28,forward,132.166785
28,backward,229.391218
28,forward,131.933851
28,backward,230.329834
28,optimizer,56.883776
29,forward,129.213653
29,backward,221.911457
29,forward,131.967552
29,backward,228.761767
29,forward,131.89539
29,backward,228.499163
29,forward,131.973281
29,backward,228.814318
29,optimizer,57.06147
30,forward,126.639508
30,backward,222.224032
30,forward,132.148555
30,backward,229.769894
30,forward,129.194563
30,backward,229.118594
30,forward,131.648606
30,backward,229.070422
30,optimizer,57.469407
31,forward,130.199661
31,backward,222.214882
31,forward,131.756418
31,backward,228.291019
31,forward,131.493113
31,backward,228.476951
31,forward,131.478762
31,backward,228.249418
31,optimizer,56.791895
32,forward,128.116734
32,backward,221.56275
32,forward,131.705407
32,backward,229.731904
32,forward,131.621815
32,backward,229.346797
32,forward,131.242749
32,backward,229.302937
32,optimizer,56.58085
33,forward,127.913761
33,backward,222.123631
33,forward,131.808789
33,backward,230.223172
33,forward,131.667606
33,backward,229.662883
33,forward,131.823809
33,backward,229.51012
33,optimizer,57.08869
34,forward,130.212751
34,backward,222.874744
34,forward,131.90898
34,backward,228.610714
34,forward,131.654196
34,backward,228.819348
34,forward,131.720337
34,backward,229.582991
34,optimizer,57.002319
35,forward,129.125031
35,backward,221.747424
35,forward,131.934501
35,backward,228.835308
35,forward,131.546653
35,backward,229.083242
35,forward,131.775019
35,backward,228.725456
35,optimizer,56.651882
36,forward,127.086326
36,backward,222.850593
36,forward,131.956462
36,backward,230.118481
36,forward,131.948851
36,backward,229.802775
36,forward,132.145454
36,backward,229.620762
36,optimizer,56.938297
37,forward,130.516187
37,backward,222.64682
37,forward,132.115614
37,backward,230.883204
37,forward,131.993902
37,backward,230.09505
37,forward,132.202306
37,backward,229.497969
37,optimizer,56.489399
38,forward,129.61748
38,backward,222.794562
38,forward,131.990442
38,backward,230.283733
38,forward,131.994532
38,backward,230.409385
38,forward,132.051243
38,backward,229.776615
38,optimizer,56.52872
39,forward,130.419264
39,backward,222.974275
39,forward,132.024912
39,backward,229.47037
39,forward,131.86701
39,backward,230.194812
39,forward,132.061453
39,backward,230.340785
39,optimizer,56.759114
40,forward,128.339098
40,backward,223.547395
40,forward,132.040023
40,backward,228.833928
40,forward,131.966871
40,backward,229.325197
40,forward,131.936701
40,backward,230.532007
40,optimizer,56.603532
41,forward,130.635828
41,backward,222.784742
41,forward,132.409179
41,backward,229.422439
41,forward,132.013522
41,backward,229.078503
41,forward,131.751207
41,backward,229.352657
41,optimizer,56.56523
42,forward,130.326423
42,backward,222.275643
42,forward,132.312137
42,backward,229.632622
42,forward,132.297388
42,backward,229.323897
42,forward,132.181185
42,backward,229.385268
42,optimizer,57.182242
43,forward,129.285065
43,backward,223.031666
43,forward,132.590283
43,backward,230.379705
43,forward,132.237307
43,backward,229.915787
43,forward,132.159975
43,backward,229.389279
43,optimizer,56.572041
44,forward,130.631557
44,backward,223.243201
44,forward,132.952299
44,backward,230.618059
44,forward,132.296118
44,backward,229.261905
44,forward,132.185505
44,backward,229.541701
44,optimizer,56.920007
45,forward,128.928908
45,backward,222.890054
45,forward,132.612803
45,backward,230.804813
45,forward,132.111224
