timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
10998800.107750133,0.00012314319610595703,-1,27.3,0.0,1991.25,12.458,133958043721.0
10998800.610610776,0.5029837861657143,0,1.4,99.0,9919.25,66.275,133958135040.0
10998801.11342795,1.005800960585475,0,1.4,100.0,10705.25,194.052,133958250444.0
10998801.615688585,1.508061595261097,0,1.4,99.0,10705.25,233.977,133958363615.0
10998802.1192945,2.01166751049459,1,1.4,100.0,13065.25,228.328,133958472956.0
10998802.62189102,2.514264030382037,1,1.4,100.0,13065.25,227.871,133958585012.0
10998803.129387248,3.021760258823633,2,1.4,99.0,13065.25,233.452,133958701716.0
10998803.632429983,3.5248029939830303,2,1.4,100.0,13065.25,230.481,133958812566.0
10998804.134901453,4.027274463325739,2,1.4,100.0,13065.25,230.703,133958925607.0
10998804.637359448,4.529732458293438,3,1.4,99.0,13065.25,232.498,133959039553.0
10998805.13994652,5.032319530844688,3,1.4,100.0,13065.25,230.298,133959172776.0
10998805.642430626,5.534803636372089,3,1.4,100.0,13065.25,231.86,133959289045.0
10998806.149331681,6.0417046919465065,4,1.4,97.0,13065.25,231.13,133959402432.0
10998806.652826436,6.545199446380138,4,1.4,99.0,13065.25,231.455,133959517266.0
10998807.155311644,7.047684654593468,4,1.3,100.0,13065.25,236.603,133959630939.0
10998807.657871084,7.550244094803929,5,1.4,98.0,13065.25,230.249,133959739641.0
10998808.160357863,8.05273087322712,5,1.4,99.0,13065.25,230.702,133959852052.0
10998808.667729916,8.560102926567197,5,1.4,100.0,13065.25,236.004,133959968358.0
10998809.170702472,9.063075482845306,6,1.4,98.0,13065.25,230.413,133960078738.0
10998809.67318393,9.565556939691305,6,1.4,99.0,13065.25,230.71,133960192846.0
10998810.175592585,10.067965595051646,6,1.4,100.0,13065.25,235.005,133960307065.0
10998810.67789524,10.570268251001835,7,1.4,98.0,13065.25,231.183,133960416474.0
10998811.180327147,11.072700157761574,7,1.4,100.0,13065.25,231.427,133960529188.0
10998811.68768102,11.58005402982235,7,1.3,100.0,13065.25,235.257,133960645479.0
10998812.190527717,12.082900727167726,8,1.3,99.0,13065.25,229.831,133960755336.0
10998812.692936892,12.585309902206063,8,1.3,100.0,13065.25,229.781,133960869647.0
10998813.195358528,13.08773153834045,8,1.3,100.0,13065.25,234.666,133960984066.0
10998813.697834024,13.59020703472197,9,1.3,98.0,13065.25,231.215,133961092571.0
10998814.200233942,14.092606952413917,9,1.4,100.0,13065.25,231.438,133961205184.0
10998814.706606288,14.59897929802537,9,1.4,100.0,13065.25,233.628,133961321105.0
10998815.209226448,15.101599458605051,10,1.4,100.0,13065.25,229.78,133961430431.0
10998815.711638534,15.604011544957757,10,1.4,99.0,13065.25,229.917,133961545418.0
10998816.214387976,16.10676098614931,10,1.4,99.0,13065.25,234.019,133961658603.0
10998816.717030477,16.609403487294912,11,1.4,98.0,13065.25,229.747,133961766177.0
10998817.219657257,17.112030267715454,11,1.4,100.0,13065.25,230.063,133961879208.0
10998817.725662569,17.61803557910025,11,1.4,100.0,13065.25,234.755,133961995157.0
10998818.228329789,18.120702799409628,12,1.4,99.0,13065.25,229.522,133962105398.0
10998818.731177863,18.62355087324977,12,1.4,99.0,13065.25,229.997,133962221022.0
10998819.23363955,19.126012559980154,12,1.4,99.0,13065.25,235.062,133962358458.0
10998819.736619577,19.628992587327957,13,1.4,98.0,13065.25,230.816,133962472126.0
10998820.245004067,20.13737707771361,13,1.4,100.0,13065.25,230.571,133962587266.0
10998820.747710928,20.64008393883705,13,1.4,99.0,13065.25,234.844,133962702773.0
10998821.250141526,21.14251453615725,14,1.4,100.0,13065.25,231.024,133962814270.0
10998821.752596963,21.64496997371316,14,1.4,99.0,13065.25,230.506,133962928054.0
10998822.255197491,22.147570502012968,14,1.4,99.0,13065.25,234.209,133963040668.0
10998822.75762386,22.64999687112868,15,1.4,100.0,13065.25,231.261,133963149845.0
10998823.263786342,23.156159352511168,15,1.4,100.0,13065.25,231.156,133963264611.0
10998823.76628451,23.658657521009445,15,1.4,100.0,13065.25,233.635,133963379896.0
10998824.268815078,24.16118808835745,16,1.4,100.0,13065.25,229.683,133963489557.0
10998824.771218544,24.663591554388404,16,1.4,100.0,13065.25,230.57,133963602803.0
10998825.2736361,25.166009111329913,16,1.4,100.0,13065.25,234.596,133963715431.0
10998825.776136547,25.66850955784321,17,1.4,100.0,13065.25,230.834,133963826282.0
10998826.283158328,26.175531338900328,17,1.5,99.0,13065.25,231.482,133963941589.0
10998826.785764247,26.678137257695198,18,1.4,99.0,13065.25,233.84,133964056680.0
10998827.288350286,27.18072329647839,18,1.4,99.0,13065.25,230.738,133964168249.0
10998827.791086959,27.683459969237447,18,1.3,100.0,13065.25,229.998,133964281149.0
10998828.293538436,28.18591144680977,19,1.4,100.0,13065.25,231.692,133964393404.0
10998828.796045324,28.68841833434999,19,1.4,100.0,13065.25,231.409,133964503978.0
10998829.301767478,29.194140488281846,19,1.4,99.0,13065.25,230.476,133964618683.0
10998829.804215156,29.696588166058064,20,1.4,99.0,13065.25,231.136,133964731855.0
10998830.306603651,30.198976662009954,20,1.4,100.0,13065.25,231.32,133964846120.0
10998830.809022618,30.70139562897384,20,1.3,100.0,13065.25,230.397,133964958094.0
10998831.311426613,31.20379962399602,21,1.3,100.0,13065.25,227.737,133965069422.0
10998831.814722177,31.707095187157393,21,1.3,99.0,13065.25,232.548,133965184521.0
10998832.321051322,32.2134243324399,21,1.3,99.0,13065.25,232.419,133965299988.0
10998832.823429398,32.715802408754826,22,1.3,98.0,13065.25,229.129,133965410412.0
10998833.325783633,33.21815664321184,22,1.3,100.0,13065.25,230.223,133965527005.0
10998833.828144748,33.72051775828004,22,1.3,100.0,13065.25,230.028,133965640442.0
10998834.330575896,34.2229489069432,23,1.3,99.0,13065.25,230.766,133965772732.0
10998834.832827188,34.725200198590755,23,1.4,99.0,13065.25,230.943,133965889298.0
10998835.339922767,35.23229577764869,23,1.4,100.0,13065.25,236.917,133966005824.0
10998835.843317643,35.73569065332413,24,1.3,98.0,13065.25,232.857,133966117807.0
10998836.34579942,36.23817243054509,24,1.3,100.0,13065.25,231.805,133966231425.0
10998836.848358238,36.74073124863207,24,1.3,100.0,13065.25,236.833,133966345906.0
10998837.350751936,37.243124946951866,25,1.3,98.0,13065.25,231.027,133966453734.0
10998837.853275057,37.74564806744456,25,1.3,99.0,13065.25,231.139,133966566831.0
10998838.359018827,38.251391837373376,25,1.3,100.0,13065.25,236.459,133966684085.0
10998838.861544548,38.7539175581187,26,1.4,98.0,13065.25,233.358,133966796220.0
10998839.364133872,39.25650688260794,26,1.4,99.0,13065.25,232.338,133966910937.0
10998839.866686804,39.75905981473625,26,1.3,100.0,13065.25,235.627,133967024861.0
10998840.369172875,40.26154588535428,27,1.4,98.0,13065.25,230.639,133967133022.0
