timestamp_perf_counter_sec,elapsed_sec,step,cpu_util_percent,process_cpu_util_percent,gpu_util_percent,gpu_mem_used_mb,gpu_power_w,gpu_energy_mj
11417528.957323931,0.00014495849609375,-1,0.0,0.0,7.0,1991.25,13.919,143873294330.0
11417529.461062597,0.5038836244493723,1,1.1,99.4,94.0,10931.25,65.075,143873383590.0
11417529.963115811,1.0059368386864662,2,1.0,99.6,98.0,11717.25,185.698,143873493876.0
11417530.46537892,1.5081999469548464,3,1.1,99.6,96.0,11717.25,221.998,143873603467.0
11417530.967637608,2.0104586351662874,5,1.0,103.5,100.0,11717.25,224.44,143873728691.0
11417531.47247129,2.515292316675186,6,1.1,101.0,98.0,11717.25,220.018,143873840545.0
11417531.979524301,3.0223453287035227,7,1.0,98.6,99.0,11717.25,221.937,143873951147.0
11417532.481615407,3.5244364347308874,8,1.1,101.6,99.0,11717.25,222.717,143874060120.0
11417532.984649368,4.0274703949689865,10,1.1,101.3,99.0,11717.25,223.537,143874171961.0
11417533.487361616,4.530182642862201,11,1.1,99.5,100.0,11717.25,223.494,143874279332.0
11417533.989211336,5.032032363116741,12,1.1,101.6,100.0,11717.25,228.198,143874387469.0
11417534.49124604,5.534067068248987,14,1.0,99.6,98.0,11717.25,223.294,143874494609.0
11417534.99770932,6.040530348196626,15,1.1,102.7,98.0,11717.25,223.315,143874606899.0
11417535.500267833,6.543088860809803,16,1.1,99.5,100.0,11717.25,224.842,143874719017.0
11417536.00243237,7.045253397896886,18,1.1,99.5,100.0,11717.25,222.04,143874823341.0
11417536.505004903,7.547825930640101,19,1.1,101.5,98.0,11717.25,223.299,143874932323.0
11417537.007245593,8.050066620111465,20,1.0,99.6,99.0,11717.25,223.389,143875041479.0
11417537.509163683,8.551984710618854,22,1.1,101.6,99.0,11717.25,223.868,143875148998.0
11417538.016661452,9.059482479467988,23,1.1,100.5,99.0,11717.25,223.542,143875260529.0
11417538.51945299,9.562274016439915,24,1.0,101.5,100.0,11717.25,223.081,143875371232.0
11417539.022063583,10.06488461047411,25,1.1,99.5,100.0,11717.25,226.618,143875480066.0
11417539.524089718,10.566910745576024,27,1.0,101.6,98.0,11717.25,221.787,143875583931.0
11417540.027063267,11.069884294643998,28,1.0,101.4,98.0,11717.25,223.26,143875694811.0
11417540.529073453,11.5718944799155,29,1.0,99.5,100.0,11717.25,222.091,143875803116.0
11417541.035684826,12.078505853191018,31,1.1,100.8,100.0,11717.25,219.386,143875912951.0
11417541.548647622,12.591468648985028,32,1.1,103.3,98.0,11717.25,224.145,143876022888.0
11417542.055186035,13.098007062450051,33,1.0,98.7,98.0,11717.25,222.565,143876131135.0
11417542.5571836,13.600004626438022,35,1.0,103.6,99.0,11717.25,225.394,143876241425.0
11417543.060295893,14.103116920217872,36,1.1,99.4,99.0,11717.25,225.444,143876351917.0
11417543.562476197,14.605297224596143,37,1.0,101.5,99.0,11717.25,223.856,143876459898.0
11417544.064948848,15.107769874855876,39,1.1,101.5,98.0,11717.25,218.47,143876588258.0
11417544.56841082,15.611231846734881,40,1.0,99.3,98.0,11717.25,226.419,143876705467.0
11417545.074879233,16.11770026013255,41,1.1,100.7,100.0,11717.25,223.812,143876814483.0
11417545.576907674,16.61972870118916,42,1.1,101.6,100.0,11717.25,224.105,143876924003.0
11417546.09670568,17.139526708051562,44,1.1,101.9,98.0,11717.25,225.812,143877036922.0
11417546.60305298,17.645874006673694,45,1.1,102.7,98.0,11717.25,223.711,143877144609.0
11417547.105567353,18.14838838018477,46,1.0,101.5,100.0,11717.25,225.704,143877253105.0
11417547.613630792,18.656451819464564,48,1.1,100.5,100.0,11717.25,221.771,143877357394.0
11417548.1261621,19.16898312792182,49,1.1,101.5,98.0,11717.25,222.749,143877468357.0
11417548.633025847,19.675846874713898,50,1.1,102.6,99.0,11717.25,221.953,143877578810.0
11417549.135025771,20.177846798673272,52,1.0,99.6,99.0,11717.25,222.952,143877689595.0
11417549.637967722,20.680788749828935,53,1.0,101.4,99.0,11717.25,225.503,143877802119.0
11417550.14018866,21.183009687811136,54,1.1,99.6,100.0,11717.25,223.485,143877910335.0
11417550.642207963,21.685028990730643,56,1.0,101.6,100.0,11717.25,228.136,143878019604.0
11417551.145107161,22.187928188592196,57,1.1,101.4,98.0,11717.25,226.061,143878125289.0
11417551.652434967,22.695255994796753,58,1.1,98.6,98.0,11717.25,224.231,143878236442.0
11417552.155125923,23.197946950793266,59,1.0,103.4,100.0,11717.25,223.464,143878349064.0
11417552.674479483,23.717300510033965,61,1.1,102.0,98.0,11717.25,226.225,143878482350.0
11417553.182731736,24.225552763789892,62,1.1,102.3,98.0,11717.25,223.617,143878588691.0
11417553.68477696,24.727597987279296,63,1.0,99.6,100.0,11717.25,226.309,143878695431.0
11417554.191942174,25.234763201326132,65,1.1,102.5,99.0,11717.25,221.421,143878801371.0
11417554.703570357,25.74639138393104,66,1.0,103.6,99.0,11717.25,223.206,143878912900.0
11417555.210822731,26.25364375859499,67,1.1,98.5,99.0,11717.25,221.564,143879024380.0
11417555.713985505,26.75680653192103,69,1.0,101.4,99.0,11717.25,220.534,143879135098.0
11417556.21717306,27.25999408774078,70,1.0,101.3,98.0,11717.25,227.417,143879245708.0
11417556.719473949,27.76229497604072,71,1.0,99.6,100.0,11717.25,225.01,143879352765.0
11417557.221587831,28.26440885849297,72,1.1,99.5,100.0,11717.25,229.097,143879462419.0
11417557.723899553,28.7667205799371,74,1.1,103.6,98.0,11717.25,223.231,143879568227.0
11417558.230410676,29.273231703788042,75,1.1,98.7,98.0,11717.25,222.982,143879680234.0
11417558.733203381,29.776024408638477,76,1.1,101.5,100.0,11717.25,223.45,143879791343.0
11417559.235334896,30.27815592288971,78,1.0,99.5,100.0,11717.25,219.805,143879900940.0
11417559.742831027,30.785652054473758,79,1.1,102.5,98.0,11717.25,225.654,143880012671.0
11417560.249547632,31.292368659749627,80,1.0,100.6,98.0,11717.25,224.703,143880120238.0
11417560.752374653,31.795195680111647,82,1.1,101.3,100.0,11717.25,228.753,143880232025.0
11417561.255059436,32.297880463302135,83,1.0,101.5,99.0,11717.25,223.209,143880338157.0
11417561.757499538,32.80032056570053,84,1.2,99.5,99.0,11717.25,222.533,143880447574.0
11417562.26053664,33.303357668221,85,1.0,101.4,99.0,11717.25,222.276,143880577454.0
11417562.762512151,33.8053331784904,87,1.0,99.5,99.0,11717.25,224.743,143880691930.0
11417563.269026024,34.31184705160558,88,1.1,100.8,100.0,11717.25,226.067,143880803689.0
11417563.772121448,34.814942475408316,89,1.1,103.4,100.0,11717.25,230.925,143880912764.0
11417564.274223533,35.31704455986619,91,1.0,97.6,98.0,11717.25,223.764,143881019363.0
11417564.776157875,35.818978901952505,92,1.1,101.6,98.0,11717.25,224.975,143881129874.0
11417565.278374642,36.32119566947222,93,1.1,99.6,100.0,11717.25,223.487,143881240179.0
11417565.780465227,36.82328625395894,94,1.0,101.5,100.0,11717.25,222.959,143881346707.0
11417566.287746102,37.33056712895632,96,1.1,100.5,98.0,11717.25,224.846,143881459676.0
11417566.790055472,37.83287649974227,97,1.1,101.6,98.0,11717.25,226.227,143881571392.0
11417567.29227574,38.33509676717222,98,1.0,99.6,100.0,11717.25,230.413,143881679505.0
11417567.794401584,38.837222611531615,100,1.0,99.6,100.0,11717.25,223.303,143881786623.0
11417568.296444807,39.33926583454013,101,1.0,101.6,99.0,11717.25,225.178,143881897246.0
11417568.798552051,39.841373078525066,102,1.0,99.5,98.0,11717.25,224.416,143882007729.0
11417569.306343269,40.34916429594159,104,1.1,102.4,99.0,11717.25,223.323,143882117077.0
11417569.809475193,40.85229622013867,105,1.1,101.4,99.0,11717.25,225.611,143882229887.0
11417570.311657857,41.354478884488344,106,1.1,99.6,100.0,11717.25,226.405,143882340082.0
11417570.813675672,41.85649669915438,107,1.1,99.5,100.0,11717.25,230.306,143882448080.0
11417571.316731405,42.359552431851625,109,1.0,101.4,98.0,11717.25,223.64,143882555040.0
11417571.819043484,42.861864510923624,110,1.0,101.5,98.0,11717.25,227.49,143882667329.0
11417572.32580718,43.368628207594156,111,1.0,100.6,99.0,11717.25,226.012,143882779411.0
11417572.82939862,43.872219648212194,113,1.0,101.3,100.0,11717.25,222.979,143882888698.0
11417573.331852201,44.37467322871089,114,1.0,99.6,98.0,11717.25,225.688,143883000532.0
11417573.834025137,44.87684616446495,115,1.0,101.6,98.0,11717.25,224.213,143883107466.0
11417574.336121043,45.378942070528865,117,1.1,99.6,100.0,11717.25,227.995,143883215705.0
11417574.8450716,45.88789262808859,118,1.1,102.2,99.0,11717.25,223.093,143883323493.0
11417575.347797465,46.39061849191785,119,1.1,99.5,99.0,11717.25,226.994,143883438279.0
11417575.849809958,46.89263098500669,120,1.1,101.6,99.0,11717.25,226.979,143883548926.0
11417576.351889843,47.394710870459676,122,1.1,101.6,98.0,11717.25,222.979,143883656688.0
11417576.853893956,47.89671498350799,123,1.1,99.6,98.0,11717.25,225.805,143883790484.0
11417577.356207175,48.39902820251882,124,1.1,99.5,100.0,11717.25,229.025,143883901753.0
11417577.858102156,48.90092318318784,126,1.0,99.6,98.0,11717.25,223.556,143884008529.0
11417578.3653064,49.408127427101135,127,1.0,104.5,98.0,11717.25,225.937,143884122092.0
11417578.867539039,49.910360066220164,128,1.0,99.5,100.0,11717.25,226.965,143884235692.0
11417579.369859608,50.41268063522875,130,1.0,99.6,100.0,11717.25,226.145,143884342854.0
11417579.87292735,50.915748378261924,131,1.1,101.4,98.0,11717.25,225.1,143884455249.0
11417580.375077795,51.41789882257581,132,1.0,99.5,98.0,11717.25,225.289,143884562989.0
11417580.877384163,51.92020519077778,133,1.1,99.5,100.0,11717.25,229.169,143884669987.0
11417581.383288307,52.42610933445394,135,1.0,102.8,100.0,11717.25,223.953,143884776071.0
11417581.885574674,52.9283957015723,136,1.1,101.5,98.0,11717.25,224.626,143884888474.0
11417582.387809442,53.430630469694734,137,1.1,99.6,99.0,11717.25,225.532,143885001131.0
11417582.889894117,53.9327151440084,139,1.1,101.5,99.0,11717.25,226.166,143885110970.0
11417583.39586244,54.43868346698582,140,1.1,100.9,99.0,11717.25,225.558,143885222402.0
11417583.90278373,54.945604756474495,141,1.0,98.7,100.0,11717.25,225.049,143885333938.0
11417584.405419754,55.44824078120291,142,1.0,101.5,100.0,11717.25,230.965,143885446303.0
11417584.90868767,55.951508697122335,144,1.1,101.3,98.0,11717.25,223.677,143885549619.0
11417585.423290305,56.466111332178116,145,1.1,103.1,98.0,11717.25,223.702,143885662267.0
11417585.925347008,56.968168035149574,146,1.1,101.5,100.0,11717.25,225.707,143885773908.0
11417586.427660879,57.470481906086206,148,1.0,99.6,100.0,11717.25,226.334,143885884730.0
11417586.930324793,57.97314582020044,149,1.1,99.4,98.0,11717.25,225.675,143885995350.0
11417587.432517948,58.4753389749676,150,1.0,103.6,98.0,11717.25,226.691,143886106233.0
11417587.934571424,58.97739245183766,151,1.0,97.6,100.0,11717.25,231.526,143886216030.0
11417588.450489772,59.49331079982221,153,1.1,104.6,100.0,11717.25,224.763,143886344091.0
11417588.95336954,59.99619056656957,154,1.1,99.5,98.0,11717.25,222.742,143886455704.0
11417589.46029418,60.50311520695686,155,1.0,100.6,99.0,11717.25,228.474,143886568088.0
11417589.963474475,61.00629550218582,157,1.0,101.4,99.0,11717.25,223.141,143886679146.0
11417590.466376925,61.509197952225804,158,1.1,101.4,99.0,11717.25,224.255,143886790713.0
11417590.96860458,62.011425606906414,159,1.1,99.6,99.0,11717.25,225.475,143886902016.0
11417591.470704583,62.51352561078966,161,1.0,101.5,99.0,11717.25,224.197,143887008207.0
11417591.973028144,63.015849171206355,162,1.0,101.5,98.0,11717.25,225.06,143887117371.0
11417592.480459144,63.52328017167747,163,1.1,100.5,100.0,11717.25,225.016,143887228866.0
11417592.982777292,64.02559831924736,164,1.0,99.5,100.0,11717.25,231.849,143887341678.0
11417593.485559069,64.52838009595871,166,1.0,101.5,98.0,11717.25,225.76,143887448748.0
11417593.987791466,65.03061249293387,167,1.1,99.6,98.0,11717.25,223.586,143887557938.0
11417594.490182947,65.53300397470593,168,1.0,99.5,100.0,11717.25,224.097,143887669622.0
11417594.992740208,66.03556123562157,170,1.1,103.5,100.0,11717.25,225.157,143887776326.0
11417595.50027047,66.54309149645269,171,1.1,100.5,98.0,11717.25,225.855,143887888697.0
11417596.002765791,67.04558681882918,172,1.1,99.5,98.0,11717.25,225.269,143887999803.0
11417596.505116131,67.54793715849519,173,1.0,101.5,100.0,11717.25,229.792,143888109276.0
11417597.008976897,68.05179792456329,175,1.1,101.2,100.0,11717.25,225.473,143888214287.0
11417597.511823537,68.55464456416667,176,1.0,99.5,99.0,11717.25,224.914,143888323173.0
11417598.018133996,69.06095502339303,177,1.1,102.7,99.0,11717.25,224.38,143888435329.0
11417598.520418411,69.56323943845928,179,1.1,99.5,99.0,11717.25,227.114,143888547808.0
11417599.022931265,70.06575229205191,180,1.1,101.5,99.0,11717.25,227.853,143888660538.0
11417599.525687361,70.56850838847458,181,1.0,99.5,100.0,11717.25,224.809,143888769794.0
11417600.028112464,71.07093349099159,182,1.0,101.5,100.0,11717.25,228.829,143888880238.0
11417600.539728677,71.58254970423877,184,1.0,101.6,98.0,11717.25,225.392,143888985548.0
11417601.042296758,72.08511778526008,185,1.1,101.5,98.0,11717.25,223.734,143889095420.0
11417601.544926653,72.58774768002331,186,1.0,99.5,100.0,11717.25,223.769,143889205509.0
11417602.04828303,73.09110405668616,188,1.4,101.3,99.0,11717.25,224.746,143889336408.0
11417602.569868356,73.61268938332796,189,1.3,103.6,98.0,11717.25,223.085,143889447573.0
11417603.07636156,74.11918258666992,190,1.3,102.7,100.0,11717.25,226.434,143889560256.0
11417603.579065964,74.62188699096441,192,1.3,99.5,100.0,11717.25,221.812,143889666880.0
11417604.082194569,75.12501559592783,193,1.5,101.3,98.0,11717.25,228.04,143889782129.0
11417604.58471062,75.62753164768219,194,1.1,99.5,98.0,11717.25,225.63,143889889135.0
11417605.087180592,76.1300016194582,195,1.1,101.5,99.0,11717.25,226.493,143889998631.0
11417605.589756746,76.63257777318358,197,1.0,101.5,99.0,11717.25,225.27,143890106545.0
11417606.095682997,77.13850402459502,198,1.1,98.9,99.0,11717.25,224.929,143890219993.0
11417606.598400814,77.64122184179723,199,1.0,101.4,99.0,11717.25,225.83,143890330999.0
11417607.100751163,78.14357219077647,201,1.0,101.5,98.0,11717.25,221.207,143890438802.0
11417607.607055573,78.64987660013139,202,1.0,100.7,98.0,11717.25,228.492,143890554039.0
11417608.114588704,79.15740973129869,203,1.1,102.5,100.0,11717.25,226.527,143890664479.0
11417608.617599294,79.6604203209281,205,1.1,99.4,100.0,11717.25,227.68,143890775967.0
11417609.120152196,80.16297322325408,206,1.1,101.5,98.0,11717.25,225.511,143890884162.0
11417609.62268672,80.66550774686038,207,1.0,99.5,98.0,11717.25,224.96,143890995812.0
11417610.125337103,81.16815813072026,208,1.0,101.4,100.0,11717.25,226.117,143891105184.0
11417610.627876496,81.67069752328098,210,1.1,99.5,100.0,11717.25,222.501,143891212202.0
11417611.134083545,82.17690457217395,211,1.0,102.7,98.0,11717.25,228.896,143891328853.0
11417611.636955364,82.67977639101446,212,1.1,101.4,98.0,11717.25,225.063,143891436490.0
11417612.139436057,83.18225708417594,214,1.0,99.5,99.0,11717.25,225.979,143891546529.0
11417612.641848303,83.68466933071613,215,1.0,99.5,99.0,11717.25,224.219,143891654581.0
11417613.144623961,84.18744498863816,216,1.1,101.5,99.0,11717.25,226.273,143891789291.0
11417613.646716736,84.68953776359558,217,1.0,99.6,99.0,11717.25,223.348,143891898160.0
11417614.154842788,85.19766381569207,219,1.1,100.4,98.0,11717.25,223.967,143892011974.0
11417614.657117557,85.69993858411908,220,1.1,101.5,100.0,11717.25,225.048,143892121601.0
11417615.15973631,86.20255733653903,221,1.1,101.5,100.0,11717.25,228.949,143892230154.0
11417615.6631694,86.705990428105,223,1.1,99.3,98.0,11717.25,223.757,143892334338.0
11417616.166412314,87.20923334173858,224,1.1,103.3,98.0,11717.25,227.043,143892445436.0
11417616.672321185,87.71514221280813,225,1.1,98.8,100.0,11717.25,228.425,143892559875.0
11417617.174823567,88.21764459460974,227,1.0,101.5,100.0,11717.25,226.397,143892668182.0
11417617.685529754,88.7283507809043,228,1.1,101.8,98.0,11717.25,223.729,143892779475.0
11417618.192016028,89.2348370552063,229,1.0,102.7,98.0,11717.25,223.373,143892890902.0
11417618.694295743,89.73711677081883,230,1.0,99.5,100.0,11717.25,228.831,143893002061.0
11417619.197984219,90.24080524593592,232,1.1,99.3,100.0,11717.25,223.195,143893106403.0
11417619.713407496,90.7562285233289,233,1.1,104.8,99.0,11717.25,223.447,143893218431.0
11417620.215608044,91.25842907093465,234,1.0,101.5,99.0,11717.25,224.791,143893329728.0
11417620.7178331,91.76065412722528,236,1.1,97.5,99.0,11717.25,226.003,143893440389.0
11417621.221247029,92.26406805589795,237,1.0,103.3,99.0,11717.25,224.13,143893549477.0
11417621.723923674,92.76674470119178,238,1.0,99.5,99.0,11717.25,225.048,143893659853.0
11417622.2306173,93.27343832701445,240,1.0,102.6,100.0,11717.25,230.745,143893772677.0
11417622.740625894,93.78344692103565,241,1.1,100.0,98.0,11717.25,225.022,143893900478.0
11417623.24278545,94.2856064774096,242,1.0,99.6,98.0,11717.25,223.347,143894012997.0
11417623.750454204,94.7932752314955,243,1.1,102.4,100.0,11717.25,228.116,143894125350.0
11417624.25327644,95.29609746672213,245,1.1,101.4,98.0,11717.25,223.794,143894237423.0
11417624.756611288,95.79943231493235,246,1.1,101.3,98.0,11717.25,224.937,143894349216.0
11417625.259043228,96.3018642552197,247,1.1,99.5,100.0,11717.25,228.414,143894461262.0
11417625.761283467,96.80410449393094,249,1.1,99.5,100.0,11717.25,224.324,143894564429.0
11417626.268687533,97.3115085605532,250,1.1,102.5,98.0,11717.25,224.698,143894677116.0
11417626.771912448,97.8147334754467,251,1.0,101.4,98.0,11717.25,223.151,143894787103.0
11417627.274195928,98.31701695546508,252,1.0,99.6,99.0,11717.25,228.221,143894897965.0
11417627.776496366,98.8193173930049,254,1.0,101.5,99.0,11717.25,222.968,143895007767.0
11417628.27916006,99.321981087327,255,1.0,99.5,99.0,11717.25,223.833,143895116477.0
11417628.781628871,99.82444989867508,256,1.1,99.5,99.0,11717.25,225.164,143895226127.0
11417629.287640406,100.33046143315732,258,1.1,104.7,98.0,11717.25,223.705,143895335168.0
11417629.791039323,100.83386035077274,259,1.1,99.3,98.0,11717.25,224.353,143895446846.0
11417630.293616695,101.33643772266805,260,1.1,99.5,100.0,11717.25,224.316,143895556980.0
11417630.795870643,101.83869167044759,261,1.0,101.5,100.0,11717.25,231.237,143895668420.0
11417631.29958616,102.34240718744695,263,1.1,101.2,98.0,11717.25,225.188,143895773194.0
11417631.806429507,102.84925053454936,264,1.1,100.6,98.0,11717.25,223.713,143895885557.0
11417632.310220322,103.35304134897888,265,1.0,101.3,100.0,11717.25,224.205,143895998751.0
11417632.812592883,103.85541391000152,267,1.0,101.5,100.0,11717.25,224.98,143896108733.0
11417633.315039344,104.35786037147045,268,1.0,97.5,98.0,11717.25,224.476,143896219211.0
11417633.817627836,104.8604488633573,269,1.0,103.5,98.0,11717.25,223.377,143896328305.0
11417634.320049116,105.36287014372647,271,1.0,99.5,100.0,11717.25,228.727,143896435988.0
11417634.828769399,105.87159042619169,272,1.1,100.2,100.0,11717.25,224.908,143896541449.0
11417635.331447033,106.3742680605501,273,1.1,103.4,99.0,11717.25,223.897,143896651857.0
11417635.834034167,106.87685519456863,274,1.0,99.5,99.0,11717.25,224.301,143896763203.0
11417636.33762318,107.38044420816004,276,1.0,99.3,99.0,11717.25,227.989,143896897446.0
11417636.840804571,107.88362559862435,277,1.1,101.4,99.0,11717.25,225.713,143897009884.0
11417637.34703875,108.38985977694392,278,1.1,100.7,99.0,11717.25,227.12,143897121819.0
11417637.849631844,108.89245287142694,280,1.0,99.5,98.0,11717.25,223.21,143897227670.0
11417638.351999365,109.3948203921318,281,1.0,101.5,98.0,11717.25,227.42,143897340776.0
11417638.854534237,109.89735526405275,282,1.0,99.5,100.0,11717.25,225.073,143897448406.0
11417639.357259883,110.40008090995252,283,1.1,103.5,100.0,11717.25,226.143,143897557897.0
11417639.86459378,110.90741480700672,285,1.1,100.5,98.0,11717.25,225.948,143897669470.0
11417640.374007003,111.41682803072035,286,1.1,100.1,98.0,11717.25,224.565,143897780102.0
11417640.876509355,111.91933038271964,287,1.1,101.5,100.0,11717.25,226.275,143897889365.0
11417641.378762372,112.4215833991766,289,1.1,99.5,100.0,11717.25,222.435,143897994161.0
11417641.897092432,112.93991345912218,290,1.1,106.1,98.0,11717.25,228.57,143898109509.0
11417642.404278427,113.44709945470095,291,1.0,100.6,98.0,11717.25,224.76,143898217757.0
11417642.907197077,113.95001810416579,293,1.1,99.4,99.0,11717.25,226.035,143898328462.0
11417643.40971207,114.4525330979377,294,1.0,101.5,99.0,11717.25,224.297,143898436025.0
11417643.912333934,114.95515496097505,295,1.1,101.5,99.0,11717.25,226.024,143898548941.0
11417644.414887056,115.45770808309317,296,1.0,99.5,99.0,11717.25,225.138,143898657101.0
11417644.917205427,115.96002645418048,298,1.0,99.5,99.0,11717.25,222.072,143898765052.0
11417645.423335532,116.46615655906498,299,1.1,102.7,98.0,11717.25,225.725,143898878192.0
11417645.926261252,116.96908227913082,300,1.0,99.4,100.0,11717.25,224.856,143898987817.0
11417646.428806394,117.47162742167711,302,1.1,101.5,100.0,11717.25,228.714,143899096960.0
11417646.935250685,117.97807171195745,303,1.1,100.7,98.0,11717.25,227.137,143899230347.0
11417647.442574123,118.48539515025914,304,1.1,102.5,100.0,11717.25,228.039,143899344489.0
11417647.945944568,118.9887655954808,305,1.1,99.3,100.0,11717.25,225.588,143899452256.0
11417648.449666712,119.4924877397716,307,1.1,101.3,98.0,11717.25,223.542,143899563843.0
11417648.951757489,119.99457851611078,308,1.1,101.6,98.0,11717.25,224.633,143899673285.0
11417649.453966204,120.49678723141551,309,1.1,99.6,100.0,11717.25,230.452,143899783133.0
11417649.956362966,120.99918399378657,311,1.1,101.5,100.0,11717.25,223.628,143899883782.0
11417650.46187417,121.50469519756734,312,1.0,100.9,98.0,11717.25,223.891,143899997312.0
11417650.96477204,122.0075930673629,313,1.1,101.5,99.0,11717.25,225.224,143900108519.0
11417651.466999376,122.5098204035312,315,1.0,99.5,99.0,11717.25,225.667,143900219294.0
11417651.976030083,123.0188511107117,316,1.1,100.2,99.0,11717.25,224.961,143900330420.0
11417652.4815489,123.52436992712319,317,1.1,100.9,99.0,11717.25,225.757,143900443990.0
11417652.98404339,124.0268644168973,318,1.0,101.5,100.0,11717.25,230.796,143900556143.0
11417653.4875233,124.53034432791173,320,1.1,101.3,98.0,11717.25,222.036,143900660095.0
11417654.00239188,125.04521290771663,321,1.1,102.9,98.0,11717.25,222.93,143900770724.0
11417654.504658256,125.5474792830646,322,1.1,101.5,100.0,11717.25,224.891,143900882048.0
11417655.007126167,126.04994719475508,324,1.1,99.5,100.0,11717.25,227.792,143900992774.0
11417655.510266412,126.55308743938804,325,1.1,101.3,98.0,11717.25,224.243,143901099965.0
11417656.012784874,127.05560590140522,326,1.1,101.5,98.0,11717.25,223.562,143901209785.0
11417656.519070584,127.56189161166549,327,1.1,98.8,100.0,11717.25,227.957,143901323344.0
11417657.022315338,128.06513636559248,329,1.0,101.3,100.0,11717.25,222.556,143901430677.0
11417657.524577616,128.56739864312112,330,1.1,99.5,98.0,11717.25,224.326,143901543051.0
11417658.027578557,129.07039958424866,331,1.1,101.4,98.0,11717.25,226.097,143901653378.0
11417658.53018654,129.57300756685436,333,1.1,99.5,99.0,11717.25,225.574,143901781719.0
11417659.032634301,130.0754553284496,334,1.1,101.5,99.0,11717.25,223.82,143901894334.0
