step,step_ms,forward_ms,backward_ms,optimizer_ms
0,441.084044,172.742823,205.499958,62.559528
1,384.192176,120.696099,204.700534,57.313996
2,387.90387,122.924868,207.164226,56.733158
3,383.563564,121.185838,204.373919,56.865889
4,386.001856,122.877867,205.694331,56.358929
5,384.631583,122.326358,204.709334,56.481752
6,385.284534,122.047583,205.293034,56.858368
7,383.85328,121.8602,204.357658,56.547493
8,385.071841,122.46273,204.515481,56.988271
9,382.411944,121.563144,203.218767,56.499532
10,385.091341,122.569342,204.683534,56.740696
11,384.147454,121.87662,204.545301,56.625714
12,384.562442,122.539392,203.95755,56.94732
13,383.441761,122.48379,203.33219,56.494822
14,385.823813,122.780946,205.288474,56.637624
15,384.636723,122.100414,204.594502,56.731956
16,384.48613,122.714255,203.874539,56.699995
17,385.03897,122.898058,204.091623,56.905859
18,384.649584,122.437589,204.741094,56.37051
19,385.268584,122.268367,205.118751,56.793907
20,384.46657,122.948698,203.592735,56.833208
21,385.987456,122.836037,205.136712,56.91979
22,385.379206,122.702784,204.48362,57.030412
23,384.267816,122.581142,204.128264,56.442341
24,385.375526,123.545949,204.183165,56.497962
25,386.686118,123.262974,205.305744,56.98971
26,386.539716,122.795436,205.113511,57.325676
27,384.113283,122.252256,204.291206,56.319929
28,386.1795,122.99017,205.0672,56.677716
29,386.671949,123.917896,204.617863,57.018561
30,385.441977,123.387947,204.279617,56.658144
31,383.92729,119.946286,206.343562,56.520632
32,385.719052,122.678604,205.261973,56.666305
33,386.15614,124.080289,204.389508,56.581004
34,386.841741,123.261924,206.070568,56.412491
35,382.144469,118.897378,205.133271,56.914339
36,384.913658,121.473982,205.704141,56.622105
37,388.343718,124.500356,205.988866,56.692165
38,385.442007,122.026252,205.577799,56.584514
39,382.929263,119.325155,205.767962,56.744196
40,383.825639,121.216118,204.700493,56.752366
41,388.641553,124.585338,206.293991,56.639044
42,386.15764,122.266957,205.997556,56.761307
43,382.717039,119.700171,205.153982,56.749846
44,385.356245,121.767417,205.773313,56.743646
45,388.9755,123.917615,206.286962,57.439238
46,386.902633,123.475548,205.274534,56.955939
47,387.629685,123.539749,206.142449,56.858798
48,386.429504,122.895888,205.501228,56.908699
49,387.734577,123.891546,205.915245,56.845408
50,387.478013,124.212971,205.701021,56.484491
51,386.711169,123.856785,205.228533,56.512122
52,385.880634,120.925913,206.912983,56.95986
53,385.795523,121.620735,206.120389,56.967819
54,387.532513,124.625327,205.189253,56.627814
55,386.251091,122.213295,206.272902,56.670035
56,383.855349,119.977766,206.18504,56.618984
57,384.949259,122.019822,205.389396,56.468682
58,389.163512,124.873112,206.723559,56.482821
59,386.486835,122.708255,206.084847,56.579354
60,383.270039,119.813694,205.651731,56.674735
61,387.464003,122.718544,207.003914,56.634654
62,388.834597,124.365474,206.809651,56.587913
63,388.847816,123.918505,206.861953,56.907089
64,388.165015,123.551309,206.519716,56.97686
65,388.190725,124.402393,206.117589,56.600363
66,388.252126,123.694111,206.362044,57.051392
67,387.865409,124.591417,205.60678,56.572903
68,386.508355,122.129504,206.711359,56.579193
69,384.48221,119.648891,206.587417,56.764396
70,386.17118,122.301987,205.754212,56.692825
71,388.001962,123.685311,206.75042,56.483972
72,386.816311,122.902648,206.009406,56.808567
73,390.12891,124.575847,207.388561,56.944559
74,387.368841,123.133852,206.22917,56.882408
75,389.709692,124.621668,207.096266,56.893189
76,388.840026,124.76823,206.493155,56.35934
77,389.955556,124.793311,207.132547,56.889249
78,384.667413,120.069608,206.551127,56.970191
79,386.310762,122.154975,206.057728,56.99567
80,389.920246,125.34435,206.829671,56.673795
81,387.486553,123.333055,206.081528,56.982461
82,388.938508,124.951163,206.462354,56.437001
83,388.498171,123.537739,207.028984,56.844478
84,389.696402,124.914493,207.212608,56.473611
85,389.847285,125.359142,206.729449,56.646385
86,391.043795,125.266889,208.164434,56.531853
87,384.49707,120.064238,206.899133,56.453981
88,386.286542,122.42467,206.076337,56.626914
89,389.237123,123.969376,207.151007,56.838757
90,387.215738,123.5926,205.947315,56.581393
91,390.270942,124.987154,207.837659,56.37619
92,387.775038,124.001027,206.1626,56.34932
93,391.073265,125.071126,207.918441,56.95791
94,388.409109,124.783601,205.993516,56.516932
95,389.629471,124.374234,207.374391,56.558333
96,384.222755,119.832364,206.363232,56.879179
97,385.805374,122.358528,205.60287,56.738485
98,388.579092,124.038878,206.938543,56.524842
99,386.629788,122.574532,206.605198,56.346289
100,388.120924,124.098108,206.399084,56.540102
101,388.240236,123.465987,206.307812,57.098093
102,388.017282,124.423764,205.857374,56.514173
103,388.801706,124.472925,206.551216,56.702926
104,387.952981,124.084639,205.793302,56.970231
105,386.400364,120.948143,207.724287,56.604904
106,386.73406,121.984931,206.996304,56.653245
107,388.346398,124.424434,206.377113,56.433532
108,386.824651,122.519761,206.80041,56.093106
109,384.258706,119.725152,206.551976,56.887758
110,385.962746,122.202576,205.980656,56.689575
111,389.01698,124.643708,206.73175,56.531033
112,387.117336,123.427417,205.941746,56.637714
113,388.244427,123.654631,206.970004,56.529292
114,387.664126,123.986717,206.044798,56.557142
115,390.183401,124.782881,207.547464,56.773517
116,388.545061,124.720339,206.085128,56.647705
117,389.674751,124.436714,207.801108,56.351399
118,384.40785,119.950546,206.921293,56.440641
119,385.956676,122.028852,206.096248,56.759517
120,389.111442,124.471335,207.138137,56.376939
121,387.487803,123.301095,206.432014,56.642764
122,390.046558,124.696249,207.782878,56.492152
123,388.418759,123.934725,206.834931,56.565143
124,390.306932,124.638478,208.023812,56.558104
125,388.789286,124.918154,206.143709,56.558663
126,390.73752,124.825232,208.117253,56.677945
127,384.814315,120.336362,206.869972,56.509722
128,386.285932,122.088914,206.19726,56.584123
129,389.05611,124.099209,207.146296,56.700715
130,386.961573,123.406726,206.22207,56.254228
131,390.7379,124.932464,207.892,56.774757
132,388.373958,124.368113,206.272442,56.615303
133,389.948316,124.7781,207.551904,56.532992
134,389.403997,125.226958,206.293532,56.782768
135,390.419634,124.792671,207.540573,56.930359
136,388.933498,124.462696,206.326113,57.046292
137,388.964799,123.268385,207.717187,56.901009
138,388.354388,124.460145,206.380513,56.438911
139,390.487785,124.970684,207.863249,56.543682
140,388.348698,124.345943,206.459354,56.463091
141,388.932378,122.646784,208.250236,56.94993
142,387.975291,122.43629,207.047895,57.163613
143,391.755578,126.103354,207.965091,56.446891
144,388.366049,123.520399,206.868882,56.905659
145,390.301572,124.994364,207.651816,56.572163
146,388.806476,124.284472,206.435974,57.014661
147,390.938563,125.024805,207.862839,56.967599
148,389.683572,125.232539,206.443575,56.310918
149,388.390348,123.006049,207.630456,56.657725
150,385.586089,120.594887,207.497252,56.41367
151,387.89736,123.282535,206.691179,56.800417
152,391.649076,125.179468,208.581721,56.797687
153,389.673631,124.178079,207.89928,56.444322
154,389.58931,124.434775,207.35244,56.706005
155,389.669842,123.671762,208.022962,56.874368
156,389.569239,124.517636,207.190508,56.765547
157,391.702767,126.224656,207.826348,56.557603
158,388.470221,123.759983,206.712369,56.91681
159,391.031664,124.980834,207.998381,56.886138
160,388.769895,124.558576,206.544396,56.591003
161,390.354323,124.924703,207.751257,56.506852
162,389.989696,125.524574,206.729099,56.650974
163,388.48469,123.065141,207.571124,56.672425
164,385.59001,120.496966,207.487883,56.525472
165,389.107991,123.385947,207.864149,56.754376
166,391.394382,125.191038,208.530201,56.571183
167,390.571157,124.634199,208.120224,56.702795
168,389.153882,124.789531,206.543346,56.718957
169,388.642343,122.395269,208.667374,56.501523
170,388.214146,122.679204,207.482773,56.968
171,392.357339,126.385989,208.074543,56.723435
172,388.796656,123.845674,207.184288,56.333769
173,390.667329,125.071475,207.88179,56.612294
174,389.196822,124.665549,206.79733,56.565364
175,390.945723,125.111667,208.056713,56.680295
176,390.033508,125.433112,206.733489,56.773117
177,388.630143,123.270543,207.681006,56.536693
178,385.58502,120.768711,207.074536,56.647655
179,390.089849,123.533498,208.549441,56.902949
180,388.575512,123.823904,206.887993,56.722916
181,390.276233,124.788852,207.637876,56.739997
182,388.110414,123.956976,206.414654,56.630125
183,387.606915,122.378269,207.632375,56.442631
184,389.318455,123.906476,207.534833,56.792747
185,390.665929,125.334011,207.835839,56.39931
186,388.094214,122.750625,207.618775,56.613104
